beta_2
0.00138328
0.00325712
0.00150496
0.00273486
-0.00123386
0.00332873
-6.98955e-4
0.00306301
-6.59453e-4
0.0051795
-0.00169651
0.00272597
0.0030373
-4.97352e-4
0.00345085
-7.56584e-4
0.00347959
2.5696e-4
-4.33215e-4
-4.58153e-4
0.00262084
0.00127961
0.00261672
2.22065e-4
-7.68402e-4
0.00308787
-2.83947e-4
0.0023555
8.33788e-4
0.00255814
8.78213e-5
0.00119391
0.00100965
0.00110837
0.00245212
7.35822e-4
0.00281587
5.44653e-5
6.92377e-4
0.00191379
0.00149064
0.00115242
0.00164868
9.11408e-4
0.00125378
0.00142445
0.00183984
3.75263e-4
0.0027179
0.00103839
-7.30895e-4
0.00217712
0.00120889
0.00187736
9.79554e-4
5.71298e-4
0.00124292
2.45761e-4
0.00200234
5.69982e-4
0.00240279
0.00119575
0.00152941
0.00109253
0.00162453
0.00259527
0.00173591
0.00256355
1.79924e-4
0.00255574
1.28392e-4
0.0020374
-2.74465e-4
0.00262607
0.00192351
0.00198582
6.30782e-4
0.001778
0.00247021
7.76207e-4
0.00260272
0.00161096
9.10222e-4
7.89677e-4
-9.09574e-4
0.00170323
2.00448e-4
8.13409e-4
5.23306e-6
0.00319038
0.00120924
0.00133661
-5.6041e-5
0.00212882
3.84256e-5
0.00151773
3.88289e-4
7.06395e-4
0.0017655
0.0013132
2.16033e-4
0.00278203
7.94819e-5
8.47615e-4
0.00195813
9.99385e-4
0.00129198
0.0010712
2.76368e-4
0.00110329
8.8914e-4
0.00187926
0.0012586
9.67887e-4
0.00163895
-4.6757e-5
8.95866e-4
0.00118487
0.00100673
2.1335e-4
0.0014558800000000001
-8.61297e-5
0.00239188
0.00101905
0.00209398
0.00221056
0.0021338
0.00347891
0.00210768
0.00111895
0.00125845
0.00164505
0.00110266
3.82025e-4
9.83373e-4
-1.0204e-4
4.80407e-4
0.0013649
3.32135e-4
0.0020055
0.00112206
0.00191705
-1.93463e-4
0.00147223
0.00191305
7.24702e-4
-6.44726e-5
3.96825e-4
1.60798e-4
5.04889e-4
5.49031e-4
0.00107034
0.00173039
8.87867e-4
7.52662e-4
0.00247351
0.00143694
0.00112555
6.20286e-4
5.1846e-5
8.1055e-4
-2.1676e-4
0.00232634
0.0010181
4.85105e-4
1.24842e-4
0.00128458
0.0017968
-4.85547e-5
0.00142844
-7.0294e-4
0.00181204
6.85266e-4
0.00189012
-1.26768e-4
0.00104962
-5.561e-4
8.11343e-4
9.62321e-4
3.12217e-4
8.76223e-4
0.00265784
8.86751e-4
0.00126301
0.00159789
0.00262449
-3.69138e-4
8.97155e-5
0.0014174
0.00187461
-1.02509e-4
0.00204161
-5.87407e-4
0.00142698
5.16551e-4
0.00126066
0.00106616
4.29723e-4
0.00186046
6.81511e-4
0.00413117
0.00295049
6.76282e-4
0.00159438
1.20692e-4
3.8798e-4
8.52527e-4
0.00114509
6.20035e-4
0.00255576
0.00186425
9.38821e-4
0.00208258
0.00156897
0.00210564
1.38203e-4
0.00155803
6.60588e-4
4.77183e-4
0.00175285
4.61796e-4
3.50285e-4
0.00118702
0.00115079
0.00309932
2.84288e-4
3.51457e-4
0.00285891
-9.40062e-4
9.03528e-4
0.00157537
-4.04865e-4
5.37376e-4
4.1108e-4
0.00228494
-3.71859e-4
0.00319778
-2.35195e-4
0.00304999
9.56754e-4
8.75054e-4
0.00116524
7.12647e-4
4.99947e-5
0.0015537
-6.5756e-4
0.00237111
0.00216488
8.02551e-4
0.00165636
9.54322e-4
0.00193253
0.00249821
-4.4254e-4
0.00222159
0.00100214
7.94635e-4
8.06605e-4
9.01377e-4
4.26171e-4
0.00275442
0.00108089
0.00133435
0.00252408
2.93175e-4
0.00211139
0.0011897
0.00251944
0.00207732
0.00148343
0.00120698
0.00131967
8.53747e-4
-5.62868e-5
0.00160092
