beta_0
1.00185
0.989706
1.00105
0.984422
0.992596
0.996306
0.989961
0.985709
0.980393
0.971443
0.973113
1.00844
0.999361
1.01816
1.02077
0.985868
0.997587
0.928306
0.971106
1.0014
0.973461
0.91438
0.941245
1.00789
0.956998
0.947417
0.880174
0.806117
0.80713
1.07849
0.979935
0.954229
0.931136
0.886261
0.928218
0.812257
0.961196
0.962512
0.880464
1.00829
0.955993
1.01869
0.964909
0.990068
1.01635
1.01176
1.02893
1.02774
0.949594
0.93707
1.07244
0.930617
0.987051
0.955891
0.937122
1.043
0.952294
0.987274
0.948955
0.94981
0.984232
0.981757
0.968348
0.939277
0.982857
0.961709
0.923165
0.910983
0.990118
0.938864
0.932438
0.971948
0.962189
0.960879
0.933476
0.906375
0.900063
0.802673
0.897783
0.923875
0.81449
0.830215
0.895524
0.934302
0.945236
0.908938
0.923035
0.925233
0.886039
0.889147
0.874087
0.914482
0.863913
0.75503
1.03505
0.927407
0.97837
0.929819
0.975451
0.963576
0.971419
0.89361
0.968093
0.872524
0.924501
0.996021
0.951923
1.01428
0.954139
0.996175
0.973318
0.973511
0.974448
0.984749
0.977255
0.986295
0.934024
1.00475
1.0063
0.984477
0.993201
0.978782
0.959433
0.988745
0.960869
0.978451
0.98542
0.975769
0.945254
0.996099
0.945424
0.960568
0.985019
0.971671
0.983819
0.955093
1.02034
0.910057
1.03909
0.989535
0.983906
0.973033
0.988028
0.971803
0.969874
0.98939
0.975257
0.984558
0.9756
0.989736
0.99167400000000006
0.97017
0.964638
0.985935
0.949933
0.947243
0.945448
0.947903
0.952207
0.947985
0.940328
0.949638
0.998271
0.991714
1.01591
0.962716
0.953867
0.990136
0.990103
0.966379
0.939636
0.962293
0.968491
0.969128
0.992037
0.96207
1.00678
0.993921
0.977793
1.00811
0.995523
1.01259
0.998688
0.99515
0.969457
1.00157
0.985588
0.967782
0.981673
1.00197
1.00303
0.975983
0.97561
0.977476
1.0221
1.04076
1.01886
1.0274
0.986513
1.01728
1.01722
0.992041
0.995041
0.968539
0.98778
0.980622
0.992933
0.988933
0.990068
0.994959
0.977528
1.01088
0.983917
1.01267
0.965757
0.975948
0.963402
0.996814
0.941317
1.00829
1.01723
1.0081
0.987393
0.983404
0.999886
1.00269
0.994585
0.989531
0.981649
0.983516
0.9143
0.920875
0.856413
0.906065
0.936126
0.956233
0.920848
1.00619
0.95164
0.973876
0.982362
0.884931
0.9221
0.951987
0.94005
0.949107
0.944968
0.934142
0.961534
0.940799
0.92182
0.930539
0.938204
0.900673
0.990456
0.858383
1.00308
1.02348
0.982922
0.969752
0.945242
1.01126
1.00735
0.994909
0.992083
0.990375
0.981529
1.0354
1.01593
0.953021
0.966614
1.00868
1.01119
1.02554
0.970907
0.962327
0.997729
0.983683
0.962845
0.965826
0.986027
0.967085
0.938536
0.974106
0.997727
1.00107
1.01664
0.990926
1.01527
1.03044
1.02349
1.0284
1.02609
1.00786
1.00837
1.00317
1.02796
1.02453
0.992461
0.998017
1.00044
1.00253
0.979028
0.990175
0.992566
0.96948
0.957081
0.93454
1.0284
0.970379
1.01375
1.01987
0.98607
0.997512
1.00034
0.960455
0.985771
0.98558
1.01473
1.00762
1.00647
1.00662
0.970032
0.990009
0.98395
1.01907
0.943815
0.963126
0.978358
0.971348
1.02147
1.02677
0.993963
0.988112
0.992062
0.952138
0.971795
0.962469
0.911859
0.960827
1.02272
0.965827
0.948434
0.962516
1.04143
0.937211
0.912927
0.920443
0.908521
0.920475
0.915175
0.968939
0.977704
0.993196
0.892297
0.969788
1.00108
0.945213
0.984356
0.983994
0.918376
1.04453
0.946317
1.04182
1.01893
1.00864
0.971876
1.01973
1.00084
1.00117
1.00895
1.00166
1.01036
0.999279
0.984118
0.977197
1.02763
1.04431
1.05602
1.03582
1.03813
0.96576
1.00324
1.05347
0.985129
0.970068
0.980451
0.966349
1.02697
1.03339
0.951941
0.977948
0.961449
0.94876
0.960935
0.935761
1.00499
0.980291
0.993722
0.957647
0.978873
0.994386
0.955352
0.978095
0.995739
0.966861
1.00352
0.987335
0.986748
1.00633
0.990642
0.999539
0.991556
1.00256
1.01696
1.02117
1.00773
1.01086
0.990785
0.997285
0.983194
0.954031
0.93774
0.964112
0.985721
0.987385
0.981358
0.977417
0.974682
1.01398
0.977298
0.974897
0.979838
0.971401
0.989126
0.997195
0.996775
1.00182
0.977641
0.985001
0.97189
0.992787
0.988139
1.00153
0.955996
1.01406
0.958376
0.986649
0.929667
0.988374
0.981571
0.966616
0.962448
0.963526
0.975858
0.97373
0.994011
0.975051
0.993421
0.954961
0.972639
0.972159
0.973626
0.950549
0.985974
0.980966
1.00186
0.967144
0.979432
0.996279
1.00871
0.97787
1.00842
0.989576
0.987956
0.977612
0.998868
0.965794
0.977509
0.971292
0.976503
0.974497
0.951149
1.0375
0.96079
0.963488
1.00242
1.00425
0.975168
0.970558
0.983502
0.985884
0.996259
0.943339
0.969659
0.914102
0.958164
0.919366
0.900129
0.923894
0.979677
0.988834
0.976568
0.935589
0.972588
0.943864
0.983415
0.985279
0.957558
0.975711
0.961807
0.981097
0.989862
0.980487
0.989792
0.990576
0.974425
0.981269
0.978451
1.00672
0.980422
0.953443
0.90267
1.02524
0.905073
0.995407
0.920072
0.938888
0.930933
0.987845
0.996594
0.98802
1.01814
0.942509
1.03504
0.992859
1.04343
1.00925
0.943606
1.03349
1.02309
1.00151
0.994308
1.00536
0.975615
0.985718
0.984483
0.998005
0.965793
0.993952
0.977519
1.01234
0.998687
1.00502
0.986838
1.00742
1.00211
1.00483
0.99413
0.953262
1.00058
0.980709
0.99243
1.0106
1.00616
1.00914
0.98746
0.987225
0.983088
0.994081
0.996885
0.991994
1.01077
1.01521
1.00951
0.969401
1.00245
1.01213
1.02007
0.983151
0.992758
1.01837
0.983716
1.02786
1.01849
1.02345
1.02474
1.01286
1.01749
1.02188
1.01394
1.00611
1.03403
1.03403
1.03101
1.03101
1.03148
1.03299
1.027
1.03414
1.0339
1.03563
1.03043
1.03207
1.0301
1.02908
1.02908
1.02908
1.02638
1.02638
1.02393
0.980777
0.993537
0.995397
0.989233
0.989547
1.0074
1.00938
0.995602
0.99685
0.991631
0.994506
0.994531
0.994337
0.984956
1.00095
0.995787
0.996746
0.991248
0.993548
0.986467
1.00072
0.980351
0.997654
0.999442
0.998463
1.0054
1.01628
1.0103
1.01058
1.01437
0.997681
0.993798
1.03178
0.994882
1.02596
0.994446
0.99652
1.00957
0.995069
0.990002
0.999051
1.02536
1.00642
0.977355
0.966264
0.991349
0.993142
1.01008
1.01231
1.00403
0.984817
0.999849
0.989619
0.984019
0.999255
1.00792
1.00113
0.998697
0.995753
0.985326
0.991898
0.992598
1.00404
1.00482
1.00482
1.00482
0.995144
0.990559
1.00276
1.0088
1.00611
0.996532
0.996156
0.969789
0.986654
0.970948
0.982893
0.982773
0.985121
0.992469
0.984974
1.00369
0.980754
0.978313
0.991724
0.984395
0.986248
0.991333
0.993734
0.989871
0.991473
0.993236
0.983206
0.983434
0.993671
0.979234
0.994881
0.979189
0.989999
0.996366
1.0037
0.989279
0.99005
0.985639
0.991074
0.981811
0.976492
0.969132
0.971246
1.00134
0.966578
0.97071
0.993448
0.994656
0.97214
0.994433
0.947796
0.954943
1.01107
1.02049
0.972304
0.989194
0.979422
0.963312
0.963917
1.02671
0.993817
0.969844
0.988803
0.970848
0.983216
1.00761
0.992999
0.997779
0.986207
0.98811
0.983534
0.98474
0.977857
0.990482
0.970764
0.977771
0.960859
0.999081
0.98606
0.98706
0.971309
1.0235
0.996534
1.00868
0.996376
1.0074
0.987724
0.98111
0.95987
0.994198
0.954624
0.971343
0.976785
1.00069
0.989781
0.991944
0.98945
1.0098
1.00873
0.993151
1.00813
1.01769
1.01301
1.02439
1.00614
1.00805
1.00554
1.01086
1.01633
0.98865
0.984747
1.00905
0.94792
0.971142
0.984933
0.9295
0.93433
0.989179
0.977112
0.978175
0.975277
0.979992
0.980997
1.02792
0.997119
0.97586
0.976474
0.99152
0.981458
0.997366
0.985452
0.979028
0.983409
0.981522
0.999004
0.998932
0.986601
0.994231
0.986912
0.981181
0.98667
0.963857
0.983678
0.969389
0.979799
0.967023
0.976913
0.988253
1.01999
1.01658
1.01212
1.00095
0.998311
0.999306
1.00327
1.00712
1.00342
0.97531
0.98104
0.996128
0.986337
0.995235
0.983938
0.985715
0.988726
0.96805
0.98772
0.982932
0.995774
1.0072
0.968361
0.981466
0.967027
0.986669
1.00996
0.994567
0.992893
0.965309
1.03197
0.979429
0.956487
0.95838
0.960657
0.952741
0.972227
0.977837
1.0177
0.985515
0.982781
1.00351
1.00817
0.994641
0.997652
0.96584
0.956163
0.95511
1.0227
0.929806
1.00577
1.04288
1.00137
0.982895
1.00838
1.0235
0.973684
1.00006
0.984843
1.02382
0.976746
0.989744
1.00353
0.971464
0.967352
0.983146
0.981335
0.946977
0.964144
0.953465
1.01742
1.0016
0.978413
0.986671
0.994557
0.985024
0.972017
0.92515
0.971669
0.910207
0.998106
0.948322
0.94586
0.951508
0.901551
0.987578
