beta_0
2.57063
1.56527
2.12917
2.01542
2.20917
2.82712
1.88114
2.22781
2.33145
2.06443
1.72747
2.23835
2.2004
2.05633
1.75752
2.40985
2.76657
1.79475
2.18378
1.76301
2.11767
2.11113
2.21175
2.26055
1.91112
2.41731
1.88222
2.3693
2.07106
2.28252
1.64067
2.62259
1.75435
2.29017
2.33998
2.05226
2.24962
2.30232
1.79241
2.51211
2.81335
2.4876
1.95716
1.50929
2.27985
1.87822
2.34155
2.30181
1.80514
1.90751
1.60626
2.0015
2.17241
1.65758
2.79066
1.6445
1.86174
2.12517
1.55097
1.91192
2.1416
1.92178
2.23377
1.49921
1.3963699999999999
2.38416
2.27631
1.72752
3.18623
1.13025
2.83671
1.98154
1.9458
1.89038
2.19757
1.38518
2.81758
1.66808
2.65724
1.81297
2.08121
1.71738
2.02807
1.47382
1.99345
1.619
2.28939
1.88272
2.81831
1.8286
2.03587
2.30945
2.40605
2.0403
2.02348
2.11593
2.01205
2.55863
2.51004
1.61749
1.96778
2.02123
2.06745
2.03405
2.02471
2.15735
1.91995
1.86161
1.25639
2.47433
2.10153
2.20546
1.82724
2.58964
1.56509
2.04844
2.11676
2.03892
2.21969
1.82712
2.27747
1.42247
1.82532
1.75567
2.11814
1.92373
2.17459
2.05527
2.01185
1.89101
2.06703
2.02744
1.94696
1.72864
1.6687
2.55642
2.24367
2.27721
3.02927
1.80357
1.84247
2.2413
1.6651
1.74801
1.83093
2.07586
2.42169
1.77918
1.78768
2.6754
2.51752
1.60313
2.36856
2.18059
1.76879
1.49426
2.43142
2.27462
2.07534
1.81416
1.91933
2.0634
1.82956
1.92169
1.96914
1.88768
2.64556
1.62674
1.53426
2.37148
1.57606
2.6889
1.91015
2.13093
1.40167
1.41211
1.39386
0.793278
2.65796
2.29259
1.07297
2.70583
2.10887
1.68556
1.98985
1.76215
2.35518
1.98556
2.11119
1.78297
2.5676
2.52334
1.54291
1.9666
2.1656
1.56828
2.40559
1.97213
1.88152
2.08105
1.5673
2.49914
1.4874
1.94762
1.92563
1.57467
2.86674
1.64889
2.822
1.38306
1.43427
2.51366
1.97149
1.82555
1.99838
2.16443
1.98359
2.09682
1.73005
2.65541
2.2939600000000002
1.9985
2.04496
1.70052
1.95056
2.34878
2.40174
1.90472
2.36131
1.786
2.10113
2.00727
2.08975
1.90152
1.73959
2.26928
2.44587
1.55746
2.55784
1.68904
1.7841
1.45249
2.12272
2.32918
2.153
2.02827
2.29353
1.43566
2.28605
2.39774
2.23805
1.73748
1.72634
2.08361
2.22828
2.14799
1.70437
2.05683
2.49272
2.12212
1.87488
2.02095
2.01463
2.22659
1.59837
1.81081
2.19805
2.28978
2.15276
2.19368
2.01495
1.69427
1.10732
0.89607
2.7514
0.897097
3.24665
1.54821
2.67013
1.90882
2.52398
1.22292
2.34549
1.83476
2.31354
2.19996
2.16061
2.41863
1.71493
2.01785
2.20753
2.32991
1.75479
1.59147
1.61754
1.6656
1.91182
1.9091
2.38215
1.42673
1.14674
2.60079
1.99721
2.53373
1.58334
2.05292
1.56157
1.92398
1.80141
2.05643
1.79755
2.36754
2.38054
1.47736
2.46669
2.27864
2.45914
1.45424
2.53165
1.93583
2.49092
1.83259
2.34973
1.57572
1.27153
1.77322
1.45562
2.98898
2.06683
1.90876
2.35699
3.03742
1.55233
2.45137
1.46651
1.61007
1.65858
1.66672
1.4868
1.89968
1.69296
2.62386
2.54228
2.38556
2.19434
2.06931
1.81745
2.61597
1.83586
2.10757
1.94777
1.68463
1.79364
1.81314
2.08664
1.39012
1.92432
1.73044
1.51023
2.22791
2.08951
2.72961
1.50553
1.80607
2.11871
1.94287
1.97867
2.03584
2.26753
1.6465
2.05946
1.67658
2.42694
2.4094
1.80565
1.50645
1.94778
1.69166
2.05356
2.13883
2.10472
2.05916
2.23158
1.90752
2.5828700000000002
1.50331
1.75481
1.7617
2.53663
2.25851
1.94317
2.01634
2.02356
1.58029
2.52482
2.27444
2.22138
1.85165
1.85002
1.67046
2.59848
1.66226
2.47693
1.58525
2.38594
1.80679
1.88664
2.25339
1.82553
1.99979
1.78968
1.20442
1.3109
2.21928
1.59458
2.3237
1.92468
1.7319
1.51507
1.85099
2.13657
2.04712
2.04423
2.25666
1.98134
1.89089
1.50014
2.69213
2.31609
1.31449
1.53621
1.99072
2.29989
1.76162
1.91137
2.21139
1.74684
1.87123
2.70234
2.60015
2.15762
2.25069
1.74662
1.98304
2.05159
2.15773
2.10604
1.78038
2.33388
1.98082
1.98172
1.79302
1.97087
1.63195
1.75984
1.99458
1.4692
2.17857
1.65984
1.94918
2.01843
2.06971
1.24262
2.02633
2.59103
2.45171
1.67539
2.51559
1.89621
2.50767
1.86218
1.83013
1.74149
1.95179
2.58621
1.64941
2.02521
2.16375
2.30794
2.00222
1.94139
1.29118
1.34085
2.44336
1.71261
1.63591
0.938415
2.10254
1.89343
1.85847
3.15721
1.88597
2.02736
2.28557
1.72145
1.81723
1.93495
1.8977
2.12909
2.26368
1.6088
1.68398
1.56565
1.07005
2.49899
1.21053
2.60129
0.976019
1.44935
1.84319
1.8062
2.11955
2.58929
1.49772
1.92861
2.28322
1.33867
2.05545
2.22805
1.78453
2.42194
2.26333
1.79348
2.39142
2.28897
2.02133
2.11176
2.25754
1.8792
2.1498
1.59208
2.18466
2.09736
2.5769
1.65048
1.64498
1.90301
2.1526
2.18469
1.26637
1.62858
2.10637
1.91375
2.42045
1.69238
1.16336
1.85335
1.43319
1.8487
1.2652
1.39754
1.62136
2.03458
2.08125
1.99349
1.99669
2.05262
2.32919
1.95835
2.08298
2.22336
2.11727
2.11677
1.49364
1.70886
2.3936
1.83914
1.98675
2.40581
2.2835
2.38694
1.38299
2.76904
1.61723
2.20507
2.10681
2.10342
2.21421
2.27221
