beta_1
0.612492
0.0972263
0.757929
0.493887
-0.111763
0.0918111
0.105005
-0.104144
0.574906
-0.0797431
0.22649
-0.267262
-0.0254066
0.390075
0.13828
0.252288
0.450294
0.554454
0.0271567
0.185076
-0.0731399
0.313415
-0.0260193
0.112144
-0.108442
-0.1103
0.281904
0.574276
0.0121949
0.328994
0.0937423
-0.107092
0.304363
0.10361
0.356853
0.365455
-0.0504364
0.429369
0.317615
0.329943
0.273094
0.377498
0.295011
0.330524
0.158592
0.103472
0.248434
0.275262
0.450456
0.550062
0.127214
0.516129
-0.0424462
-0.0543021
-0.288998
0.250526
-0.00660848
-0.237209
0.261434
0.132232
0.166287
0.285427
-0.0250541
-0.202765
0.199573
0.110815
0.127186
-0.0241057
0.297427
0.216672
0.197251
0.298681
0.184677
0.219071
0.17812
0.162911
0.295604
0.486304
0.461873
0.455211
0.0937186
-0.149731
0.254153
-0.153644
-0.0139997
0.0917072
0.312022
0.260203
-0.260351
0.240732
-0.161942
-0.140413
0.103563
0.31351
-0.176467
0.590565
0.433389
-0.00790284
0.120831
0.167812
0.139132
0.0975731
0.192415
0.101751
0.0672768
-0.0900362
0.456628
0.158144
0.0536633
0.201715
0.276084
0.48616
0.460416
0.316322
-0.231121
0.562599
-0.262104
-0.0133079
0.248846
0.140371
0.0156522
-0.0200553
0.239034
0.150711
0.100826
0.274381
0.0459254
0.0909965
0.14502
-0.0626919
0.138576
0.0942949
0.256509
0.308165
0.355568
-0.283804
0.239066
-0.0669007
0.248658
0.0361791
0.0326111
0.226954
0.0261709
-0.113441
0.109751
0.568595
0.409656
-0.367848
0.049588
-0.0169198
-0.162435
-0.17549
0.530228
0.425896
0.651601
0.598296
0.343155
0.28027
0.565192
0.46978
0.120843
-0.0226541
-0.0409539
0.0170881
0.151269
0.510794
0.15683
0.429129
0.140427
0.167991
0.149267
0.117273
0.165333
0.285302
0.243835
0.0970761
0.179512
-0.382519
0.0470728
-0.0388106
0.341114
0.266874
0.227564
0.0395957
0.255562
0.369605
0.253786
0.367159
0.0965566
0.421093
0.146775
-0.0667795
0.191567
0.0345545
0.293264
0.436272
0.371796
0.0677025
0.0871236
0.533304
0.544537
-0.0995148
-0.155858
0.0207265
0.312506
0.603177
0.286321
0.330873
0.511068
0.163456
0.0702035
0.326228
0.131489
0.353357
0.49947
0.70144
0.180422
0.288028
0.0996119
0.103811
0.0185904
0.0142049
0.264041
0.0464904
0.0825214
0.584308
0.799647
0.618672
0.0707131
0.15783
0.201972
0.268336
0.267105
0.181478
0.557468
0.16723
0.101196
0.41622
0.383828
0.229937
0.173344
0.0687817
-0.0722658
-0.022118
0.129542
0.134334
0.306698
0.276457
0.306647
0.288811
0.212069
0.408558
0.482528
0.310542
0.249631
0.545644
0.401973
0.232922
0.298091
-0.0453133
-0.133626
0.545725
0.542051
-0.248079
0.379701
0.0745384
0.10196
0.185165
0.146195
0.29536
0.243181
0.419467
-0.013334500000000001
0.496868
0.194306
0.21557
0.0879016
0.2313
0.406836
0.623401
0.562465
0.0968008
-0.00504021
0.441303
0.494682
0.520418
0.463016
0.205383
0.163723
-0.0858529
0.00362316
0.0808553
0.160883
-0.00646328
0.0421817
0.104228
-0.12671
-0.209365
0.0139877
0.0919376
0.267818
0.198946
-0.260113
-0.176092
-0.0772666
0.126271
0.162871
0.326479
0.214354
-0.0667301
0.292353
0.265929
0.378082
0.301242
0.15586
0.675002
0.345764
0.590782
0.513707
-0.229389
0.0699674
0.348661
0.373816
0.30928
0.290073
0.384625
0.148584
0.0310345
0.139102
0.226682
0.270291
0.239166
0.242167
0.156937
0.189699
0.179571
-0.335684
-0.0267114
0.00425015
-0.0761771
0.466243
0.326536
0.342961
0.068268
-0.0424194
0.0802513
-0.275799
-0.113519
0.598421
0.260229
0.272928
0.352079
