variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
phi,14.7765367675,3.103545,129.0611177061022,2.3633533559999997,1.1827934999999998,28.452754999999954,1.00988510147693,931.1393734965267,1050.5689328232224
sigma,0.083584768775,0.0717765,0.05508347481073047,0.04891972134,0.0182469,0.19016679999999989,1.1188117667870559,44.26929500438853,31.270718163617122
N[1],2.03375,2,0.19136377014244568,0,2,2,1.0041487938132334,3114.78083738879,3156.0599313001694
N[2],3.0305,3,0.185952667629829,0,3,3,1.0015674318283772,3127.5637968943797,3146.3672903107527
N[3],6.054,6,0.2561257505601985,0,6,6,1.005098035705666,2781.434748719653,2881.6191207762836
N[4],2.05225,2,0.24193918893553748,0,2,2,1.0064213592586766,1297.1006899958063,1484.6883568587723
N[5],2.075,2,0.2763948236212667,0,2,3,1.0018595831079653,1714.1334679734427,1755.1924003200008
N[6],3.091,3,0.31740224644213155,0,3,4,1.0017009402603387,3398.150112414401,3291.625065712486
N[7],1.09825,1,0.3318500694849321,0,1,2,1.0055236245178045,2727.4896073035015,1938.6360949873283
N[8],2.0845,2,0.29729084321816124,0,2,3,1.0017159216219793,3207.908915170493,3240.15096976254
N[9],1.125,1,0.37270595304054105,0,1,2,1.0042444591983857,2016.8534926468958,2242.5182001917083
N[10],2.15125,2,0.41342008483095666,0,2,3,1.007037791525445,862.7540373508648,1244.7209259780154
N[11],1.13825,1,0.3970848229146353,0,1,2,1.0078421543513452,1301.4317000014435,1736.1478898343594
N[12],4.16175,4,0.4308518838724732,0,4,5,1.0052200816439656,3362.5208132803295,3371.171731544579
N[13],4.1975,4,0.4796365945335113,0,4,5,1.0012457062723823,3047.8762868907916,3159.6660013074384
N[14],2.2905,2,0.5984975353541201,0,2,3,1.001153388255418,2972.65324177738,3188.6846643369013
N[15],2.26775,2,0.555100866278315,0,2,3,1.0037702261402774,2566.0939768302633,2741.8598230336193
N[16],1.37325,1,0.6667425094393438,0,1,3,1.0070637728639336,1140.0581234325016,2098.630559281674
N[17],4.381,4,0.6726456073061483,0,4,6,1.003508307229249,1521.6533615576493,2144.1567505886333
N[18],2.4055,2,0.7107714463962752,0,2,4,1.005598477408148,1174.4705776471405,2194.2699982849226
N[19],1.47725,1,0.7567202877539856,0,1,3,1.0042791454372029,1961.7510664684696,2069.553478248195
N[20],1.438,1,0.7657039738984714,0,1,3,1.0005133472642909,1936.6838595926931,2212.986048141194
N[21],1.7075,1,0.9711743123076421,0,1,4,1.0047611150062143,1428.0851897528737,1883.4467306517793
N[22],3.73625,3,0.9944511907543266,0,3,6,1.0021829448325228,1547.2772964910232,1809.261957081139
N[23],1.95175,2,1.1402837362910219,1.4826,1,4,1.0027011308562048,1218.4911089589095,1789.5623346941188
N[24],2.86725,3,1.0783868355287727,1.4826,2,5,1.0034627501850695,1451.5215203599537,2040.8770286100626
N[25],2.9685,3,1.156867466732424,1.4826,2,5,1.0019026916554026,1223.8718427583458,1853.9522897783586
N[26],4.1865,4,1.2814555326153607,1.4826,3,7,1.000236322559991,1804.5432331068107,2453.4060085834344
N[27],3.21,3,1.280355352024142,1.4826,2,6,1.0006349048603516,1658.4568335461302,2309.649531065869
N[28],2.39675,2,1.4054654996895883,1.4826,1,5,1.0020887734647297,1711.136247104466,2313.282771951387
N[29],1.52175,1,1.4223335388276261,1.4826,0,4,0.9997612647212688,1943.9359601470417,2646.4732496048046
N[30],1.83575,2,1.6569424558733228,1.4826,0,5,1.0005006973550647,1847.8384294679038,2947.927507866359
N[31],2.88075,3,1.630856940718674,1.4826,1,6,1.0010323082497503,1705.852172127825,2795.673250930695
N[32],1.9065,2,1.630313537500575,1.4826,0,5,1.0004137285067696,1876.0140036249272,2653.3856800769804
N[33],1.80625,2,1.5656703894632837,1.4826,0,5,1.0016126453014258,1786.788110901955,2747.0928483828234
N[34],1.994,2,1.707686460759722,1.4826,0,5,1.0008833489253428,1970.1722041228381,2917.752005102533
N[35],2.02425,2,1.727109627214238,1.4826,0,5,1.0010289787317248,1609.5836714456866,2614.4811316064065
"p[1,1]",0.00790365647215,0.00514448,0.009592999035797415,0.004559536149,9.0602035e-4,0.023300864999999966,1.0078388685396664,945.9933386619091,2143.89656689895
"p[2,1]",0.02396985193925,0.020559849999999998,0.01583313003844352,0.012601877609999994,0.005979018500000001,0.05453256499999997,1.0064129714895191,2094.573887877305,2526.0686188292307
"p[3,1]",0,0,0,0,0,0,NA,NA,NA
"p[4,1]",0,0,0,0,0,0,NA,NA,NA
"p[5,1]",0,0,0,0,0,0,NA,NA,NA
"p[6,1]",0.01751341516625,0.0154448,0.010663442289489563,0.008983243899,0.004631692,0.03729343999999998,1.0036162578094163,2210.8673652768757,2274.0775138195713
"p[7,1]",0.0513263806,0.04546915,0.031309468510519516,0.02654832516,0.01385183,0.11130629999999994,1.0062029282356657,2479.955167484828,2212.6260177784334
"p[8,1]",0.01938624657875,0.01592495,0.013810293755169473,0.0101965815,0.0044678775,0.044590109999999995,1.0065930614664997,1541.2450629732054,1264.1963291595885
"p[9,1]",0.02396985193925,0.020559849999999998,0.01583313003844352,0.012601877609999994,0.005979018500000001,0.05453256499999997,1.0064129714895191,2094.573887877305,2526.0686188292307
"p[10,1]",0,0,0,0,0,0,NA,NA,NA
"p[11,1]",0,0,0,0,0,0,NA,NA,NA
"p[12,1]",0,0,0,0,0,0,NA,NA,NA
"p[13,1]",0.01751341516625,0.0154448,0.010663442289489563,0.008983243899,0.004631692,0.03729343999999998,1.0036162578094163,2210.8673652768757,2274.0775138195713
"p[14,1]",0.0513263806,0.04546915,0.031309468510519516,0.02654832516,0.01385183,0.11130629999999994,1.0062029282356657,2479.955167484828,2212.6260177784334
"p[15,1]",0.01938624657875,0.01592495,0.013810293755169473,0.0101965815,0.0044678775,0.044590109999999995,1.0065930614664997,1541.2450629732054,1264.1963291595885
"p[16,1]",0.02396985193925,0.020559849999999998,0.01583313003844352,0.012601877609999994,0.005979018500000001,0.05453256499999997,1.0064129714895191,2094.573887877305,2526.0686188292307
"p[17,1]",0,0,0,0,0,0,NA,NA,NA
"p[18,1]",0,0,0,0,0,0,NA,NA,NA
"p[19,1]",0,0,0,0,0,0,NA,NA,NA
"p[20,1]",0.01751341516625,0.0154448,0.010663442289489563,0.008983243899,0.004631692,0.03729343999999998,1.0036162578094163,2210.8673652768757,2274.0775138195713
"p[21,1]",0.0513263806,0.04546915,0.031309468510519516,0.02654832516,0.01385183,0.11130629999999994,1.0062029282356657,2479.955167484828,2212.6260177784334
"p[22,1]",0.01938624657875,0.01592495,0.013810293755169473,0.0101965815,0.0044678775,0.044590109999999995,1.0065930614664997,1541.2450629732054,1264.1963291595885
"p[23,1]",0.02396985193925,0.020559849999999998,0.01583313003844352,0.012601877609999994,0.005979018500000001,0.05453256499999997,1.0064129714895191,2094.573887877305,2526.0686188292307
"p[24,1]",0,0,0,0,0,0,NA,NA,NA
"p[25,1]",0,0,0,0,0,0,NA,NA,NA
"p[26,1]",0,0,0,0,0,0,NA,NA,NA
"p[27,1]",0.01751341516625,0.0154448,0.010663442289489563,0.008983243899,0.004631692,0.03729343999999998,1.0036162578094163,2210.8673652768757,2274.0775138195713
"p[28,1]",0.0513263806,0.04546915,0.031309468510519516,0.02654832516,0.01385183,0.11130629999999994,1.0062029282356657,2479.955167484828,2212.6260177784334
"p[29,1]",0.0466838120125,0.0396027,0.031841521614088264,0.026892807269999996,0.011358195000000001,0.10751584999999995,1.016442069255182,225.5543700313145,1474.3654277550245
"p[30,1]",0.05708515861,0.048078800000000005,0.03681527455958388,0.02977038560999999,0.01476581,0.13089854999999984,1.0082075750429087,2581.9825065194495,2324.1664575328914
"p[31,1]",0,0,0,0,0,0,NA,NA,NA
"p[32,1]",0,0,0,0,0,0,NA,NA,NA
"p[33,1]",0,0,0,0,0,0,NA,NA,NA
"p[34,1]",0.0425752935525,0.036138500000000004,0.026258985399885106,0.021634543980000004,0.01149611,0.09368209499999999,1.0070017555330237,2835.4999515717195,2545.0314721391
"p[35,1]",0.1171523070375,0.1007425,0.0681769587152012,0.05903157224999999,0.032395215000000005,0.24869924999999996,1.0053118041232703,1272.9087773355184,2573.169687663132
"p[36,1]",0.0466838120125,0.0396027,0.031841521614088264,0.026892807269999996,0.011358195000000001,0.10751584999999995,1.016442069255182,225.5543700313145,1474.3654277550245
"p[37,1]",0.05708515861,0.048078800000000005,0.03681527455958388,0.02977038560999999,0.01476581,0.13089854999999984,1.0082075750429087,2581.9825065194495,2324.1664575328914
"p[38,1]",0,0,0,0,0,0,NA,NA,NA
"p[39,1]",0,0,0,0,0,0,NA,NA,NA
"p[40,1]",0,0,0,0,0,0,NA,NA,NA
"p[41,1]",0.0425752935525,0.036138500000000004,0.026258985399885106,0.021634543980000004,0.01149611,0.09368209499999999,1.0070017555330237,2835.4999515717195,2545.0314721391
"p[42,1]",0.1171523070375,0.1007425,0.0681769587152012,0.05903157224999999,0.032395215000000005,0.24869924999999996,1.0053118041232703,1272.9087773355184,2573.169687663132
"p[43,1]",0.0264239073365,0.02037795,0.02171482009974445,0.015397735037999998,0.0048677175,0.06787219,1.0187607300585595,200.24130374973402,2377.233206489941
"p[44,1]",0.03217761422,0.02543345,0.025056802737539647,0.017480817689999997,0.0063932615,0.083704745,1.0063945242003522,939.1589530330889,2259.05166471418
"p[45,1]",0,0,0,0,0,0,NA,NA,NA
"p[46,1]",0,0,0,0,0,0,NA,NA,NA
"p[47,1]",0,0,0,0,0,0,NA,NA,NA
"p[48,1]",0.0236762066925,0.018900399999999998,0.017429307774229703,0.012809886389999995,0.005061924000000001,0.05744649,1.005363462173716,1112.0674922018782,2476.8697900705874
"p[49,1]",0.069301009995,0.05377645,0.051731893483358354,0.0372443946,0.014110925000000002,0.17311434999999997,1.0086442071028607,622.115438077381,2262.7222813524554
"p[50,1]",0.0264239073365,0.02037795,0.02171482009974445,0.015397735037999998,0.0048677175,0.06787219,1.0187607300585595,200.24130374973402,2377.233206489941
"p[51,1]",0.03217761422,0.02543345,0.025056802737539647,0.017480817689999997,0.0063932615,0.083704745,1.0063945242003522,939.1589530330889,2259.05166471418
"p[52,1]",0,0,0,0,0,0,NA,NA,NA
"p[53,1]",0,0,0,0,0,0,NA,NA,NA
"p[54,1]",0,0,0,0,0,0,NA,NA,NA
"p[55,1]",0.0236762066925,0.018900399999999998,0.017429307774229703,0.012809886389999995,0.005061924000000001,0.05744649,1.005363462173716,1112.0674922018782,2476.8697900705874
"p[56,1]",0.069301009995,0.05377645,0.051731893483358354,0.0372443946,0.014110925000000002,0.17311434999999997,1.0086442071028607,622.115438077381,2262.7222813524554
