variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
phi,12.0052565375,3.7716,66.82548331702034,2.959165818,1.3337185,33.097564999999975,1.0021612292428497,3454.053101743738,2375.8872956821374
sigma,0.07317401919,0.059695,0.051173283140660795,0.039390977009999995,0.01764497,0.18562294999999995,1.0792625612897926,42.06692258451915,44.35692792954243
N[1],3.00775,3,0.08770325230637846,0,3,3,1.0002960600703212,4077.4980207613394,4077.4980207613394
N[2],6.019,6,0.14015673718285696,0,6,6,1.001274595315358,3249.9590522565945,3192.332268198831
N[3],2.01925,2,0.14277441519196762,0,2,2,1.0006326870545548,3987.913344953097,4025.645620608323
N[4],2.039,2,0.20245801370118188,0,2,2,1.0003070959913227,3907.7254484700297,3911.645292429092
N[5],3.04675,3,0.22820485723186537,0,3,3,1.0013951100880885,3683.592601704794,3755.2880246019877
N[6],1.072,1,0.2825525773900274,0,1,2,1.0015873280590584,3215.63923534413,3270.4754027345316
N[7],2.05325,2,0.24480486076661903,0,2,2.049999999999727,0.9995985546060216,4015.344371427494,4013.7552622964326
N[8],1.04575,1,0.221741357909281,0,1,1,0.999965130978724,3585.9642595767787,3663.675734421496
N[9],2.08875,2,0.3112838927980034,0,2,3,1.0003061846156371,2925.3825003541124,2994.4594887580574
N[10],1.08375,1,0.3158494542015703,0,1,2,1.001979601304275,2968.345543993534,3111.084930301115
N[11],4.103,4,0.33153955966054033,0,4,5,0.999616227037273,3863.5303702574943,3686.092217175699
N[12],4.1265,4,0.39055842580975353,0,4,5,0.9997533563508724,3365.01641652265,3529.0495316272977
N[13],2.17275,2,0.44436111632367775,0,2,3,1.0027376087107898,3261.295073449745,3277.9774759609168
N[14],2.173,2,0.45400719226974606,0,2,3,1.0001579602737733,3648.7821080919603,3617.0907824760397
N[15],1.20125,1,0.4876555028627977,0,1,2,1.0002245017735125,2630.0443565800224,2957.3435267326086
N[16],4.23425,4,0.5195617611082454,0,4,5,1.0012134493127687,2594.3848449256484,2844.1726539455112
N[17],2.207,2,0.5222252194168229,0,2,3,1.0033467146608164,1812.7515683164556,2300.1057008210278
N[18],1.254,1,0.5473197326265796,0,1,2,1.0008431790962844,2501.3616655232076,2718.6511499841663
N[19],1.30225,1,0.5991533056496624,0,1,2,1.0023664626626907,2721.878838652172,3149.2459147386185
N[20],1.42325,1,0.7653468994313084,0,1,3,1.0024413794623335,1713.9069155400741,2016.3458646926915
N[21],4.42175,4,0.7569809723818275,0,4,6,1.002432176885351,1989.4260061106625,2414.2367979238156
N[22],1.50975,1,0.8441463636543237,0,1,3,1.0033809836018655,1642.354144964397,2042.0473101069251
N[23],3.6025,3,0.9114282337937195,0,3,5,1.0035119438581004,1248.7979682157577,1782.911650999648
N[24],2.52325,2,0.8568214360316336,0,2,4,1.0026941928286903,1644.9533182298653,1968.962143072467
N[25],3.612,3,0.9217746021150052,0,3,5,1.0043325743057268,1723.7222140191259,2181.3477549410827
N[26],2.7225,2,0.977615815732741,0,2,5,1.003179007211348,1881.0323769755787,2722.5806621575566
N[27],2.0235,2,1.1856640332741606,1.4826,1,4,1.0048867853372851,1444.0365021260354,2008.8309412252506
N[28],2.916,3,1.1250601939940936,1.4826,2,5,1.002991425338816,1584.6924512983999,2130.9006124422867
N[29],1.1935,1,1.243561160976923,1.4826,0,3,1.0039812972141708,1881.1613045234674,2477.1555277180382
N[30],3.334,3,1.3314981118294729,1.4826,2,6,1.0033997204366176,1934.2314976879338,2366.251863936856
N[31],1.37725,1,1.3282972298709053,1.4826,0,4,1.0072006791270312,1450.092048239289,1942.139538884275
N[32],2.6125,2,1.4626614764355634,1.4826,1,5,1.0045606800736395,1784.4563495438604,2270.298083174538
N[33],3.476,3,1.3935241215599186,1.4826,2,6,1.0044469179664985,1475.93947214333,2271.7249191765836
N[34],2.1495,2,1.7125661945579462,1.4826,0,5,1.002633069749537,1826.2474383514038,2540.5561639406023
N[35],2.32575,2,1.786318748479059,1.4826,0,6,1.002607387440984,1693.5568517402685,3246.254585087875
"p[1,1]",0.008925555899175,0.005853835,0.010065509559587713,0.005070699563999999,0.0010926835,0.026996709999999976,1.003242515699957,1784.0504222434288,2673.277755603353
"p[2,1]",0,0,0,0,0,0,NA,NA,NA
"p[3,1]",0,0,0,0,0,0,NA,NA,NA
"p[4,1]",0,0,0,0,0,0,NA,NA,NA
"p[5,1]",0.01597292902125,0.0141032,0.009648355830595309,0.008679125574,0.0041525895000000005,0.03434873499999999,1.0005382371918816,4416.046277619403,2817.7027462194887
"p[6,1]",0.0590828192225,0.05288405,0.03378350008788662,0.03107433231,0.01643992,0.12403719999999999,1.0012875055829036,5048.268197216896,2762.781953917704
"p[7,1]",0.0176670493165,0.01507955,0.011840447273010922,0.009713891418000001,0.004148916999999999,0.040649109999999995,1.001008218863071,5284.767448616793,2669.9845713883724
"p[8,1]",0.02234869742575,0.01907265,0.014704974299135667,0.0121395288,0.005225085,0.05148357499999999,1.0035482999226681,6136.871676835385,2809.24062836127
"p[9,1]",0,0,0,0,0,0,NA,NA,NA
"p[10,1]",0,0,0,0,0,0,NA,NA,NA
"p[11,1]",0,0,0,0,0,0,NA,NA,NA
"p[12,1]",0.01597292902125,0.0141032,0.009648355830595309,0.008679125574,0.0041525895000000005,0.03434873499999999,1.0005382371918816,4416.046277619403,2817.7027462194887
"p[13,1]",0.0590828192225,0.05288405,0.03378350008788662,0.03107433231,0.01643992,0.12403719999999999,1.0012875055829036,5048.268197216896,2762.781953917704
"p[14,1]",0.0176670493165,0.01507955,0.011840447273010922,0.009713891418000001,0.004148916999999999,0.040649109999999995,1.001008218863071,5284.767448616793,2669.9845713883724
"p[15,1]",0.02234869742575,0.01907265,0.014704974299135667,0.0121395288,0.005225085,0.05148357499999999,1.0035482999226681,6136.871676835385,2809.24062836127
"p[16,1]",0,0,0,0,0,0,NA,NA,NA
"p[17,1]",0,0,0,0,0,0,NA,NA,NA
"p[18,1]",0,0,0,0,0,0,NA,NA,NA
"p[19,1]",0.01597292902125,0.0141032,0.009648355830595309,0.008679125574,0.0041525895000000005,0.03434873499999999,1.0005382371918816,4416.046277619403,2817.7027462194887
"p[20,1]",0.0590828192225,0.05288405,0.03378350008788662,0.03107433231,0.01643992,0.12403719999999999,1.0012875055829036,5048.268197216896,2762.781953917704
"p[21,1]",0.0176670493165,0.01507955,0.011840447273010922,0.009713891418000001,0.004148916999999999,0.040649109999999995,1.001008218863071,5284.767448616793,2669.9845713883724
"p[22,1]",0.02234869742575,0.01907265,0.014704974299135667,0.0121395288,0.005225085,0.05148357499999999,1.0035482999226681,6136.871676835385,2809.24062836127
"p[23,1]",0,0,0,0,0,0,NA,NA,NA
"p[24,1]",0,0,0,0,0,0,NA,NA,NA
"p[25,1]",0,0,0,0,0,0,NA,NA,NA
"p[26,1]",0.01597292902125,0.0141032,0.009648355830595309,0.008679125574,0.0041525895000000005,0.03434873499999999,1.0005382371918816,4416.046277619403,2817.7027462194887
"p[27,1]",0.0590828192225,0.05288405,0.03378350008788662,0.03107433231,0.01643992,0.12403719999999999,1.0012875055829036,5048.268197216896,2762.781953917704
"p[28,1]",0.0176670493165,0.01507955,0.011840447273010922,0.009713891418000001,0.004148916999999999,0.040649109999999995,1.001008218863071,5284.767448616793,2669.9845713883724
"p[29,1]",0.0462928697275,0.039514850000000004,0.030267164775001184,0.026674716810000006,0.010922075,0.10484244999999999,1.0024077929195576,5071.726275490944,2824.4968714892734
"p[30,1]",0,0,0,0,0,0,NA,NA,NA
"p[31,1]",0,0,0,0,0,0,NA,NA,NA
"p[32,1]",0,0,0,0,0,0,NA,NA,NA
"p[33,1]",0.03391900576,0.0288687,0.021967250207163606,0.01898891841,0.008313062999999999,0.07823479499999998,1.0009259869595766,2161.9160251851595,737.2310427545514
"p[34,1]",0.117360573705,0.104656,0.06686299920415674,0.0627962643,0.031596745,0.23837599999999992,1.002082491715488,2862.4016361814365,2783.9047956876548
"p[35,1]",0.03703702514425,0.03071605,0.02528733827842732,0.0212982903,0.008344956000000002,0.08541081999999998,1.000645714720656,3417.3512181104893,2537.017585294213
"p[36,1]",0.0462928697275,0.039514850000000004,0.030267164775001184,0.026674716810000006,0.010922075,0.10484244999999999,1.0024077929195576,5071.726275490944,2824.4968714892734
"p[37,1]",0,0,0,0,0,0,NA,NA,NA
"p[38,1]",0,0,0,0,0,0,NA,NA,NA
"p[39,1]",0,0,0,0,0,0,NA,NA,NA
"p[40,1]",0.03391900576,0.0288687,0.021967250207163606,0.01898891841,0.008313062999999999,0.07823479499999998,1.0009259869595766,2161.9160251851595,737.2310427545514
"p[41,1]",0.117360573705,0.104656,0.06686299920415674,0.0627962643,0.031596745,0.23837599999999992,1.002082491715488,2862.4016361814365,2783.9047956876548
"p[42,1]",0.03703702514425,0.03071605,0.02528733827842732,0.0212982903,0.008344956000000002,0.08541081999999998,1.000645714720656,3417.3512181104893,2537.017585294213
"p[43,1]",0.03481371420025,0.028650500000000002,0.02502814911681098,0.01982443764,0.007528674,0.08337478999999998,1.001727211143848,2586.9513984157556,2778.882804193332
"p[44,1]",0,0,0,0,0,0,NA,NA,NA
"p[45,1]",0,0,0,0,0,0,NA,NA,NA
"p[46,1]",0,0,0,0,0,0,NA,NA,NA
"p[47,1]",0.025321807823,0.0211364,0.01748179768536399,0.014590044209999996,0.005494217500000001,0.05791946999999999,1.0035424540827136,1654.0730012647427,2784.3365976613695
"p[48,1]",0.0907498362675,0.07847035,0.058208986876354604,0.05223726122999999,0.021077190000000003,0.19949709999999998,1.0040750177119007,1536.5260418083992,2330.830513937492
"p[49,1]",0.02826648225975,0.02242335,0.0216409686177742,0.01658154666,0.0052428100000000005,0.070874495,1.0037489980948555,1537.9078674989107,2204.4677619338486
"p[50,1]",0.03481371420025,0.028650500000000002,0.02502814911681098,0.01982443764,0.007528674,0.08337478999999998,1.001727211143848,2586.9513984157556,2778.882804193332
"p[51,1]",0,0,0,0,0,0,NA,NA,NA
"p[52,1]",0,0,0,0,0,0,NA,NA,NA
"p[53,1]",0,0,0,0,0,0,NA,NA,NA
"p[54,1]",0.025321807823,0.0211364,0.01748179768536399,0.014590044209999996,0.005494217500000001,0.05791946999999999,1.0035424540827136,1654.0730012647427,2784.3365976613695
"p[55,1]",0.0907498362675,0.07847035,0.058208986876354604,0.05223726122999999,0.021077190000000003,0.19949709999999998,1.0040750177119007,1536.5260418083992,2330.830513937492
"p[56,1]",0.02826648225975,0.02242335,0.0216409686177742,0.01658154666,0.0052428100000000005,0.070874495,1.0037489980948555,1537.9078674989107,2204.4677619338486
"p[1,2]",0,0,0,0,0,0,NA,NA,NA
"p[2,2]",0,0,0,0,0,0,NA,NA,NA
"p[3,2]",0,0,0,0,0,0,NA,NA,NA
"p[4,2]",0.09084230545,0.08814944999999999,0.026413973516211057,0.026023633019999985,0.05262414,0.13915755000000002,1.0012647759369648,4300.265743233695,2727.334625700078
"p[5,2]",0.27491872805,0.2682235,0.07065846786159416,0.07220484390000001,0.1675962,0.39921344999999997,1.000223160386332,4608.460249005568,2308.9173554773156
"p[6,2]",0.0935700898,0.08810555,0.035865516152791495,0.03383270961000001,0.045013245,0.15862224999999996,1.0005672410235895,4123.657484087282,2808.139378449655
"p[7,2]",0.12062378662499999,0.11518400000000001,0.042380715428734936,0.04146543093000001,0.06287384,0.19861514999999985,1.0014562777575293,3314.2518984457024,3253.9116739855904
"p[8,2]",0,0,0,0,0,0,NA,NA,NA
"p[9,2]",0,0,0,0,0,0,NA,NA,NA
"p[10,2]",0,0,0,0,0,0,NA,NA,NA
"p[11,2]",0.09084230545,0.08814944999999999,0.026413973516211057,0.026023633019999985,0.05262414,0.13915755000000002,1.0012647759369648,4300.265743233695,2727.334625700078
"p[12,2]",0.27491872805,0.2682235,0.07065846786159416,0.07220484390000001,0.1675962,0.39921344999999997,1.000223160386332,4608.460249005568,2308.9173554773156
"p[13,2]",0.0935700898,0.08810555,0.035865516152791495,0.03383270961000001,0.045013245,0.15862224999999996,1.0005672410235895,4123.657484087282,2808.139378449655
"p[14,2]",0.12062378662499999,0.11518400000000001,0.042380715428734936,0.04146543093000001,0.06287384,0.19861514999999985,1.0014562777575293,3314.2518984457024,3253.9116739855904
"p[15,2]",0,0,0,0,0,0,NA,NA,NA
"p[16,2]",0,0,0,0,0,0,NA,NA,NA
"p[17,2]",0,0,0,0,0,0,NA,NA,NA
"p[18,2]",0.09084230545,0.08814944999999999,0.026413973516211057,0.026023633019999985,0.05262414,0.13915755000000002,1.0012647759369648,4300.265743233695,2727.334625700078
"p[19,2]",0.27491872805,0.2682235,0.07065846786159416,0.07220484390000001,0.1675962,0.39921344999999997,1.000223160386332,4608.460249005568,2308.9173554773156
"p[20,2]",0.0935700898,0.08810555,0.035865516152791495,0.03383270961000001,0.045013245,0.15862224999999996,1.0005672410235895,4123.657484087282,2808.139378449655
"p[21,2]",0.12062378662499999,0.11518400000000001,0.042380715428734936,0.04146543093000001,0.06287384,0.19861514999999985,1.0014562777575293,3314.2518984457024,3253.9116739855904
"p[22,2]",0,0,0,0,0,0,NA,NA,NA
"p[23,2]",0,0,0,0,0,0,NA,NA,NA
"p[24,2]",0,0,0,0,0,0,NA,NA,NA
"p[25,2]",0.09084230545,0.08814944999999999,0.026413973516211057,0.026023633019999985,0.05262414,0.13915755000000002,1.0012647759369648,4300.265743233695,2727.334625700078
"p[26,2]",0.27491872805,0.2682235,0.07065846786159416,0.07220484390000001,0.1675962,0.39921344999999997,1.000223160386332,4608.460249005568,2308.9173554773156
"p[27,2]",0.0935700898,0.08810555,0.035865516152791495,0.03383270961000001,0.045013245,0.15862224999999996,1.0005672410235895,4123.657484087282,2808.139378449655
"p[28,2]",0.222450018725,0.2147185,0.07015753989445163,0.0693456498,0.12102329999999999,0.34677925,1.002789484440851,5151.473880005994,2677.871701719594
"p[29,2]",0,0,0,0,0,0,NA,NA,NA
"p[30,2]",0,0,0,0,0,0,NA,NA,NA
"p[31,2]",0,0,0,0,0,0,NA,NA,NA
"p[32,2]",0.17527596455,0.1700765,0.05371604511622896,0.05346700380000002,0.097360645,0.26830309999999996,1.0016944034028312,2442.3331582069754,2614.678066347337
"p[33,2]",0.4308816135,0.428802,0.09383970442265177,0.0953786232,0.2791321,0.58499225,1.0010681494569884,2829.780588787995,2444.84551995967
"p[34,2]",0.16540651,0.158518,0.05847165878655866,0.055062281399999996,0.08255779000000002,0.2749167,1.0050297271136868,3922.922567041775,3104.2773562516063
"p[35,2]",0.21781910702500001,0.21041900000000002,0.0681710348549184,0.0677689047,0.119501,0.33865009999999995,1.0028155494140953,5172.787571390526,2256.994092248108
"p[36,2]",0,0,0,0,0,0,NA,NA,NA
"p[37,2]",0,0,0,0,0,0,NA,NA,NA
"p[38,2]",0,0,0,0,0,0,NA,NA,NA
"p[39,2]",0.17527596455,0.1700765,0.05371604511622896,0.05346700380000002,0.097360645,0.26830309999999996,1.0016944034028312,2442.3331582069754,2614.678066347337
"p[40,2]",0.4308816135,0.428802,0.09383970442265177,0.0953786232,0.2791321,0.58499225,1.0010681494569884,2829.780588787995,2444.84551995967
"p[41,2]",0.16540651,0.158518,0.05847165878655866,0.055062281399999996,0.08255779000000002,0.2749167,1.0050297271136868,3922.922567041775,3104.2773562516063
"p[42,2]",0.172391075,0.161009,0.07072367289618371,0.06458057340000002,0.076728295,0.30313179999999995,1.0031295042066144,1300.3554555130675,1496.7280489945044
"p[43,2]",0,0,0,0,0,0,NA,NA,NA
"p[44,2]",0,0,0,0,0,0,NA,NA,NA
"p[45,2]",0,0,0,0,0,0,NA,NA,NA
"p[46,2]",0.136801415525,0.129405,0.055135116465930535,0.05344758173999998,0.06141243999999999,0.23938534999999972,1.0057482575417644,1091.0073724364593,1407.5685161729864
"p[47,2]",0.363239399025,0.3576705,0.11260127647064366,0.1148622111,0.18833035,0.5615319499999997,1.0059121535718354,1034.2928115469304,1360.747006245767
"p[48,2]",0.134587823175,0.12280550000000001,0.06250082935624326,0.056340282600000006,0.052505965,0.25416325,1.0054118572141066,1119.419805049378,1339.4756865731133
"p[49,2]",0.1734866093,0.16227049999999998,0.0697859763578281,0.06405350909999996,0.07790146,0.30168199999999984,1.0031328517969502,1316.1141443267375,1530.4487287827806
"p[50,2]",0,0,0,0,0,0,NA,NA,NA
"p[51,2]",0,0,0,0,0,0,NA,NA,NA
"p[52,2]",0,0,0,0,0,0,NA,NA,NA
"p[53,2]",0.136801415525,0.129405,0.055135116465930535,0.05344758173999998,0.06141243999999999,0.23938534999999972,1.0057482575417644,1091.0073724364593,1407.5685161729864
"p[54,2]",0.363239399025,0.3576705,0.11260127647064366,0.1148622111,0.18833035,0.5615319499999997,1.0059121535718354,1034.2928115469304,1360.747006245767
"p[55,2]",0.134587823175,0.12280550000000001,0.06250082935624326,0.056340282600000006,0.052505965,0.25416325,1.0054118572141066,1119.419805049378,1339.4756865731133
"p[56,2]",0.1734866093,0.16227049999999998,0.0697859763578281,0.06405350909999996,0.07790146,0.30168199999999984,1.0031328517969502,1316.1141443267375,1530.4487287827806
"p[1,3]",0,0,0,0,0,0,NA,NA,NA
"p[2,3]",0,0,0,0,0,0,NA,NA,NA
"p[3,3]",0.04314767744,0.0402284,0.018678390775841738,0.017373996359999994,0.016590505000000002,0.07756172499999996,1.0041943544282892,884.0599254204249,223.22076106797056
"p[4,3]",0.13493486075,0.1290505,0.0529220793821828,0.05118335502000002,0.057471385,0.23053084999999998,1.006113626391489,677.1769621604099,230.96761245537445
"p[5,3]",0.03367960885,0.030487,0.01707242239558351,0.01536225642,0.011367430000000001,0.06551722999999995,1.0074002272203169,983.5431314189198,190.60823127174757
"p[6,3]",0.0511024518425,0.04649025,0.02594636776531421,0.022968365069999996,0.017326775,0.10029514999999993,1.0047586871540233,800.2036563648857,234.51073266952815
"p[7,3]",0,0,0,0,0,0,NA,NA,NA
"p[8,3]",0,0,0,0,0,0,NA,NA,NA
"p[9,3]",0,0,0,0,0,0,NA,NA,NA
"p[10,3]",0.04314767744,0.0402284,0.018678390775841738,0.017373996359999994,0.016590505000000002,0.07756172499999996,1.0041943544282892,884.0599254204249,223.22076106797056
"p[11,3]",0.13493486075,0.1290505,0.0529220793821828,0.05118335502000002,0.057471385,0.23053084999999998,1.006113626391489,677.1769621604099,230.96761245537445
"p[12,3]",0.03367960885,0.030487,0.01707242239558351,0.01536225642,0.011367430000000001,0.06551722999999995,1.0074002272203169,983.5431314189198,190.60823127174757
"p[13,3]",0.0511024518425,0.04649025,0.02594636776531421,0.022968365069999996,0.017326775,0.10029514999999993,1.0047586871540233,800.2036563648857,234.51073266952815
"p[14,3]",0,0,0,0,0,0,NA,NA,NA
"p[15,3]",0,0,0,0,0,0,NA,NA,NA
"p[16,3]",0,0,0,0,0,0,NA,NA,NA
"p[17,3]",0.04314767744,0.0402284,0.018678390775841738,0.017373996359999994,0.016590505000000002,0.07756172499999996,1.0041943544282892,884.0599254204249,223.22076106797056
"p[18,3]",0.13493486075,0.1290505,0.0529220793821828,0.05118335502000002,0.057471385,0.23053084999999998,1.006113626391489,677.1769621604099,230.96761245537445
"p[19,3]",0.03367960885,0.030487,0.01707242239558351,0.01536225642,0.011367430000000001,0.06551722999999995,1.0074002272203169,983.5431314189198,190.60823127174757
"p[20,3]",0.0511024518425,0.04649025,0.02594636776531421,0.022968365069999996,0.017326775,0.10029514999999993,1.0047586871540233,800.2036563648857,234.51073266952815
"p[21,3]",0,0,0,0,0,0,NA,NA,NA
"p[22,3]",0,0,0,0,0,0,NA,NA,NA
"p[23,3]",0,0,0,0,0,0,NA,NA,NA
"p[24,3]",0.04314767744,0.0402284,0.018678390775841738,0.017373996359999994,0.016590505000000002,0.07756172499999996,1.0041943544282892,884.0599254204249,223.22076106797056
"p[25,3]",0.13493486075,0.1290505,0.0529220793821828,0.05118335502000002,0.057471385,0.23053084999999998,1.006113626391489,677.1769621604099,230.96761245537445
"p[26,3]",0.03367960885,0.030487,0.01707242239558351,0.01536225642,0.011367430000000001,0.06551722999999995,1.0074002272203169,983.5431314189198,190.60823127174757
"p[27,3]",0.10014185865,0.09206015000000001,0.04821822407052409,0.04417280679,0.035570175,0.18903179999999997,1.0034916663781737,1307.2879351874255,247.09456596041764
"p[28,3]",0,0,0,0,0,0,NA,NA,NA
"p[29,3]",0,0,0,0,0,0,NA,NA,NA
"p[30,3]",0,0,0,0,0,0,NA,NA,NA
"p[31,3]",0.08711568526,0.08143829999999999,0.03807708167215576,0.036217101059999986,0.03657301,0.15779644999999998,1.002023613564603,2937.251765344348,3007.1105120379702
"p[32,3]",0.2182718484,0.212344,0.07589945702526701,0.0753271995,0.10307365,0.351854,1.0052652867907526,1301.9573050118422,1052.1632132154714
"p[33,3]",0.050187858855,0.04582005,0.0248690521641393,0.022830557399999993,0.01732305,0.09705877,1.0069819703417,1305.654367063803,184.12988758314688
