variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
beta_0,0.47075783223825,0.472209,0.15044633319793474,0.1529887527,0.2236237,0.7132164499999999,1.0007679222401202,3088.396994195255,2904.2049770902186
beta_1,0.317180331,0.3167035,0.04459133749656846,0.043760421600000016,0.24567445,0.39466549999999995,1.0007684251585263,2586.252298474567,2765.6115147741793
phi,46.83881114,8.990210000000001,369.1940331081291,7.214724489000002,2.74442,97.50637499999979,1.0005714168627162,3066.6469561603158,1833.0989995940356
sigma,0.14297225060375,0.128069,0.0992615025975537,0.10485243720000002,0.012632659999999999,0.3293813,1.0038092641007121,1596.3954129112165,1795.4310085784834
N[1],3.027,3,0.1696413703924758,0,3,3,0.9994340387229332,4153.188057507823,4145.314601688254
N[2],3.04725,3,0.22589863888204859,0,3,3,0.9999461552400987,3815.348488308886,3833.4002963547646
N[3],2.07425,2,0.28152575670428803,0,2,3,1.0000770601043847,3792.697301239441,3617.0565547994725
N[4],4.11475,4,0.3641642368463019,0,4,5,1.000910643357014,3773.9069072892066,3767.874902605829
N[5],3.18325,3,0.4671445102945925,0,3,4,0.9994682904425938,3849.935676933631,3577.576655335244
N[6],1.2115,1,0.5062922406656452,0,1,2,0.9994586682204726,4058.592743357141,3906.3674845472474
N[7],5.2035,5,0.47712122271524593,0,5,6,0.999650019189904,3874.1115478248985,3835.4627326379873
N[8],5.26525,5,0.5580952473156074,0,5,6,0.9996326859273315,3861.43009747985,3949.586350521148
N[9],2.22675,2,0.5048744022432808,0,2,3,0.9994997275089861,3918.4955882947174,3938.755330731471
N[10],3.30725,3,0.595765198331428,0,3,5,0.9997525154996335,3750.2023332922677,3760.165421824797
N[11],1.30225,1,0.5928598554481915,0,1,2,0.9997030159614625,3781.882569051966,3762.2969867970646
N[12],2.3635,2,0.6495946761718631,0,2,4,1.0002057282056094,3902.433336400188,3876.337798449958
N[13],3.42175,3,0.7141459504958719,0,3,5,1.0001563354023553,4030.9497252583155,4026.257076002202
N[14],2.427,2,0.7174954354732728,0,2,4,1.0000826643225669,3712.320872580047,3708.1474542945443
N[15],4.47225,4,0.7505802956346834,0,4,6,0.9996258545869219,3819.9789417441903,3485.2142111264548
N[16],1.332,1,0.6195740213985719,0,1,3,0.9993980518369344,3934.027076109563,3866.149743640998
N[17],4.356,4,0.6199678136988288,0,4,6,1.0002506673442324,3554.8031507714923,3735.1315987641983
N[18],4.48475,4,0.7479353510313111,0,4,6,1.000352855288015,3536.366040644355,3561.3660378545683
N[19],3.58525,3,0.8651124449374176,0,3,5,1.0000401226256124,3840.674303419967,3808.9478199193063
N[20],9.7645,9,0.9763596005147793,0,9,12,1.0006014750863776,3464.460693410085,3191.254753551184
N[21],6.67725,6,0.9606316363649473,0,6,8,1.0013855959203906,3706.413114657717,3843.254277119304
N[22],8.0865,8,1.2316237145506581,1.4826,7,10,1.000467505338926,3919.681401322532,3667.4849780125433
N[23],8.12725,8,1.287622588526087,1.4826,7,11,0.9996398972203652,3627.7159963636595,3904.3797656172305
N[24],13.519,13,1.5661264917135562,1.4826,12,16,0.9995529165467102,3898.3951462956334,3856.2492231254782
N[25],11.441,11,2.0316374892489875,1.4826,9,15,1.0010697063163734,3846.7897308133442,3895.2764115835694
N[26],8.0625,8,2.280546858429656,1.4826,5,12,1.0005878038681202,3675.451509016753,3615.1327540758816
N[27],9.78525,9,3.240641584157255,2.9652,6,16,0.9997239450377152,3532.7186729097657,3403.960575336863
N[28],13.9045,13,4.665331829599055,4.4478,8,22,0.9995138642111313,3940.2788598379075,3595.182470801327
N[29],11.8775,11,4.017091983886074,2.9652,7,19,0.9995259300496668,3434.7054227898934,3557.9989130240738
N[30],12.688,12,4.222512688358774,4.4478,7,21,1.0003162691183383,3771.939365951446,3650.830343051455
N[31],21.15275,20,5.824594313102678,4.4478,14,32,1.0004410578375884,3169.4623490370036,3356.249167612556
N[32],18.2705,17,6.284560738501855,5.9304,10,30,0.999745818695848,3717.9430675500857,3726.8222561683792
N[33],29.9425,28,11.970882141881345,10.3782,15,52,1.0000513892651823,3241.654167046288,3158.073623667464
N[34],34.75025,32,15.691269194036852,13.343399999999999,16,62.04999999999973,1.0026605689639643,3128.4454562168467,2768.3283107226644
N[35],35.6955,33,16.533076404706144,13.343399999999999,15,65,1.0001268843430589,3471.2593893767407,3173.4125154782405
