variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
phi,16.949233185,3.1805849999999998,376.11656265716516,2.2445896829999996,1.2555895,26.66697499999995,0.9994964083901614,3626.4096773920564,2065.8211309753206
sigma,0.138644667087175,0.1209785,0.10121969111027813,0.10391172750000001,0.011363775,0.32861309999999994,1.0003805979188456,1840.4950735752307,1792.9980120209862
N[1],2.026,2,0.1607185664893873,0,2,2,0.999421944316098,4070.500606290591,4068.674335082151
N[2],1.02825,1,0.17163712397258757,0,1,1,0.9994986865409748,3748.934185640931,3730.8187445556473
N[3],2.03675,2,0.20349395555516353,0,2,2,1.0012558250260752,3614.789716456224,3725.058406366058
N[4],1.03525,1,0.1949793366883626,0,1,1,0.9998901141622166,3939.5712765003864,3923.2242068561395
N[5],4.05375,4,0.2384851280249405,0,4,5,0.999202303145062,3909.415652195844,3883.9952793052603
N[6],4.07825,4,0.2848635187349839,0,4,5,1.0005391516735729,3939.0380718171587,3639.4173473199567
N[7],2.08325,2,0.2997363807990175,0,2,3,0.9994619840806007,4008.7642873809586,3759.24153045182
N[8],2.05675,2,0.2500901312895855,0,2,3,1.0002849453051632,3391.603287562059,3425.9908616908815
N[9],1.1075,1,0.3390759400536712,0,1,2,1.0004052719256884,3825.567876613705,3862.3506864625065
N[10],4.107,4,0.3428999782717618,0,4,5,0.999936900894471,3886.518504991279,3803.9516126302356
N[11],2.117,2,0.3582500324793326,0,2,3,0.9999429512676172,3972.6713623794258,3854.9168161342404
N[12],1.12375,1,0.36601834633999475,0,1,2,1.0000456281285377,4115.167987134263,4104.616453664026
N[13],1.141,1,0.3964319482236429,0,1,2,0.9995490584161006,3908.484891593544,3931.000125290032
N[14],1.24025,1,0.5187458065401115,0,1,2,0.9994459955553521,3778.25901116331,3727.918181959044
N[15],4.23325,4,0.5146947300743341,0,4,5,0.9994200250678037,3932.099388112867,3857.2339241400628
N[16],1.30725,1,0.5813191210343249,0,1,2,1.0004362512150182,3507.378416190526,3662.0398520198446
N[17],3.328,3,0.6184752443768277,0,3,5,0.9997006945730632,3935.011443479938,3735.859732932786
N[18],3.394,3,0.6920142490803441,0,3,5,1.0005030903287062,3791.329145935773,3682.348665399892
N[19],3.4285,3,0.7081759161974308,0,3,5,1.0006376094633027,3818.0998151331305,3934.987325933695
N[20],2.431,2,0.6909112385718561,0,2,4,0.999850651561836,3944.624658898483,3944.444196333076
N[21],4.848,5,1.0301268321534882,1.4826,4,7,1.000024668953782,3938.6777701681226,3889.2088545890424
N[22],3.8855,4,1.0808245905089606,1.4826,3,6,0.9994809662706915,3678.371037247141,3439.8551503248123
N[23],2.081,2,1.2378699772270632,1.4826,1,4,1.0021495066046902,3624.66840829903,3631.074598227228
N[24],5.13425,5,1.269302847995695,1.4826,4,7,1.0001728922685051,3749.3540084938613,3340.9896659978535
N[25],4.161,4,1.2587593569780107,1.4826,3,7,1.0008868210285684,3997.299086405255,3967.889118958364
N[26],2.316,2,1.3614725123374554,1.4826,1,5,0.9995369178872562,3656.40103162852,3715.485067810255
N[27],3.5005,3,1.4715777707222344,1.4826,2,6,1.00015188504545,3582.7540029449924,3811.4231438994034
N[28],2.82925,3,1.6353174013783418,1.4826,1,6,0.9999097180111993,3528.373924548638,3564.5026449920606
N[29],2.7805,3,1.5324512559011227,1.4826,1,6,1.000665995637232,3751.4881222310746,3752.7247957967506
N[30],4.41625,4,1.8789274945118046,1.4826,2,8,1.0007024384049692,3787.004381091667,3621.3063786205157
N[31],2.45875,2,1.9091122583294378,1.4826,0,6,0.9997966581039592,3418.4259945044923,3969.586097093463
N[32],2.52375,2,1.869440996637759,1.4826,0,6,1.0011125186572214,3535.504086692478,3585.4850359846455
N[33],2.276,2,1.7220817028665734,1.4826,0,5.049999999999727,1.0001277567405975,3836.7255452829872,3982.40903657218
N[34],2.428,2,1.794887574571549,1.4826,0,6,1.0009295468116461,3762.9166962975305,3964.7432094339956
N[35],2.72375,2,1.9655538120201612,1.4826,0,6,1.001174567740312,3769.026578418041,3655.47209946535
"p[1,1]",0.005311628737525,0.003224195,0.00693208191588304,0.0030235922010000004,4.8370435e-4,0.01680851999999999,1.000894576969322,2944.7891964434907,2597.401203108017
"p[2,1]",0.0193859177375,0.01509205,0.015502391893641988,0.011458133252999998,0.0030375770000000005,0.050266674999999934,1.0020688884200253,3801.5176068164747,2518.1353018689892
"p[3,1]",0,0,0,0,0,0,NA,NA,NA
"p[4,1]",0,0,0,0,0,0,NA,NA,NA
"p[5,1]",0,0,0,0,0,0,NA,NA,NA
