variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
phi,16.485643415,3.467835,160.8040230581078,2.7345445049999997,1.2223225,44.401485,1.0026482553728715,2990.151598251883,1917.9729252581599
sigma,0.0650463775425,0.0541109,0.04587665060393276,0.03788324694,0.015390010000000003,0.15555854999999996,1.1672221312809703,19.422509610785202,64.26663566479375
N[1],2.5e-4,0,0.015811388300841896,0,0,0,1,4016.0965148314435,4016.0965148314435
N[2],3.00375,3,0.0650922172704794,0,3,3,0.9999973475784865,4042.519394115425,4042.744387160776
N[3],1.00375,1,0.061129957614327546,0,1,1,0.9998312224737141,4045.0338952063644,4045.0338952063626
N[4],1.0115,1,0.11988053568327481,0,1,1,1.0002707132152773,3601.4990197390152,3572.9236337816033
N[5],2.01025,2,0.10073467311999453,0,2,2,1.0006593926757112,3869.679854883727,3869.6798548837232
N[6],3.00825,3,0.09318856435814313,0,3,3,0.99965348274443,3687.397092295087,3671.1507196188463
N[7],6.0125,6,0.1155295926232449,0,6,6,1.0002079939686188,3734.050870088427,3759.0100316793464
N[8],2.01275,2,0.11441464144743183,0,2,2,1.000049554736667,3789.6967887855744,3844.1922687267943
N[9],2.02725,2,0.17324820701903043,0,2,2,1.0002230557596605,3854.3041016701022,3940.1671208192947
N[10],3.0225,3,0.1549185267728956,0,3,3,0.9997056814150747,3775.2755487732084,3817.5931613772696
N[11],1.03925,1,0.20789478723777602,0,1,1,1.002632364884944,3661.3285959002974,3745.2267116552875
N[12],2.05225,2,0.23881833273225123,0,2,2,1.0000475677814846,3369.7970048864368,3424.1857398125926
N[13],1.05375,1,0.24774236934846772,0,1,1,1.0000256339545022,3865.4765319874014,3977.135442703809
N[14],2.053,2,0.24125826698342787,0,2,2,1.0016410454337163,2919.0611166955323,2883.935615351778
N[15],1.04325,1,0.22448170417403113,0,1,1,0.9994310848696674,3808.7726858892083,3851.785201810439
N[16],4.0465,4,0.22770751563830638,0,4,4,0.9996602390766093,3112.734763634702,3130.3824082007236
N[17],4.0485,4,0.24731162681966662,0,4,4,1.000476041775912,3147.8857896131867,3025.290352716065
N[18],2.068,2,0.2808838263962216,0,2,3,0.9999996903124931,3390.1534029744384,3441.142062969537
N[19],2.07025,2,0.2762861216298266,0,2,3,1.0010461377954059,3495.697352550487,3367.2433418065393
N[20],1.08025,1,0.31437978014105866,0,1,2,1.000483302922103,3325.6513368320157,3105.6399658098685
N[21],4.08525,4,0.33243054164179026,0,4,5,1.002546207895472,2284.500557494435,2472.0968541161474
N[22],2.074,2,0.30829817051109,0,2,3,1.0017282871200694,2343.0466009653123,2414.525733397759
N[23],1.0805,1,0.2992359195248516,0,1,2,1.0002958422742327,2986.6785847757455,2963.7533967857376
N[24],1.098,1,0.35836867472863293,0,1,2,1.0005595426997567,2487.230034758831,2672.0015578420544
N[25],1.16475,1,0.44738962534821625,0,1,2,1.0005110671606952,2966.509486580193,3144.5182718449178
N[26],2.18175,2,0.4682646211693338,0,2,3,0.9999012462681338,2865.185569693917,2983.8415735276535
N[27],1.24175,1,0.5489829533517118,0,1,2,1.0023436510294328,2797.4143450251804,2596.1625936587106
N[28],2.2775,2,0.5675158751675073,0,2,3,0.9999524759848599,3196.076953347381,3333.0377831041696
N[29],1.3735,1,0.677947382296953,0,1,3,0.9996455904501984,3006.651833205589,3372.1210906605643
N[30],2.5055,2,0.7691668573291516,0,2,4,1.0009703657200504,3148.549534942949,3536.3009856421377
N[31],2.56175,2,0.8410492128553544,0,2,4,1.0010451165439518,2812.551246063047,3146.177637783672
N[32],1.9585,2,1.0860813243771343,1.4826,1,4,1.001338711185594,2604.2618237989445,3221.6307469903395
N[33],1.28425,1,1.3417906088542662,1.4826,0,4,1.00208885224095,2062.266436010815,2847.0039239382218
N[34],1.816,2,1.5238846925338658,1.4826,0,5,0.999655056638398,2495.4923730621363,3078.5830537387023
N[35],2.021,2,1.6592912076630664,1.4826,0,5,1.0008402535263365,2913.049860696238,3478.076169623417
"p[1,1]",0,0,0,0,0,0,NA,NA,NA
"p[2,1]",0,0,0,0,0,0,NA,NA,NA
"p[3,1]",0.016475468135,0.014694450000000001,0.00957360783602228,0.008169348389999997,0.00466484,0.03510781499999999,1.0025953392892006,1453.776949278643,708.5930590560084
"p[4,1]",0.0643051999275,0.05902445,0.03455021360416214,0.031160471370000005,0.019434425,0.12764725,1.0039179237570814,3735.325958703474,2270.3159724486995
