variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
phi,132.97156913,4.82836,5140.81144260882,3.9818410589999997,1.4379045000000001,60.230904999999964,1.0000872430127705,7154.441357994938,2318.3304722205467
sigma,0.1213007751196225,0.10280249999999999,0.09260066755457513,0.09253536704999998,0.008453940000000002,0.29342344999999986,1.0001938168321676,2760.078902907952,2027.702679340642
N[1],2.0135,2,0.11756362235540946,0,2,2,0.9998371403218602,3770.879665264715,3761.1728534394183
N[2],2.01975,2,0.14616866565616904,0,2,2,0.9993532715922447,3911.1812171712486,3871.9766407082666
N[3],3.037,3,0.2052840358718767,0,3,3,0.9997278946924926,4115.492260864513,4105.951642251396
N[4],1.039,1,0.21092681795028498,0,1,1,1.0011898846051022,3512.986302581654,3581.840353364511
N[5],2.04175,2,0.20980453280493339,0,2,2,1.0007954719313292,3795.059206162324,3781.603763175673
N[6],1.035,1,0.19179206461429069,0,1,1,0.9992778022022357,3934.554058673671,3951.5848674799254
N[7],2.0535,2,0.24830055032323772,0,2,2,0.9996614982824172,3925.3391436694205,3971.174884582359
N[8],1.06625,1,0.26810241928562806,0,1,2,1.0013140865271677,3831.014538002339,3637.8130094598823
N[9],4.0935,4,0.3275432355320221,0,4,5,0.9999277565111183,3731.636945725817,3645.450164129274
N[10],4.122,4,0.3676272398052975,0,4,5,0.999247214423287,3828.1243274881085,3614.6592432843286
N[11],2.16225,2,0.42775072199827147,0,2,3,0.9994080011893121,4023.093328201917,3939.578199328803
N[12],2.187,2,0.4685999322173644,0,2,3,0.999366778574528,3847.6058961179097,3923.3015330151666
N[13],1.21975,1,0.519641649948395,0,1,2,0.9998079375717036,4118.288484885695,4013.136429099711
N[14],4.27425,4,0.5767322537565683,0,4,5,0.9995239936651266,4109.097492871968,3812.16818349608
N[15],2.3115,2,0.6087367165676179,0,2,4,0.9995994341886479,4089.311963663869,4096.457845717456
N[16],1.334,1,0.6511912257571701,0,1,3,0.9996886324456417,4333.444420387095,4107.608169770684
N[17],1.44225,1,0.7657098114683165,0,1,3,1.0002600909243213,3919.0631163696953,3591.133816355056
N[18],1.5955,1,0.9192883240614388,0,1,3,0.9997386670353786,4206.310735405362,3906.8720203530147
N[19],4.64975,4,0.9691799445620175,0,4,7,1.000182949292511,4322.014892814298,3799.0108263819457
N[20],1.8515,1,1.1858749195556872,0,1,4,0.9997445330870577,4212.481315061091,4002.457525169242
N[21],3.988,4,1.2997224009687203,1.4826,3,6,1.0003921123983939,4303.6364305114685,3603.3712655851755
N[22],4.1015,4,1.4038128160854109,1.4826,3,7,1.0003219354841064,4151.873232510984,3680.5248440310306
N[23],4.1015,4,1.4367372075125162,1.4826,3,7,1.0003287741006837,3782.2398243521297,3751.47925283012
N[24],3.175,3,1.4406227293993787,1.4826,2,6,1.0002401010163489,3896.7310661583783,3648.230022720052
N[25],5.494,5,1.657905655575943,1.4826,4,8.049999999999727,0.9996671270171771,4083.7688591360397,3256.590000235022
N[26],4.4,4,1.5437278820904563,1.4826,3,7,0.9995832135261427,4088.2306976180257,3758.6757418643647
N[27],2.6355,2,1.7081771621539512,1.4826,1,6,0.9994820176305099,4182.733449405475,3387.7800232359778
