variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
phi,23.1218249575,4.91929,219.3583473952731,4.12555689,1.4881520000000001,68.69822999999995,1.0010965875983657,1999.6374106967744,464.2794669498704
sigma,0.098082473575,0.0890187,0.05584451170278011,0.052944387300000006,0.028480725000000002,0.20314839999999995,1.0298659251370934,62.49622861933686,106.44374084349379
N[1],2.00725,2,0.08774601039696989,0,2,2,0.999736470251765,3934.3337763906047,3927.214320088418
N[2],2.0135,2,0.11541698432235838,0,2,2,1.000190758974162,3257.9423082505978,3257.9423082505978
N[3],3.02675,3,0.1689425135755453,0,3,3,0.9996959633980542,3743.998515113525,3755.0152962613674
N[4],1.034,1,0.19066485851374926,0,1,1,0.9996990159719523,3814.910159738502,3821.6751387379254
N[5],2.02475,2,0.15856772506048547,0,2,2,1.0006388208347288,3603.1985821833446,3582.0240541288235
N[6],1.03325,1,0.1927530179568737,0,1,1,0.9997909235436346,3522.8505268015297,3504.195818198368
N[7],2.04925,2,0.23735737218492423,0,2,2,1.000316352996826,3338.0639100143326,3517.458696562265
N[8],1.05025,1,0.23714762754308197,0,1,1,0.9991170212040947,3933.548517272917,3922.9913955409584
N[9],4.07325,4,0.2905263135840215,0,4,5,1.0001510608682502,3616.3569820922808,3755.432783852574
N[10],4.09775,4,0.3243782403471335,0,4,5,0.9994472718811183,3981.798476366209,3917.518095961614
N[11],2.12175,2,0.3673699466061661,0,2,3,1.0001895054368692,3191.7987748561836,3533.8928177524026
N[12],2.13875,2,0.3937476308489993,0,2,3,1.0012190384071986,3430.4575045997276,3371.7946837602294
N[13],1.17925,1,0.4578993944785972,0,1,2,0.9996505719659584,2769.434816220613,3053.740579880576
N[14],4.18175,4,0.45029726782132695,0,4,5,0.9994878514863955,3330.1967062602484,3417.2835609196254
N[15],2.22975,2,0.5148118057104214,0,2,3,1.0001392905144482,3925.2721144049056,3923.9244364447777
N[16],1.20075,1,0.47276348614128094,0,1,2,0.9999695408101694,2658.9377657950104,2930.1803858976714
N[17],1.2825,1,0.5623813814526145,0,1,2,1.000372882813671,2901.7349416435095,3103.16922696281
N[18],1.3975,1,0.7131766297533217,0,1,3,1.0009959973822082,2025.9111552919787,2488.0802634468773
N[19],4.3835,4,0.6885101753535611,0,4,6,1.00089444597069,2429.5972597896844,2852.846016152556
N[20],1.52425,1,0.8512303364962053,0,1,3,1.0014142031909132,1947.2462004938795,2311.0116055519316
N[21],3.56025,3,0.8786711291708119,0,3,5,1.0001601369682684,1621.0922951226905,2070.6210770343423
N[22],3.6705,3,0.963411537427081,0,3,5,1.0004751603134516,1810.2043546084178,2442.056207209426
N[23],3.6145,3,0.9154776211457627,0,3,5,1.0021918471285463,1187.8695722574287,1714.7447335205825
N[24],2.73075,2,1.0047421630465951,0,2,5,0.9997484012190516,1288.9166451654291,1771.1900222233494
N[25],5.00975,5,1.1836406501963335,1.4826,4,7,1.0022821730192282,1287.0150414920745,1963.3469621277707
N[26],4.011,4,1.2232142344110521,1.4826,3,6,1.0016075034913043,1347.7195332196343,1851.3344868123447
N[27],2.18175,2,1.3006305576380501,1.4826,1,5,1.0011089906331412,1423.290391612282,1927.204553908324
N[28],3.224,3,1.3460226388274674,1.4826,2,6,1.0021278718247566,1191.9845490573564,1995.0604840888939
N[29],4.49025,4,1.4981542156979377,1.4826,3,7,1.0014655488055688,1274.5578321626622,1967.3335168381195
N[30],2.7,2,1.6003562994131237,1.4826,1,6,1.0015774286261754,1277.6825445738289,2705.377668341988
N[31],3.8,3,1.6988883292873747,1.4826,2,7,1.0012028293228943,1158.525736217606,2513.922711505787
N[32],3.561,3,2.0000697662250286,1.4826,1,7,1.0025885980758154,1007.1945048542545,1411.0314344875344
N[33],3.73725,3,2.067433434902304,1.4826,1,8,1.0030081337418464,910.5643803933561,1955.7181653736754
N[34],3.32225,3,2.4117128824254377,1.4826,0,8,1.0033585523128443,1096.6040717662488,2465.360335717196
N[35],3.44675,3,2.5133132760175068,1.4826,0,8,1.0026205774381498,1191.3025426302709,1737.5760153058668
"p[1,1]",0,0,0,0,0,0,NA,NA,NA
"p[2,1]",0,0,0,0,0,0,NA,NA,NA
"p[3,1]",0.00863342380535,0.00717237,0.0062864255121247315,0.0053774791559999995,0.0014660925,0.02083327999999999,1.0021927289087458,1866.122300244113,1206.2660631299618
"p[4,1]",0.029790841628,0.0247574,0.02142244858544486,0.01835666364,0.005370032,0.07187101,1.001619548595383,2046.2726260903103,1558.264351516408
"p[5,1]",0.01040073285635,0.00817964,0.008217149970933825,0.006329048901,0.0016119435,0.026520169999999982,1.0023273565226196,1871.4934148823702,1458.216275206208
"p[6,1]",0.014734593552325,0.01181045,0.011183848774431057,0.009085395038999997,0.002322934,0.03649365999999998,1.003137565271964,1935.1787639179474,1287.6289103959646
"p[7,1]",0,0,0,0,0,0,NA,NA,NA
"p[8,1]",0,0,0,0,0,0,NA,NA,NA
"p[9,1]",0,0,0,0,0,0,NA,NA,NA
