variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
phi,8.5385696075,2.263395,57.08294940498403,1.371894258,1.1142275,17.655074999999986,1.0020515179104348,3969.7509210730645,2201.7174499492767
sigma,0.191514474753225,0.170605,0.1301752331315499,0.13921732608,0.017997435000000006,0.4299689999999998,1.0033425711599373,1302.9685451665666,1565.4871933302618
N[1],3.03725,3,0.19842449589237346,0,3,3,1.0009791338100673,3710.157783323199,3726.418169612032
N[2],2.0535,2,0.2401086484089238,0,2,2.049999999999727,1.0003506913818256,3865.0577797074707,3884.5605353082046
N[3],0.08075,0,0.3053731335393995,0,0,1,0.9993625488591642,3842.244427141308,3813.6252542601646
N[4],0.09125,0,0.3239593723273486,0,0,1,0.9995066880814255,3823.368549866156,3851.6652988269607
N[5],3.16325,3,0.43834629503235467,0,3,4,1.000434521034183,3890.5345916913475,3805.585470604557
N[6],1.15675,1,0.42511718226233064,0,1,2,0.9994520694547796,3581.988701809241,3475.671265578552
N[7],1.1965,1,0.4841966146003064,0,1,2,0.9999750328525087,3756.7056796248585,3726.163882995485
N[8],2.15075,2,0.4038133279139635,0,2,3,1.0007439178727544,3825.0435321006653,3852.5514785705877
N[9],3.24725,3,0.544694052108705,0,3,4,1.000265331169267,4059.7515881597983,3882.7283593887246
N[10],6.29625,6,0.6025584674342144,0,6,7,0.9998297814490064,3132.5069282405425,3128.8225582567834
N[11],2.262,2,0.5673944695897469,0,2,3,0.9995951026180993,3989.2420886218965,3831.4640790426397
N[12],2.28025,2,0.5918593683282959,0,2,3,1.0004184876736832,3794.8342108453144,3656.1689586333155
N[13],3.307,3,0.60236343716033,0,3,4,0.999936510785349,3773.3515699349023,3697.2383288642345
N[14],1.35375,1,0.6562915641346372,0,1,3,0.9998227202294901,3703.341681225772,3456.111564499382
N[15],2.39625,2,0.7034626162157469,0,2,4,0.9997559254527618,3975.82204151099,3599.356392622251
N[16],1.42425,1,0.7231131727918987,0,1,3,0.999408616722503,3946.3080618150548,3819.407871455549
