variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
phi,113.66655023,3.23918,3946.949042725281,2.3742578789999995,1.2170454999999998,28.187554999999872,1.0024123445541924,3583.037932058356,1725.3124534631004
sigma,0.096334106125,0.07843625,0.06704782424459566,0.06255600897,0.019964715,0.22399354999999996,1.1142065512342372,37.4044247078035,86.05172072565131
N[1],2.02225,2,0.15251476219753957,0,2,2,0.9998573874850161,3855.946221736281,3903.2565696313527
N[2],1.03475,1,0.19248818255962177,0,1,1,0.9994866798756191,3312.5830404823782,3378.967816120907
N[3],2.04325,2,0.21305113282097113,0,2,2,1.0015247279832347,3483.488632716489,3456.505179718932
N[4],1.04525,1,0.2263078463295685,0,1,1,1.0007273405990846,3770.7071952836163,3761.3135782342815
N[5],4.05925,4,0.25150596675392856,0,4,5,1.0016078818342058,3295.701481026264,3334.725430895118
N[6],4.0735,4,0.27949468567368135,0,4,5,0.9999564002466245,3892.421965568857,3773.382536417074
N[7],2.0975,2,0.3376718163600435,0,2,3,1.0000232172676728,3970.575556701805,3965.551337070003
N[8],2.081,2,0.29993581042048506,0,2,3,1.0002402445383975,3757.513885310289,3411.2283572142615
N[9],1.134,1,0.38675754077824676,0,1,2,1.000596701720645,3721.611794653954,3679.5352577765575
N[10],4.13175,4,0.3806943255978287,0,4,5,1.0006877668464091,2958.127037190614,2973.6880813568546
N[11],2.13925,2,0.39293515623987163,0,2,3,1.001855592621373,3634.1908776184882,3756.811015273971
N[12],1.14625,1,0.4085372237211579,0,1,2,1.0024706406066157,3265.164776164833,3295.21245451902
N[13],1.20275,1,0.49010456855861945,0,1,2,1.0006604962857837,2816.218651633147,2778.7790912817172
N[14],1.30975,1,0.6024082182501778,0,1,3,1.0014365789213988,2831.33053466192,3347.2707640843755
N[15],4.2865,4,0.5761950626198968,0,4,5,1.0018373514645211,2906.1165754985996,2832.4086018091534
N[16],1.42425,1,0.7210353045986163,0,1,3,1.0018650725563243,1878.825520209549,2147.2366118271398
N[17],3.4675,3,0.7609786607589812,0,3,5,1.0032709287329222,1604.9161711141269,2483.591278217829
N[18],3.5375,3,0.8308226745696972,0,3,5,1.0058733094429095,1657.7926025523884,2329.7564931449947
N[19],3.621,3,0.8964150210546971,0,3,5,1.0038478666382389,1569.31512214131,2290.1363804579228
N[20],2.622,2,0.9229458040639817,0,2,4,1.0075697525556706,1320.4499509418856,2045.5677586026463
N[21],5.1155,5,1.2915404636294978,1.4826,4,8,1.0089753560698262,1421.0172133909878,2459.671144445626
N[22],4.1375,4,1.345193717103278,1.4826,3,7,1.009138278652243,976.7251109866907,1572.0021143458382
N[23],2.3715,2,1.4384036294622982,1.4826,1,5,1.0121055666144292,520.4064255574451,1319.1682995679348
N[24],5.33175,5,1.4102088887031752,1.4826,4,8,1.0094776855839604,869.0917989599789,1810.59279357789
N[25],4.478,4,1.5202281978187884,1.4826,3,7,1.0129062127599993,571.05482029866,1903.6701803391547
N[26],2.5445,2,1.5484247333301988,1.4826,1,5,1.0089827373774385,1049.511795448559,1580.3672460634546
N[27],3.70925,3,1.6652049917100609,1.4826,2,7,1.0084757264355144,948.5319334767963,1418.7716889980825
N[28],3.01875,3,1.7241350289056465,1.4826,1,6,1.0088534626369576,1606.9675240781512,2017.3931987968424
