variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
phi,18.0680581025,3.10787,178.3523011840163,2.300891418,1.1943775,35.27211499999996,1.0025940882382542,4199.600218392287,2054.3226253380612
sigma,0.153471233325,0.1179055,0.11655131069287906,0.08213107328999998,0.038578745000000005,0.3944311499999998,1.1214601454138493,29.483374078428334,39.96437977719492
N[1],2.00425,2,0.0687976800495122,0,2,2,1.0002195570178307,3576.50499690577,3666.5082697760636
N[2],0.0085,0,0.0971087407336833,0,0,0,0.9992799436681566,4081.380220892536,4081.7319944550422
N[3],0.0145,0,0.12567298207891048,0,0,0,1.0003401978513944,3918.890829444558,3890.598772147686
N[4],3.0275,3,0.16956101478356872,0,3,3,0.9999005037623654,3898.477110338639,3921.206497472727
N[5],1.03875,1,0.21274339575674148,0,1,1,0.9999844820032959,3684.13849806654,3488.1709051990492
N[6],1.05425,1,0.24458514462911135,0,1,2,0.9991760845013461,4040.393540650373,3633.020171403365
N[7],2.03775,2,0.20083580670615941,0,2,2,0.9997842951038922,3736.436797587049,3766.081971877234
N[8],3.04025,3,0.21128440021554742,0,3,3,1.0004179161770563,3348.3888133778623,3349.6559524272225
N[9],6.1155,6,0.38235624628710946,0,6,7,1.000999969660225,3039.7568427287547,2916.657447325609
N[10],2.09825,2,0.3444221162302693,0,2,3,1.0008055025563911,3191.257803505839,3230.050436239379
N[11],2.11425,2,0.36977171373709755,0,2,3,1.0010627265408523,3228.3642049950845,3368.0925211301537
N[12],3.111,3,0.34743226288634105,0,3,4,0.9993827178341502,3360.0593966574897,3335.7580248357217
N[13],1.12425,1,0.3739610931966134,0,1,2,1.000091000056097,2764.2327955831825,2701.069145743631
N[14],2.1415,2,0.41655867567795374,0,2,3,1.000954039118186,2894.176992904526,2980.9029553794567
N[15],1.16275,1,0.4591461001525782,0,1,2,1.0015607904844692,2617.9792709321264,2863.349636543049
N[16],2.203,2,0.5048313715275821,0,2,3,1.0012858199329913,2741.7265334215836,2920.650694347589
N[17],1.18,1,0.4723936800458245,0,1,2,1.0004057807161142,2465.829921248762,2542.9893237458955
N[18],4.19425,4,0.4990783578776237,0,4,5,1.000521343859764,2260.089553402816,2551.948835797521
N[19],4.19225,4,0.48098625182390703,0,4,5,1.000521656009353,2337.034948523671,2393.8484516517224
N[20],2.2835,2,0.6076348039848881,0,2,3,1.001678792037418,1882.33755078019,2064.0889701834135
N[21],2.275,2,0.6107112591564978,0,2,3,1.0019288668469095,1823.012446895148,1995.2844374481201
N[22],1.32525,1,0.6914347098529965,0,1,3,0.9998436301854297,1826.7965565472841,2110.5552477513743
N[23],4.375,4,0.7095779557024053,0,4,6,1.000557109010715,1802.7590850573608,2179.8268316585118
N[24],2.31125,2,0.683366801246784,0,2,4,1.0009826948882588,1781.5832554113115,2144.2718746914143
N[25],1.3885,1,0.7329406868994436,0,1,3,1.0016322622418394,1767.5137581285242,2265.718424239919
N[26],1.48775,1,0.8309768758166712,0,1,3,1.0009150659974237,1603.0501045356862,1881.8737097337398
N[27],1.6025,1,0.9522186881738496,0,1,3,1.0024889636852112,1573.0303198263812,1893.9574345101082
N[28],2.65225,2,0.9980325419237014,0,2,5,1.0015514388431241,1789.3146292250312,2224.7742792304834
N[29],1.896,2,1.1732553567033088,1.4826,1,4,1.0012440136357426,1424.2773909151279,1753.048496108936
N[30],3.06325,3,1.271476936833785,1.4826,2,6,1.0011969877100162,1556.995339088486,2213.4733810665716
N[31],1.151,1,1.2954221434082436,1.4826,0,4,1.0008003072370317,1813.0558788838043,2843.805157741754
N[32],3.40375,3,1.526538082436623,1.4826,2,6,1.0011845663545738,1512.9436059319917,2183.7250302256057
N[33],2.24725,2,1.4267537783675295,1.4826,1,5,1.001287556781888,1458.5436062863096,1517.6209681881496
N[34],2.912,2,1.9161612454278527,1.4826,1,6,1.0009770647997283,1388.2793786855148,1559.6900486930022
