variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
phi,22.0951340025,3.906705,301.2445585089418,3.1449800760000004,1.350094,41.77405999999986,1.0027556143889982,2645.7082835147685,1837.2611330703003
sigma,0.135395981225,0.1042115,0.09542131055791582,0.07233294053999999,0.03746819,0.3284101999999999,1.0293161353127962,59.051007721067485,78.79632299954356
N[1],6.04025,6,0.21480566302641338,0,6,6,1.000123823793399,3761.3839574146837,3730.9145403505577
N[2],2.06825,2,0.2767870847286198,0,2,3,0.9999535057833234,3100.2055092101236,3232.973356135247
N[3],2.083,2,0.3043586018821136,0,2,3,0.9995077771286403,3465.211458649377,3465.5642334811346
N[4],3.13425,3,0.39212928843011863,0,3,4,1.000618388081224,3358.396748155208,3343.518590654097
N[5],1.17275,1,0.453275636010309,0,1,2,1.0003435704760173,2847.2365992073596,2882.26481257808
N[6],2.14025,2,0.3976423862804891,0,2,3,0.9996242987007723,3650.365019557159,3756.0457385545337
N[7],1.1175,1,0.36637045026408266,0,1,2,1.0007082249493064,3259.6198753075632,3319.098365561255
N[8],2.1435,2,0.4085945268500827,0,2,3,1.0009530718788315,3600.010054655595,3684.421989526855
N[9],1.19475,1,0.4752671956140111,0,1,2,1.0026246438093669,3067.1432929831703,3001.933942179971
N[10],4.2505,4,0.5525631923322256,0,4,5,1.0004614423366396,2537.533571473921,2653.3628247200645
N[11],4.2875,4,0.604512290013358,0,4,5,1.0007652973741932,2682.5660363959955,2698.0593030331806
N[12],2.37725,2,0.6982509048196933,0,2,4,1.0008510811887383,2791.0627568236114,2985.941536575145
N[13],2.3515,2,0.6523451069293259,0,2,4,1.0003037658633647,1946.1811956755487,2251.40960190606
N[14],1.4025,1,0.6910956180502971,0,1,3,1.0015496821727496,2195.6397192661098,2517.017324909163
N[15],4.41225,4,0.7049284847004946,0,4,6,1.005065345463765,1943.4960010722696,2091.6398433951517
N[16],2.4685,2,0.7490981491161571,0,2,4,1.0002289155478368,1685.5099821181343,1819.5329099416492
N[17],1.52575,1,0.8345723846775165,0,1,3,1.002373230402554,1679.863312427754,2116.0706369312798
N[18],1.61825,1,0.8830129475077739,0,1,3,1.0017173968661197,1534.042103913745,2148.4470045410762
N[19],1.8905,2,1.1166115955711013,1.4826,1,4,1.0012970075285692,1175.6060820518987,1639.890097848881
N[20],4.90325,5,1.2007288932014346,1.4826,4,7,1.004727420189222,1092.2674169777877,1547.179599510189
N[21],2.1045,2,1.3529735342371212,1.4826,1,5,1.0054435355653346,857.50571779286,1408.9144608567779
N[22],4.14875,4,1.3700703305588622,1.4826,3,7,1.003567722700998,926.5976541450984,1415.1632481563577
N[23],4.18075,4,1.4387831531333815,1.4826,3,7,1.0048158379355616,889.3191944494298,1619.5389097345428
N[24],4.261,4,1.4756094862255935,1.4826,3,7,1.0030128964191114,816.4717077975648,1348.0930957885516
N[25],3.36025,3,1.508157343297786,1.4826,2,6,1.0021071484638189,922.9013447491864,1386.9514480783084
N[26],3.833,3,1.9647076166709263,1.4826,2,7,1.006307316660799,742.5585998353781,1212.0706530416417
N[27],3.6925,3,1.7443349523834368,1.4826,2,7,1.0049055613694788,776.3294880586236,1487.254379523446
N[28],1.85,1,1.849284987161507,1.4826,0,5,1.0062880884556324,617.4531786782808,1236.6925336950628
N[29],4.0655,4,2.0274953598858345,1.4826,2,8,1.00593674588463,631.4700258825686,1200.4818931185393
N[30],3.18875,3,2.0618404967549053,1.4826,1,7,1.007025960809291,485.8577738460865,834.2237544879079
N[31],3.4045,3,2.3044972178019036,1.4826,1,8,1.0099272526630494,494.65933646942784,1104.0377943925732
N[32],4.44475,4,2.3984131282753336,1.4826,2,9,1.0092780980154916,414.01841515757167,998.197051634614
N[33],2.94125,2,2.6674102059491527,1.4826,0,8,1.0074531396569448,435.6786219693967,923.249944661071
N[34],3.38825,3,3.2143576280868795,2.9652,0,9,1.0071859374506589,446.2880879221344,901.1290060400573
N[35],3.40025,3,3.2050925247210893,2.9652,0,9,1.0058128876339387,370.10399002151263,680.4630893364471
"p[1,1]",0,0,0,0,0,0,NA,NA,NA
"p[2,1]",0,0,0,0,0,0,NA,NA,NA
"p[3,1]",0,0,0,0,0,0,NA,NA,NA
"p[4,1]",0.01230831475225,0.010001485000000001,0.009343773741014812,0.007955008908000003,0.002035658,0.030895239999999994,1.0043866535127286,1653.9277374269407,1935.5476988044832
"p[5,1]",0.03306013550325,0.02709835,0.024789833008078334,0.021472199279999996,0.0054595735,0.08127856499999997,1.005131152372384,1123.5922771011528,1905.6322018409955
"p[6,1]",0.0116200356045,0.009095485,0.009291416270921192,0.0073866319589999995,0.0017637015,0.029282379999999997,1.0022559876946595,1830.2563615203665,1975.7043842241717
"p[7,1]",0.00999670325875,0.007569455,0.008446693736241656,0.006382459566,0.00147356,0.02625684,1.0035608932692404,1781.4420323533566,1879.5998621964031
"p[8,1]",0,0,0,0,0,0,NA,NA,NA
"p[9,1]",0,0,0,0,0,0,NA,NA,NA
"p[10,1]",0,0,0,0,0,0,NA,NA,NA
"p[11,1]",0.01230831475225,0.010001485000000001,0.009343773741014812,0.007955008908000003,0.002035658,0.030895239999999994,1.0043866535127286,1653.9277374269407,1935.5476988044832
"p[12,1]",0.03306013550325,0.02709835,0.024789833008078334,0.021472199279999996,0.0054595735,0.08127856499999997,1.005131152372384,1123.5922771011528,1905.6322018409955
"p[13,1]",0.0116200356045,0.009095485,0.009291416270921192,0.0073866319589999995,0.0017637015,0.029282379999999997,1.0022559876946595,1830.2563615203665,1975.7043842241717
"p[14,1]",0.00999670325875,0.007569455,0.008446693736241656,0.006382459566,0.00147356,0.02625684,1.0035608932692404,1781.4420323533566,1879.5998621964031
"p[15,1]",0,0,0,0,0,0,NA,NA,NA
"p[16,1]",0,0,0,0,0,0,NA,NA,NA
"p[17,1]",0,0,0,0,0,0,NA,NA,NA
"p[18,1]",0.01230831475225,0.010001485000000001,0.009343773741014812,0.007955008908000003,0.002035658,0.030895239999999994,1.0043866535127286,1653.9277374269407,1935.5476988044832
"p[19,1]",0.03306013550325,0.02709835,0.024789833008078334,0.021472199279999996,0.0054595735,0.08127856499999997,1.005131152372384,1123.5922771011528,1905.6322018409955
"p[20,1]",0.0116200356045,0.009095485,0.009291416270921192,0.0073866319589999995,0.0017637015,0.029282379999999997,1.0022559876946595,1830.2563615203665,1975.7043842241717
"p[21,1]",0.00999670325875,0.007569455,0.008446693736241656,0.006382459566,0.00147356,0.02625684,1.0035608932692404,1781.4420323533566,1879.5998621964031
"p[22,1]",0,0,0,0,0,0,NA,NA,NA
"p[23,1]",0,0,0,0,0,0,NA,NA,NA
"p[24,1]",0,0,0,0,0,0,NA,NA,NA
"p[25,1]",0.01230831475225,0.010001485000000001,0.009343773741014812,0.007955008908000003,0.002035658,0.030895239999999994,1.0043866535127286,1653.9277374269407,1935.5476988044832
"p[26,1]",0.03306013550325,0.02709835,0.024789833008078334,0.021472199279999996,0.0054595735,0.08127856499999997,1.005131152372384,1123.5922771011528,1905.6322018409955
"p[27,1]",0.0116200356045,0.009095485,0.009291416270921192,0.0073866319589999995,0.0017637015,0.029282379999999997,1.0022559876946595,1830.2563615203665,1975.7043842241717
