variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
phi,26.1481721925,4.9565850000000005,405.1556773402786,4.0944964200000005,1.5072240000000001,60.27171999999998,1.0025861142138963,4098.471569139964,2451.0094924160917
sigma,0.131323158132225,0.1120475,0.09849498656642955,0.0961562469,0.009407052000000004,0.32211754999999975,0.999919474426045,2282.2251019701725,2182.0849061065737
N[1],2.0025,2,0.04994370424185965,0,2,2,0.9996295121458847,4035.16288305979,4035.16288305979
N[2],2.009,2,0.09445226470327164,0,2,2,0.9997682934177823,4087.349950468863,4087.349950468863
N[3],3.0185,3,0.13661045203021976,0,3,3,1.000204104365478,4040.1389306344945,4028.071596584937
N[4],1.02475,1,0.1677631473786916,0,1,1,1.0004685137225577,4115.435720613682,4110.584537541364
N[5],2.0235,2,0.15150408698148385,0,2,2,0.9998150322996655,3946.580906514875,3946.5809065148765
N[6],1.021,1,0.15832013869555303,0,1,1,1.0003249244790742,3725.2268319285718,3793.073968754071
N[7],2.03125,2,0.1782733374504203,0,2,2,1.000725085996298,4050.2626576523912,4106.280898221684
N[8],1.03725,1,0.19842449589237346,0,1,1,0.9998814150627838,3843.0745141471366,3870.5562937632108
N[9],4.05175,4,0.23148506179332257,0,4,4,0.9996111469214322,3523.4675192764694,3452.2462751681965
N[10],4.06675,4,0.26704356492226433,0,4,5,0.9997959081633752,3687.3819930838004,3668.615114848191
N[11],2.07175,2,0.27770707193813254,0,2,3,0.9996822580331582,3935.7445636610237,3924.32004799294
N[12],2.08525,2,0.29581128034338816,0,2,3,0.9995148950735854,3895.4840794651823,3882.511355674413
N[13],1.11175,1,0.361655410797405,0,1,2,0.9997607964700842,3852.087485768911,3950.7262709808247
N[14],4.12275,4,0.37177545877577367,0,4,5,1.0007142677074805,3929.6087563997767,3754.3028466041296
N[15],2.1315,2,0.3804522781953027,0,2,3,0.9999892847344836,3806.3515226856616,3752.510013095942
N[16],1.1235,1,0.36163579069455754,0,1,2,0.9997485860943576,3147.6632895369303,3324.4694854256345
N[17],1.17475,1,0.4447042589963496,0,1,2,0.9996577384586501,4030.8919082339517,4152.925661986328
N[18],1.2265,1,0.5002602473500865,0,1,2,1.0003359280779893,3867.039663314404,3822.7755031849283
N[19],4.253,4,0.533912226462732,0,4,5,0.9996996652778136,4226.749142764403,4260.068991701379
N[20],1.3005,1,0.5876104760110046,0,1,2,0.9995211946784428,3948.790084879737,3840.619715956773
N[21],3.30775,3,0.607973967852569,0,3,4,1.0005776486123996,3951.165247686718,3949.7587047470665
N[22],3.357,3,0.627016177878873,0,3,5,0.9994490503990241,3610.040680745603,3806.79263286897
N[23],3.33225,3,0.6115173144371827,0,3,4,1.0006038225958649,4278.488196183208,3958.1595440857345
N[24],2.40575,2,0.6922692732504251,0,2,4,0.9994693924802132,4010.2413908644476,3854.5729562279676
N[25],4.5985,4,0.8517506206513412,0,4,6,0.9998979222740239,4163.260153718467,4001.1634532611324
N[26],3.6345,3,0.8617397512298666,0,3,5,1.0002210735337653,3785.88388997481,3624.078295314397
N[27],1.834,2,1.0308781098749527,1.4826,1,4,1.0002810413191088,3974.028189553835,3843.9300252097373
N[28],2.851,3,1.067044350489462,1.4826,2,5,1.000061530117667,4025.093670011174,3978.838547446121
