variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
phi,52.9091317875,4.1061250000000005,2401.022339312098,3.357896262,1.3328745,41.136254999999984,1.0004801252061084,7347.045900078254,2465.362946794902
sigma,0.13460162273295,0.11362349999999999,0.1001153182145098,0.09814026221999998,0.01096182,0.3256476999999998,1.0005702269178254,2992.505732133301,2639.928762593074
N[1],6.0615,6,0.27520298721315284,0,6,7,0.9995779000282645,4293.844303542675,4069.113683798186
N[2],2.0885,2,0.3212375264303608,0,2,3,1.0019018794072727,4215.694042781166,4072.6752634231907
N[3],2.11775,2,0.3753933504231068,0,2,3,1.0005120891679504,4085.3354213004727,3938.4343515164037
N[4],3.1425,3,0.40278320294811737,0,3,4,0.9995661813740364,4177.249565254837,4031.4685821833514
N[5],1.16775,1,0.4354966725911456,0,1,2,0.9996188487818476,3974.962155956336,3868.001556772221
N[6],2.13375,2,0.38587324608025125,0,2,3,0.9998288615937396,3846.9689485312274,3823.9433668423962
N[7],1.1275,1,0.37051055250475573,0,1,2,0.9999043111989827,4097.511853802431,3917.589864052284
N[8],2.15775,2,0.4200107614811078,0,2,3,0.9998107596279159,3795.2193267314947,3711.53237368985
N[9],1.1985,1,0.4702691125935924,0,1,2,1.0001405649948136,3941.1996714885563,3796.3665564757093
N[10],4.23825,4,0.5367112372943755,0,4,5,0.9999582592166519,3998.904766576253,3867.5106032042004
N[11],4.33675,4,0.6272541745176851,0,4,6,0.9993472083085797,4251.596406584577,4084.764182576137
N[12],2.43625,2,0.717680084491634,0,2,4,1.000553263579936,4185.659249615111,3900.769171019197
N[13],2.4665,2,0.7726752272149586,0,2,4,0.9999019299317139,4196.643229590735,3874.1615078666837
N[14],1.53575,1,0.8083225122566828,0,1,3,0.9995140819573274,4202.341217091876,3758.742377766851
N[15],4.58825,4,0.8604632686868102,0,4,6,0.9998957686155611,3839.7550222615687,3990.1947545320504
N[16],2.64,2,0.923099684897067,0,2,4,1.00049547181576,4235.853769875674,4149.580551426532
N[17],1.714,1,0.9787458739997159,0,1,3,1.0003841069423316,3861.3485837708545,3776.9406805434633
N[18],1.9035,2,1.1606138488431592,1.4826,1,4,0.9992688974733787,4080.131860497503,3825.78864161577
N[19],2.2725,2,1.3476638302818187,1.4826,1,5,1.0005835697481273,3904.7781096227577,3682.8923692492694
N[20],5.30625,5,1.4487876600527008,1.4826,4,8,1.0003922592797048,4467.785211264761,3985.575992658211
N[21],2.54,2,1.666011374053196,1.4826,1,6,1.000797220210179,4435.418655024825,3930.8905398138168
N[22],4.79625,4,1.8841771329593966,1.4826,3,8,1.0001009289777663,4172.687736921327,3789.9863838150277
N[23],4.882,4,1.902230432979937,1.4826,3,8,0.9995137844176709,4615.997419622066,3848.171664201647
N[24],5.02975,5,2.0536356279347805,1.4826,3,9,1.0000347766741546,4511.8621379098695,4161.161273496609
N[25],4.07675,4,2.0735077275173146,1.4826,2,8,1.0002228958233517,4575.629888163853,3264.920834510525
N[26],4.5165,4,2.293587339893868,1.4826,2,9,1.0001823884202437,4290.571337814107,3695.425421070589
N[27],4.25375,4,1.9874225518494804,1.4826,2,8,1.0001903557116198,4237.128857532054,4088.156150122154
N[28],2.4115,2,2.1735567250958283,1.4826,0,7,1.0005667161199008,4156.412952800496,3705.8678093662643
N[29],4.7975,4,2.439360852834731,1.4826,2,9,1.0010228615186365,4425.882308911073,3877.6033751747527
N[30],4.257,4,2.7160256255786135,2.9652,1,9,1.000774189645702,4365.626718146961,3570.218893847326
N[31],4.4135,4,2.9035539268888373,2.9652,1,10,0.9994865990062585,4363.1787922402345,3883.026671459613
N[32],5.672,5,3.0781950589924123,2.9652,2,11,1.0003703488914115,4299.10521617129,3565.592801472693
N[33],4.19475,3.5,3.25253242555625,2.2239,0,10,1.0008261530103022,4579.522041171037,3870.401290927947
N[34],5.41575,4,3.9532656139897417,2.9652,1,13,0.9999314371768275,4712.469081158305,4117.466006908718
N[35],5.7695,5,4.270588862476471,2.9652,1,14,1.0011970937987726,4663.264220265296,3804.146675283517
"p[1,1]",0,0,0,0,0,0,NA,NA,NA
"p[2,1]",0,0,0,0,0,0,NA,NA,NA
"p[3,1]",0,0,0,0,0,0,NA,NA,NA
"p[4,1]",0.0126444589335,0.01038275,0.00924892892756,0.007673351972999999,0.0022483390000000002,0.030843969999999957,1.0002907019652545,7222.796582153822,2530.9994110376815
"p[5,1]",0.032733152286,0.02718715,0.023999418193277382,0.01996973244,0.0059195,0.08049629999999999,1.0010338826941534,7049.351923920277,2648.237545871129
"p[6,1]",0.011473791422325,0.00911108,0.008973034073637554,0.007109786061,0.0018224195,0.02896944999999998,1.0015780525752225,7190.977659864901,2715.9603155266195
"p[7,1]",0.009717976542375,0.00762963,0.007732342422630353,0.006068526429,0.0015951860000000002,0.025293274999999976,0.9999623164334029,6863.135396907761,2528.5805067175024
"p[8,1]",0,0,0,0,0,0,NA,NA,NA
"p[9,1]",0,0,0,0,0,0,NA,NA,NA
"p[10,1]",0,0,0,0,0,0,NA,NA,NA
"p[11,1]",0.0126444589335,0.01038275,0.00924892892756,0.007673351972999999,0.0022483390000000002,0.030843969999999957,1.0002907019652545,7222.796582153822,2530.9994110376815
