variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
phi,11.1919443725,2.2696899999999998,359.2527977304211,1.3845185969999996,1.0960265,16.579,1.002872789225474,3178.6458309062878,2119.419014982088
sigma,0.0796941441275,0.06513275,0.055153145147604075,0.046376691689999985,0.0224033,0.1789424,1.0703233004247894,43.15946757782729,37.42600379506224
N[1],3.051,3,0.2508280859117865,0,3,3,0.9999247436922981,3602.1362728333233,3814.6614519494
N[2],2.05775,2,0.2587115583378609,0,2,3,0.9994308433457639,3241.9722384435822,3186.489960908241
N[3],0.09225,0,0.33655349435660437,0,0,1,0.9999883091778021,3640.108465682074,3731.00906821327
N[4],0.10675,0,0.3418825213645817,0,0,1,1.0002679323963035,2987.057584770045,3161.3926489456294
N[5],3.1775,3,0.4680261874383014,0,3,4,0.999536472308632,3340.506476455332,3459.496653967183
N[6],1.2005,1,0.4978571235092024,0,1,2,0.9995403321345072,2408.247985115656,2557.8896333963803
N[7],1.22425,1,0.526337529821715,0,1,2,1.0018601540876053,2178.18543954132,2279.0675398489198
N[8],2.174,2,0.45855923187990183,0,2,3,0.9997691371307434,2530.8993705515086,2538.104789870474
N[9],3.29,3,0.6115500783865485,0,3,5,1.0009145488026367,2233.112994650888,2403.8491827999314
N[10],6.33,6,0.6562832291924194,0,6,8,0.9999334652901901,2155.668508575106,2450.32318191732
N[11],2.30875,2,0.6172671157392424,0,2,3,1.0002993629129129,1387.967169247473,1775.756337189318
N[12],2.3585,2,0.6712603053953062,0,2,4,0.9999806948195865,1508.9217690764815,1910.030951947305
N[13],3.37325,3,0.6989682229144334,0,3,5,1.000281483527347,1523.850590864174,1708.7009126410692
N[14],1.44175,1,0.7653452657748404,0,1,3,1.0003573393005643,1427.962677475846,1661.9134362408352
N[15],2.43775,2,0.760111425940277,0,2,4,1.0025410743665775,1385.821123159497,1819.4246760837698
N[16],1.564,1,0.8741252906511394,0,1,3,1.0010933872253414,1354.6708502502897,1757.323224904112
N[17],2.573,2,0.900485268302379,0,2,4,0.9998925115818753,1226.8779955890711,1550.7017803509218
N[18],1.56075,1,0.8916323174646524,0,1,3,1.0011313098088517,938.220636245692,1377.4447857963382
N[19],4.64225,4,0.9257317010319858,0,4,6,1.0011577321042424,1318.7491612984606,1933.1565588795554
N[20],4.66,4,0.9829249897036121,0,4,7,1.0023840960114947,1019.3940372773699,1640.719299122093
N[21],2.7955,2,1.0707316968277572,0,2,5,1.001340598794655,969.6751954096486,1626.0934639465786
N[22],2.85275,3,1.1087717444069807,1.4826,2,5,1.001881217811229,871.1534572023405,1472.627731304644
N[23],2.0485,2,1.2212782771168655,1.4826,1,4,1.002918236058685,929.6123466650564,1402.2010222737265
N[24],5.01775,5,1.2117351249358297,1.4826,4,7,1.000659582337202,905.2937727594824,1697.4162954742926
N[25],3.0545,3,1.1924282876992336,1.4826,2,5,1.000492877885376,995.8161932291683,1615.470806883658
N[26],2.18225,2,1.2852812627908026,1.4826,1,5,1.0002796275913495,980.8347274212844,1698.3465828141
N[27],1.248,1,1.3169774513642405,1.4826,0,4,1.000143604772044,1042.9505477987027,1695.4294723469259
N[28],1.38425,1,1.389274795932991,1.4826,0,4,1.0003492634309405,1000.3089741633172,1623.678698589816
N[29],2.5965,2,1.483151268219498,1.4826,1,5,1.0004492179601603,1235.2831333859208,2427.2860332408786
N[30],1.929,2,1.633593020473317,1.4826,0,5,0.9994844049335135,1306.2968028065327,2448.086140509902
N[31],3.01325,3,1.6505318843861647,1.4826,1,6,1.0008747134589544,1023.0601131106927,1914.054873844493
N[32],2.177,2,1.8134202831337307,1.4826,0,5,1.0007799576777459,1181.8718774402823,2074.0701220019882
N[33],2.98025,3,1.649860735823452,1.4826,1,6,1.000206057255324,1144.0234860992198,2529.2344923052992
N[34],2.24925,2,1.7980357812534395,1.4826,0,6,1.0006605317914063,1145.5428341248457,2551.466772655823
N[35],2.27625,2,1.8825041548355859,1.4826,0,6,1.0005211822742508,994.927939076466,2230.020728557507
"p[1,1]",0.0188132837595,0.013313,0.0173741751528732,0.010832609487,0.0029565855,0.05406635499999999,1.0014960787424612,1168.3461886213013,2117.1582758082236
"p[2,1]",0.026151630503,0.022437350000000002,0.017160996135495408,0.014248453170000001,0.006365124000000001,0.06057344,1.0018081673232804,3622.6084803612193,1541.2110724846211
"p[3,1]",0,0,0,0,0,0,NA,NA,NA
"p[4,1]",0,0,0,0,0,0,NA,NA,NA
"p[5,1]",0,0,0,0,0,0,NA,NA,NA
"p[6,1]",0.0191419833895,0.016495,0.01181818165277647,0.010228679790000002,0.005111938000000001,0.0423237,1.001634275791832,3769.359118708162,1985.892828676655
"p[7,1]",0.041977654375,0.03601585,0.02615133397257312,0.02254537929,0.010746145,0.09425223999999999,1.0022715835849931,3056.1718943509377,1457.6811779629988
"p[8,1]",0.02815573697,0.02430245,0.01770498816688901,0.01527507954,0.0073233295,0.06208094999999998,1.0017787654026544,4217.6493759563255,1874.9412664955878
"p[9,1]",0.026151630503,0.022437350000000002,0.017160996135495408,0.014248453170000001,0.006365124000000001,0.06057344,1.0018081673232804,3622.6084803612193,1541.2110724846211
"p[10,1]",0,0,0,0,0,0,NA,NA,NA
"p[11,1]",0,0,0,0,0,0,NA,NA,NA
"p[12,1]",0,0,0,0,0,0,NA,NA,NA
"p[13,1]",0.0191419833895,0.016495,0.01181818165277647,0.010228679790000002,0.005111938000000001,0.0423237,1.001634275791832,3769.359118708162,1985.892828676655
"p[14,1]",0.041977654375,0.03601585,0.02615133397257312,0.02254537929,0.010746145,0.09425223999999999,1.0022715835849931,3056.1718943509377,1457.6811779629988
"p[15,1]",0.02815573697,0.02430245,0.01770498816688901,0.01527507954,0.0073233295,0.06208094999999998,1.0017787654026544,4217.6493759563255,1874.9412664955878
"p[16,1]",0.026151630503,0.022437350000000002,0.017160996135495408,0.014248453170000001,0.006365124000000001,0.06057344,1.0018081673232804,3622.6084803612193,1541.2110724846211
"p[17,1]",0,0,0,0,0,0,NA,NA,NA
"p[18,1]",0,0,0,0,0,0,NA,NA,NA
"p[19,1]",0,0,0,0,0,0,NA,NA,NA
"p[20,1]",0.0191419833895,0.016495,0.01181818165277647,0.010228679790000002,0.005111938000000001,0.0423237,1.001634275791832,3769.359118708162,1985.892828676655
"p[21,1]",0.041977654375,0.03601585,0.02615133397257312,0.02254537929,0.010746145,0.09425223999999999,1.0022715835849931,3056.1718943509377,1457.6811779629988
"p[22,1]",0.02815573697,0.02430245,0.01770498816688901,0.01527507954,0.0073233295,0.06208094999999998,1.0017787654026544,4217.6493759563255,1874.9412664955878
"p[23,1]",0.026151630503,0.022437350000000002,0.017160996135495408,0.014248453170000001,0.006365124000000001,0.06057344,1.0018081673232804,3622.6084803612193,1541.2110724846211
"p[24,1]",0,0,0,0,0,0,NA,NA,NA
"p[25,1]",0,0,0,0,0,0,NA,NA,NA
"p[26,1]",0,0,0,0,0,0,NA,NA,NA
"p[27,1]",0.0191419833895,0.016495,0.01181818165277647,0.010228679790000002,0.005111938000000001,0.0423237,1.001634275791832,3769.359118708162,1985.892828676655
"p[28,1]",0.041977654375,0.03601585,0.02615133397257312,0.02254537929,0.010746145,0.09425223999999999,1.0022715835849931,3056.1718943509377,1457.6811779629988
"p[29,1]",0.0395135508725,0.03388285,0.02583150595856834,0.02130095898,0.0097602395,0.088627745,1.002825940558438,3346.044674346726,1927.7269043804026
"p[30,1]",0.0368613783275,0.0307184,0.02508401825852531,0.019994714249999997,0.008377589500000001,0.08705841499999999,1.003777354934092,2910.429831271411,1686.222831352675
"p[31,1]",0,0,0,0,0,0,NA,NA,NA
"p[32,1]",0,0,0,0,0,0,NA,NA,NA
"p[33,1]",0,0,0,0,0,0,NA,NA,NA
"p[34,1]",0.02699788534975,0.0232527,0.01727717773245415,0.01473215142,0.006836139000000001,0.060813829999999965,1.0044567689246606,3925.456722718588,1986.4603875482178
"p[35,1]",0.0585621751875,0.04951505,0.037362110500185515,0.03151303365,0.014586995000000002,0.1311324999999999,1.0027752041236442,2160.023154971933,1833.3969753871784
"p[36,1]",0.0395135508725,0.03388285,0.02583150595856834,0.02130095898,0.0097602395,0.088627745,1.002825940558438,3346.044674346726,1927.7269043804026
