variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
phi,11.380801325,3.0471199999999996,57.940841366022354,2.2371099660000002,1.147439,31.305089999999996,1.001974945774434,3812.58124495509,2213.099377914581
sigma,0.2003957708,0.16471750000000002,0.12949258526718788,0.10844099637000001,0.052896994999999995,0.4571137499999996,1.0837986615573931,42.42157546577905,43.79401702481334
N[1],2.021,2,0.15512903098409245,0,2,2,1.0004207520444703,3936.0848295278665,3957.1685881830954
N[2],3.03325,3,0.20162986175238917,0,3,3,1.001309960766721,3082.759683207334,3082.2440012859975
N[3],6.05025,6,0.24948045539562033,0,6,6,0.9997477296599576,3220.8025510550915,3205.8929100407236
N[4],2.03775,2,0.21174547583510292,0,2,2,1.0004303671999075,3345.379233696949,3367.741962921563
N[5],2.0645,2,0.27903264110799103,0,2,3,0.9993005797428306,3579.8938208642503,2855.3626676404765
N[6],3.07825,3,0.29520962836799597,0,3,4,0.999639790681187,3259.491481731888,3311.4652147795578
N[7],1.079,1,0.2979617346217878,0,1,2,0.9998257332904934,3041.2956230874684,3092.343947911365
N[8],2.065,2,0.26418260372709634,0,2,3,0.9995494576324552,3860.389326208994,3758.8635502753305
N[9],1.095,1,0.33166624884838114,0,1,2,0.9993050083588423,3452.1146891573817,3527.1875156308993
N[10],2.112,2,0.363302900138868,0,2,3,1.0007695345820653,3311.2626041295334,3371.6643633445015
N[11],1.11725,1,0.3715332377280452,0,1,2,0.9995553414389707,3430.822253537784,3282.637221046411
N[12],4.1415,4,0.3918113436748074,0,4,5,0.9997205667694683,3146.0374130386167,3425.503205201616
N[13],4.18275,4,0.46411883076672084,0,4,5,0.9998051584766747,3229.1831329773913,3253.747717650661
N[14],2.26225,2,0.5762446980129162,0,2,3,0.9994432472883772,2650.437794565282,2666.3450873451116
N[15],2.2265,2,0.530347119363115,0,2,3,1.0002324009109338,2231.0008606269134,2466.7368784465343
N[16],1.314,1,0.6469224274646761,0,1,3,1.0000949922827513,2785.283784756793,3349.286435647032
N[17],4.36375,4,0.7075034118429694,0,4,6,0.9991513905780777,2448.37554253586,2606.8772564998317
N[18],2.321,2,0.6723630105861722,0,2,4,0.9999506658783025,1874.815077657104,2131.5715797800453
N[19],1.37625,1,0.7175058474746321,0,1,3,1.0016846356897977,1806.2534456188794,2173.5512156781033
N[20],1.36,1,0.6985857180771557,0,1,3,1.0008338025282468,1580.9818441850307,1886.0267576150804
N[21],1.558,1,0.8725401604412807,0,1,3,1.000707919977934,1590.3229696460435,1875.4741123254582
N[22],3.619,3,0.9693161989120828,0,3,5,1.0004568042002262,1638.1577076291712,2047.4812183272031
N[23],1.7685,1,1.093026269861183,0,1,4,0.9998980276639741,1737.6439014516193,2314.280062453922
N[24],2.763,2,1.098012936217978,0,2,5,1.0005572055052867,1479.2880707430445,2164.713554809306
N[25],2.83525,2,1.1284616936114789,0,2,5,1.0009699317410987,1663.24483943841,2406.93090398005
N[26],4.0785,4,1.3193835466746615,1.4826,3,7,0.9998011568852802,1886.3776391635329,2537.8847946896362
N[27],3.0725,3,1.30044859246162,1.4826,2,6,1.0013669687303515,1668.9460970326595,2434.85499581455
N[28],2.14275,2,1.3734423990491471,1.4826,1,5,1.0010270523039233,1584.0772356787502,2222.7592423862047
N[29],1.17425,1,1.3652299808915644,1.4826,0,4,1.0015605131807883,1586.5341515549078,2372.9221361660625
N[30],1.3725,1,1.4870428958653263,1.4826,0,4,1.0029929826281274,1368.6107632087858,2251.326904793993
N[31],2.4215,2,1.5353915157954645,1.4826,1,5,1.001969397210722,1316.1264379399565,1666.8197212200384
N[32],1.479,1,1.6217942391495088,1.4826,0,4,1.0057306661531438,748.7978714033231,2005.0860404398527
N[33],1.35175,1,1.5040237562501602,1.4826,0,4,1.0045361092907807,917.0896289371024,1556.290579709831
N[34],1.48575,1,1.6662806067001639,1.4826,0,4,1.0023774669957244,972.5574646029835,1690.7281741220713
N[35],1.545,1,1.7659996287293405,1.4826,0,5,1.0078004673225291,815.5370723617087,1543.5170302247054
"p[1,1]",0.007577713521325,0.004686065,0.009439832400831218,0.004340526476999999,7.0470985e-4,0.022946094999999996,1.0018971833365198,1262.5566455075805,2224.2282294710394
"p[2,1]",0.025292450901,0.021087599999999998,0.017281785782032773,0.013927840919999997,0.005583968,0.05977369499999998,1.0017941894936075,3397.9696941252523,2427.7471688031706
"p[3,1]",0,0,0,0,0,0,NA,NA,NA
"p[4,1]",0,0,0,0,0,0,NA,NA,NA
"p[5,1]",0,0,0,0,0,0,NA,NA,NA
"p[6,1]",0.0181702221825,0.0156321,0.011461647003875107,0.009990685425,0.004479659,0.04016914999999999,1.003549796082807,2373.415219173897,2447.1176840764538
"p[7,1]",0.0561576615725,0.04833375,0.034552457800812925,0.030127395690000003,0.013975030000000001,0.12413025,1.0012548050857406,2648.204135101038,2578.75922837518
"p[8,1]",0.0211446834615,0.01738415,0.015174248522445175,0.011593568763,0.0044965330000000005,0.05141959499999999,1.00293068973861,1506.1676349759534,722.2342022222568
"p[9,1]",0.025292450901,0.021087599999999998,0.017281785782032773,0.013927840919999997,0.005583968,0.05977369499999998,1.0017941894936075,3397.9696941252523,2427.7471688031706
"p[10,1]",0,0,0,0,0,0,NA,NA,NA
"p[11,1]",0,0,0,0,0,0,NA,NA,NA
"p[12,1]",0,0,0,0,0,0,NA,NA,NA
"p[13,1]",0.0181702221825,0.0156321,0.011461647003875107,0.009990685425,0.004479659,0.04016914999999999,1.003549796082807,2373.415219173897,2447.1176840764538
"p[14,1]",0.0561576615725,0.04833375,0.034552457800812925,0.030127395690000003,0.013975030000000001,0.12413025,1.0012548050857406,2648.204135101038,2578.75922837518
"p[15,1]",0.0211446834615,0.01738415,0.015174248522445175,0.011593568763,0.0044965330000000005,0.05141959499999999,1.00293068973861,1506.1676349759534,722.2342022222568
"p[16,1]",0.025292450901,0.021087599999999998,0.017281785782032773,0.013927840919999997,0.005583968,0.05977369499999998,1.0017941894936075,3397.9696941252523,2427.7471688031706
"p[17,1]",0,0,0,0,0,0,NA,NA,NA
"p[18,1]",0,0,0,0,0,0,NA,NA,NA
"p[19,1]",0,0,0,0,0,0,NA,NA,NA
"p[20,1]",0.0181702221825,0.0156321,0.011461647003875107,0.009990685425,0.004479659,0.04016914999999999,1.003549796082807,2373.415219173897,2447.1176840764538
"p[21,1]",0.0561576615725,0.04833375,0.034552457800812925,0.030127395690000003,0.013975030000000001,0.12413025,1.0012548050857406,2648.204135101038,2578.75922837518
"p[22,1]",0.0211446834615,0.01738415,0.015174248522445175,0.011593568763,0.0044965330000000005,0.05141959499999999,1.00293068973861,1506.1676349759534,722.2342022222568
"p[23,1]",0.025292450901,0.021087599999999998,0.017281785782032773,0.013927840919999997,0.005583968,0.05977369499999998,1.0017941894936075,3397.9696941252523,2427.7471688031706
"p[24,1]",0,0,0,0,0,0,NA,NA,NA
"p[25,1]",0,0,0,0,0,0,NA,NA,NA
"p[26,1]",0,0,0,0,0,0,NA,NA,NA
"p[27,1]",0.0181702221825,0.0156321,0.011461647003875107,0.009990685425,0.004479659,0.04016914999999999,1.003549796082807,2373.415219173897,2447.1176840764538
"p[28,1]",0.0561576615725,0.04833375,0.034552457800812925,0.030127395690000003,0.013975030000000001,0.12413025,1.0012548050857406,2648.204135101038,2578.75922837518
"p[29,1]",0.051203748507,0.04279445,0.03507193707657517,0.028455912450000002,0.01154749,0.12069554999999998,1.002631185149908,1630.1529052535743,774.6909877745609
"p[30,1]",0.06072581228075,0.0514094,0.03966716078694365,0.03345724116,0.014454034999999999,0.1398484999999999,1.0005376690575087,3869.0511587383753,2548.9467095036034
"p[31,1]",0,0,0,0,0,0,NA,NA,NA
"p[32,1]",0,0,0,0,0,0,NA,NA,NA
"p[33,1]",0,0,0,0,0,0,NA,NA,NA
"p[34,1]",0.044877457935,0.038178699999999996,0.02870749178786549,0.02492576771999999,0.011206940000000002,0.097810885,1.0010932149463592,2918.5807279323967,2390.4200908895077
"p[35,1]",0.12915000679,0.11505750000000001,0.07537975622831287,0.071022915180000007,0.033459185,0.2748239999999999,1.0011255525274223,2837.540362993508,2685.6556918799965
