variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
phi,21.902520055,4.06279,343.1522912869743,3.168056744999999,1.540927,48.54805499999994,1.0418452497800659,73.84632558263573,1130.9234666600887
sigma,0.09671743862,0.08547285,0.05580832702937882,0.049018314239999985,0.033637965000000006,0.2057619999999997,1.256798567276827,12.170055924922426,15.099158099724553
N[1],2.01075,2,0.1078765351534298,0,2,2,1.001285501234095,3618.898700362186,3712.4835121435863
N[2],2.0255,2,0.17988284926547324,0,2,2,1.000248624978126,3450.904484408658,3503.2732045411854
N[3],3.04175,3,0.21099304968826388,0,3,3,1.0028400932910295,2657.39361499823,2638.221862569022
N[4],1.0395,1,0.2084481054199421,0,1,1,1.001533929036071,3195.63744053015,3303.4039532924526
N[5],2.042,2,0.21271415521294532,0,2,2,1.00410591990915,3021.2675982203286,3015.4109915066697
N[6],1.03975,1,0.20169310232846763,0,1,1,0.999690841455469,3769.0112859976844,3779.1511911822363
N[7],2.06525,2,0.26741412655050534,0,2,3,1.0048727837662972,3284.450902171401,3231.884474364851
N[8],1.07275,1,0.29236758917807637,0,1,2,1.0038964196770848,1956.9023469468757,1991.7488191478194
N[9],4.09925,4,0.32928186123142894,0,4,5,1.006324037464534,2014.2209148173715,2489.322419701496
N[10],4.12975,4,0.3917311588643496,0,4,5,1.0117429210003765,1175.3024858847734,1015.6372985970323
N[11],2.144,2,0.3870419232623136,0,2,3,1.0039625689927907,2733.115593452407,2633.0691722895344
N[12],2.1695,2,0.43048354093943586,0,2,3,1.0019893354775924,3185.6266124900817,3381.174982590848
N[13],1.1905,1,0.45635711395119444,0,1,2,1.0011061217389106,2791.1159613419727,3095.643883937293
N[14],4.22075,4,0.49455088984417106,0,4,5,1.0021920871636436,2780.9690064719416,2861.0372600953474
N[15],2.27375,2,0.5620408436915367,0,2,3,1.003049898052669,3109.4024964258774,3313.370762909605
N[16],1.2705,1,0.5804429157932963,0,1,2,1.0051893443516506,2342.809708796568,2389.0988555092868
N[17],1.34725,1,0.6405232275267231,0,1,3,1.0045811024204347,1991.3629506726745,2304.7906369406924
N[18],1.4665,1,0.7549968576515839,0,1,3,1.0021329148528368,2376.048169705606,2719.373377682693
N[19],4.46375,4,0.7725510638699371,0,4,6,1.0010952558380608,2589.0479104543097,2924.8200667766514
N[20],1.65375,1,0.9721611038315361,0,1,4,1.0010204996275132,1985.6629989072264,2560.1784861010497
N[21],3.67475,3,0.9616099057844223,0,3,5.049999999999727,1.0010871904476475,1667.5041869798583,1957.5758241830279
N[22],3.80775,3,1.082858754995691,0,3,6,1.0023102607702679,1629.9750700479126,1964.0167375011604
N[23],3.788,3,1.0579866889325638,0,3,6,1.0017394959375314,1416.8972963039841,1588.9880625624469
N[24],2.8965,3,1.1364904982722759,1.4826,2,5,1.0018319259298483,1637.451126137607,1954.082683212931
N[25],5.22125,5,1.365014378518919,1.4826,4,8,1.0055357557327833,1196.755908090998,1953.8280365380394
N[26],4.22025,4,1.3502576555732275,1.4826,3,7,1.003564360142664,1224.6996395128463,2130.8350654779574
N[27],2.5075,2,1.5706879114352355,1.4826,1,5,1.0046060090138722,951.2288921471779,1889.2949784886034
N[28],3.6195,3,1.6868405697566513,1.4826,2,7,1.0083973294609958,875.4033811513574,1971.1488156862217
N[29],4.96125,5,1.8528644619017725,1.4826,3,9,1.0065429269363348,1012.431233998195,2058.9094839872582
N[30],3.283,3,2.010453053510599,1.4826,1,7,1.0078570803745392,831.6382672058744,2338.3212082416626
N[31],4.57125,4,2.1993482490683847,1.4826,2,9,1.0035343830384775,938.2039248669456,2154.290470756266
N[32],4.51275,4,2.7332590645195793,2.9652,1,10,1.0024545749413591,801.6462787824178,1303.188861402592
N[33],4.85825,4,3.047536514498522,2.9652,1,11,1.0035810033522468,732.6249239043458,1377.2034581986204
N[34],4.7365,4,3.9027394985956305,2.9652,1,11,1.0027373242451172,796.5220622413887,1463.107012416734
N[35],5.123,4,4.638938557227767,2.9652,1,12.049999999999727,1.005667509993716,593.1732185580101,1130.911823869983
"p[1,1]",0,0,0,0,0,0,NA,NA,NA
"p[2,1]",0,0,0,0,0,0,NA,NA,NA
"p[3,1]",0.008705995124975,0.00689535,0.006520354191680642,0.00485247567,0.0015033700000000002,0.021705434999999978,1.1061896947865932,871.0745663028581,294.9021929837825
"p[4,1]",0.0286412091295,0.021839749999999998,0.021622838228240474,0.015964636799999998,0.005305729,0.0711902,1.0227649729116408,162.97105011774923,1471.1844754416793
"p[5,1]",0.010275819179725,0.00735654,0.008699339611482724,0.005529364113,0.001696046,0.027803789999999984,1.0449458120541981,897.7811026454002,313.5595801687191
"p[6,1]",0.01432858572425,0.010382249999999999,0.011491106927713853,0.007591875690000001,0.002454693,0.03602644999999998,1.062029297523216,1162.222944826319,1460.9701498776517
"p[7,1]",0,0,0,0,0,0,NA,NA,NA
"p[8,1]",0,0,0,0,0,0,NA,NA,NA
"p[9,1]",0,0,0,0,0,0,NA,NA,NA
"p[10,1]",0.008705995124975,0.00689535,0.006520354191680642,0.00485247567,0.0015033700000000002,0.021705434999999978,1.1061896947865932,871.0745663028581,294.9021929837825
"p[11,1]",0.0286412091295,0.021839749999999998,0.021622838228240474,0.015964636799999998,0.005305729,0.0711902,1.0227649729116408,162.97105011774923,1471.1844754416793
"p[12,1]",0.010275819179725,0.00735654,0.008699339611482724,0.005529364113,0.001696046,0.027803789999999984,1.0449458120541981,897.7811026454002,313.5595801687191
"p[13,1]",0.01432858572425,0.010382249999999999,0.011491106927713853,0.007591875690000001,0.002454693,0.03602644999999998,1.062029297523216,1162.222944826319,1460.9701498776517
"p[14,1]",0,0,0,0,0,0,NA,NA,NA
"p[15,1]",0,0,0,0,0,0,NA,NA,NA
"p[16,1]",0,0,0,0,0,0,NA,NA,NA
"p[17,1]",0.008705995124975,0.00689535,0.006520354191680642,0.00485247567,0.0015033700000000002,0.021705434999999978,1.1061896947865932,871.0745663028581,294.9021929837825
"p[18,1]",0.0286412091295,0.021839749999999998,0.021622838228240474,0.015964636799999998,0.005305729,0.0711902,1.0227649729116408,162.97105011774923,1471.1844754416793
"p[19,1]",0.010275819179725,0.00735654,0.008699339611482724,0.005529364113,0.001696046,0.027803789999999984,1.0449458120541981,897.7811026454002,313.5595801687191
"p[20,1]",0.01432858572425,0.010382249999999999,0.011491106927713853,0.007591875690000001,0.002454693,0.03602644999999998,1.062029297523216,1162.222944826319,1460.9701498776517
"p[21,1]",0,0,0,0,0,0,NA,NA,NA
"p[22,1]",0,0,0,0,0,0,NA,NA,NA
"p[23,1]",0,0,0,0,0,0,NA,NA,NA
"p[24,1]",0.008705995124975,0.00689535,0.006520354191680642,0.00485247567,0.0015033700000000002,0.021705434999999978,1.1061896947865932,871.0745663028581,294.9021929837825
"p[25,1]",0.0286412091295,0.021839749999999998,0.021622838228240474,0.015964636799999998,0.005305729,0.0711902,1.0227649729116408,162.97105011774923,1471.1844754416793
"p[26,1]",0.010275819179725,0.00735654,0.008699339611482724,0.005529364113,0.001696046,0.027803789999999984,1.0449458120541981,897.7811026454002,313.5595801687191
"p[27,1]",0.01432858572425,0.010382249999999999,0.011491106927713853,0.007591875690000001,0.002454693,0.03602644999999998,1.062029297523216,1162.222944826319,1460.9701498776517
"p[28,1]",0,0,0,0,0,0,NA,NA,NA
"p[29,1]",0,0,0,0,0,0,NA,NA,NA
"p[30,1]",0,0,0,0,0,0,NA,NA,NA
