variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
phi,17.2726692825,3.597245,217.81801137262391,2.704284639,1.292136,33.27870499999998,1.0010971672969493,7326.299053354822,2412.752113344052
sigma,0.138936736050475,0.1195195,0.10265821385549073,0.1030407,0.012748705,0.3374522,1.0007757077040746,3080.9260459324423,2623.0331045832313
N[1],3.01575,3,0.12847592776860575,0,3,3,1.0003758981034128,3984.6494435502873,4004.411294055547
N[2],6.0285,6,0.1737679453314281,0,6,6,1.0002150636205152,3979.4975855499442,3980.3543960772954
N[3],2.03675,2,0.20593698067613428,0,2,2,1.000474462087071,3653.774183728453,3634.09329483254
N[4],2.0545,2,0.24808292219350975,0,2,2,1.0002829429458648,4125.68430079271,4118.585255184999
N[5],3.069,3,0.2815294206715808,0,3,4,0.9995570756330978,3950.0436634323114,3986.1666941857284
N[6],1.07425,1,0.3012633854401356,0,1,2,1.0005974463046723,4018.1568476848697,4019.2542824996053
N[7],2.0615,2,0.2621734802252763,0,2,3,0.9992055562337129,3798.789290353593,3797.9527513072057
N[8],1.0535,1,0.25229677646742527,0,1,1,0.9993788890037865,3542.1800306508258,3483.7019615358117
N[9],2.0965,2,0.32359531591498747,0,2,3,0.9996395565778512,3740.8889378756726,3325.7698681308716
N[10],1.102,1,0.3363395324226214,0,1,2,1.0004130725399776,3791.358517758626,3815.1231792284193
N[11],4.13225,4,0.39344457952714235,0,4,5,0.9995595915999729,3477.536330908387,3447.8748084141603
N[12],4.16925,4,0.45017230176380113,0,4,5,1.000160543685228,4193.846496113995,3901.3195504495206
N[13],2.24,2,0.5495229693775032,0,2,3,1.0004873648690753,4212.562546582175,3929.9430348139813
N[14],2.25075,2,0.5417082235390769,0,2,3,0.9998048140481274,3865.2706293322904,3857.55847850392
N[15],1.2895,1,0.6014816664277991,0,1,2,1.0000344450147227,3939.5130161287416,3883.764152841166
N[16],4.33875,4,0.6797896483409392,0,4,6,1.0007149644098043,3753.713605001613,3822.4987047688796
N[17],2.337,2,0.6986079109581521,0,2,4,0.9995117262128386,3704.417237494833,3698.3453419805837
N[18],1.398,1,0.7805436003696523,0,1,3,0.9999809462886322,4143.458869837177,3882.5624717153482
N[19],1.49475,1,0.8623562790912014,0,1,3,0.9995159976820777,4195.912053216743,3937.934399692679
N[20],1.64125,1,1.0143005663558151,0,1,4,0.999504379065734,4240.2568851396,3993.85864650999
N[21],4.66325,4,1.0486297457090832,0,4,7,1.0000007091565772,3846.693573685075,3598.4682270586927
N[22],1.771,1,1.1620656604296453,0,1,4,0.9999839756942767,4073.3712091680864,3867.6642637616965
N[23],4.04125,4,1.4905045583491567,1.4826,3,7,1.0013273609886766,4253.728745814922,3822.8470696915774
N[24],2.88325,2,1.2917184568019884,0,2,5,1.0004375018830864,4317.133724806543,3928.8780539785566
N[25],4.08775,4,1.5286052780309265,1.4826,3,7,1.0007513189444985,3958.4710242645247,3888.2648879355706
N[26],3.19325,3,1.6457768934140873,1.4826,2,6,1.0002610107476946,3902.1592860598535,3720.636132655109
N[27],2.5275,2,1.7033699296627611,1.4826,1,6,0.9999369140123471,4188.56945364151,3575.5382109584607
N[28],3.2865,3,1.5877808450800133,1.4826,2,6,1.0002277465828378,4462.001063671972,3966.4740346327817
N[29],1.59525,1,1.7755888083686777,1.4826,0,5,0.9997737530550266,4176.092603415798,3963.234572613337
N[30],3.89675,3,1.9556445418054564,1.4826,2,7,1.0000543288865065,4283.755294388429,3992.863249991398
N[31],2.102,2,2.139097925524623,1.4826,0,6,1.000098669344218,4128.661924295545,3954.374346883861
N[32],3.25375,3,2.2733572037284278,1.4826,1,7,0.9997127245178963,4192.118150422342,3886.8810622606984
N[33],4.2485,4,2.335510951130547,1.4826,2,9,1.0011968417374777,4172.451089020643,3614.3617758651126
N[34],2.91725,2,2.4825275775494062,1.4826,0,7,0.9997546132645359,4506.492969766963,3881.3323071880104
N[35],3.59175,3,3.0019718346820072,2.9652,0,9,0.999480305495491,4164.079740008617,3788.9711404470636
"p[1,1]",0.012311049775175,0.007318089999999999,0.01667510205952436,0.0067896334169999985,0.001216077,0.03879117999999998,0.9995162488480384,5408.3213337467205,2913.656010171144
"p[2,1]",0,0,0,0,0,0,NA,NA,NA
"p[3,1]",0,0,0,0,0,0,NA,NA,NA
"p[4,1]",0,0,0,0,0,0,NA,NA,NA
"p[5,1]",0.01629548773125,0.014089899999999999,0.010128030902343257,0.008647264500000001,0.0040457405000000005,0.03521339499999999,1.0004584537572738,7427.173388855967,2567.0431231570346
"p[6,1]",0.05795249403,0.05097455,0.03476102181718779,0.030749272259999995,0.01471045,0.12471264999999998,1.0004756946089983,9133.135534403176,2791.4108647977614
"p[7,1]",0.01742368155025,0.01482375,0.011964376951944107,0.009608352536999999,0.003923512499999999,0.040394089999999966,1.0005342217692679,8355.529454765912,2966.583445139182
"p[8,1]",0.02307628016075,0.01948325,0.015814153136071242,0.012496168229999998,0.005004184500000001,0.05409266999999999,1.0016903286602215,8140.405925960642,2505.2788212321525
"p[9,1]",0,0,0,0,0,0,NA,NA,NA
"p[10,1]",0,0,0,0,0,0,NA,NA,NA
"p[11,1]",0,0,0,0,0,0,NA,NA,NA
"p[12,1]",0.01629548773125,0.014089899999999999,0.010128030902343257,0.008647264500000001,0.0040457405000000005,0.03521339499999999,1.0004584537572738,7427.173388855967,2567.0431231570346
"p[13,1]",0.05795249403,0.05097455,0.03476102181718779,0.030749272259999995,0.01471045,0.12471264999999998,1.0004756946089983,9133.135534403176,2791.4108647977614
"p[14,1]",0.01742368155025,0.01482375,0.011964376951944107,0.009608352536999999,0.003923512499999999,0.040394089999999966,1.0005342217692679,8355.529454765912,2966.583445139182
"p[15,1]",0.02307628016075,0.01948325,0.015814153136071242,0.012496168229999998,0.005004184500000001,0.05409266999999999,1.0016903286602215,8140.405925960642,2505.2788212321525
"p[16,1]",0,0,0,0,0,0,NA,NA,NA
"p[17,1]",0,0,0,0,0,0,NA,NA,NA
"p[18,1]",0,0,0,0,0,0,NA,NA,NA
"p[19,1]",0.01629548773125,0.014089899999999999,0.010128030902343257,0.008647264500000001,0.0040457405000000005,0.03521339499999999,1.0004584537572738,7427.173388855967,2567.0431231570346
"p[20,1]",0.05795249403,0.05097455,0.03476102181718779,0.030749272259999995,0.01471045,0.12471264999999998,1.0004756946089983,9133.135534403176,2791.4108647977614
"p[21,1]",0.01742368155025,0.01482375,0.011964376951944107,0.009608352536999999,0.003923512499999999,0.040394089999999966,1.0005342217692679,8355.529454765912,2966.583445139182
"p[22,1]",0.02307628016075,0.01948325,0.015814153136071242,0.012496168229999998,0.005004184500000001,0.05409266999999999,1.0016903286602215,8140.405925960642,2505.2788212321525
"p[23,1]",0,0,0,0,0,0,NA,NA,NA
"p[24,1]",0,0,0,0,0,0,NA,NA,NA
"p[25,1]",0,0,0,0,0,0,NA,NA,NA
"p[26,1]",0.01629548773125,0.014089899999999999,0.010128030902343257,0.008647264500000001,0.0040457405000000005,0.03521339499999999,1.0004584537572738,7427.173388855967,2567.0431231570346
"p[27,1]",0.05795249403,0.05097455,0.03476102181718779,0.030749272259999995,0.01471045,0.12471264999999998,1.0004756946089983,9133.135534403176,2791.4108647977614
"p[28,1]",0.01742368155025,0.01482375,0.011964376951944107,0.009608352536999999,0.003923512499999999,0.040394089999999966,1.0005342217692679,8355.529454765912,2966.583445139182
"p[29,1]",0.0458367264575,0.0391101,0.03068055302799195,0.025667957279999994,0.01002446,0.10547649999999997,1.001934339739455,8477.099046696596,2958.080565246103
"p[30,1]",0,0,0,0,0,0,NA,NA,NA
"p[31,1]",0,0,0,0,0,0,NA,NA,NA
"p[32,1]",0,0,0,0,0,0,NA,NA,NA
"p[33,1]",0.033026639815,0.028347999999999998,0.021128346670180712,0.018394321679999995,0.008083689500000001,0.072797025,1.000647349810678,8148.857619122467,2669.6142527367147
"p[34,1]",0.1111413309875,0.0993107,0.06535284556703179,0.06092574201,0.028594460000000002,0.23602189999999998,1.0000110532727153,7894.190581636999,3168.3295060363102
"p[35,1]",0.0351002232425,0.02931635,0.023918326808136988,0.0199884132,0.007801296,0.08111211999999994,1.0012815719921375,7785.241907888091,3140.607313856405
"p[36,1]",0.0458367264575,0.0391101,0.03068055302799195,0.025667957279999994,0.01002446,0.10547649999999997,1.001934339739455,8477.099046696596,2958.080565246103
"p[37,1]",0,0,0,0,0,0,NA,NA,NA
"p[38,1]",0,0,0,0,0,0,NA,NA,NA
"p[39,1]",0,0,0,0,0,0,NA,NA,NA
"p[40,1]",0.033026639815,0.028347999999999998,0.021128346670180712,0.018394321679999995,0.008083689500000001,0.072797025,1.000647349810678,8148.857619122467,2669.6142527367147
"p[41,1]",0.1111413309875,0.0993107,0.06535284556703179,0.06092574201,0.028594460000000002,0.23602189999999998,1.0000110532727153,7894.190581636999,3168.3295060363102
"p[42,1]",0.0351002232425,0.02931635,0.023918326808136988,0.0199884132,0.007801296,0.08111211999999994,1.0012815719921375,7785.241907888091,3140.607313856405
"p[43,1]",0.03096429257775,0.0241636,0.02494498086361975,0.01836859857,0.0055798975,0.08112485499999998,0.9999220887545491,7193.121991486231,3482.5860305050182
"p[44,1]",0,0,0,0,0,0,NA,NA,NA
"p[45,1]",0,0,0,0,0,0,NA,NA,NA
"p[46,1]",0,0,0,0,0,0,NA,NA,NA
"p[47,1]",0.0222123278835,0.01775405,0.017223351708230427,0.012798381414,0.0040956945,0.05493606999999998,0.9999186493887574,7268.812378790473,3281.070869116765
"p[48,1]",0.0781524253425,0.0625465,0.058656778197781215,0.045899665140000004,0.014589435,0.19131014999999987,1.000050972003987,6638.565431319152,3428.785204811803
"p[49,1]",0.02432558261,0.018279,0.0213767138542582,0.014357839398,0.003769328,0.06501731499999999,1.0006767882047507,6810.154446747586,3281.8549161737924
"p[50,1]",0.03096429257775,0.0241636,0.02494498086361975,0.01836859857,0.0055798975,0.08112485499999998,0.9999220887545491,7193.121991486231,3482.5860305050182
"p[51,1]",0,0,0,0,0,0,NA,NA,NA
"p[52,1]",0,0,0,0,0,0,NA,NA,NA
"p[53,1]",0,0,0,0,0,0,NA,NA,NA
"p[54,1]",0.0222123278835,0.01775405,0.017223351708230427,0.012798381414,0.0040956945,0.05493606999999998,0.9999186493887574,7268.812378790473,3281.070869116765
"p[55,1]",0.0781524253425,0.0625465,0.058656778197781215,0.045899665140000004,0.014589435,0.19131014999999987,1.000050972003987,6638.565431319152,3428.785204811803
"p[56,1]",0.02432558261,0.018279,0.0213767138542582,0.014357839398,0.003769328,0.06501731499999999,1.0006767882047507,6810.154446747586,3281.8549161737924
"p[1,2]",0,0,0,0,0,0,NA,NA,NA
"p[2,2]",0,0,0,0,0,0,NA,NA,NA
"p[3,2]",0,0,0,0,0,0,NA,NA,NA
"p[4,2]",0.092584766775,0.0895837,0.028069822663467223,0.027523727699999993,0.05128669,0.14209589999999997,0.9997026049087503,6433.038550944617,3584.4146954084204
"p[5,2]",0.269341460025,0.264177,0.07095007147110063,0.06909064259999997,0.16147475,0.39340305000000003,1.0004384171377478,8466.212905818871,3237.1829004977712
"p[6,2]",0.0920399103,0.08654115000000001,0.034610684303477336,0.03259325600999999,0.045077065,0.15627175,1.0004563158269317,9809.056902323939,3271.464377048064
"p[7,2]",0.1230296635,0.1172595,0.04353904766127609,0.04184089938,0.06179757,0.20327449999999997,0.9997723363577863,8114.001321965724,3249.3867628852695
"p[8,2]",0,0,0,0,0,0,NA,NA,NA
"p[9,2]",0,0,0,0,0,0,NA,NA,NA
"p[10,2]",0,0,0,0,0,0,NA,NA,NA
"p[11,2]",0.092584766775,0.0895837,0.028069822663467223,0.027523727699999993,0.05128669,0.14209589999999997,0.9997026049087503,6433.038550944617,3584.4146954084204
"p[12,2]",0.269341460025,0.264177,0.07095007147110063,0.06909064259999997,0.16147475,0.39340305000000003,1.0004384171377478,8466.212905818871,3237.1829004977712
"p[13,2]",0.0920399103,0.08654115000000001,0.034610684303477336,0.03259325600999999,0.045077065,0.15627175,1.0004563158269317,9809.056902323939,3271.464377048064
"p[14,2]",0.1230296635,0.1172595,0.04353904766127609,0.04184089938,0.06179757,0.20327449999999997,0.9997723363577863,8114.001321965724,3249.3867628852695
"p[15,2]",0,0,0,0,0,0,NA,NA,NA
"p[16,2]",0,0,0,0,0,0,NA,NA,NA
"p[17,2]",0,0,0,0,0,0,NA,NA,NA
"p[18,2]",0.092584766775,0.0895837,0.028069822663467223,0.027523727699999993,0.05128669,0.14209589999999997,0.9997026049087503,6433.038550944617,3584.4146954084204
"p[19,2]",0.269341460025,0.264177,0.07095007147110063,0.06909064259999997,0.16147475,0.39340305000000003,1.0004384171377478,8466.212905818871,3237.1829004977712
"p[20,2]",0.0920399103,0.08654115000000001,0.034610684303477336,0.03259325600999999,0.045077065,0.15627175,1.0004563158269317,9809.056902323939,3271.464377048064
