variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
phi,32.9586585675,5.106165,764.7897178142624,4.3255151519999995,1.4993405000000002,56.26864499999989,0.9999838130066232,5474.100449576891,2590.081202631845
sigma,0.1332891286992,0.1122035,0.10125885620957764,0.10033969931999999,0.01020389,0.3257169,1.0035021587130553,1997.478201669379,2016.0141966902727
N[1],1.00475,1,0.06876495949910628,0,1,1,0.9997171200929571,4053.5523689815736,4053.552368981572
N[2],4.0175,4,0.13674218298005753,0,4,4,0.9999423093089664,4033.707548491012,4029.2073561266866
N[3],4.02375,4,0.1587206210890372,0,4,4,0.9992721263494339,3916.722237822671,3900.360153975098
N[4],2.03625,2,0.19986476423070487,0,2,2,0.9992755789243284,4038.4454688998694,4048.750166091221
N[5],2.0365,2,0.1991925435787051,0,2,2,1.0002834387071309,3807.1207445253663,3802.3158392523887
N[6],1.037,1,0.19529601924715068,0,1,1,1.0002242148254517,4134.2001585710805,4122.07469225075
N[7],4.049,4,0.23046101203786593,0,4,4,0.9997333054138244,3944.8740565380613,3884.7671757838402
N[8],2.04575,2,0.225099100178622,0,2,2,1.0001957549992353,3874.103151420775,3869.6681540949075
N[9],1.0695,1,0.2814063741048641,0,1,2,0.9993891964278063,3982.7511504155336,3871.571789132505
N[10],1.09775,1,0.33722895537317893,0,1,2,1.0001989152121142,4074.3871368175655,3875.4226673808657
N[11],2.1265,2,0.36746633570569326,0,2,3,0.9992466053997666,3926.2021689833173,3961.697946374618
N[12],4.15025,4,0.4008928987635847,0,4,5,0.9998709007940945,3266.5624152297046,3238.562701077505
N[13],1.188,1,0.46498392715569026,0,1,2,1.0010246543957602,3733.0073951586237,3677.661635236858
N[14],3.2175,3,0.5189037148318719,0,3,4,1.000180026825332,4037.792578517822,3913.4365407674813
N[15],3.2195,3,0.5262024061547617,0,3,4,1.0016202190478494,3103.377633796955,3067.805470655589
N[16],3.2375,3,0.5528744591151643,0,3,4,0.9999162686728844,3730.5701516273857,3584.5507546761023
N[17],2.2395,2,0.5298206559599866,0,2,3,1.0000772083994556,3704.979965603531,3671.0835056807837
N[18],4.366,4,0.6690709334431549,0,4,6,1.0005754798195103,3827.4241919298897,3854.0954423393177
N[19],3.30575,3,0.6056885768800999,0,3,4,0.999613095073972,4059.284709974993,3706.3658542668304
N[20],1.41875,1,0.741306833541526,0,1,3,1.0000822037514605,3606.9539298453265,3655.9915627746745
N[21],5.4355,5,0.7896173908330392,0,5,7,1.0002347020840687,3476.7063271369593,3573.5357257172445
N[22],4.48225,4,0.8153840507929818,0,4,6,1.0005915691465066,3519.2323809619415,3355.769938514085
N[23],2.43725,2,0.7610566597237208,0,2,4,0.9994897185555752,4082.112122530175,3805.288103473572
N[24],2.42225,2,0.7270399468193394,0,2,4,1.0005468568232603,4017.468166372815,3990.851008816785
N[25],1.7005,1,0.9805815290090664,0,1,4,0.9994348282127571,3952.341983353835,3805.343326837637
N[26],2.84625,3,1.1022316753598318,1.4826,2,5,1.000651410141947,3812.4657850443555,3639.861471047547
N[27],4.05675,4,1.23588482081567,1.4826,3,6,1.0007811593899578,3701.0532326317643,3286.2684160915737
N[28],1.99925,2,1.1876877064371785,1.4826,1,4,1.000751636330639,4265.3246298863305,3615.061464106047
N[29],2.18775,2,1.2926398055594333,1.4826,1,5,1.0003264038569009,3982.6691537344564,3831.4200265574555
N[30],1.40575,1,1.4251753291015354,1.4826,0,4,0.9995371217352245,4186.824312976304,4021.5369357193154
N[31],2.64475,2,1.6398840637178012,1.4826,1,6,0.9994000268245696,4186.396627959608,3750.059756163815
N[32],2.1665,2,1.8448925868907087,1.4826,0,6,0.9998911520454238,3760.904110137762,3953.4895349584813
N[33],2.4125,2,1.9826311953094438,1.4826,0,6,1.0005916414097225,4046.8537042349553,3922.498909945434
N[34],4.78725,4,2.6970921404363444,2.9652,1,10,1.0007991432865435,4183.699850854897,3592.4189564350536
N[35],4.5295,4,3.5146433573667712,2.9652,1,11,1.000731065577994,4525.882590591995,3480.6440028160155
"p[1,1]",0,0,0,0,0,0,NA,NA,NA
"p[2,1]",0,0,0,0,0,0,NA,NA,NA
"p[3,1]",0.01322485735375,0.01145205,0.008454872451753415,0.007131165152999999,0.003184667,0.02971296499999999,1.0015820803549564,4445.148361273311,2583.7216625095407
"p[4,1]",0.0449977861225,0.039612850000000005,0.027644059845564794,0.02409469629000001,0.011321860000000001,0.098837,1.0003649118435698,5652.858198036775,2762.7418182274105
"p[5,1]",0.0143781438105,0.01216845,0.009805102856764895,0.007989427467,0.0032563785000000005,0.033578954999999994,1.0002529303680519,6036.203220936232,2876.5026926495107
"p[6,1]",0.025671336329,0.02178475,0.016990700599942926,0.014204790599999998,0.0061230715000000005,0.057653874999999966,1.0005664313220828,5708.261126800473,2691.9095466723916
"p[7,1]",0,0,0,0,0,0,NA,NA,NA
"p[8,1]",0,0,0,0,0,0,NA,NA,NA
"p[9,1]",0,0,0,0,0,0,NA,NA,NA
"p[10,1]",0.01322485735375,0.01145205,0.008454872451753415,0.007131165152999999,0.003184667,0.02971296499999999,1.0015820803549564,4445.148361273311,2583.7216625095407
"p[11,1]",0.0449977861225,0.039612850000000005,0.027644059845564794,0.02409469629000001,0.011321860000000001,0.098837,1.0003649118435698,5652.858198036775,2762.7418182274105
"p[12,1]",0.0143781438105,0.01216845,0.009805102856764895,0.007989427467,0.0032563785000000005,0.033578954999999994,1.0002529303680519,6036.203220936232,2876.5026926495107
"p[13,1]",0.025671336329,0.02178475,0.016990700599942926,0.014204790599999998,0.0061230715000000005,0.057653874999999966,1.0005664313220828,5708.261126800473,2691.9095466723916
"p[14,1]",0,0,0,0,0,0,NA,NA,NA
"p[15,1]",0,0,0,0,0,0,NA,NA,NA
"p[16,1]",0,0,0,0,0,0,NA,NA,NA
"p[17,1]",0.01322485735375,0.01145205,0.008454872451753415,0.007131165152999999,0.003184667,0.02971296499999999,1.0015820803549564,4445.148361273311,2583.7216625095407
"p[18,1]",0.0449977861225,0.039612850000000005,0.027644059845564794,0.02409469629000001,0.011321860000000001,0.098837,1.0003649118435698,5652.858198036775,2762.7418182274105
"p[19,1]",0.0143781438105,0.01216845,0.009805102856764895,0.007989427467,0.0032563785000000005,0.033578954999999994,1.0002529303680519,6036.203220936232,2876.5026926495107
"p[20,1]",0.025671336329,0.02178475,0.016990700599942926,0.014204790599999998,0.0061230715000000005,0.057653874999999966,1.0005664313220828,5708.261126800473,2691.9095466723916
"p[21,1]",0,0,0,0,0,0,NA,NA,NA
"p[22,1]",0,0,0,0,0,0,NA,NA,NA
"p[23,1]",0,0,0,0,0,0,NA,NA,NA
"p[24,1]",0.01322485735375,0.01145205,0.008454872451753415,0.007131165152999999,0.003184667,0.02971296499999999,1.0015820803549564,4445.148361273311,2583.7216625095407
"p[25,1]",0.0449977861225,0.039612850000000005,0.027644059845564794,0.02409469629000001,0.011321860000000001,0.098837,1.0003649118435698,5652.858198036775,2762.7418182274105
"p[26,1]",0.0143781438105,0.01216845,0.009805102856764895,0.007989427467,0.0032563785000000005,0.033578954999999994,1.0002529303680519,6036.203220936232,2876.5026926495107
"p[27,1]",0.025671336329,0.02178475,0.016990700599942926,0.014204790599999998,0.0061230715000000005,0.057653874999999966,1.0005664313220828,5708.261126800473,2691.9095466723916
"p[28,1]",0,0,0,0,0,0,NA,NA,NA
"p[29,1]",0,0,0,0,0,0,NA,NA,NA
"p[30,1]",0,0,0,0,0,0,NA,NA,NA
"p[31,1]",0.0261369018705,0.02223055,0.01715241087353936,0.014141261189999997,0.006400925500000001,0.05899941499999998,1.0005766793767565,5373.572555361626,2614.714480678678
"p[32,1]",0.085040507975,0.0745113,0.050661692748989844,0.04459149303,0.02216546,0.1828216,0.9998415516996639,5827.310800792449,2442.2920629175264
"p[33,1]",0.0281705597865,0.0236513,0.019213631797383644,0.015548545109999999,0.0064763405,0.06423330999999999,1.0000859188782334,6957.926170610763,2464.3417324619854
"p[34,1]",0.049628052215,0.0421897,0.03256652131544095,0.02713321085999999,0.012006555,0.11107894999999997,0.9999229391808158,5882.289191890602,2489.4287340947794
"p[35,1]",0,0,0,0,0,0,NA,NA,NA
"p[36,1]",0,0,0,0,0,0,NA,NA,NA
"p[37,1]",0,0,0,0,0,0,NA,NA,NA
"p[38,1]",0.0261369018705,0.02223055,0.01715241087353936,0.014141261189999997,0.006400925500000001,0.05899941499999998,1.0005766793767565,5373.572555361626,2614.714480678678
"p[39,1]",0.085040507975,0.0745113,0.050661692748989844,0.04459149303,0.02216546,0.1828216,0.9998415516996639,5827.310800792449,2442.2920629175264
"p[40,1]",0.0281705597865,0.0236513,0.019213631797383644,0.015548545109999999,0.0064763405,0.06423330999999999,1.0000859188782334,6957.926170610763,2464.3417324619854
"p[41,1]",0.049628052215,0.0421897,0.03256652131544095,0.02713321085999999,0.012006555,0.11107894999999997,0.9999229391808158,5882.289191890602,2489.4287340947794
"p[42,1]",0,0,0,0,0,0,NA,NA,NA
"p[43,1]",0,0,0,0,0,0,NA,NA,NA
"p[44,1]",0,0,0,0,0,0,NA,NA,NA
"p[45,1]",0.02063944550675,0.01681015,0.014936091547819469,0.011387568905999998,0.0044887155,0.049991405,1.0003504872751758,5129.7733385016345,2479.271272616344
"p[46,1]",0.06833988458,0.058092000000000005,0.046178706960204846,0.038179692810000006,0.015322625000000001,0.16178104999999987,0.9997351076105325,5524.020206031961,2745.816454536834
"p[47,1]",0.02240316613175,0.01793005,0.017115720586408655,0.012786394592999998,0.004559575000000001,0.05489371999999999,1.000201274462638,6453.637945102581,2735.384415712039
"p[48,1]",0.039922443505,0.0322664,0.02994811244795631,0.023226411599999996,0.008337391000000001,0.09863633499999996,0.9996409314870744,5742.230447179078,3011.683892437764
"p[49,1]",0,0,0,0,0,0,NA,NA,NA
"p[50,1]",0,0,0,0,0,0,NA,NA,NA
"p[51,1]",0,0,0,0,0,0,NA,NA,NA
"p[52,1]",0.02063944550675,0.01681015,0.014936091547819469,0.011387568905999998,0.0044887155,0.049991405,1.0003504872751758,5129.7733385016345,2479.271272616344
"p[53,1]",0.06833988458,0.058092000000000005,0.046178706960204846,0.038179692810000006,0.015322625000000001,0.16178104999999987,0.9997351076105325,5524.020206031961,2745.816454536834
"p[54,1]",0.02240316613175,0.01793005,0.017115720586408655,0.012786394592999998,0.004559575000000001,0.05489371999999999,1.000201274462638,6453.637945102581,2735.384415712039
"p[55,1]",0.039922443505,0.0322664,0.02994811244795631,0.023226411599999996,0.008337391000000001,0.09863633499999996,0.9996409314870744,5742.230447179078,3011.683892437764
"p[56,1]",0,0,0,0,0,0,NA,NA,NA
"p[1,2]",0,0,0,0,0,0,NA,NA,NA
"p[2,2]",0.0993636282,0.0963549,0.028275277472633285,0.027415053119999998,0.05836268,0.1497985,1.0010843034775476,3570.7981379084654,2997.5763671930717
"p[3,2]",0.27526375115,0.27048,0.06826543068079866,0.0659949738,0.17000849999999998,0.40011384999999994,1.0005315980127898,7801.729917193699,2908.2303842898086
"p[4,2]",0.102115862275,0.0976277,0.03614001883841588,0.033605427029999996,0.051992145,0.16895824999999992,0.999898199184831,8290.836541015356,2533.0402238852876
"p[5,2]",0.1746060388,0.1684825,0.05331758609733088,0.05286951599999999,0.09808884000000001,0.27247394999999996,1.0002491924258279,8229.266746672452,3159.7282366805853
"p[6,2]",0,0,0,0,0,0,NA,NA,NA
"p[7,2]",0,0,0,0,0,0,NA,NA,NA
"p[8,2]",0,0,0,0,0,0,NA,NA,NA
"p[9,2]",0.0993636282,0.0963549,0.028275277472633285,0.027415053119999998,0.05836268,0.1497985,1.0010843034775476,3570.7981379084654,2997.5763671930717
"p[10,2]",0.27526375115,0.27048,0.06826543068079866,0.0659949738,0.17000849999999998,0.40011384999999994,1.0005315980127898,7801.729917193699,2908.2303842898086
"p[11,2]",0.102115862275,0.0976277,0.03614001883841588,0.033605427029999996,0.051992145,0.16895824999999992,0.999898199184831,8290.836541015356,2533.0402238852876
"p[12,2]",0.1746060388,0.1684825,0.05331758609733088,0.05286951599999999,0.09808884000000001,0.27247394999999996,1.0002491924258279,8229.266746672452,3159.7282366805853
"p[13,2]",0,0,0,0,0,0,NA,NA,NA
"p[14,2]",0,0,0,0,0,0,NA,NA,NA
"p[15,2]",0,0,0,0,0,0,NA,NA,NA
"p[16,2]",0.0993636282,0.0963549,0.028275277472633285,0.027415053119999998,0.05836268,0.1497985,1.0010843034775476,3570.7981379084654,2997.5763671930717
"p[17,2]",0.27526375115,0.27048,0.06826543068079866,0.0659949738,0.17000849999999998,0.40011384999999994,1.0005315980127898,7801.729917193699,2908.2303842898086
"p[18,2]",0.102115862275,0.0976277,0.03614001883841588,0.033605427029999996,0.051992145,0.16895824999999992,0.999898199184831,8290.836541015356,2533.0402238852876
"p[19,2]",0.1746060388,0.1684825,0.05331758609733088,0.05286951599999999,0.09808884000000001,0.27247394999999996,1.0002491924258279,8229.266746672452,3159.7282366805853
"p[20,2]",0,0,0,0,0,0,NA,NA,NA
"p[21,2]",0,0,0,0,0,0,NA,NA,NA
"p[22,2]",0,0,0,0,0,0,NA,NA,NA
"p[23,2]",0.0993636282,0.0963549,0.028275277472633285,0.027415053119999998,0.05836268,0.1497985,1.0010843034775476,3570.7981379084654,2997.5763671930717
"p[24,2]",0.27526375115,0.27048,0.06826543068079866,0.0659949738,0.17000849999999998,0.40011384999999994,1.0005315980127898,7801.729917193699,2908.2303842898086
"p[25,2]",0.102115862275,0.0976277,0.03614001883841588,0.033605427029999996,0.051992145,0.16895824999999992,0.999898199184831,8290.836541015356,2533.0402238852876
"p[26,2]",0.1746060388,0.1684825,0.05331758609733088,0.05286951599999999,0.09808884000000001,0.27247394999999996,1.0002491924258279,8229.266746672452,3159.7282366805853
"p[27,2]",0,0,0,0,0,0,NA,NA,NA
"p[28,2]",0,0,0,0,0,0,NA,NA,NA
"p[29,2]",0,0,0,0,0,0,NA,NA,NA
"p[30,2]",0.180653708425,0.1751615,0.05440380478543444,0.05370273719999998,0.1023582,0.2767290499999997,1.0004034199647438,5679.076815692448,2958.2621809153484
"p[31,2]",0.419805812,0.4161505,0.09202824926336356,0.09484340459999996,0.27176355,0.5763048,1.002620099209133,5167.97222953247,3067.2378678580403
