variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
phi,52.8604929375,5.264975,805.3197757679757,4.4457836639999995,1.611408,68.57985499999984,1.0009264875647133,4930.923278373386,2439.0728148562785
sigma,0.132974097136225,0.1130485,0.09982126799076964,0.10204076042999997,0.01028676,0.32259514999999994,1.002289457825978,2074.563654833911,2032.583274935535
N[1],2.0115,2,0.10895282318242082,0,2,2,0.9995241702243676,3365.32550860887,3384.7178315261363
N[2],1.01875,1,0.1374887751448194,0,1,1,1.0003068335538052,3948.277364781819,3944.569702170189
N[3],4.026,4,0.16532039410846153,0,4,4,0.9998168260150342,3080.681209134855,3180.130362155059
N[4],4.04475,4,0.21739193249308558,0,4,4,0.9997073021928822,3996.7655605299806,3979.3650185621036
N[5],2.05875,2,0.247616166559224,0,2,3,0.9992104923679688,3662.2131235767665,3402.5200929438015
N[6],2.057,2,0.2525211708657986,0,2,3,0.9997944294406711,4069.7516934740956,4040.727383295522
N[7],1.04675,1,0.22377881208725905,0,1,1,1.0004498794394199,3543.1670908572223,3640.945260640268
N[8],4.063,4,0.25406128548874984,0,4,5,0.9998396528257135,4004.502733691499,3982.615722818099
N[9],2.07575,2,0.28378173041552446,0,2,3,0.9998849644437061,3906.1987026198235,3910.132283535803
N[10],1.07325,1,0.28355694072735843,0,1,2,0.9992628771030153,4164.8029507636375,4051.9708554967387
N[11],1.091,1,0.308614339755423,0,1,2,1.0009052655056832,4213.182209613504,3835.8470837661
N[12],2.141,2,0.39390073552528665,0,2,3,0.999406784311305,3962.159956692496,3729.345797586681
N[13],4.1715,4,0.43027204592952245,0,4,5,0.9997693267572446,3967.2468315929427,3786.0170797849623
N[14],1.20375,1,0.47306647045776545,0,1,2,1.0014412893805045,3736.720322076039,3553.795630662505
N[15],3.17125,3,0.4318217861731312,0,3,4,1.0001904759117894,3937.0200361668813,3643.358145641272
N[16],3.183,3,0.4467223860772545,0,3,4,0.9999271731407348,3771.2451707389478,3765.7072093781453
N[17],3.181,3,0.4413475919547212,0,3,4,0.9993897522494901,4080.0279412660725,3922.653048766672
N[18],2.2135,2,0.4842276005064902,0,2,3,0.9995279052923808,4009.741029535998,3965.475874858309
N[19],4.367,4,0.6755924113521178,0,4,6,1.000338591208024,3403.90995514498,3593.244246470518
N[20],3.325,3,0.6107112591564978,0,3,5,0.9993340838933089,3504.5058173495113,3516.892568314787
N[21],1.42425,1,0.7337550930890759,0,1,3,0.999747851346577,3849.0509104028065,3899.7065190612752
N[22],4.45825,4,0.7806467125546969,0,4,6,1.000137678574641,3653.7862333939406,3640.6183077900037
N[23],4.4365,4,0.7362766299557217,0,4,6,1.00006767945696,4270.124072761708,4064.0344782066204
N[24],2.436,2,0.7453474932683617,0,2,4,0.9993640752256763,3613.901844763101,3662.388024485785
N[25],2.5015,2,0.7836780511293879,0,2,4,0.9996271109946758,3941.4517511043987,3729.310247741991
N[26],1.84125,2,1.0182375162062398,1.4826,1,4,1.0002544064836671,3870.772430138144,3819.940172076591
N[27],2.84075,3,1.0048093590139329,1.4826,2,5,0.9995138285710794,4062.338570106289,3986.942000545601
N[28],4.02925,4,1.1641448560258525,1.4826,3,6,1.0007336624426737,3683.344010882713,3349.433282332029
N[29],2.055,2,1.1716732499084965,1.4826,1,4,1.000099800485197,3747.993952543976,3656.5080288943377
N[30],2.25725,2,1.2770983448997326,1.4826,1,5,0.9998636723379569,3750.128061582154,3608.7694395811413
N[31],1.348,1,1.3008916479745507,1.4826,0,4,1.0014763929330515,3779.893636278891,3770.8515536733944
N[32],2.32775,2,1.2816944341985979,1.4826,1,5,0.9999655939313088,3830.4682375470893,3850.999453406284
N[33],1.92,2,1.6174838680852057,1.4826,0,5,1.0006678440071795,3840.0771740550404,3424.0690385850385
N[34],2.3505,2,1.7776219325080722,1.4826,0,6,1.0004777102355709,3695.4860585853535,3440.7156310316755
N[35],2.378,2,1.7311456369422176,1.4826,0,6,1.0004456658949838,3772.057685712954,3591.514126020822
"p[1,1]",0,0,0,0,0,0,NA,NA,NA
"p[2,1]",0,0,0,0,0,0,NA,NA,NA
"p[3,1]",0,0,0,0,0,0,NA,NA,NA
"p[4,1]",0.00995690087925,0.00809575,0.007605807725116202,0.0060778519829999995,0.0015589375,0.024719139999999987,1.001695615914559,5448.270330330836,2601.0142848083597
"p[5,1]",0.0312313515765,0.025248,0.023172361191531047,0.0192382176,0.0051110245,0.07733670999999993,1.000730932788618,6092.105944203517,2674.9355499193225
"p[6,1]",0.0097461300645,0.007575225,0.008066439561491119,0.006009785817,0.0014258745,0.025991965,1.0011909149420462,5958.336566512723,2626.175919222953
"p[7,1]",0.01600979016425,0.0125989,0.012925321447980821,0.009876154574999999,0.0022779035,0.04167479999999998,1.0010603560428613,5941.635799722115,2583.5570253335354
"p[8,1]",0,0,0,0,0,0,NA,NA,NA
"p[9,1]",0,0,0,0,0,0,NA,NA,NA
"p[10,1]",0,0,0,0,0,0,NA,NA,NA
"p[11,1]",0.00995690087925,0.00809575,0.007605807725116202,0.0060778519829999995,0.0015589375,0.024719139999999987,1.001695615914559,5448.270330330836,2601.0142848083597
"p[12,1]",0.0312313515765,0.025248,0.023172361191531047,0.0192382176,0.0051110245,0.07733670999999993,1.000730932788618,6092.105944203517,2674.9355499193225
"p[13,1]",0.0097461300645,0.007575225,0.008066439561491119,0.006009785817,0.0014258745,0.025991965,1.0011909149420462,5958.336566512723,2626.175919222953
"p[14,1]",0.01600979016425,0.0125989,0.012925321447980821,0.009876154574999999,0.0022779035,0.04167479999999998,1.0010603560428613,5941.635799722115,2583.5570253335354
"p[15,1]",0,0,0,0,0,0,NA,NA,NA
"p[16,1]",0,0,0,0,0,0,NA,NA,NA
"p[17,1]",0,0,0,0,0,0,NA,NA,NA
