variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
phi,85.281359515,5.00446,1483.5509367359477,4.060248359999999,1.4687934999999999,75.17041999999991,1.0032654454615195,2182.413381073096,1197.0010463254368
sigma,0.0759672208725,0.06397355,0.05648911690723338,0.04713919287,0.01074863,0.18304559999999995,1.1798134319372515,17.049854906369763,11.264977662587748
N[1],1.00375,1,0.06882675192427078,0,1,1,1.0001460124429868,3500.008728156961,3557.2826130906233
N[2],4.013,4,0.11547438496651909,0,4,4,0.9997285276376102,3610.140821240769,3597.476254560153
N[3],4.01975,4,0.14786955011415548,0,4,4,0.9999695549973886,3501.0396294102898,3550.775788277724
N[4],2.02775,2,0.17025623129881037,0,2,2,0.9994995503085168,3837.4793336767893,3856.6716012657403
N[5],2.03225,2,0.18632932446152584,0,2,2,0.9994629268754293,3520.3702974899807,3538.133648666474
N[6],1.03025,1,0.17984166162436876,0,1,1,1.0004588621740325,3720.863914029162,3702.2347002529827
N[7],4.048,4,0.23175294465624208,0,4,4,1.0010396355536542,3824.016030404761,3747.047425267445
N[8],2.04,2,0.21543352315905986,0,2,2,1.000090390072699,4063.1250671727335,4152.372066072482
N[9],1.0695,1,0.27420530107345514,0,1,2,0.9998035146367613,3669.29488567866,3660.2806735166123
N[10],1.0635,1,0.26549081216274834,0,1,2,1.000036065156829,3913.4186347919,3902.0621792986544
N[11],2.11375,2,0.35824994522792875,0,2,3,1.0011113630710236,3384.9766662210495,3477.2584249667825
N[12],4.1325,4,0.37547169633500627,0,4,5,1.0003327230007308,3701.891191328745,3638.0516695772612
N[13],1.17775,1,0.45793816650404373,0,1,2,1.0013567874917069,3160.648133636518,3222.968806964372
N[14],3.1745,3,0.4467657662718554,0,3,4,1.0021349070121182,3814.5222422149277,3855.223933979797
N[15],3.16975,3,0.43872891204542946,0,3,4,1.0024057460849762,2344.5159373152287,2488.2141539802437
N[16],3.181,3,0.4508767264514924,0,3,4,1.0029772823425442,2757.930305347275,2649.7648659699807
N[17],2.20525,2,0.4828879090256566,0,2,3,1.0019737738811791,2740.3417123486115,2731.3698178462046
N[18],4.31225,4,0.6227735537294484,0,4,6,1.002560733407563,2436.98269075691,2700.1077360320064
N[19],3.29675,3,0.6043846107317942,0,3,5,1.0015965670501872,3237.246973658494,3309.39275053219
N[20],1.415,1,0.7276038426492534,0,1,3,1.0059319630153571,1710.1466420770914,2204.8352422460166
