variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
"p[6,31]",0.0169048940480975,0.011876,0.019374022523677325,0.012470593379999999,8.31193e-4,0.054096554999999984,1.031082438414828,133.27273810842647,300.16912770438165
"p[7,31]",0,0,0,0,0,0,NA,NA,NA
"p[8,31]",0,0,0,0,0,0,NA,NA,NA
"p[9,31]",0,0,0,0,0,0,NA,NA,NA
"p[10,31]",0.0119287211050175,0.0056819,0.014559583120799396,0.006428753750999999,4.1947725e-4,0.0474156,1.0441958572816967,70.23122186543316,1939.5655533538961
"p[11,31]",0.024354972552925,0.01701,0.0218289020571477,0.016315931456999996,0.0020263160000000002,0.060672649999999995,1.0201040689414325,167.0055221801354,2378.9698023874707
"p[12,31]",0.008433898370685,0.004355875,0.01023737267431128,0.0055570961459999995,3.0509490000000004e-4,0.02630189499999998,1.0309386616038985,115.56449695235104,2372.3052697224766
"p[13,31]",0.0093710483183425,0.0054189,0.01277699582816433,0.006358122686999999,1.5128e-4,0.034365369999999916,1.045805076959307,81.26828831310932,16.692091210907915
"p[14,31]",0,0,0,0,0,0,NA,NA,NA
"p[15,31]",0,0,0,0,0,0,NA,NA,NA
"p[16,31]",0,0,0,0,0,0,NA,NA,NA
"p[17,31]",0.0074786807766125,0.003193725,0.009953362497006076,0.0038867278212,1.8124535000000003e-4,0.0292921,1.039630231006573,84.44095827141392,1592.2755657156488
"p[18,31]",0.0170195795992,0.011203649999999999,0.017100510143683915,0.012833667293999998,0.001006097,0.04660198999999999,1.0252834992790953,134.70169347466316,1677.1405240663876
"p[19,31]",0.006201677910465,0.0029398849999999997,0.007895053048349586,0.0037666112756999993,1.9212960000000002e-4,0.019238319999999975,1.0335630813269074,106.33581183794013,2003.130430828046
"p[20,31]",0.0095139618466875,0.005822275,0.011653925067164261,0.007388574164999999,3.06235e-4,0.033146454999999984,1.0326834659553579,135.61168381674563,242.04170456092632
"p[21,31]",0,0,0,0,0,0,NA,NA,NA
"p[22,31]",0,0,0,0,0,0,NA,NA,NA
"p[23,31]",0,0,0,0,0,0,NA,NA,NA
"p[24,31]",0.00532446304832925,0.0023978100000000002,0.00707641775848986,0.0029268443967000006,1.3438909999999998e-4,0.0174937,1.0349350835190194,100.46198068998197,2260.087794288113
