variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
beta_0,2.0030930235,2.009775,0.38617201815504953,0.3811023300000003,1.3641455,2.6223525,1.0004152796005794,4497.390692676232,3321.6557147076333
beta_1,0.0282530943894,0.02812775,0.012287554116673106,0.0120594684,0.00834049,0.048703029999999994,1.0003731281746273,4784.076208034371,3507.878228067614
phi,2.7541991675,2.66327,0.6264998478864,0.5443069379999996,1.9144395,3.930223,1.001238528721336,5663.6289597045725,2835.510487884542
sigma,0.10331222634625,0.093784,0.06916833007395627,0.07419894089999998,0.009952712499999999,0.22857399999999997,1.0000581359912115,1616.1553979209616,2152.9506771258348
N[1],14.04625,14,0.23371904853565553,0,14,14,1.0004479826058972,3976.137644933722,3915.676128741502
N[2],19.09525,19,0.32970382717434954,0,19,20,0.9996338432187242,4031.961950954961,4046.1369720398943
N[3],16.10725,16,0.3489668780421612,0,16,17,0.9994320081927408,3979.750632111142,3958.131986071951
N[4],15.159,15,0.42339557857161014,0,15,16,0.9993464768945193,4382.320176700671,4065.7389908101127
N[5],25.19125,25,0.4623060341562765,0,25,26,1.0002233580742297,4210.393543112315,4000.7926016625242
N[6],24.32425,24,0.6186336673699556,0,24,26,1.0004435522795225,4180.213088837432,4096.470337968071
N[7],17.36375,17,0.6442357467762527,0,17,19,0.9993763231563314,4240.507078892823,4108.476476947469
N[8],17.38225,17,0.6661425327724482,0,17,19,0.9994655842207079,4376.894012345739,3963.507571799323
N[9],13.483,13,0.7598390216583436,0,13,15,0.9997465203651097,4111.546472862174,3945.812157571884
N[10],20.47675,20,0.7406730632652045,0,20,22,1.0006569737672908,4052.47505186468,3641.461839884955
N[11],10.55825,10,0.8404067517441148,0,10,12,0.9998412666969392,3826.9198518256403,3696.92061604641
N[12],22.64775,22,0.8779878434029089,0,22,24,0.9992553518448501,4199.468926613987,3596.644358476535
N[13],20.813,21,1.0289779875802645,1.4826,20,23,1.0007202264117587,4351.551805272729,3751.56263369254
N[14],18.93375,19,1.0973431450528583,1.4826,18,21,1.0006150000373095,3856.1703213086066,3975.0262751555247
N[15],17.2275,17,1.3014096844543988,1.4826,16,20,0.9996533749789187,4185.874384915173,3780.90905097464
N[16],13.39175,13,1.3851937149391693,1.4826,12,16,1.000113818850947,3968.5651711024693,3985.828290325838
N[17],13.14325,13,1.2402072270356668,1.4826,12,16,1.0010961493760637,4233.8131059819525,3928.972630143076
N[18],18.31025,18,1.3564493821118273,1.4826,17,21,1.0001741593348974,4207.68305782268,3969.6093813389434
N[19],13.5865,13,1.5303931768728436,1.4826,12,17,1.0003244475996813,4149.364893727201,3886.134811020875
N[20],17.39475,17,1.9547065398453622,1.4826,15,21,0.9995997473231844,4193.046587137022,3909.64726415873
N[21],8.9965,9,2.248833489393057,1.4826,6,13,1.0001376111375768,4358.873395011734,4006.0907500761537
N[22],13.986,14,2.54655163531153,2.9652,11,19,0.9998751875514763,3832.6344231051626,3861.0469809982715
N[23],18.36875,18,2.736995839247114,2.9652,15,23,0.9996549943832089,4415.578801646778,4001.3118975096554
N[24],17.59375,17,2.849252620885766,2.9652,14,23,1.0002493856299057,4508.495060128386,3842.2076666038565
N[25],19.77525,19,3.268471839337328,2.9652,15,26,1.0008170125533857,4169.835224481161,4089.287571884004
N[26],11.7945,11,3.562013719152954,2.9652,7,18,1.0005145738335162,4036.9649308037765,3926.3109603025946
N[27],13.793,13,4.2668726897621,4.4478,8,21,1.0002395045740675,4388.00862579054,4128.2837524568195
N[28],15.319,15,4.666281447323597,4.4478,9,24,0.9999911035947113,4370.446507404428,4132.92187449836
N[29],14.09275,14,4.507907246654051,4.4478,8,22,0.9995757112826005,4207.014387514874,3730.6593347516978
N[30],10.864,10,4.5458409747308455,4.4478,5,19,1.0014709145151433,3855.9490538015575,3741.063674275479
N[31],14.80025,14,4.544063387048686,4.4478,8,23,0.9994589018173451,4497.798775141198,3929.4417353188787
N[32],10.3325,10,4.3123187235167695,4.4478,4,18,1.0008545478342155,3828.1756472231536,3735.2973357065484
N[33],10.2195,10,4.522989510105803,4.4478,4,18,1.0028639618121094,3643.1802769554697,3797.9301514587364
N[34],11.0595,10,4.882921305952005,4.4478,4,20,1.0005064972608186,4179.021452704979,3436.9590005914715
N[35],10.86075,10,5.031767990455983,4.4478,4,20,1.0003468016831072,3602.2759327186577,3428.6302090225163
