variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
phi,20.9663720975,4.3932,182.3385902342533,3.5200333979999994,1.3969855,45.59570999999993,1.0018900693145194,2745.2224193904517,1861.173810465901
sigma,0.087212475125,0.06931385000000001,0.06294291183252895,0.04740213198,0.01508648,0.21358364999999996,1.1748412211951373,17.372662025275922,53.46618960960917
N[1],6.03625,6,0.1973465832450099,0,6,6,1.0007089659389647,3935.6906848934614,3917.2727916035965
N[2],2.05975,2,0.25238039041368954,0,2,3,1.0002951875416282,3710.4700000202783,3798.7473305782114
N[3],2.094,2,0.33119695478025446,0,2,3,0.9998032748188737,3903.7572536941193,3723.8631405430124
N[4],3.126,3,0.3855660323359967,0,3,4,1.0011487344750105,3086.2779908744046,3415.8932465400426
N[5],1.165,1,0.4618748013076928,0,1,2,1.0012505662893452,2712.3793388377676,2816.1817810093607
N[6],2.128,2,0.3776925507813583,0,2,3,1.0008903665772255,3215.4702237547754,3255.841078472752
N[7],1.111,1,0.3608483793620557,0,1,2,1.0000913489928918,3829.854320651534,3861.573200877508
N[8],2.137,2,0.3869992792118968,0,2,3,1.001081393311172,3196.5631658544407,3379.189208071602
N[9],1.1985,1,0.4869877198244479,0,1,2,0.9998826265756764,2456.5782705063657,2540.1760268199423
N[10],4.1935,4,0.46702492232162235,0,4,5,1.0012342940956025,3244.852201217738,3184.777079107244
N[11],4.24975,4,0.5233960482806868,0,4,5,1.0013868064338216,2742.4956680486694,3031.903088043251
N[12],2.364,2,0.6622791355715152,0,2,4,0.999918409907533,3001.417811655478,3248.4368934888544
N[13],2.3435,2,0.6442914929455227,0,2,4,1.0014526419598808,2384.593823180692,2789.896084150276
N[14],1.3965,1,0.6988632573423186,0,1,3,1.0011052543494463,2844.4650800475756,3319.9118362996064
N[15],4.35675,4,0.6352797278232211,0,4,6,1.0004997449373347,2181.123482645694,2417.379319953964
N[16],2.42325,2,0.7118540029601453,0,2,4,1.0010878671417052,2690.9023893489048,2963.26376114892
N[17],1.462,1,0.7477939548764335,0,1,3,1.001557105756928,2342.220628089791,2651.5620523095145
N[18],1.5405,1,0.8264565975457554,0,1,3,1.0012204272810605,2773.6506230568066,3212.2888220713407
N[19],1.82325,2,1.0534642301573676,1.4826,1,4,1.0039330568470497,1731.4573137066066,2320.1295087965723
N[20],4.767,4,1.0205250451811363,0,4,7,1.003801284723741,1518.331178146387,1849.1528643508518
N[21],1.86175,2,1.1264786620455849,1.4826,1,4,1.0065775835630852,1676.9272445797462,2278.2118097755906
N[22],3.9545,4,1.243710759828638,1.4826,3,6,1.0096119644372101,872.2897298108454,1620.149248145563
N[23],3.96925,4,1.2366029007662669,1.4826,3,6,1.0052488257062522,1037.8749095380238,1595.6279438109157
N[24],4.02025,4,1.2630276114110872,1.4826,3,6,1.0053291006064828,958.3728422252981,1461.0723745298094
N[25],3.134,3,1.2970985375652995,1.4826,2,6,1.007122379880754,1045.1433675867984,2121.2885053149344
N[26],3.545,3,1.5210369450960377,1.4826,2,6,1.006815061380471,871.9617137995818,1580.4939780163709
N[27],3.45675,3,1.5126802331861047,1.4826,2,6,1.0096996184462346,789.5237371349099,1834.326474111028
N[28],1.4815,1,1.4822978957560928,1.4826,0,4,1.004816520838458,1325.3817328327875,2038.5266106634433
N[29],3.6115,3,1.5613062381519915,1.4826,2,7,1.0044701066817072,1189.9494756971706,2040.863817943283
N[30],2.80775,2,1.677496180579546,1.4826,1,6,1.0055754296574533,1271.6131380782847,2588.1468274002086
N[31],2.993,3,1.7795344013734091,1.4826,1,6,1.0056196609938857,1189.305854997734,1917.6075043716744
N[32],4.0165,4,1.792632458922686,1.4826,2,7,1.0020006859737844,1202.600462589233,1563.7319534006724
N[33],2.49075,2,1.951888035781268,1.4826,0,6,1.0051968343207245,1662.8667639401524,1710.7643046294763
N[34],2.81475,2,2.1639323206311394,1.4826,0,7,1.0062249284856903,1633.2585440260245,2196.071835423053
N[35],2.912,3,2.2619759357215643,1.4826,0,7,1.0072981093181441,1534.0228224931334,2172.9427913370014
"p[1,1]",0,0,0,0,0,0,NA,NA,NA
"p[2,1]",0,0,0,0,0,0,NA,NA,NA
"p[3,1]",0,0,0,0,0,0,NA,NA,NA
"p[4,1]",0.01284985460325,0.0107612,0.009126421780050386,0.0073841560170000015,0.0023891335,0.03015852499999999,1.0042823081489867,3452.3965763718497,2104.0592269310164
"p[5,1]",0.03475006233175,0.02841925,0.02507905570562636,0.019253710769999998,0.006493208,0.083124565,1.0044244398107096,2886.4287097004735,2250.9860232381134
"p[6,1]",0.012318006077,0.009686964999999999,0.009353139326136274,0.007014217664999998,0.0021652575000000005,0.030363964999999986,1.0013184654270781,3251.5967653058356,2045.062462359334
"p[7,1]",0.0103821434925,0.00831108,0.008353379788393392,0.00604982343,0.0017168265,0.026332,1.0030737185527894,3200.4096435424976,2049.6029534352074
"p[8,1]",0,0,0,0,0,0,NA,NA,NA
"p[9,1]",0,0,0,0,0,0,NA,NA,NA
"p[10,1]",0,0,0,0,0,0,NA,NA,NA
"p[11,1]",0.01284985460325,0.0107612,0.009126421780050386,0.0073841560170000015,0.0023891335,0.03015852499999999,1.0042823081489867,3452.3965763718497,2104.0592269310164
"p[12,1]",0.03475006233175,0.02841925,0.02507905570562636,0.019253710769999998,0.006493208,0.083124565,1.0044244398107096,2886.4287097004735,2250.9860232381134
"p[13,1]",0.012318006077,0.009686964999999999,0.009353139326136274,0.007014217664999998,0.0021652575000000005,0.030363964999999986,1.0013184654270781,3251.5967653058356,2045.062462359334
"p[14,1]",0.0103821434925,0.00831108,0.008353379788393392,0.00604982343,0.0017168265,0.026332,1.0030737185527894,3200.4096435424976,2049.6029534352074
"p[15,1]",0,0,0,0,0,0,NA,NA,NA
"p[16,1]",0,0,0,0,0,0,NA,NA,NA
"p[17,1]",0,0,0,0,0,0,NA,NA,NA
"p[18,1]",0.01284985460325,0.0107612,0.009126421780050386,0.0073841560170000015,0.0023891335,0.03015852499999999,1.0042823081489867,3452.3965763718497,2104.0592269310164
