logLambda.1.,logLambda.2.,logLambda.3.,logLambda.4.,logLambda.5.,logLambda.6.,logLambda.7.,logLambda.8.,logLambda.9.,logLambda.10.,logLambda.11.,logLambda.12.,logLambda.13.,logLambda.14.,logLambda.15.,logLambda.16.,logLambda.17.,logLambda.18.,logLambda.19.,logLambda.20.,logLambda.21.,logLambda.22.,logLambda.23.,logLambda.24.,logLambda.25.,logLambda.26.,logLambda.27.,logLambda.28.,logLambda.29.,logLambda.30.,logLambda.31.,logLambda.32.,logLambda.33.,logLambda.34.,logLambda.35.,logLambda.36.,logLambda.37.,logLambda.38.,logLambda.39.,logLambda.40.,logLambda.41.,logLambda.42.,logLambda.43.,logLambda.44.,logLambda.45.,logLambda.46.,logLambda.47.,logLambda.48.,logLambda.49.,logLambda.50.,logLambda.51.,logLambda.52.,logLambda.53.,logLambda.54.,logLambda.55.,logLambda.56.
0.303615,0.337162,0.398922,0.55283,0.566671,0.35313,0.565496,0.45903,0.767219,0.49347,0.672621,0.574269,0.919359,0.727349,1.07659,0.947571,0.860712,0.603528,0.673786,0.492431,0.684221,0.692272,0.563451,0.816751,1.02969,0.716393,0.81066,0.725959,0.508838,0.425552,0.198034,0.610092,0.512879,0.737488,0.779124,0.91566,0.898852,0.72852,0.415606,0.588604,0.713982,0.722764,0.252408,0.508786,0.815075,0.420724,0.597056,0.395496,0.217418,0.383512,0.080415,-0.0740904,0.210029,0.123148,0.0395451,0.0705305
0.103849,0.140903,0.462247,0.466546,0.509367,0.400186,0.376206,0.32239,0.456938,0.606561,0.485527,0.503693,0.756497,0.529594,0.749817,0.729971,0.664943,0.580551,0.64301,0.20212,0.570757,0.556461,0.778372,0.467561,0.728556,0.49605900000000003,0.477735,0.448313,0.576632,0.129975,0.199058,0.522725,0.615098,0.482979,0.573231,0.736112,0.43206,0.674494,0.288973,0.363702,0.445159,0.481257,0.123891,0.517526,0.482478,0.327154,0.877751,0.36768,0.298268,0.36363,0.00574965,0.253237,0.0102297,0.15954,0.149943,-0.0104813
0.736703,0.648618,0.607912,0.629065,0.655274,0.735732,0.630041,0.664884,0.613762,0.6531,0.710848,0.706201,0.666906,0.669761,0.683933,0.566641,0.820658,0.622324,0.778893,0.703689,0.698727,0.67998,0.650282,0.706235,0.809215,0.652018,0.639948,0.690872,0.658495,0.740228,0.453421,0.618259,0.636999,0.686387,0.713605,0.699249,0.782686,0.668553,0.540158,0.664243,0.771861,0.710525,0.62432,0.764902,0.643472,0.805052,0.718262,0.640824,0.690897,0.583796,0.617698,0.591801,0.50435,0.58029,0.709529,0.434242
0.185861,0.643587,0.453005,0.540994,0.713651,0.326356,0.681496,0.45052,0.74589,0.769884,0.644761,0.598748,0.717567,0.905937,1.19418,0.117275,0.62292,0.0548079,0.70725,0.557137,0.176831,0.407575,0.759459,1.449,0.96923,0.690357,0.406927,0.64161,0.435217,-0.0575213,0.270446,0.178683,0.71772,0.584395,0.309914,0.623573,0.40232,0.944338,0.579464,0.331956,0.363784,-0.0188762,0.245213,0.471021,0.850259,0.751063,0.0512976,0.676325,0.654619,0.135917,0.0392159,0.244384,0.449963,0.125444,0.132521,0.180562
0.863423,0.829507,0.855055,0.856436,0.846191,0.865514,0.77584,0.783944,0.850789,0.784838,0.798402,0.90095,0.877619,0.828467,0.838843,0.791772,0.820553,0.865555,0.802718,0.85923,0.860407,0.912359,0.861596,0.747833,0.797992,0.791916,0.8257,0.790567,0.89074,0.946428,0.929524,0.883105,0.836177,0.805828,0.924212,0.793607,0.872659,0.865993,0.820528,0.871121,0.91172,0.884008,0.853184,0.828446,0.824109,0.825513,0.953705,0.812478,0.857928,0.870853,0.830159,0.88108,0.899071,0.872438,0.895533,0.851029
0.41086,0.621984,0.745459,0.615872,0.693778,0.532744,1.0921400000000001,0.904905,0.733553,0.989344,0.932523,0.519484,0.641522,0.879674,0.942289,1.12555,0.835897,0.493688,1.00647,0.587692,0.684636,0.406975,0.700781,1.47324,1.13757,1.1183,0.880824,0.915108,0.441584,0.0905471,0.20481,0.421423,0.853766,1.01082,0.383019,1.1125,0.647194,0.783194,0.801127,0.554774,0.391998,0.533095,0.674968,0.660094,0.880256,0.773094,0.272444,0.855154,0.48837,0.399749,0.467397,0.35403,0.273026,0.250586,0.216867,0.56431
0.424752,0.579291,0.586091,0.670946,0.601329,0.715117,0.596137,0.597302,0.582855,0.584683,0.613994,0.869849,0.779482,0.679324,1.05878,0.867706,0.757389,0.799757,0.64867,0.760635,0.631572,0.76996,0.665434,0.740803,1.00326,0.566132,0.714394,0.535383,0.585951,0.558873,0.4848,0.668884,0.720852,0.696696,0.833474,0.650161,0.798571,0.869667,0.578998,0.542912,0.69924,0.656933,0.575132,0.676365,0.648554,0.634579,0.819002,0.505308,0.560576,0.36288,0.328499,0.274775,0.37149,0.318188,0.290704,0.477544
0.731181,0.717041,0.634057,0.733788,0.713341,0.738614,0.662475,0.712802,0.783444,0.730525,0.61061,0.562557,0.637778,0.77099,0.546197,0.739496,0.699274,0.695075,0.616453,0.717386,0.718053,0.523143,0.750582,0.807866,0.832328,0.781543,0.592967,0.658649,0.49325,0.631329,0.798206,0.637391,0.719502,0.719668,0.621426,0.800994,0.713626,0.735334,0.926515,0.609353,0.667751,0.653523,0.719165,0.724152,0.710164,0.792295,0.773276,0.698676,0.663379,0.750026,0.693788,0.697551,0.690385,0.87604,0.666488,0.749912
0.591452,0.607298,0.625166,0.711084,0.695154,0.7048,0.701708,0.660797,0.714927,0.725991,0.703421,0.707424,0.711879,0.755113,0.817359,0.805805,0.752431,0.751374,0.65628,0.675734,0.745661,0.726492,0.748088,0.728428,0.856305,0.733236,0.696662,0.670156,0.643685,0.594868,0.585583,0.593845,0.670259,0.69741,0.726108,0.767876,0.767412,0.65895,0.629123,0.667001,0.680388,0.680239,0.640182,0.687365,0.708892,0.688349,0.679962,0.645014,0.627728,0.536255,0.533976,0.547068,0.548799,0.485235,0.52909,0.542175
0.473079,0.465019,0.495126,0.609838,0.581007,0.606664,0.600944,0.573451,0.61514,0.626192,0.599549,0.578918,0.599735,0.675127,0.733522,0.725396,0.639832,0.664492,0.526361,0.554973,0.657571,0.636827,0.664709,0.629958,0.801435,0.618506,0.568245,0.546491,0.505935,0.459495,0.449317,0.458451,0.5449,0.557418,0.619975,0.651149,0.67607,0.519016,0.492763,0.537731,0.56177,0.554995,0.515658,0.544242,0.598548,0.554676,0.529818,0.547587,0.496036,0.371164,0.370586,0.378436,0.393249,0.310291,0.383056,0.391001
