logLambda.1.,logLambda.2.,logLambda.3.,logLambda.4.,logLambda.5.,logLambda.6.,logLambda.7.,logLambda.8.,logLambda.9.,logLambda.10.,logLambda.11.,logLambda.12.,logLambda.13.,logLambda.14.,logLambda.15.,logLambda.16.,logLambda.17.,logLambda.18.,logLambda.19.,logLambda.20.,logLambda.21.,logLambda.22.,logLambda.23.,logLambda.24.,logLambda.25.,logLambda.26.,logLambda.27.,logLambda.28.,logLambda.29.,logLambda.30.,logLambda.31.,logLambda.32.,logLambda.33.,logLambda.34.,logLambda.35.,logLambda.36.,logLambda.37.,logLambda.38.,logLambda.39.,logLambda.40.,logLambda.41.,logLambda.42.,logLambda.43.,logLambda.44.,logLambda.45.,logLambda.46.,logLambda.47.,logLambda.48.,logLambda.49.,logLambda.50.,logLambda.51.,logLambda.52.,logLambda.53.,logLambda.54.,logLambda.55.,logLambda.56.
0.420106,0.177208,0.606688,0.320715,0.401336,0.450741,0.411151,0.437637,0.469929,0.233106,0.754991,0.684177,0.609897,0.391179,0.548689,0.574074,0.808978,0.585448,0.312893,0.623508,0.409324,0.814382,0.357549,0.663894,0.710895,0.422606,0.50201,0.431202,0.569958,0.494194,0.762667,0.639827,0.692132,0.605299,0.533603,0.724734,0.731434,0.254151,0.106101,0.137688,0.658886,0.923017,0.914076,0.851433,0.511727,0.423232,0.872528,0.657731,0.731637,0.809724,0.734435,0.987124,0.771954,0.384381,0.613774,0.691775
0.79814,0.572605,0.628436,0.092018,0.702881,0.401353,0.65928,0.388928,0.321218,0.497956,0.831426,0.624664,0.714614,0.598869,0.493418,0.523464,0.543436,0.588365,0.172905,0.563262,0.615258,1.05194,0.525892,0.431416,0.64105,0.498841,0.504684,0.585349,0.132388,0.323975,0.592077,0.744213,0.0707358,0.519913,0.303979,1.02318,0.818077,0.171667,0.323102,0.373227,0.925569,0.89704,0.508792,0.748461,-0.0732906,0.582228,0.534915,0.624768,1.16803,0.338205,0.515387,0.979971,0.439838,0.36129,0.404376,0.48139
0.928074,0.965679,1.06219,1.03026,1.04957,1.02695,0.977119,1.024,1.02892,1.04511,0.963153,0.884873,1.00046,0.994148,1.03213,1.01493,1.04109,0.992207,1.05294,1.08065,1.03444,0.981705,1.02416,1.00746,1.06604,1.08946,1.02092,0.957801,1.14625,1.14121,1.05163,1.00637,1.05239,1.01966,1.05847,0.961322,0.955622,1.03285,0.972448,1.06567,0.968054,0.999004,1.02101,1.04472,1.18333,0.971183,1.09224,1.00384,0.948102,1.07472,1.0484,0.995918,1.04488,1.16751,1.06784,1.12108
0.82933,0.774736,0.791266,0.721752,0.807385,0.794301,0.716459,0.756546,0.746413,0.780835,0.658358,0.693324,0.688719,0.670991,0.818396,0.738025,0.783701,0.731599,0.811226,0.843446,0.791758,0.696173,0.668195,0.695377,0.79174,0.778271,0.816274,0.819155,0.853043,0.819866,0.863296,0.762844,0.732319,0.720389,0.734575,0.731649,0.788448,0.775838,0.699535,0.759399,0.805065,0.817233,0.73603,0.794704,0.847297,0.786852,0.93434,0.851578,0.885706,0.950572,0.887755,0.95993,0.952742,0.951206,0.853558,0.86377
0.913408,0.837532,0.797388,0.748133,0.722042,0.86292,0.817965,0.731127,0.747492,0.744032,0.685651,0.699881,0.605685,0.630224,0.672623,0.707794,0.792042,0.775453,0.831743,0.861913,0.746814,0.677343,0.468295,0.70251,0.833681,0.866938,0.965122,0.947907,0.960933,1.01306,0.874866,0.817474,0.731735,0.658723,0.762032,0.786478,0.868498,0.874572,0.75546,0.763225,0.899056,0.880103,0.804348,0.853667,0.758923,0.924177,1.00199,1.06707,1.21227,1.21244,1.12293,1.33343,1.29586,1.23278,0.982752,1.1125
0.886864,0.785832,0.861879,0.823836,0.763622,0.892732,0.728329,0.783554,0.808747,0.622067,0.680387,0.68394,0.556981,0.596425,0.643421,0.687396,0.698882,0.854682,0.818192,0.633869,0.745823,0.809049,0.633764,0.865708,0.840679,0.652577,0.806686,0.929912,1.0175399999999999,0.78131,0.958442,0.793487,0.751631,0.728984,0.655116,0.89842,0.819015,0.75224,0.774338,0.742666,0.784413,0.830551,0.67152,0.763595,0.71198,0.855885,0.995701,0.970972,0.878055,1.02554,1.15616,1.06812,1.07327,1.05211,0.945685,0.980787
0.872555,0.732476,0.797238,0.764936,0.743091,0.781696,0.838716,0.778857,0.764039,0.82792,0.808795,0.82988,0.775914,0.790191,0.746933,0.827568,0.789691,0.751256,0.763875,0.861287,0.802249,0.723969,0.800778,0.684188,0.821471,0.792945,0.839343,0.781134,0.711531,0.866795,0.759604,0.805011,0.788179,0.77955,0.773,0.698402,0.811662,0.820416,0.778787,0.806555,0.78312,0.763353,0.835606,0.798176,0.77773,0.798138,0.772188,0.77719800000000006,0.897369,0.821573,0.732487,0.860189,0.809392,0.841236,0.822603,0.796859
1.15882,1.25061,1.2672,0.750897,0.53648,1.04996,0.602959,0.938574,0.830077,0.731362,0.722825,0.97515,0.830702,0.957656,0.816557,0.676124,0.817435,1.0861,0.897205,0.889767,1.02297,0.988591,1.26014,0.45553,0.833015,0.474015,0.806277,0.757078,1.16109,0.649564,0.748262,1.35885,0.628844,0.859849,0.801532,1.03328,0.956061,0.65997,1.26655,0.873669,1.35921,0.640463,0.836747,1.13432,1.05213,1.11498,0.74478,0.923636,0.850557,0.585121,1.04644,1.28054,1.09574,0.894475,1.05958,0.982537
1.15093,0.698819,0.872817,1.10611,0.851134,1.03796,0.855865,1.0856,0.0437568,0.83436,0.709661,0.823885,0.674584,0.604871,0.702352,0.955959,1.51819,0.713984,0.702939,1.10065,0.697434,1.07436,0.505093,0.782647,1.32881,0.937878,0.661801,0.683615,0.467992,0.783365,1.32322,1.35038,0.932261,0.540638,1.00635,1.3993,0.928007,1.03827,1.01388,0.353067,1.4779,0.72943500000000006,1.406,1.01771,1.04618,0.955663,0.914716,0.244221,0.771894,1.61328,1.02854,0.607951,0.900581,1.60225,0.821049,0.564176
1.87903,1.01633,0.457867,0.615553,0.986323,0.638121,0.948785,0.481932,0.847788,0.517257,0.818886,1.50285,0.578802,0.9093,0.279245,0.438905,0.957506,0.727438,0.641815,0.506918,1.39007,0.963014,1.35167,0.0427003,0.833477,0.844896,1.19557,1.03913,0.913848,0.678308,1.47012,1.13572,0.906521,0.428935,0.423255,1.41902,0.710213,0.907938,1.10482,0.49796,1.14827,0.942611,0.986065,1.26963,1.2283,0.749902,0.934484,0.74309,0.528144,1.29333,0.66551,1.14926,1.76189,1.12242,0.612155,0.955914
