logLambda.1.,logLambda.2.,logLambda.3.,logLambda.4.,logLambda.5.,logLambda.6.,logLambda.7.,logLambda.8.,logLambda.9.,logLambda.10.,logLambda.11.,logLambda.12.,logLambda.13.,logLambda.14.,logLambda.15.,logLambda.16.,logLambda.17.,logLambda.18.,logLambda.19.,logLambda.20.,logLambda.21.,logLambda.22.,logLambda.23.,logLambda.24.,logLambda.25.,logLambda.26.,logLambda.27.,logLambda.28.,logLambda.29.,logLambda.30.,logLambda.31.,logLambda.32.,logLambda.33.,logLambda.34.,logLambda.35.,logLambda.36.,logLambda.37.,logLambda.38.,logLambda.39.,logLambda.40.,logLambda.41.,logLambda.42.,logLambda.43.,logLambda.44.,logLambda.45.,logLambda.46.,logLambda.47.,logLambda.48.,logLambda.49.,logLambda.50.,logLambda.51.,logLambda.52.,logLambda.53.,logLambda.54.,logLambda.55.,logLambda.56.
0.968416,0.865746,0.907291,0.901926,0.873769,0.82979,0.751867,0.758067,0.769834,0.779081,0.724756,0.730371,0.690764,0.689614,0.652358,0.648173,0.693736,0.680681,0.718182,0.782892,0.764815,0.730157,0.68562,0.725082,0.78404,0.741479,0.764277,0.76526,0.698175,0.738955,0.790196,0.816763,0.816046,0.820635,0.795253,0.796249,0.805465,0.801093,0.796381,0.797366,0.796622,0.835195,0.739013,0.766212,0.735077,0.725631,0.800276,0.775051,0.766997,0.787882,0.781197,0.761723,0.646428,0.73462,0.647052,0.679859
0.860092,0.7772,0.804958,0.858894,0.864057,0.965011,0.945697,0.920622,0.833648,0.84846,0.786661,0.738144,0.68309,0.702652,0.563008,0.541321,0.610039,0.647798,0.58345,0.699644,0.806603,0.867533,0.853437,0.811584,0.671453,0.614818,0.623684,0.647292,0.690802,0.704698,0.665283,0.69746,0.721366,0.79967,0.848274,0.897218,0.884128,0.895248,0.88302,0.860873,0.784284,0.888489,0.740149,0.788658,0.811942,0.743425,0.728352,0.660274,0.626648,0.683041,0.633812,0.607267,0.584365,0.665649,0.688596,0.648099
0.597051,0.73045,0.744423,0.835607,0.726569,0.629901,0.641444,0.619864,0.672999,0.71189499999999994,0.787533,0.758284,0.799563,0.957039,0.952741,0.856035,0.899947,0.802033,0.821616,0.887268,0.914462,0.775663,0.863176,0.889298,0.801814,0.897956,0.939639,1.01524,1.04574,1.0126,1.01879,1.0985,1.06214,0.983931,0.968709,0.94842,0.931406,0.859004,0.841539,0.76422,0.868504,0.724262,0.783628,0.643568,0.762559,0.734921,0.673449,0.63256,0.6297,0.462916,0.38017,0.379948,0.325269,0.315534,0.383619,0.396998
0.649436,0.797159,0.737826,0.783338,0.691749,0.672083,0.635954,0.740426,0.892964,0.815383,0.680064,0.623958,0.759122,0.783162,0.827326,0.888645,0.667175,0.747141,0.837163,0.92612,0.887079,0.980935,0.935506,1.04013,1.14394,1.11962,1.11671,1.07979,0.965204,0.965411,0.958223,0.997841,1.06045,0.955692,0.863257,0.917627,0.985187,0.851192,0.743253,0.847336,0.713663,0.709341,0.480324,0.485137,0.448363,0.498197,0.37788,0.32031,0.307302,0.478406,0.436023,0.438791,0.44143,0.423957,0.477659,0.379341
0.843039,0.730112,0.808953,0.66098,0.671818,0.811948,0.642609,0.695683,0.725459,0.761111,0.691528,0.820191,1.11858,0.955057,0.793228,0.83214,0.781231,0.99261,0.96473,0.968307,0.893741,1.13159,1.0746,1.11156,1.10435,0.98558,1.02426,1.16031,1.15066,1.28218,1.18935,1.06574,1.11289,1.07514,0.927403,0.815056,0.831935,0.821161,0.690914,0.623651,0.478071,0.811793,0.718831,0.626647,0.587296,0.589392,0.549235,0.467363,0.347211,0.417529,0.320468,0.201834,0.300728,0.4443,0.369661,0.320265
0.692612,0.92516,0.898611,0.886494,0.998741,0.853998,0.882546,0.798929,0.899175,1.0081,0.794434,0.78642,0.856075,0.761764,1.02256,1.12653,1.01187,0.953606,1.05654,0.934027,1.03582,0.975269,0.943951,0.983176,1.04605,1.04347,1.02819,1.04238,0.839474,0.980783,1.06597,1.04694,1.15796,1.22253,1.18893,1.1605,1.13974,1.12356,1.0647200000000001,0.995291,0.841982,0.9848,0.79925,0.576831,0.655078,0.614716,0.601792,0.53343,0.523889,0.734269,0.597407,0.48737,0.524052,0.566664,0.683668,0.629468
0.641589,0.744202,0.871151,0.678821,0.759998,0.718527,0.576516,0.581101,0.520568,0.759911,0.759559,0.857788,1.04258,0.912833,1.11775,1.00241,0.942882,1.02522,1.16376,0.821372,0.865895,0.917996,0.984084,0.864108,0.72604900000000006,0.625533,0.776514,0.897715,0.844752,1.05905,1.14962,1.02841,1.00932,1.19334,1.12504,1.05562,1.06167,1.01404,1.01553,0.905727,0.83905,0.925506,0.910961,0.864972,0.913133,0.82934,0.830599,0.810587,0.742334,0.686813,0.534862,0.358478,0.391492,0.474239,0.208327,0.201776
0.828171,0.771819,0.921658,0.97133100000000006,0.801789,0.70325,0.600896,0.530461,0.553504,0.409961,0.69899,0.692847,0.782478,0.922077,0.925366,0.987118,1.14875,0.982398,0.768463,0.842016,0.83578,0.611289,0.394356,0.604259,0.811836,0.784699,0.821076,0.973859,0.907144,0.826155,0.852993,0.939975,1.11726,0.98775,1.0016,1.23956,1.09147,0.959102,0.90413,0.920642,0.945254,1.00358,0.999756,0.955303,0.704947,0.822055,0.698196,0.58773,0.498236,0.657237,0.652463,0.519648,0.447098,0.548149,0.430578,0.557168
0.760398,0.616368,0.503196,0.562899,0.609069,0.571551,0.505289,0.478674,0.636557,0.480715,0.650411,0.597955,0.752824,0.893274,0.735763,0.619307,0.656824,0.614585,0.582252,0.575788,0.602831,0.89076,0.99749,1.00107,0.933583,0.822649,0.753201,0.816889,0.794249,0.816439,0.858261,0.945227,1.17086,1.2157,1.29077,1.36501,1.18066,1.3676,1.29922,1.0799,0.959861,0.852576,0.811387,0.896211,0.734123,0.945465,0.797801,0.747996,0.631821,0.738772,0.467406,0.281077,0.42514,0.433198,0.558658,0.50276
0.223314,0.225481,0.277734,0.29181,0.428025,0.364929,0.253253,0.424688,0.511335,0.649489,0.498458,0.616526,0.65067,0.7266,0.665545,0.637333,0.703368,0.782277,0.725672,0.700346,0.637237,0.599051,0.639458,0.462675,0.744475,0.807657,0.91122,0.963953,0.996155,1.01187,0.832513,0.930391,0.824075,0.846154,0.965971,0.930432,0.744134,1.00209,1.09941,1.01352,1.00061,0.931215,0.764642,0.682472,0.550914,0.24814,0.385583,0.196264,0.421388,0.531202,0.731279,0.639305,0.678059,0.706228,0.719466,0.631913
0.72265,0.539234,0.433075,0.589955,0.48883,0.467294,0.456077,0.461443,0.489096,0.514746,0.496632,0.683907,0.833462,0.946981,0.872152,0.809416,0.713798,0.608473,0.589105,0.501873,0.463382,0.616987,0.662622,0.680517,0.826878,0.697753,0.771314,0.518925,0.615128,0.662509,0.752521,0.934975,0.831099,0.821961,1.11272,1.15395,1.12041,1.2017,1.06202,0.809841,0.782633,0.898691,0.737382,0.858594,0.773553,0.920689,0.961724,0.922049,0.639594,0.661075,0.49271,0.352493,0.273148,0.433724,0.447537,0.410269
1.08007,0.992616,0.929711,0.899766,0.948142,0.771972,0.690806,0.756035,0.640196,0.802346,0.813283,0.802325,0.774424,0.739824,0.656158,0.665232,0.465531,0.480955,0.580535,0.57419,0.53196,0.63347,0.633267,0.662373,0.666557,0.628008,0.711748,0.596797,0.755118,0.626178,0.667544,0.762338,0.828133,0.935552,1.16479,1.04803,1.01591,1.08154,1.20543,1.15006,1.25781,1.26116,1.1688,1.05851,0.918001,0.852082,0.752347,0.69686,0.617018,0.485852,0.714383,0.530962,0.512538,0.498602,0.475103,0.29765200000000003
0.614926,0.498208,0.509469,0.531243,0.591716,0.553067,0.59315,0.632561,0.537584,0.776785,0.814157,0.730894,0.820381,0.976715,0.808694,0.780734,0.752746,0.667195,0.604994,0.577432,0.5838,0.598812,0.575628,0.598558,0.559808,0.469751,0.616375,0.676102,0.902279,0.813733,0.850336,0.962106,0.940882,0.764341,0.863479,0.882769,1.15128,1.30018,1.32547,1.2916,1.31516,1.20523,1.19378,1.23917,1.13696,1.06934,0.947237,1.01609,0.944575,0.753696,0.678997,0.503116,0.304076,0.591261,0.650708,0.513396
0.538654,0.36577,0.429994,0.47644,0.467028,0.410495,0.333187,0.546857,0.435815,0.578943,0.668776,0.617952,0.740651,0.685871,0.626017,0.780695,0.73768,0.536581,0.549934,0.585531,0.49093,0.367486,0.31255,0.485009,0.615796,0.622769,0.672433,0.647345,0.794602,0.734388,0.736291,0.911788,1.15588,1.27632,1.50585,1.33061,1.3409,1.28971,1.30127,1.22416,1.36599,1.3442,1.28666,1.11315,1.01892,0.931333,0.791602,0.719111,0.548744,0.440227,0.510727,0.533963,0.614664,0.573591,0.469822,0.207117
0.357317,0.289289,0.331095,0.282915,0.294327,0.3135,0.205444,0.1602,0.340632,0.231041,0.201138,0.396214,0.301336,0.307827,0.366003,0.341755,0.405005,0.459062,0.504271,0.63593,0.700219,0.672483,0.793406,0.869225,0.838446,0.83362,0.677297,0.747647,0.832895,0.999226,0.904682,0.834793,0.93666,0.978537,0.807896,0.935947,0.936751,1.1596,1.08105,1.11477,1.00184,0.968714,0.795911,0.796404,0.839134,0.902908,1.03329,0.843571,0.835449,0.705474,0.626812,0.723163,0.67866,0.571984,0.523109,0.571985
0.23134,0.220532,0.187302,0.177651,0.234901,0.300174,0.429846,0.429203,0.238731,0.270924,0.315765,0.110735,0.149225,0.153908,0.232831,0.375685,0.380792,0.390714,0.483183,0.518571,0.626896,0.786474,0.839518,0.820459,0.702331,0.589357,0.750368,0.842632,0.841229,0.666999,0.750574,0.892815,0.804209,0.675099,0.820261,0.803671,0.978192,0.912461,1.04722,0.976698,1.02358,0.948181,0.930405,0.777201,0.721482,0.746253,0.747032,0.988507,0.867476,0.868812,0.805562,0.654503,0.630252,0.664019,0.67120899999999994,0.603366
0.35428,0.440949,0.505573,0.484444,0.400343,0.2383,0.154598,0.197222,0.17456,0.267585,0.403308,0.302719,0.462149,0.41947,0.38690600000000003,0.40111,0.379972,0.414082,0.558146,0.607258,0.594209,0.698296,0.662551,0.79098,0.99168,0.935602,0.888815,0.930776,1.0529,0.948331,0.843945,0.964506,0.979543,0.961669,0.956509,0.798399,0.842676,0.755239,0.853884,0.750585,0.750354,0.846138,0.991006,0.921768,0.904509,0.954498,0.980263,1.036,0.820041,0.880649,1.01753,1.08389,1.13102,1.21199,1.10899,1.05819
0.521037,0.502348,0.572573,0.522743,0.49058,0.427935,0.409315,0.484724,0.251745,0.316481,0.0363372,0.155629,0.3666,0.514407,0.520906,0.599219,0.643484,0.686366,0.622273,0.474581,0.532064,0.805985,0.930793,0.863063,0.885441,0.869531,0.815677,0.975408,0.961665,0.840943,0.643777,0.719761,0.68133,0.714274,0.76726,0.847226,0.859922,0.731425,0.865739,0.832213,0.764934,0.736824,0.817219,0.90391,0.871639,1.04463,1.03926,1.35659,1.21553,1.27197,1.01322,0.813544,0.697193,0.612772,0.703582,0.658666
0.520538,0.529014,0.590035,0.574354,0.520576,0.383901,0.349492,0.43579,0.220697,0.519564,0.421276,0.558015,0.552203,0.424817,0.47923,0.74443,0.56712,0.497226,0.676972,0.692595,0.603983,0.498703,0.515157,0.652802,0.732906,0.730638,0.59496,0.506075,0.355191,0.484977,0.558683,0.771469,0.771225,0.715587,0.657779,0.754288,0.910439,0.961746,1.06025,0.993303,0.927714,0.843417,0.803485,0.827555,0.791617,1.00832,0.953497,1.12053,0.827806,1.00768,1.01579,1.02117,1.02293,1.00668,0.665502,0.705161
0.507514,0.390482,0.433864,0.350552,0.294574,0.402127,0.278436,0.352014,0.544303,0.402961,0.479559,0.36083,0.569928,0.660794,0.625868,0.3189,0.427971,0.497807,0.293614,0.246842,0.382241,0.592499,0.703428,0.659761,0.549638,0.392209,0.405655,0.571499,0.598065,0.783975,0.662893,0.676196,0.661758,0.780433,0.962661,0.888884,0.970383,0.869578,0.899895,0.890173,0.854366,0.863963,0.839831,0.823292,0.818916,0.766671,0.788126,0.636006,0.717096,0.738707,0.593292,0.546914,0.575281,0.823147,0.808513,0.955467
0.281898,0.19774,0.330669,0.304467,0.225437,0.336791,0.253732,0.301622,0.380657,0.340513,0.643744,0.473271,0.503075,0.348041,0.448923,0.450244,0.418402,0.372578,0.453304,0.601354,0.53366,0.394618,0.434336,0.582156,0.606941,0.67402,0.729453,0.727108,0.534119,0.610659,0.698762,0.855975,0.817929,0.763208,0.851189,0.726103,0.800016,0.923021,0.978377,0.960773,0.973143,0.979805,0.95097,0.918327,0.784737,0.747476,0.895501,0.710336,0.690142,0.707274,0.660563,0.615292,0.713064,0.611913,0.481914,0.400416
0.0966333,0.142462,0.0515311,0.105617,0.264631,0.2345,0.272904,0.204757,0.232306,0.45609,0.32357,0.448139,0.324169,0.453886,0.412225,0.383581,0.388782,0.416418,0.36732,0.34025300000000003,0.326621,0.265627,0.399181,0.545325,0.551381,0.57448,0.540597,0.61577,0.87041,0.900287,0.801988,0.674934,0.666406,0.703203,0.702104,0.869198,0.763543,0.817689,0.920958,0.849234,0.799426,0.849852,0.847271,0.928344,0.955874,0.872543,0.657685,0.735239,0.673953,0.581738,0.553884,0.537924,0.439249,0.578025,0.674147,0.734764
0.167278,0.129358,0.0429903,0.0162008,0.00783498,0.130871,0.238834,0.270555,0.235218,0.462782,0.421867,0.584437,0.544844,0.592115,0.465204,0.448465,0.484588,0.380009,0.295069,0.384997,0.56017,0.553902,0.614369,0.576493,0.528174,0.684387,0.768547,0.636659,0.536383,0.500336,0.685567,0.835452,0.983127,0.932321,0.763541,0.772474,0.676545,0.740255,0.771345,0.74137,0.871781,0.94593,0.777187,0.699422,0.685755,0.6652,0.536151,0.612566,0.623501,0.484809,0.573112,0.45793,0.459884,0.325249,0.332716,0.223865
0.434789,0.311676,0.199182,0.279204,0.390425,0.463694,0.409677,0.340556,0.163168,0.173876,0.0937767,0.31069,0.341515,0.452219,0.466927,0.603118,0.551439,0.581679,0.555133,0.525719,0.703226,0.757005,0.621187,0.411821,0.596566,0.696629,0.803487,0.871107,0.800807,0.806609,0.751379,0.733271,0.638225,0.665749,0.660698,0.840423,0.935595,0.961097,0.877533,0.865613,0.723449,0.79007,0.866361,0.956564,0.860008,0.927111,0.908443,0.785872,0.788133,0.816912,0.894382,0.83766,0.797688,0.910521,0.819743,0.86667400000000006
0.220578,0.376734,0.47053,0.530205,0.36142,0.383464,0.291912,0.309054,0.318452,0.341707,0.379248,0.353715,0.360227,0.433316,0.416863,0.527841,0.706368,0.727212,0.74399,0.703469,0.50512,0.385072,0.627554,0.815169,0.846423,0.828001,0.804279,0.763537,0.722552,0.608162,0.612541,0.605276,0.571146,0.583831,0.680828,0.68571,0.741604,0.868363,0.896902,0.836676,0.926896,0.857769,0.88218,0.864955,0.861989,0.841797,0.853931,0.885059,0.964448,0.885893,0.849301,0.884906,0.848778,0.904111,0.80938,0.855768
0.367211,0.334698,0.444064,0.337135,0.32548,0.399223,0.47269,0.289522,0.447631,0.574116,0.633581,0.683687,0.691454,0.790247,0.621019,0.528326,0.573015,0.618678,0.558378,0.553384,0.504431,0.622042,0.743717,0.697678,0.752484,0.70306,0.509528,0.589022,0.758134,0.851199,1.03594,1.16621,1.14966,1.09884,1.07897,1.06958,1.07626,1.18939,1.16586,1.09311,1.15687,0.990158,0.999255,0.879787,0.758378,0.835038,0.948966,0.908543,0.829188,0.812396,0.796035,0.810447,0.626004,0.646498,0.600229,0.697294
0.456399,0.379615,0.436791,0.387418,0.43726,0.208218,0.326155,0.306471,0.458298,0.42329,0.452641,0.567225,0.546479,0.421247,0.600071,0.602745,0.618309,0.595456,0.621446,0.666876,0.604954,0.513281,0.539949,0.545649,0.501664,0.507498,0.585075,0.690569,0.615187,0.883585,0.87237,0.992594,1.09508,1.22076,1.14025,1.19896,1.21694,1.10354,1.18969,1.17464,1.11334,1.04569,1.07257,1.0013,1.00737,0.887583,0.820354,0.864845,0.97009,0.959369,0.848562,0.816792,0.82239,0.906005,0.793705,0.769016
0.265382,0.326372,0.301792,0.463988,0.373833,0.457584,0.369011,0.403612,0.323437,0.263108,0.276343,0.465792,0.566735,0.488652,0.588669,0.665006,0.6783,0.558469,0.496754,0.437481,0.531301,0.563155,0.559448,0.646332,0.692466,0.800667,0.912898,0.962233,0.914812,0.993386,1.04397,0.864747,0.995729,0.957952,1.00995,1.04648,1.19026,1.12022,1.17335,1.15833,1.08748,1.10908,0.994761,1.0136,0.969058,0.930891,0.838019,0.770486,0.825641,0.749378,0.648473,0.643681,0.695283,0.759898,0.743895,0.792193
