logLambda.1.,logLambda.2.,logLambda.3.,logLambda.4.,logLambda.5.,logLambda.6.,logLambda.7.,logLambda.8.,logLambda.9.,logLambda.10.,logLambda.11.,logLambda.12.,logLambda.13.,logLambda.14.,logLambda.15.,logLambda.16.,logLambda.17.,logLambda.18.,logLambda.19.,logLambda.20.,logLambda.21.,logLambda.22.,logLambda.23.,logLambda.24.,logLambda.25.,logLambda.26.,logLambda.27.,logLambda.28.,logLambda.29.,logLambda.30.,logLambda.31.,logLambda.32.,logLambda.33.,logLambda.34.,logLambda.35.,logLambda.36.,logLambda.37.,logLambda.38.,logLambda.39.,logLambda.40.,logLambda.41.,logLambda.42.,logLambda.43.,logLambda.44.,logLambda.45.,logLambda.46.,logLambda.47.,logLambda.48.,logLambda.49.,logLambda.50.,logLambda.51.,logLambda.52.,logLambda.53.,logLambda.54.,logLambda.55.,logLambda.56.
0.625244,0.351638,0.966052,0.815005,0.818505,1.46697,0.874318,0.771066,1.29072,0.8984,0.751546,0.700279,1.26798,0.801509,1.1194,0.805482,0.548094,0.83117,1.22409,0.935258,0.855024,0.841852,0.751487,0.59537,1.06171,1.45366,1.24202,1.54765,1.3776,1.08798,1.1836,1.53045,1.02298,0.669684,1.28889,1.14924,1.47733,1.50994,0.643947,1.42026,1.69316,1.4684,1.31645,1.8357,2.0767,1.38298,1.83299,2.07462,2.61848,2.29353,2.37544,2.49153,2.60047,3.81872,3.53751,3.28441
0.474107,0.588693,0.78373,0.669245,0.747921,0.785771,0.708907,0.884009,0.734184,0.69076,0.765426,0.598795,0.519497,0.679913,0.881199,0.830889,0.789514,0.586867,0.890583,0.894545,0.84775,0.889822,0.793328,0.883987,1.02481,1.09815,1.17647,1.12474,1.27798,1.29754,1.34911,1.27768,1.19112,1.13223,1.32697,1.17008,1.17858,0.896027,1.26579,1.25584,1.35725,1.26482,1.62231,1.92278,2.10193,2.11643,2.20923,2.5244,2.82562,2.70533,2.74322,2.79887,2.904,3.45361,3.53637,3.52185
0.461544,0.984711,0.425326,0.57209,0.646406,0.803777,0.855376,0.52395,0.994302,0.819697,0.442786,0.47673,0.747175,1.3998,0.823451,0.879691,0.712188,1.13028,1.10664,0.772193,0.857584,1.319,1.14577,1.12879,1.04296,1.04964,1.58079,1.85799,1.18785,1.30637,1.5631,1.08137,1.26644,1.43688,1.26585,0.930537,1.10448,1.06955,1.29731,1.37571,1.83237,1.25039,1.62649,1.49555,2.18538,2.38721,2.14932,2.55183,3.13214,2.78209,2.71322,3.50872,2.5091,3.81405,3.70147,3.92493
0.396093,0.753312,0.741383,0.669257,0.973157,1.05647,0.760101,0.630915,0.628629,0.650871,0.51375,0.948978,0.333422,1.21518,1.06381,1.00534,0.678288,0.993891,1.3246,0.702714,1.21273,0.839207,0.945019,1.17268,1.33168,1.17924,1.35386,1.31319,1.40249,1.41702,1.6369,1.49173,1.35545,1.3034,1.3021,1.22659,1.09524,0.892002,1.35548,1.36057,1.5756,1.07905,1.7731,1.99937,2.05889,2.26858,2.00655,2.32723,2.70338,2.54765,2.65415,2.77965,2.63519,3.23822,3.41592,3.72082
1.09393,0.43416,1.1595,0.41426,0.998604,0.65163,0.773691,0.813606,1.0862,0.749106,0.626174,1.1292,0.743173,0.988862,0.610541,0.486696,0.999316,0.851542,0.890972,0.26932,0.37395,1.3107,0.880721,0.899134,0.940186,1.15379,1.26845,1.6491,1.64524,1.38651,0.827808,1.37442,0.90144,1.2707,0.805564,0.906517,0.967085,1.13911,1.28991,1.07193,1.90999,1.7363,1.89734,1.9193,2.49442,1.95788,1.47601,2.09017,2.47989,2.26281,2.16895,2.8019,3.05868,3.21311,3.22635,3.71562
0.46126,0.457421,0.642095,0.650209,0.708105,1.21712,0.996687,0.995926,0.833129,0.893934,0.792274,0.525438,0.510009,1.1049,0.892288,0.811565,0.872072,0.648022,1.21156,0.648454,1.23338,1.03783,1.0307,0.826561,1.32236,0.893222,1.27156,1.52192,1.30245,1.37282,1.44642,1.06728,1.1291,0.908048,1.72006,1.47166,1.61585,1.0726,1.23126,1.48855,1.39569,1.34699,1.73302,1.78045,2.12235,1.98637,2.24046,2.64004,3.09934,2.59759,2.85898,3.05806,3.26971,3.52219,3.66634,3.58078
0.75783,0.851453,0.957953,1.00707,1.03941,1.01078,1.03427,1.03019,1.04283,0.918238,0.88793,0.883975,0.888816,0.873824,1.02156,1.02699,0.90041,0.966545,1.00168,1.01143,0.94595,1.03494,0.990953,1.1962,1.12546,1.35461,1.3536,1.23238,1.30934,1.39795,1.47057,1.512,1.35377,1.45442,1.36286,1.33635,1.25277,1.16248,1.38673,1.37479,1.36301,1.36564,1.67473,1.8085,1.94532,2.12223,2.09147,2.3457,2.64912,2.51591,2.55825,2.61633,2.56734,3.10652,3.17001,3.24545
0.497809,1.18567,0.515254,1.1195,1.26205,1.12459,1.00919,0.673206,0.839689,0.866038,0.676457,0.838363,0.739746,0.795519,0.888399,0.980442,0.910566,1.05643,0.841775,0.873022,0.970812,0.827179,1.18348,1.13689,1.11398,1.43349,1.42801,1.39896,1.52845,1.65907,1.27455,1.10375,1.10685,1.66036,1.3745,1.23903,0.997852,0.791231,1.4321,1.48671,1.24107,1.61137,1.63011,1.89876,1.93049,2.19348,2.01173,2.13085,2.36736,2.39961,2.40638,2.47572,2.82797,3.0334,2.82175,3.05048
0.853543,0.913019,1.03974,1.0691,1.0963,1.1346,1.13494,1.14544,1.10985,1.03068,1.00518,0.955864,0.957111,1.03189,1.10413,1.10224,1.0299,1.02552,1.1425399999999999,1.06831,1.10151,1.14657,1.09435,1.20808,1.25691,1.354,1.42581,1.35157,1.35294,1.46348,1.5362,1.5078,1.3874,1.4299,1.49843,1.43471,1.39971,1.25178,1.42448,1.46479,1.43329,1.42642,1.72139,1.86351,1.97176,2.0838,2.11755,2.37142,2.66561,2.4798,2.55901,2.62248,2.61259,3.05764,3.12543,3.16388
0.70623,0.72801,0.886522,0.855427,0.862258,0.980591,0.872575,0.897987,0.920184,0.857425,0.779182,0.750682,0.772029,0.807754,0.911564,0.893001,0.847742,0.86734,0.896876,0.842843,0.925157,0.951255,0.897166,0.971187,1.0348,1.07762,1.17692,1.08246,1.10479,1.23762,1.26136,1.28586,1.1119,1.15942,1.27681,1.2286,1.18561,1.01698,1.14444,1.1865,1.19866,1.19712,1.48203,1.55017,1.70381,1.79245,1.7511,2.02253,2.23205,2.11659,2.17846,2.18498,2.21023,2.58282,2.64482,2.63305
