logLambda.1.,logLambda.2.,logLambda.3.,logLambda.4.,logLambda.5.,logLambda.6.,logLambda.7.,logLambda.8.,logLambda.9.,logLambda.10.,logLambda.11.,logLambda.12.,logLambda.13.,logLambda.14.,logLambda.15.,logLambda.16.,logLambda.17.,logLambda.18.,logLambda.19.,logLambda.20.,logLambda.21.,logLambda.22.,logLambda.23.,logLambda.24.,logLambda.25.,logLambda.26.,logLambda.27.,logLambda.28.,logLambda.29.,logLambda.30.,logLambda.31.,logLambda.32.,logLambda.33.,logLambda.34.,logLambda.35.,logLambda.36.,logLambda.37.,logLambda.38.,logLambda.39.,logLambda.40.,logLambda.41.,logLambda.42.,logLambda.43.,logLambda.44.,logLambda.45.,logLambda.46.,logLambda.47.,logLambda.48.,logLambda.49.,logLambda.50.,logLambda.51.,logLambda.52.,logLambda.53.,logLambda.54.,logLambda.55.,logLambda.56.
0.569494,1.04465,0.831531,0.732377,0.814079,0.73358,0.758805,0.600974,0.20435,0.338454,0.2749,-0.00352912,0.38192,-0.240556,-0.322528,0.191194,0.684214,0.691837,0.668623,0.672209,0.968345,1.26882,0.933714,-0.33688,0.794278,1.17304,1.10719,1.14192,1.16167,1.35832,1.24736,1.18042,1.07562,1.27205,0.810947,0.838299,0.863965,1.27069,1.38063,0.916521,0.739716,1.13822,1.05152,0.958887,1.15557,0.682326,1.0546,1.43245,1.50484,1.69439,1.70819,1.46212,1.85356,1.86838,1.73484,1.4448
1.08036,1.03082,0.85826,0.529863,0.35989,0.30164,0.456165,0.370026,0.700566,0.97413,0.933156,0.503371,0.4238,0.0333902,-0.149432,-0.20382,-0.0125833,0.0731022,0.474273,0.803317,0.810947,0.63734,0.619106,0.358469,1.00734,0.923962,0.801545,0.854958,1.15908,1.43001,1.18324,1.01322,0.63639,0.637768,0.575776,0.668654,0.558354,0.680026,0.738829,0.659549,0.714642,1.13523,1.14007,1.30431,1.12163,0.990371,1.22879,0.850023,1.36425,1.47615,1.32895,1.07648,1.07973,0.994342,0.96417,0.886192
0.797279,0.625556,0.510067,0.501826,0.673171,0.774244,1.02151,0.931495,0.505263,0.326117,0.540653,0.339096,0.178423,0.106429,0.0757232,0.0224225,0.337966,0.451909,0.350226,0.327598,0.603201,1.20431,1.01801,0.445851,0.78569,1.00243,1.28898,0.907801,0.812244,0.696446,1.00045,1.14306,1.01243,1.10954,0.877064,0.758014,0.9108,1.17929,1.10189,1.06679,1.02698,1.20845,0.918045,1.08976,1.15928,1.13513,1.2547,0.926634,1.12579,1.14031,0.744409,0.694798,0.605619,0.915233,0.999697,0.669594
1.33247,0.990544,0.614819,0.73992,0.387397,0.264213,0.387686,0.402581,0.421133,0.618466,0.631186,0.901064,1.11179,1.07912,0.950432,0.937629,0.828933,0.758294,0.870744,0.980671,1.14214,1.14595,0.911528,1.10367,0.548348,0.475237,0.87286,0.965795,0.66513,1.09186,1.23397,1.25081,1.31627,1.24746,1.0623,1.07356,0.922899,0.817819,0.796506,0.998008,1.02999,0.848649,1.0163,1.22574,1.12635,1.29296,1.174,1.25008,1.03984,0.80584,0.891027,1.29337,0.831829,0.912188,1.09867,1.34876
0.824529,0.806745,0.79959,0.570401,1.06043,1.19116,1.07765,1.12755,0.924198,0.910691,0.791317,0.547463,0.619893,0.55933600000000006,0.774101,0.483402,0.848198,0.952988,0.755251,1.0287,1.06001,1.35822,1.27595,0.994857,1.11998,1.28212,1.35334,1.32118,1.10229,0.548884,0.867947,0.873375,0.642299,0.755408,0.963845,0.915537,0.973539,1.00927,1.07707,1.20098,1.329,1.30346,1.19561,1.37638,1.29762,1.51413,1.27081,1.10881,1.32584,1.32959,1.27281,1.09078,1.33292,1.17327,1.20025,1.0015
1.13633,0.996839,0.652885,0.638139,0.236581,0.29337,0.15948,-0.11993,0.361871,0.558066,0.557844,0.72481,0.892437,0.484983,0.514643,0.601159,0.829918,1.03445,1.0891,1.26591,1.34722,1.19277,1.2522200000000001,1.09749,0.822915,1.08243,1.15912,1.31192,0.992176,1.43968,1.60181,1.53729,1.31811,1.0912,1.01247,1.09932,1.0131,0.819654,0.857271,0.902027,0.852493,0.995785,1.10493,1.37267,1.04322,1.28434,1.1116,1.25046,1.2394,1.25871,1.60194,1.84375,1.68845,1.66826,1.67601,1.87776
1.24465,1.12287,1.06888,0.782039,0.818336,0.466682,0.262667,0.392312,0.209139,0.352097,0.479258,0.330844,0.19888,0.46292,0.721353,0.903898,1.02925,0.859186,0.92676,0.924292,0.964036,1.16151,1.065,0.999532,1.30852,1.07584,1.0132,0.862232,1.36556,1.35742,1.60879,1.55536,1.2551,1.17799,1.09476,1.01044,0.809879,0.872994,0.783751,0.696532,0.877411,0.890447,0.925747,0.884175,1.27177,1.33029,1.47488,1.33128,1.46673,1.28802,1.35689,1.38142,1.51279,1.74097,1.53219,1.41636
0.732415,0.671587,0.582706,0.689894,0.345419,0.442578,0.57873,0.266664,0.374163,0.25392,0.267076,0.506774,0.765002,0.537432,0.519966,0.808814,0.999395,1.08929,1.00601,1.18827,1.42589,1.40829,1.30507,1.44001,0.909921,0.972551,0.870895,1.14281,0.985933,1.26714,1.2777,1.35716,1.43626,1.41378,1.22107,1.27159,1.19569,0.934593,0.854952,0.880761,0.861453,1.04873,1.46087,1.43437,1.43466,1.22035,1.20513,1.19,1.29592,1.35674,1.31446,1.29188,1.27918,1.10355,0.913894,1.15822
1.36649,0.98217,0.908123,1.02362,0.863078,0.732743,1.00688,1.01393,0.969164,1.02032,1.16647,1.01194,1.19391,0.96695,0.757427,0.890872,0.69177,0.613332,0.911458,0.780469,0.947423,1.3013,1.18209,0.959157,0.895313,0.942181,1.04147,1.24768,1.08812,1.18744,1.06699,1.11746,0.900324,0.766376,0.88058,1.01731,1.24553,1.30391,1.18516,1.19133,1.29564,1.38086,1.20492,1.07564,0.960341,1.07487,0.798044,0.967014,0.9199,1.01341,1.25049,1.24483,1.19741,0.829395,0.738563,0.641568
1.24706,0.857197,0.73028,0.886053,0.822467,0.733978,1.07063,1.14327,1.21758,1.09618,1.19001,1.09072,0.822983,0.286816,0.15122,0.717829,0.827056,0.801479,0.912201,1.00307,1.01271,1.09229,0.89015,0.828084,1.11634,1.19192,0.98822,1.00969,0.749495,0.897128,1.037,1.20467,0.901491,1.0027,0.958723,0.787297,0.947481,1.14942,1.34977,1.49781,1.44982,1.50268,1.51049,1.54509,1.5185,1.45194,1.22948,1.32718,1.17781,1.08623,0.959819,0.872058,0.762488,0.901353,1.0916,1.10974
