logLambda.1.,logLambda.2.,logLambda.3.,logLambda.4.,logLambda.5.,logLambda.6.,logLambda.7.,logLambda.8.,logLambda.9.,logLambda.10.,logLambda.11.,logLambda.12.,logLambda.13.,logLambda.14.,logLambda.15.,logLambda.16.,logLambda.17.,logLambda.18.,logLambda.19.,logLambda.20.,logLambda.21.,logLambda.22.,logLambda.23.,logLambda.24.,logLambda.25.,logLambda.26.,logLambda.27.,logLambda.28.,logLambda.29.,logLambda.30.,logLambda.31.,logLambda.32.,logLambda.33.,logLambda.34.,logLambda.35.,logLambda.36.,logLambda.37.,logLambda.38.,logLambda.39.,logLambda.40.,logLambda.41.,logLambda.42.,logLambda.43.,logLambda.44.,logLambda.45.,logLambda.46.,logLambda.47.,logLambda.48.,logLambda.49.,logLambda.50.,logLambda.51.,logLambda.52.,logLambda.53.,logLambda.54.,logLambda.55.,logLambda.56.
0.441108,0.493718,0.422736,0.454619,0.544561,0.504001,0.648257,0.680579,0.7816,0.829045,0.798895,0.780263,0.902408,0.737848,0.746653,0.751385,0.582147,0.634909,0.726338,0.77518,0.713937,0.693153,0.697021,0.756917,0.70108,0.636774,0.655932,0.677356,0.740025,0.737639,0.802564,0.891602,0.880778,0.918654,0.964056,0.983291,0.901604,0.877802,0.751226,0.875545,0.851082,0.780367,0.806288,0.879385,1.03858,1.0225,1.01415,1.02756,1.11088,1.114,1.13408,1.21023,1.18461,1.16277,1.20371,1.23901
0.83001,0.811693,0.797235,0.674396,0.674745,0.762219,0.833861,0.697891,0.74102,0.892021,0.893214,0.771307,0.884289,0.804502,0.906962,0.979342,0.895141,0.949351,0.951985,0.916085,0.846057,0.793084,0.899938,0.98757,1.06475,1.04502,1.05108,1.05237,1.04657,1.06161,1.08731,1.0237,1.01103,1.01104,0.938593,0.995126,0.94789,1.0694,1.07435,1.14752,1.15703,1.27931,1.35458,1.34259,1.2695,1.23252,1.2553,1.19611,1.08435,0.981267,1.03652,1.02271,1.10823,1.17292,1.10325,1.04766
0.901701,0.804226,0.81008,0.79784,0.946314,0.95656,0.972073,0.92187,0.873926,0.821204,0.929725,0.962621,0.783284,0.981162,0.964622,0.850612,0.892695,0.914887,0.990282,1.0834,1.1382,1.11593,1.11707,1.15779,1.01432,0.984145,0.986797,0.997763,1.01185,1.05657,0.989222,0.98728,1.04414,1.06253,1.0786,1.05547,1.1458,1.08443,1.14973,1.11751,1.04921,1.05577,1.03746,1.03788,1.10087,1.12954,1.1762,1.32008,1.25035,1.2657,1.31572,1.35887,1.24661,1.28601,1.19151,1.22712
0.905747,0.963431,0.810469,0.824687,0.795336,0.670419,0.599285,0.672546,0.728674,0.762858,0.85281,0.829599,0.618429,0.826871,0.867245,0.834257,0.960237,1.00537,1.08691,1.1013,1.14385,1.11443,1.14815,1.18742,1.1649,1.1933,1.12643,1.05515,1.03753,1.07622,1.02173,1.06872,1.09517,1.09313,1.15494,1.11491,1.16471,1.07397,1.06734,1.12136,1.08662,1.22613,1.28027,1.22749,1.12011,1.19372,1.23995,1.15038,1.12368,1.09765,1.04461,1.05662,1.04192,1.13341,1.07136,1.18776
0.456306,0.463525,0.352473,0.25846,0.290616,0.432134,0.452082,0.435732,0.578295,0.635725,0.694166,0.751228,0.616403,0.693434,0.706859,0.796306,0.846747,0.758065,0.841471,0.716909,0.706325,0.808354,0.744873,0.72426,0.806141,0.923803,0.935285,1.0066,1.06623,1.05623,1.12813,1.04083,1.16283,1.09826,1.14184,1.01027,0.999202,1.01936,1.06785,1.10807,1.16194,1.18716,1.23726,1.22617,1.34364,1.3322,1.38799,1.3835,1.37585,1.36434,1.35728,1.29216,1.2560500000000001,1.37288,1.38622,1.59014
0.634902,0.683244,0.66892,0.627924,0.491752,0.45188,0.444089,0.588318,0.716901,0.670017,0.676968,0.692997,0.604277,0.576787,0.486744,0.460067,0.694383,0.72024,0.700615,0.850772,0.973449,0.867481,0.798401,0.800896,0.753629,0.787198,0.851931,0.853301,0.942722,0.988886,1.05618,1.09806,1.29182,1.31579,1.5112,1.52728,1.5448,1.53883,1.54316,1.58373,1.58336,1.51946,1.52962,1.36357,1.52676,1.57548,1.46658,1.29595,1.32649,1.34128,1.19983,1.0078,1.19952,1.27558,1.30034,1.09346
0.424028,0.411015,0.405132,0.436295,0.453407,0.53207,0.572348,0.565247,0.49819,0.633369,0.62762,0.583057,0.589872,0.609388,0.693507,0.729203,0.594161,0.657586,0.760743,0.752353,0.816586,0.946398,0.920198,0.766379,0.718395,0.770892,0.763455,0.838356,0.971296,1.1195600000000001,1.12545,1.11072,1.00455,1.16507,1.28824,1.45614,1.54905,1.63093,1.68163,1.66321,1.62195,1.62404,1.53961,1.61488,1.44717,1.33208,1.43263,1.43978,1.32517,1.21618,1.34483,1.3425,1.25571,1.10234,1.17682,1.17707
0.533888,0.514807,0.407435,0.37872,0.443989,0.420847,0.372589,0.390529,0.363577,0.324333,0.296417,0.346037,0.258698,0.414044,0.537482,0.571383,0.58539,0.640081,0.705619,0.757865,0.837733,0.934187,0.937143,0.922127,0.964123,1.07104,1.08264,1.0784,1.04421,1.06585,1.17881,1.18871,1.30243,1.25643,1.32969,1.26624,1.20367,1.08507,1.2092,1.2543,1.30218,1.43218,1.33599,1.56571,1.57917,1.42223,1.37179,1.38962,1.36166,1.36702,1.31167,1.25237,1.15391,1.07449,1.11073,1.15906
0.487123,0.510339,0.551633,0.521389,0.544754,0.633428,0.662481,0.686337,0.675118,0.711509,0.662393,0.677689,0.631233,0.742445,0.727553,0.76396,0.733586,0.610018,0.59924,0.73366,0.740566,0.806443,0.807445,0.869853,0.894001,0.858656,0.926805,0.990363,0.999431,1.10179,1.17075,1.16923,1.13707,1.11183,1.16625,1.05776,1.20748,1.15809,1.17833,1.10408,1.19886,1.1966,1.13967,1.12879,1.18968,1.1652,1.20171,1.28972,1.26992,1.35818,1.44205,1.58899,1.69489,1.77092,1.80389,1.80343
0.462881,0.555588,0.619954,0.583802,0.611426,0.501397,0.443707,0.391821,0.399626,0.393264,0.355981,0.473684,0.415187,0.432804,0.513518,0.593555,0.505972,0.566956,0.548021,0.619869,0.649439,0.527678,0.597681,0.650598,0.545271,0.524593,0.492987,0.552047,0.593516,0.671912,0.665539,0.649851,0.733146,0.730577,0.751364,0.734867,0.749881,0.841791,1.1145,1.24028,1.31044,1.39276,1.32539,1.33191,1.3374,1.28093,1.28307,1.35324,1.38377,1.39308,1.29523,1.2979,1.28986,1.35801,1.3034,1.26095
0.169981,0.151825,0.221182,0.221932,0.208893,0.359671,0.369304,0.32632,0.464677,0.442471,0.51038,0.650917,0.618519,0.559113,0.499894,0.569902,0.494611,0.759489,0.751229,0.759652,0.827521,0.86773,0.940946,0.927157,0.837459,0.847383,0.75623,0.760113,0.683421,0.695718,0.738377,0.721177,0.945425,0.942662,0.915796,0.766948,0.720275,0.759762,0.7851,0.947872,1.11723,1.11778,1.11136,1.1354,1.2065,1.22837,1.31934,1.38258,1.38006,1.45685,1.53486,1.58026,1.68659,1.78535,1.70511,1.70831
0.660115,0.595881,0.508203,0.585137,0.572794,0.443099,0.373338,0.462051,0.575497,0.449488,0.487106,0.575334,0.532976,0.593772,0.603826,0.728487,0.765349,0.938788,0.915926,0.909531,0.884449,0.953775,0.938344,1.02583,0.965174,0.946404,1.02509,1.16432,1.1127,1.20116,1.03981,1.01611,1.13368,1.01918,1.14641,1.12553,0.916942,0.992448,1.26287,1.35971,1.2377,1.1555,1.26929,1.26921,1.22098,1.19518,1.22809,1.32499,1.48395,1.3726,1.31483,1.32481,1.31514,1.15935,1.09243,1.02642
0.0824135,0.010133,0.0932951,0.140421,0.208777,0.271668,0.371995,0.48803,0.529373,0.521891,0.64175,0.689765,0.633881,0.78611,0.687953,0.781319,0.795535,0.889124,0.830378,0.897699,0.924504,1.00607,1.12016,0.947408,0.924226,0.868361,0.817659,1.00438,1.04639,1.08115,1.01997,0.974373,1.22531,1.34215,1.41686,1.29674,1.35827,1.4105,1.32829,1.28959,1.40158,1.39285,1.35496,1.38453,1.41434,1.43252,1.46097,1.50925,1.53892,1.50585,1.55451,1.50471,1.47093,1.58311,1.47958,1.34632
0.859381,0.81436,0.924111,0.93486,0.975715,0.848885,0.754762,0.829621,0.729465,0.631279,0.62925,0.501074,0.541705,0.614498,0.809636,0.741562,0.845589,0.756486,0.619865,0.849531,0.831297,0.883325,1.04403,1.04216,1.07204,1.10697,1.21863,1.4274,1.33505,1.28924,1.3484,1.24993,1.18161,1.1858,1.23622,1.27706,1.10361,1.17247,1.16227,1.31087,1.38472,1.37169,1.28952,1.36137,1.39071,1.34338,1.32613,1.47269,1.39706,1.35874,1.408,1.41627,1.3335,1.39679,1.50454,1.51599
0.363046,0.182331,0.237641,0.248596,0.390079,0.470819,0.521891,0.550264,0.489694,0.480498,0.548974,0.619384,0.652213,0.761788,0.709666,0.80839,0.905836,0.820549,0.702971,0.889642,0.974776,1.01292,1.04137,0.987348,0.893525,0.876855,0.877964,0.942942,0.841882,0.866084,0.924603,0.886838,1.14941,1.16106,1.19056,1.08013,1.20162,1.14695,1.20891,1.13415,1.10902,1.11919,1.29314,1.40766,1.38475,1.52655,1.52681,1.42861,1.51906,1.47901,1.33734,1.41065,1.56054,1.3224,1.28407,1.38109
0.533059,0.317745,0.21186,0.223201,0.240031,0.30754,0.416461,0.640705,0.744882,0.700304,0.720851,0.721896,0.712479,0.634877,0.678516,0.759108,0.799437,0.77866,0.862778,0.991898,1.03526,0.966456,0.779428,0.726417,0.783917,0.747409,0.849239,0.825087,0.697408,0.841657,0.981291,0.930903,0.887429,0.900482,0.789345,0.933567,0.990155,1.17318,1.24258,1.26787,1.34639,1.42896,1.37748,1.33874,1.22909,1.11873,1.21011,1.10221,1.01967,1.15843,1.02041,1.10757,1.06355,1.05251,1.00377,1.004
0.0502391,0.0132373,0.146187,0.292432,0.562025,0.377665,0.400451,0.466225,0.493146,0.445859,0.380673,0.394621,0.444431,0.451784,0.425219,0.559748,0.605365,0.587297,0.595404,0.541162,0.538174,0.686458,0.623482,0.748726,0.732688,0.61676,0.787254,0.8484,0.851695,0.861223,0.899036,0.721871,0.796126,0.882906,0.831623,0.787959,0.898498,0.860131,0.899139,0.858001,0.855047,1.04442,1.10682,1.02618,1.30393,1.37614,1.40014,1.45965,1.40242,1.37797,1.32828,1.39073,1.47481,1.48468,1.50553,1.62102
0.291765,0.176824,0.274429,0.229831,0.126601,0.196676,0.125178,0.0429253,0.405192,0.428423,0.571976,0.544944,0.688856,0.657463,0.595552,0.464458,0.462271,0.544028,0.570997,0.576383,0.637872,0.563493,0.631689,0.496648,0.489893,0.60219,0.557566,0.586539,0.586475,0.711019,0.537759,0.68934,0.859223,0.779333,0.800539,0.923689,0.812916,1.01645,1.10749,1.20798,1.24963,1.15338,1.31716,1.2381,1.2856,1.31036,1.34786,1.45295,1.4004,1.39808,1.30098,1.45105,1.59807,1.72814,1.61595,1.71728
0.116084,0.22582,0.203223,0.214842,0.233717,0.188473,0.171169,0.15496,0.153392,0.2722,0.17504,0.180399,0.247496,0.431739,0.50929,0.788616,0.808681,0.826857,0.738353,0.673223,0.731047,0.608112,0.681633,0.568342,0.631421,0.782874,0.620151,0.663494,0.666293,0.86773,0.69471,0.708847,0.812829,0.585675,0.757766,0.877276,0.9349,0.815636,0.835048,0.986329,0.966679,1.25702,1.37225,1.45879,1.44404,1.53249,1.60249,1.61174,1.48802,1.61572,1.55438,1.51637,1.55539,1.42812,1.29732,1.23967
0.181462,0.129936,0.181024,0.138521,0.0369622,0.0964847,0.0688644,0.0740685,0.102362,0.161865,0.25029,0.406529,0.672994,0.755538,0.580085,0.643757,0.703373,0.949219,0.920316,0.86993,1.06035,0.888767,0.779358,0.662529,0.585564,0.482047,0.438623,0.70634,0.73126,0.886327,0.845378,1.00392,1.15812,0.928259,0.920784,0.911109,0.919526,0.881019,1.00994,1.18326,1.06205,1.07825,1.03567,0.980483,1.06062,0.979643,0.996783,0.998197,1.04919,1.00812,1.16248,1.53869,1.37812,1.48362,1.59078,1.5181
-0.0499103,0.0915817,0.0905366,0.238035,0.350617,0.136231,-0.0299084,-0.0107265,0.138562,0.192522,0.29773,0.497269,0.562405,0.696957,0.831269,0.756138,0.9908,0.915505,0.942608,1.08213,0.84965,0.694555,0.64708,0.588734,0.394359,0.414638,0.650452,0.454933,0.745598,0.870659,0.952487,0.997483,0.852685,0.988139,0.862285,0.720271,0.6288,0.814586,0.906021,0.97859,1.10612,1.01025,1.01248,0.998642,0.886585,0.90836,1.03516,1.08617,1.14939,1.33301,1.11169,1.00179,1.11523,1.17739,0.998328,1.07013
0.0186479,0.0130665,0.121268,0.13481,0.0971786,-0.00134994,-0.115299,-0.0588697,0.059773,0.354525,0.432918,0.561192,0.765856,0.712747,0.705638,0.763055,0.813772,0.89745,0.81673,0.868112,0.913042,0.747072,0.502598,0.6533,0.439538,0.330665,0.470002,0.562471,0.451122,0.903456,1.05295,0.873899,0.876833,0.889388,0.960347,0.923935,0.758256,0.724395,0.763905,0.854233,0.729136,0.86947,1.11011,1.00902,1.02424,1.14042,1.06758,1.05572,1.13339,1.08073,1.21089,1.2008,1.00838,0.937749,1.02209,0.920928
0.0479306,0.0273308,0.260117,0.126529,0.177119,0.0624101,0.00377268,-0.192554,0.0479106,0.439235,0.502762,0.614519,0.770453,0.756582,0.747199,0.805261,0.755873,0.874849,0.917418,0.830257,0.921837,0.78381,0.696893,0.568839,0.502098,0.405152,0.527207,0.639264,0.574757,0.856529,1.03836,0.835662,0.927092,0.900525,1.03562,0.872316,0.762424,0.624532,0.696209,0.914706,0.95958,0.845523,1.09433,0.954049,1.16073,1.22597,1.02365,1.08144,1.04334,1.31107,1.07058,0.946638,0.91941,1.01535,0.90069,1.09758
0.638938,0.653237,0.503004,0.544673,0.54373,0.7783,0.746289,0.790671,0.802836,0.700572,0.479925,0.423708,0.502295,0.636572,0.684134,0.669131,0.752687,0.920162,1.0071,0.824244,0.703975,0.615446,0.631963,0.699465,0.566169,0.432784,0.467553,0.600186,0.372411,0.527659,0.631873,0.426594,0.464748,0.613983,0.530636,0.829991,0.697349,0.664365,0.912671,0.968584,0.899002,0.967515,0.796033,1.04577,0.946305,0.869264,0.91644,1.0707,0.904171,1.16682,1.23844,1.00258,1.20467,1.07558,1.2136,1.29154
-0.075902,0.117795,0.0402474,0.313059,0.267337,0.38682,0.243223,0.256149,0.348742,0.510307,0.606745,0.809564,0.846976,0.691851,0.801762,1.02887,0.972324,0.798077,0.870323,0.9522,1.00507,0.759416,0.728676,0.453317,0.363159,0.554068,0.369466,0.376703,0.557535,0.503098,0.59878,0.623977,0.600655,0.893752,0.83274,0.982407,1.04563,1.01988,1.08089,1.01917,1.0889,1.26275,1.04042,1.21109,1.04059,1.05714,1.18593,0.884509,0.985955,1.00397,1.02112,1.33528,1.35795,1.24277,1.14465,1.35015
