logLambda.1.,logLambda.2.,logLambda.3.,logLambda.4.,logLambda.5.,logLambda.6.,logLambda.7.,logLambda.8.,logLambda.9.,logLambda.10.,logLambda.11.,logLambda.12.,logLambda.13.,logLambda.14.,logLambda.15.,logLambda.16.,logLambda.17.,logLambda.18.,logLambda.19.,logLambda.20.,logLambda.21.,logLambda.22.,logLambda.23.,logLambda.24.,logLambda.25.,logLambda.26.,logLambda.27.,logLambda.28.,logLambda.29.,logLambda.30.,logLambda.31.,logLambda.32.,logLambda.33.,logLambda.34.,logLambda.35.,logLambda.36.,logLambda.37.,logLambda.38.,logLambda.39.,logLambda.40.,logLambda.41.,logLambda.42.,logLambda.43.,logLambda.44.,logLambda.45.,logLambda.46.,logLambda.47.,logLambda.48.,logLambda.49.,logLambda.50.,logLambda.51.,logLambda.52.,logLambda.53.,logLambda.54.,logLambda.55.,logLambda.56.
2.70651,2.86276,2.57973,2.70744,2.84057,2.83713,2.84233,2.60821,2.7599,2.85177,2.67966,2.84108,2.95733,2.89997,2.75227,2.86046,2.95275,2.97058,3.05754,3.06447,3.02482,3.082,2.91927,3.12648,3.06163,2.93394,3.1358,2.91468,2.9487,2.79451,2.95344,2.95159,2.83952,2.90342,2.69736,2.86322,2.67643,2.61821,2.83881,2.77515,2.82029,2.65908,2.72211,2.60945,2.7518,2.66903,2.64107,2.72421,2.57631,2.49493,2.51607,2.37202,2.47327,2.37548,2.2999,2.01698
2.79489,2.57688,2.92314,2.8358,2.58244,2.60847,2.81065,3.0446,2.79311,2.60428,3.06158,2.71659,2.90791,2.92078,3.13036,2.88204,2.90786,2.80285,2.88447,3.11702,3.17247,2.82569,3.06251,2.75127,2.81541,3.20301,2.84214,2.8538,2.91295,2.92918,2.75144,2.46654,2.91224,2.82087,2.95285,2.65456,2.7977,2.93157,2.7709,2.70035,2.76844,2.75953,2.75101,3.03495,2.73066,2.83135,2.61358,2.54515,2.76274,2.68743,2.50809,2.73125,2.42337,2.40938,2.4202,2.56284
2.75093,2.81027,2.7586,2.7702,2.81214,2.81613,2.7850799999999998,2.80787,2.82635,2.88152,2.84146,2.90378,2.93341,2.92724,2.91854,2.96048,2.98425,3.01232,3.01953,3.00158,3.0229,3.01365,2.96911,3.03234,3.01049,2.97502,3.00931,2.92469,2.95334,2.94574,2.94471,2.88177,2.88334,2.89878,2.81848,2.86368,2.83251,2.81197,2.89607,2.84789,2.86809,2.83054,2.87162,2.8114,2.82888,2.78248,2.79086,2.77095,2.74156,2.70568,2.66407,2.63367,2.62701,2.5823,2.53438,2.44988
2.80319,2.40891,3.00131,2.76856,2.53857,2.59895,2.92299,2.88835,2.83033,2.29219,3.17647,2.58534,2.82007,2.95025,3.08774,2.75254,2.72424,2.76983,2.65236,3.19526,3.19238,2.78762,2.9859,2.46975,2.6685,3.2146,2.74057,2.72852,2.77746,2.55499,2.3516,2.32141,2.8749,2.66739,3.16515,2.40398,2.5097,3.0489,2.63048,2.65201,2.62008,2.51032,2.52187,3.09306,2.60272,2.88446,2.31987,2.33482,2.73624,2.51381,2.36305,2.55172,2.44784,2.06612,2.17225,2.3145
2.74998,2.88956,2.63486,2.77954,2.76805,2.83414,2.82777,2.77716,2.74749,2.92004,2.72349,2.84683,3.0208,2.92255,2.9023,2.90909,3.04564,3.06691,3.12661,3.08828,3.09328,3.01538,2.98272,3.18723,3.06656,3.00157,3.16881,2.95417,2.97899,2.96132,3.09483,2.8801,2.88405,2.97153,2.66139,2.88516,2.79844,2.59141,2.90043,2.76038,2.85902,2.71365,2.82649,2.64517,2.88366,2.65574,2.68936,2.67816,2.59701,2.5839,2.46843,2.43587,2.39746,2.37483,2.25126,2.14755
2.80304,2.65403,2.8803,2.83604,2.75152,2.7494,2.88088,2.84264,2.87858,2.71881,2.96361,2.78392,2.93582,3.11124,3.02419,2.87523,2.85313,2.96056,2.89342,3.01204,3.04401,2.93761,2.87399,2.79622,2.9042,3.10786,2.89513,2.88827,2.93876,2.8384,2.75416,2.75822,2.86205,2.78455,3.01698,2.82495,2.80214,2.89884,2.81991,2.83809,2.79277,2.89871,2.80824,3.02891,2.87334,2.88956,2.83265,2.84878,2.9143,2.73813,2.75536,2.72402,2.64216,2.57797,2.66816,2.56305
2.96409,2.93608,2.87956,3.01999,2.914,3.01941,2.92358,2.91469,2.87736,2.8239899999999998,2.93368,3.01339,3.09062,2.82449,2.94293,3.03395,2.94405,2.86032,3.02634,3.12703,3.09929,3.00068,3.1702,3.09491,2.75468,3.06906,3.03204,2.87871,2.91203,2.87685,3.04834,2.88556,3.12573,3.07566,2.82785,2.73961,2.81765,2.78766,3.0795,2.88664,2.84476,2.62307,2.9571,2.60165,2.92988,2.91903,2.8342,2.92257,2.68086,2.76515,2.77642,2.88634,2.84913,2.89032,2.76679,2.89176
2.59867,2.63336,2.67723,2.61954,2.63636,2.62148,2.72643,2.73679,2.75199,2.76416,2.79994,2.77698,2.84284,2.88718,2.88297,2.85658,2.9654,3.00874,2.96507,2.97722,3.04518,2.96263,2.90784,2.94015,3.02718,2.96003,2.95012,2.91323,2.91932,2.87649,2.77973,2.74061,2.76966,2.75663,2.78582,2.75344,2.75811,2.75964,2.74248,2.75603,2.77683,2.78948,2.71994,2.82998,2.66266,2.65748,2.62501,2.59971,2.67284,2.57889,2.46537,2.43824,2.38869,2.28671,2.25873,2.16296
2.70597,2.71662,2.72926,2.71989,2.72497,2.72378,2.80526,2.76001,2.78084,2.79983,2.8312,2.84922,2.87951,2.89334,2.88677,2.91168,2.94997,2.97616,2.91928,2.9494,3.00095,2.9457,2.93269,2.90854,2.98136,2.93189,2.92051,2.88993,2.87085,2.87645,2.8611,2.78869,2.80353,2.83462,2.81185,2.79377,2.77404,2.81027,2.78989,2.82195,2.83835,2.79949,2.80883,2.77342,2.75572,2.74752,2.69353,2.72251,2.71509,2.63965,2.59664,2.57701,2.55461,2.54563,2.52035,2.41944
2.66413,2.62988,2.64213,2.64305,2.5917,2.59514,2.8232,2.67563,2.74083,2.76003,2.8356,2.8434,2.88359,2.9228,2.99028,2.95002,3.01872,3.02963,2.96477,3.10064,3.13675,3.01551,2.97493,2.90435,3.09361,2.943,2.95214,2.99805,2.89,2.91498,2.8708,2.76242,2.78663,2.84571,2.80143,2.73854,2.76896,2.76124,2.70608,2.73082,2.7598,2.7669,2.75728,2.72712,2.7471,2.59177,2.62109,2.59232,2.63789,2.49513,2.4061,2.38351,2.40637,2.25685,2.28831,2.17518
2.59795,2.51155,2.71906,3.06839,3.01218,2.96163,2.88535,2.93468,2.48645,2.83818,2.67071,2.94171,2.69529,2.91096,3.07562,2.64109,3.20069,2.63358,3.02309,2.73668,2.89078,2.87652,2.91007,3.31652,2.98149,2.72559,3.15601,2.81476,2.94213,2.86902,2.6564,2.60773,2.9556,3.05133,2.84224,2.79448,2.48409,2.79717,2.72917,2.49158,2.78615,2.44029,2.50364,2.80496,2.7371,2.63833,2.43346,2.43656,2.77035,2.56008,2.53779,2.82109,2.58851,2.93466,2.31874,2.55219
2.68528,2.70841,2.69695,2.70815,2.69017,2.66371,2.7404,2.80534,2.72495,2.78933,2.7825,2.82281,2.80837,2.86793,2.83267,2.8102,2.91643,2.89019,2.97915,2.94673,3.0049,2.90981,2.88972,2.95058,2.91797,2.9389,2.81628,2.98528,2.88055,2.88768,2.79244,2.70486,2.80406,2.82648,2.75405,2.72757,2.68613,2.77505,2.7518,2.71601,2.73157,2.77219,2.73418,2.79082,2.77295,2.71382,2.62139,2.63564,2.68006,2.71255,2.6279,2.58996,2.49128,2.52403,2.38389,2.32601
2.81343,2.8446,2.83281,2.84767,2.83543,2.8192,2.90274,2.97256,2.84057,2.9412,2.90491,2.95953,2.95467,3.0280300000000002,2.95219,2.94337,3.05132,3.02716,3.16972,3.10017,3.16958,3.04716,3.03081,3.10953,3.05437,3.11277,2.94716,3.12894,3.03753,3.04746,2.90956,2.819,2.95997,2.94568,2.87061,2.84,2.80525,2.90535,2.87097,2.83193,2.86618,2.89475,2.86276,2.9294,2.92301,2.84297,2.76324,2.73102,2.81123,2.85794,2.74181,2.73264,2.59304,2.63579,2.47397,2.44642
2.745,2.70472,2.77197,2.73017,2.72633,2.74293,2.79059,2.80902,2.85212,2.80338,2.80052,2.81993,2.89335,2.91671,2.88418,2.90063,2.90083,2.91613,2.88823,2.99102,3.00639,2.95051,2.96927,2.92326,2.93025,2.94219,2.95592,2.8356,2.87221,2.85423,2.89536,2.83298,2.75726,2.80039,2.80738,2.76059,2.80236,2.76705,2.82983,2.81662,2.86462,2.79199,2.83559,2.84687,2.76623,2.77812,2.80573,2.73414,2.71856,2.63396,2.60717,2.56603,2.61105,2.55494,2.52396,2.50658
2.83402,2.87802,2.61796,2.89745,2.83001,2.59796,2.91809,2.79508,2.85968,2.68353,2.69441,2.59302,3.25367,2.70111,2.5176,2.99984,2.82829,2.77867,3.05649,3.08137,3.17153,3.22696,2.8924,2.68064,2.67763,3.14173,3.19456,2.62682,2.79007,2.4802,3.10184,2.38673,2.99997,2.77068,3.05113,2.76536,2.43826,2.73014,2.77998,2.97519,2.81737,2.77975,2.93354,2.60117,2.74354,2.83716,2.78463,2.60538,2.9101,2.22603,2.51234,2.46986,1.9245,2.37704,2.19968,2.338
2.86295,2.80516,2.80843,2.78189,2.88877,2.88976,2.76473,2.82196,2.84029,2.84257,2.8793,2.88802,2.90942,2.916,3.03428,2.94726,2.92473,2.96195,2.89842,3.02383,3.01989,2.81921,2.97037,2.90314,2.97956,2.88634,2.99643,2.89701,2.98115,2.87467,2.89094,2.7921,2.94855,2.93357,2.90089,2.76183,2.78316,2.82038,2.85036,2.92381,2.82864,2.85226,2.90188,2.77305,2.87194,2.79533,2.82765,2.74744,2.83479,2.85639,2.74392,2.72849,2.67558,2.69003,2.64699,2.5794
2.64705,2.71342,2.70974,2.72298,2.65435,2.64411,2.83062,2.82517,2.81963,2.79761,2.84703,2.86402,2.93234,2.92117,2.85064,2.94556,3.00339,3.03505,3.06234,3.0223,3.08144,3.13251,2.99974,3.04928,2.99399,3.08377,2.97385,2.96756,2.9189600000000002,2.93613,2.88478,2.83443,2.80566,2.82904,2.79628,2.84339,2.82473,2.82858,2.84858,2.74932,2.84455,2.78492,2.77821,2.89728,2.75499,2.75964,2.65033,2.70433,2.63578,2.55117,2.52031,2.50564,2.46323,2.37495,2.33829,2.26925
2.76625,2.6985,2.74153,2.71494,2.78335,2.8021,2.75203,2.74279,2.77374,2.75207,2.79023,2.82565,2.80911,2.80547,2.87559,2.84908,2.85728,2.86493,2.81285,2.86191,2.90573,2.78362,2.90014,2.79875,2.90177,2.79874,2.89132,2.80074,2.86226,2.83787,2.82029,2.73177,2.86131,2.81436,2.81481,2.69481,2.74121,2.76791,2.7685,2.84845,2.75246,2.76736,2.78996,2.6771,2.74715,2.70848,2.75842,2.66325,2.76172,2.72928,2.68196,2.65534,2.63988,2.58211,2.56284,2.493
2.69582,2.84353,2.55683,2.68345,2.73594,2.74391,2.75335,2.65055,2.80072,2.79964,2.69066,2.90419,2.93508,2.8535,2.97714,2.82773,3.03225,3.07069,2.91939,3.10189,2.84783,2.81496,3.06138,2.90305,2.96462,2.96265,3.05282,2.85804,2.81654,2.98143,2.96181,2.84383,2.89562,2.895,2.88136,2.63612,2.72414,2.89557,2.92074,2.98629,2.91697,2.76757,2.70949,2.84312,2.70794,2.79138,2.73807,2.64216,2.77339,2.49839,2.59765,2.71606,2.48922,2.49633,2.4943,2.43305
2.79765,2.81853,2.82982,2.80623,2.82261,2.81718,2.852,2.86814,2.88857,2.88792,2.91818,2.94612,2.96134,2.96356,2.96543,2.99924,3.02338,3.0481,3.03181,3.03998,3.08217,3.05494,3.02913,3.03397,3.03614,3.03313,3.01086,2.9939,2.9968,2.97608,2.94045,2.89579,2.92323,2.91492,2.90162,2.88201,2.88746,2.89991,2.90529,2.89827,2.90065,2.8969,2.90058,2.89233,2.86227,2.8496,2.815,2.80984,2.80527,2.76823,2.71734,2.69791,2.66711,2.62851,2.58608,2.53262
2.63841,2.65546,2.65358,2.69072,2.65126,2.65804,2.85254,2.84415,2.76831,2.89414,2.85569,2.96272,2.98796,2.95861,3.04216,2.98189,3.03779,3.09401,3.13709,3.20807,3.14616,2.95459,3.0528,3.03568,3.09059,3.07973,3.14539,2.94017,2.95545,2.93086,2.95347,2.87754,2.88962,2.9697,2.84733,2.706,2.74378,2.83875,2.97935,2.87126,2.85724,2.65967,2.84189,2.88659,2.77428,2.69464,2.68349,2.60136,2.67869,2.51804,2.44701,2.47963,2.3354,2.28394,2.23427,2.17437
2.86376,2.89383,2.92265,2.90231,2.91923,2.8874,2.86268,2.85911,2.9206,2.81223,2.93335,2.88043,2.96232,2.945,2.8919,2.95742,2.9724,2.98217,2.90368,2.87347,3.03169,3.08543,3.00643,2.99744,2.93133,2.9988,2.8969,2.91933,2.97556,3.01356,2.91604,2.84117,2.91944,2.82611,2.91082,2.97392,2.93691,2.87621,2.78092,2.81991,2.86109,2.96587,2.88989,2.85511,2.88624,2.91172,2.85002,2.88314,2.82885,2.88755,2.82568,2.78191,2.82976,2.77024,2.71797,2.70362
2.71595,2.76859,2.55592,2.80822,2.6302,2.58535,2.904,2.81773,2.80189,2.76013,2.77848,2.87986,2.81853,3.00432,2.95792,2.83043,3.05188,2.86664,2.98666,3.12642,3.13389,3.01374,2.85362,2.79485,2.91761,3.00274,2.93283,2.90694,2.94531,2.98025,2.89347,2.78923,2.86155,2.79247,2.86889,2.7027,2.67903,2.71373,2.88784,2.73598,2.85099,2.74344,2.7543,3.0622,2.72997,2.55275,2.52579,2.65353,2.53525,2.71544,2.44251,2.3567,2.26524,2.4152,2.264,2.11165
2.71142,2.7483,2.98296,2.83373,2.8886,2.99735,2.87049,2.87652,2.8048,2.76718,2.99621,2.81146,3.10489,2.85355,2.91946,2.9331,2.8564600000000002,3.02293,2.97905,3.00758,3.03551,2.91401,3.12882,3.15237,3.00323,3.05732,3.01964,2.96075,2.95289,2.72412,2.79377,2.73847,2.92517,2.94927,2.79176,2.88403,2.84856,2.86646,2.79456,2.87928,2.76701,2.68807,2.88979,2.53565,2.82283,2.99489,2.80718,2.70261,2.82969,2.51562,2.65861,2.76861,2.71542,2.46678,2.52245,2.56387
2.94728,2.97329,3.13973,3.00356,2.77938,3.15755,2.91165,3.0677,2.88389,2.92186,2.92603,2.80821,3.073,3.0055,2.85486,2.78905,2.92168,3.01513,3.29085,3.21657,3.42342,3.12825,2.95863,3.30055,3.36584,3.02232,2.87609,3.13342,2.9714,2.99864,2.92425,2.74771,3.02691,3.10254,2.79498,3.14227,2.7604,3.1636,2.75239,2.68442,2.54323,2.64082,2.86404,2.54729,2.93701,2.90926,3.00772,2.84291,3.00641,2.72198,2.78628,2.73439,2.82036,2.60469,2.7669,2.59061
2.866,2.82255,2.85622,2.80837,2.85627,2.75259,2.71266,2.87158,2.90537,2.86515,2.96811,2.92822,3.05074,2.93917,3.05042,3.12968,3.13857,3.09826,3.06392,3.17997,3.17045,3.16816,3.10111,2.99396,2.97949,3.06981,3.11194,2.98661,3.08054,2.99147,2.98014,2.91571,2.97425,2.90177,2.88447,2.85281,2.93486,2.85008,2.93925,2.82427,2.98829,2.90155,2.96153,3.01211,2.84038,2.87869,2.66922,2.77805,2.76218,2.71997,2.69045,2.66928,2.61695,2.56266,2.50059,2.4093
2.82416,2.87659,2.81244,2.87679,2.88617,2.92651,3.03786,2.99171,2.96727,2.96112,3.06768,3.02994,3.05233,3.08584,3.03188,3.03539,3.07897,3.16981,3.14911,3.12683,3.1524,3.08075,3.1574,3.1919400000000002,3.25025,3.12488,3.11887,3.07971,3.05334,3.06465,3.0492,2.93268,2.98703,3.01802,2.95098,2.92084,2.95263,2.95761,2.95348,3.03068,2.89495,2.94258,2.96441,2.91615,2.92085,2.86665,2.95454,2.83777,2.8579,2.82897,2.67305,2.69059,2.63609,2.62765,2.63073,2.52918
2.73231,2.71152,2.68476,2.8945,2.80048,2.73046,2.82161,2.92108,2.96894,2.77317,2.78804,2.85401,3.06072,3.17807,2.97786,3.14008,2.97587,2.98102,3.03451,3.22328,3.24817,3.01967,3.00312,3.10236,3.0215,2.98007,3.03293,3.15063,2.87585,2.93721,3.04842,2.90297,2.87322,2.86677,2.75895,2.98155,2.85104,2.73764,2.84763,2.95979,2.76183,2.963,2.88888,2.79447,2.93474,2.9254,2.75671,2.7917,2.7302,2.74722,2.79751,2.69483,2.58431,2.80709,2.57141,2.59401
2.78075,2.70901,2.69182,2.69317,2.78622,2.63052,2.86613,2.89901,2.72586,2.87644,2.82383,2.73291,2.96013,2.91343,3.01002,2.98563,3.08561,3.14515,3.09937,3.1512,3.07726,3.01643,3.10552,3.07591,3.18606,3.01247,2.95069,2.87755,3.06138,2.97529,2.94135,2.7835,2.86949,2.79037,2.94325,2.74238,2.74463,2.79351,2.84643,2.7366,2.72991,2.75773,2.8261,2.67479,2.63235,2.76172,2.59998,2.57957,2.72478,2.6894,2.54285,2.4965,2.29325,2.32012,2.50704,2.04862
2.69939,2.7734,2.74789,2.81938,2.64595,2.84347,2.74773,2.69991,2.83661,2.67022,2.86358,2.87217,2.81971,2.87149,2.77267,2.75956,2.71614,2.72628,2.76965,2.84263,2.91204,2.84037,2.74668,2.73424,2.68199,2.94465,2.92358,2.89894,2.734,2.73655,2.74984,2.7125,2.85163,2.87887,2.68599,2.78547,2.74981,2.75363,2.75679,2.81382,2.84421,2.74064,2.73994,2.92261,2.83759,2.75226,2.75135,2.78683,2.6816,2.63576,2.64849,2.68181,2.76912,2.66539,2.49007,2.75917
2.77957,3.06677,2.86685,3.00072,2.56501,3.0034,3.06273,2.8801,2.9135,2.81989,3.21066,3.06474,2.85762,3.024,2.89927,2.81007,2.83184,2.98981,2.91004,2.82543,3.02148,3.10281,2.79257,2.74549,2.89484,2.96431,2.95299,2.78398,2.69728,2.81352,2.87341,2.79373,2.89478,2.97245,2.64611,2.86988,2.94457,2.5329,2.86047,2.73819,3.02755,2.66801,2.901,3.09572,2.83228,2.93858,2.80656,2.92561,2.85181,2.83449,2.6517,2.80757,2.80235,2.75931,2.73196,2.85348
2.71248,2.96374,2.70927,2.80669,2.71067,2.86244,3.03966,2.91378,2.82436,2.83175,3.18634,2.95896,2.88008,2.92705,2.89554,2.74236,2.99251,2.95165,2.95239,3.0482,3.11645,3.21999,3.01041,2.89737,3.01655,3.03492,2.95236,2.88569,2.87345,2.866,2.92511,2.81805,2.92784,2.99987,2.83193,2.91035,2.82642,2.72784,2.85976,2.79558,3.07128,2.66246,2.98602,3.07909,2.78936,2.93064,2.75925,2.81733,2.77015,2.76971,2.69786,2.67644,2.85822,2.51886,2.62921,2.61923
3.02891,2.56311,2.91968,2.89681,2.90951,2.79819,2.7078700000000002,2.801,2.84444,2.76236,2.50974,2.67424,3.06474,2.98984,3.0551,3.08537,2.88356,3.06505,3.03842,3.13956,3.03288,2.65216,2.96121,3.04857,2.90736,3.05437,3.08882,2.95399,3.04905,2.89419,2.86391,2.77651,2.90483,2.78966,2.91086,2.71884,2.77736,2.94897,2.88925,2.83921,2.5992,2.97803,2.65183,2.52445,2.87929,2.68691,2.68883,2.64856,2.7137,2.69272,2.58929,2.64735,2.26814,2.62145,2.4244,2.31284
2.32544,2.70464,2.39256,2.65482,2.72905,2.68931,2.81761,2.85728,2.71915,2.79243,2.86268,2.93912,2.81863,2.82859,2.94602,2.95409,3.09311,3.13346,3.0014,3.07101,3.22775,3.2109,2.99917,3.0075,3.07003,3.2301,3.01699,2.95625,3.02864,2.87003,3.03714,2.81559,2.85424,2.94388,2.67391,2.87644,2.59963,2.52577,2.68639,2.63369,2.75424,2.6454,2.89782,3.03585,2.65158,2.76234,2.72969,2.51112,2.38398,2.57249,2.35387,2.27265,2.42961,2.08286,2.13063,1.94031
2.96933,2.85501,3.1327,2.86036,2.79084,2.72208,2.74127,2.70725,2.91522,2.744,3.16416,2.78796,2.85717,2.99127,2.98252,2.52642,2.97301,3.01193,2.81424,3.2391200000000002,2.95015,2.79515,3.05478,3.0327,3.08072,2.82724,2.86401,2.76569,2.77815,2.84551,2.68102,2.74042,2.75604,2.56674,2.98806,2.83089,2.93333,2.89997,2.70846,2.7733,2.8291,2.90751,2.64869,2.53115,2.93648,2.83347,2.70898,2.92594,2.91364,2.4186,2.55376,2.82863,2.37361,2.46683,2.52821,2.65967
2.69196,2.78371,2.62339,2.85792,2.8153,2.9324,3.04373,2.95107,2.81638,2.86292,2.81598,2.86826,3.08906,3.06533,3.06794,3.04428,3.1415,3.00876,3.24322,3.06123,3.27404,3.16311,3.12685,3.05058,3.12037,3.36331,3.25202,3.1269,3.14654,3.03483,3.1233,2.87444,3.0567,3.16377,2.81179,2.90308,2.8143,2.75181,3.05691,2.91057,3.06955,2.72624,2.97432,3.04541,2.88391,2.7708,2.738,2.71017,2.56697,2.93411,2.65825,2.42231,2.61422,2.54138,2.40558,2.12761
