logLambda.1.,logLambda.2.,logLambda.3.,logLambda.4.,logLambda.5.,logLambda.6.,logLambda.7.,logLambda.8.,logLambda.9.,logLambda.10.,logLambda.11.,logLambda.12.,logLambda.13.,logLambda.14.,logLambda.15.,logLambda.16.,logLambda.17.,logLambda.18.,logLambda.19.,logLambda.20.,logLambda.21.,logLambda.22.,logLambda.23.,logLambda.24.,logLambda.25.,logLambda.26.,logLambda.27.,logLambda.28.,logLambda.29.,logLambda.30.,logLambda.31.,logLambda.32.,logLambda.33.,logLambda.34.,logLambda.35.,logLambda.36.,logLambda.37.,logLambda.38.,logLambda.39.,logLambda.40.,logLambda.41.,logLambda.42.,logLambda.43.,logLambda.44.,logLambda.45.,logLambda.46.,logLambda.47.,logLambda.48.,logLambda.49.,logLambda.50.,logLambda.51.,logLambda.52.,logLambda.53.,logLambda.54.,logLambda.55.,logLambda.56.
0.863251,0.930235,0.887254,0.952119,0.904268,0.781408,0.74977,0.7686,0.736874,0.768433,0.654129,0.67534,0.630845,0.648215,0.74194,0.700757,0.692582,0.735389,0.751453,0.702119,0.731784,0.607027,0.632705,0.680768,0.713196,0.711294,0.737279,0.683616,0.689575,0.671094,0.603213,0.500703,0.597977,0.707967,0.751722,0.765395,0.803355,0.795367,0.777815,0.648091,0.533557,0.509424,0.436581,0.413591,0.456807,0.459808,0.42961,0.344571,0.334324,0.448725,0.302944,0.234791,0.24703,0.191549,0.2417,0.24323
0.802104,0.800743,0.7879,0.775887,0.757943,0.748335,0.661161,0.701915,0.764944,0.714857,0.717602,0.626542,0.775932,0.769214,0.731431,0.734944,0.76379,0.701963,0.819587,0.767938,0.806718,0.729673,0.682736,0.79017,0.797361,0.760225,0.756711,0.78438,0.838419,0.802211,0.668616,0.61555,0.708939,0.735747,0.767595,0.691353,0.791862,0.839093,0.72393,0.681177,0.661129,0.65902,0.526476,0.629121,0.584633,0.539404,0.540424,0.418215,0.477335,0.464486,0.437343,0.397543,0.398025,0.272632,0.265792,0.318162
0.942457,1.04907,1.04427,0.956678,1.05296,0.900477,0.942605,0.979726,0.8583,1.04563,0.85558,1.01174,0.676383,0.757759,0.941168,0.886363,0.848387,1.01259,0.949852,0.851879,0.816069,0.785978,0.864509,0.823049,0.919949,0.987104,1.00161,0.881516,0.77885,0.816783,0.92976,0.828151,0.843068,0.960362,0.935374,1.03569,0.831569,0.885811,1.02727,0.853961,0.734507,0.68494,0.852332,0.603692,0.671026,0.726222,0.638532,0.71032,0.611054,0.705022,0.562747,0.58909,0.506687,0.568993,0.671834,0.508942
1.05591,0.98826,0.776112,1.2083,0.757129,0.892216,0.842493,0.558207,0.925159,0.524045,0.743251,0.256202,1.11161,0.879168,0.477093,0.78635,0.724307,0.384589,0.67832,0.852095,0.965716,0.757189,0.594645,0.769308,0.710044,0.449967,0.424311,0.607513,0.979867,0.855001,0.474329,0.316072,0.574249,0.531077,0.671724,0.485957,1.06813,0.990661,0.459642,0.7116,0.822527,0.789003,0.213576,0.767235,0.764596,0.644583,0.724324,0.297703,0.490965,0.568632,0.568819,0.415349,0.631481,0.335349,0.189831,0.631164
0.615051,0.869717,0.95004,0.646414,0.512705,0.738322,1.21371,0.713467,0.301769,0.925165,0.616492,0.748512,0.434072,0.677796,0.699052,0.536108,0.473931,0.767728,0.627353,0.767635,0.711255,0.739851,0.738963,0.800179,0.661807,0.945493,0.772263,0.79959,0.54788,0.553611,1.11766,1.07578,0.846225,0.898707,0.672763,0.876952,0.396907,0.669532,0.354598,0.743347,0.733365,0.779143,0.949507,0.635775,0.762759,0.813279,0.803887,0.825614,1.03476,0.826092,0.844344,0.875884,0.623145,0.93422,1.18709,0.640409
1.11116,1.18853,1.11349,1.22665,1.13437,1.05278,0.98346,0.989203,1.01181,0.928075,0.850357,0.854063,0.843656,0.791869,0.873749,0.830823,0.78688,0.755385,0.752711,0.716705,0.742365,0.651796,0.598042,0.622059,0.690372,0.685887,0.729335,0.702603,0.711869,0.7469,0.703103,0.555886,0.713963,0.76133,0.819951,0.860091,0.960277,0.954275,0.981856,0.8889,0.840017,0.739897,0.7463,0.790267,0.841018,0.978775,0.929181,0.903752,0.88961,1.00092,0.925969,0.946579,1.00136,0.959658,1.02017,1.05776
0.472073,0.42212,0.457163,0.3369,0.443292,0.509705,0.599514,0.551951,0.528247,0.578554,0.641623,0.666553,0.636494,0.678418,0.578935,0.605716,0.61842,0.608221,0.560955,0.598375,0.58733900000000006,0.688612,0.710938,0.669901,0.614254,0.646011,0.59536,0.649097,0.644089,0.645841,0.772603,0.848439,0.715882,0.656902,0.614716,0.568282,0.502912,0.52727,0.543597,0.668508,0.755823,0.838933,0.866921,0.867563,0.894401,0.803303,0.874595,0.904751,0.946179,0.881012,0.988128,1.03961,0.983393,1.07059,1.05087,1.00818
0.833832,0.900235,0.854217,0.929256,0.860319,0.75102,0.713957,0.704715,0.685422,0.703967,0.589225,0.600314,0.579992,0.577507,0.659226,0.625935,0.601096,0.621462,0.638763,0.597193,0.596613,0.492179,0.493512,0.539121,0.597396,0.58939,0.622664,0.580806,0.582904,0.573398,0.521894,0.405034,0.522934,0.632873,0.653391,0.697545,0.72972,0.729939,0.700964,0.60736,0.514711,0.479765,0.434859,0.422716,0.455785,0.526023,0.490712,0.41006,0.399023,0.496289,0.394631,0.3459,0.365748,0.316268,0.370507,0.379767
0.437919,0.365641,0.525819,0.450529,0.508536,0.618546,0.698869,0.835482,0.766715,0.632191,0.801427,0.779622,0.712763,0.744392,0.559542,0.637441,0.621419,0.626239,0.462423,0.542125,0.618155,0.709176,0.710086,0.661157,0.640194,0.624346,0.607273,0.72299,0.617198,0.684538,0.795463,1.06838,0.785817,0.625128,0.759917,0.576017,0.520176,0.51419,0.715072,0.916793,1.12,1.08889,1.1572,1.1479,1.38467,1.09522,1.30729,1.42778,1.55296,1.4156,1.66184,1.73639,1.74241,1.8626,1.8422,1.73654
1.1378,1.1269,1.02896,0.782874,0.935761,0.799454,0.847213,0.718065,0.772649,0.945955,0.655535,0.800941,0.624149,0.813217,0.981799,0.943953,0.717087,0.92225,1.04697,0.907169,0.948179,0.849357,0.74508,0.961817,0.761795,0.878628,0.861342,0.818709,1.0375,0.928625,0.904264,0.626613,0.940467,0.916482,0.696191,1.00437,1.02497,0.962822,0.68758,0.683846,0.410349,0.493155,0.37937,0.329191,0.265934,0.327771,0.250205,0.109248,-0.142949,0.314793,0.100363,-0.176322,-0.218091,-0.312379,-0.484477,-0.261797
0.326572,0.440558,0.437598,0.370011,0.506824,0.356748,0.743611,0.406664,0.306931,0.508854,0.700882,0.668197,0.537768,0.70486,0.519851,0.51026,0.453587,0.684258,0.489523,0.666953,0.722875,0.81221,0.711193,0.5058,0.582504,0.606788,0.792328,0.589413,0.269605,0.680316,0.694287,0.893959,0.488767,0.547702,0.736066,0.418495,0.262632,0.421335,0.839686,0.553322,1.21084,0.759317,0.947448,0.743722,0.729379,0.744528,0.664149,0.644548,0.920314,0.263774,0.485731,0.845706,0.880197,0.793442,0.971853,0.774496
1.5006,1.52858,1.30064,1.00711,0.59136,1.32803,1.35586,1.09828,1.05722,1.23118,0.831603,0.754342,1.10192,0.96704,1.07282,0.984197,1.3436,0.647699,1.07456,0.333837,0.750645,0.481178,0.935801,0.5651,0.845221,1.1618,0.578487,0.880126,1.30454,0.968649,1.13548,0.406456,1.01214,1.13492,0.910417,1.34037,1.19308,0.90609,0.455228,1.54084,0.183385,0.761584,0.451142,0.86427,1.06016,0.79629,0.961781,0.941955,0.249054,1.25764,1.23321,0.483551,-0.0665572,0.854081,0.540465,0.621225
