logLambda.1.,logLambda.2.,logLambda.3.,logLambda.4.,logLambda.5.,logLambda.6.,logLambda.7.,logLambda.8.,logLambda.9.,logLambda.10.,logLambda.11.,logLambda.12.,logLambda.13.,logLambda.14.,logLambda.15.,logLambda.16.,logLambda.17.,logLambda.18.,logLambda.19.,logLambda.20.,logLambda.21.,logLambda.22.,logLambda.23.,logLambda.24.,logLambda.25.,logLambda.26.,logLambda.27.,logLambda.28.,logLambda.29.,logLambda.30.,logLambda.31.,logLambda.32.,logLambda.33.,logLambda.34.,logLambda.35.,logLambda.36.,logLambda.37.,logLambda.38.,logLambda.39.,logLambda.40.,logLambda.41.,logLambda.42.,logLambda.43.,logLambda.44.,logLambda.45.,logLambda.46.,logLambda.47.,logLambda.48.,logLambda.49.,logLambda.50.,logLambda.51.,logLambda.52.,logLambda.53.,logLambda.54.,logLambda.55.,logLambda.56.
-0.0346634,0.75086,0.219737,0.596239,0.626393,0.935631,0.990785,0.76479,0.599839,0.908953,0.454967,1.03126,0.194854,0.510425,1.11152,0.298312,0.422777,0.596433,0.450442,0.58275,0.178799,0.736365,0.351294,1.26372,0.340262,0.38388,0.597177,0.428403,0.872037,0.270809,0.805752,0.866296,1.14341,0.88946,0.213563,0.235878,0.151556,0.972379,1.29504,0.0847488,0.992251,0.304944,0.398688,0.362228,0.633313,1.02559,1.11547,1.25478,0.819352,0.540227,0.700006,0.769392,0.652274,1.11974,0.640145,0.622038
0.874946,0.787862,1.05172,0.913669,0.77507,0.818974,0.700128,0.84166,0.745558,0.912601,0.794858,0.844039,0.709169,0.724187,0.765554,0.575024,0.485266,0.681499,0.772902,0.802898,0.673018,0.869624,0.727214,0.660209,0.613182,0.601966,0.796339,0.700604,0.911395,0.846054,0.837856,0.91171,0.893698,0.773737,0.884916,0.817127,0.652518,0.777731,0.698505,0.818604,0.778135,0.684826,0.930514,0.852727,0.714983,0.804321,0.850365,0.818711,1.0731,0.990757,1.08897,0.920114,0.937337,1.14065,1.0968,1.00961
0.417953,0.569913,0.308461,0.599602,0.459755,0.825812,1.05314,0.617672,0.915748,0.517499,0.646177,0.585919,0.9115,0.913913,0.972703,1.13772,1.16473,0.845005,0.79039,0.656621,0.855629,0.705191,0.894742,1.28722,1.37415,1.21435,0.878151,0.792484,0.459845,0.493682,0.546295,0.364979,0.597135,0.8645,0.855456,1.02394,1.15883,1.05656,0.949744,0.751607,0.954895,1.11706,0.691417,0.833175,1.14711,1.04927,1.03876,0.877133,0.444579,0.440008,0.202596,0.502075,0.697767,0.140102,0.242857,0.501516
0.781947,0.583966,1.39367,1.03961,1.35046,0.771671,0.46152,0.750792,0.57784,1.27318,1.04301,1.11978,0.952557,0.869059,1.19028,0.907191,0.402969,0.624469,0.963774,0.84798,0.589877,1.05545,0.792003,0.654315,0.664711,0.531996,0.668326,0.560121,1.0046,0.783451,0.709982,1.06412,1.12712,0.985398,1.03769,0.928713,0.661408,0.7922,0.468196,0.747845,0.565427,0.516179,0.835218,0.894344,0.588101,0.60067,0.734425,0.596611,1.16165,0.727619,1.02403,0.600948,0.532942,1.10455,1.06874,0.749243
0.367407,0.615568,0.27606,0.51326,0.366525,0.610898,0.837101,0.558235,0.634961,0.213467,0.439004,0.369733,0.470208,0.608306,0.572642,0.710313,0.746188,0.510629,0.614402,0.482221,0.567091,0.425036,0.677154,0.956328,1.12999,0.920486,0.726345,0.609354,0.400313,0.360317,0.471824,0.377674,0.565066,0.82785,0.752378,0.91701,1.16305,1.10589,1.11965,1.05288,1.23481,1.24555,1.04514,1.21384,1.50964,1.45245,1.58917,1.31746,0.973011,1.02669,0.881891,1.13729,1.35703,0.97045,1.09216,1.25301
0.438078,0.524818,0.393204,0.608206,0.55673,0.635433,0.693868,0.498357,0.521767,0.435958,0.482497,0.369932,0.439425,0.474141,0.595972,0.625016,0.524734,0.386536,0.414202,0.38712,0.454814,0.443201,0.537731,0.719129,0.947138,0.714972,0.544332,0.438783,0.384823,0.384032,0.419984,0.398643,0.612578,0.804889,0.865127,0.92758,1.12843,1.11383,1.04334,1.12434,1.26256,1.27563,1.13889,1.35922,1.51884,1.43238,1.62343,1.3954,1.27966,1.20137,1.17722,1.31164,1.53005,1.31574,1.44042,1.55154
0.904929,1.01863,1.2552,1.03918,0.560983,0.986456,0.469917,0.536889,0.973845,0.135797,0.903698,1.09036,0.675999,0.700043,0.584307,0.910291,0.73537,0.116142,0.325948,0.73802,0.566784,-0.0521293,1.09864,1.25323,0.965505,1.04072,0.264895,0.485393,0.985952,0.987572,1.1362,0.494785,1.09711,0.958802,0.516746,0.413196,1.00048,0.874408,1.1565,1.61264,0.804034,0.580711,0.97959,1.50442,0.576401,1.41099,1.25459,0.688423,0.696004,0.972102,1.43975,1.38383,1.25993,1.27975,1.26634,1.79037
0.633959,0.603378,0.643552,0.695081,0.72306,0.726006,0.701224,0.787651,0.566708,0.650367,0.482888,0.588774,0.573529,0.482753,0.602487,0.737368,0.422843,0.414526,0.558403,0.550026,0.573854,0.621745,0.5021,0.803132,0.753202,0.743,0.77263,0.694343,0.67986,0.73198,0.603245,0.50782,0.768919,0.875728,0.980455,1.04642,1.08608,0.944278,1.11723,1.06929,1.13001,1.21745,1.13349,1.11589,1.39116,1.2560500000000001,1.56718,1.31633,1.29452,1.19242,1.26562,1.41429,1.63732,1.42957,1.33558,1.66519
0.199633,0.378584,0.544131,0.453484,0.493089,0.632506,0.627281,0.472535,0.717009,0.656676,0.772288,0.794429,0.672708,0.868797,1.20479,0.896013,1.011,0.826854,0.840087,0.730117,0.779992,0.683083,0.887853,0.869191,1.06994,0.702886,0.518471,0.429785,0.43585,0.227343,0.50023,0.332252,0.529025,0.63772,0.796459,0.615379,0.621547,0.588263,0.305887,0.35344,0.555329,0.445438,0.223674,0.35827,0.387449,0.408722,0.335085,0.0879742,0.0275414,-0.124509,-0.259377,-0.153842,-0.191874,-0.412875,-0.201488,-0.352026
0.157327,0.310186,0.301684,0.368097,0.295462,0.60777,0.462987,0.366947,0.574031,0.563589,0.467109,0.529286,0.677662,0.551905,1.02165,0.870906,0.976304,0.728159,0.62029,0.585247,0.210675,0.532262,0.92222,0.763557,0.952485,0.910329,0.397434,0.435273,0.208439,0.427379,0.486037,0.282752,0.327405,0.660605,0.679585,1.05101,0.626894,0.618505,0.559937,0.501382,0.699268,0.617465,0.478147,0.306952,0.692115,0.72838,0.605757,0.473629,0.316219,0.391531,0.309081,-0.129776,0.18767,0.0270498,0.388713,-0.0571327
