logLambda.1.,logLambda.2.,logLambda.3.,logLambda.4.,logLambda.5.,logLambda.6.,logLambda.7.,logLambda.8.,logLambda.9.,logLambda.10.,logLambda.11.,logLambda.12.,logLambda.13.,logLambda.14.,logLambda.15.,logLambda.16.,logLambda.17.,logLambda.18.,logLambda.19.,logLambda.20.,logLambda.21.,logLambda.22.,logLambda.23.,logLambda.24.,logLambda.25.,logLambda.26.,logLambda.27.,logLambda.28.,logLambda.29.,logLambda.30.,logLambda.31.,logLambda.32.,logLambda.33.,logLambda.34.,logLambda.35.,logLambda.36.,logLambda.37.,logLambda.38.,logLambda.39.,logLambda.40.,logLambda.41.,logLambda.42.,logLambda.43.,logLambda.44.,logLambda.45.,logLambda.46.,logLambda.47.,logLambda.48.,logLambda.49.,logLambda.50.,logLambda.51.,logLambda.52.,logLambda.53.,logLambda.54.,logLambda.55.,logLambda.56.
0.584041,0.719522,0.643031,0.67679,0.639598,0.787656,0.872717,0.824683,0.725312,0.795065,0.829666,0.767674,0.893988,0.805327,0.82144,0.822245,0.762537,0.738416,0.605393,0.468405,0.393252,0.492779,0.614954,0.543987,0.593353,0.453144,0.49147,0.695848,0.685327,0.49589,0.746145,0.858643,0.853681,1.02189,0.917649,0.964016,0.917209,0.851226,0.800337,0.765454,0.803859,0.750241,0.821061,0.8798,0.884417,0.709347,0.689165,0.779062,0.805144,0.743278,0.745703,0.762079,0.939995,1.03087,0.999577,1.00448
0.961952,0.912684,0.992216,0.920491,0.900779,0.845262,0.789189,0.769623,0.663162,0.58485,0.499443,0.546236,0.556338,0.403451,0.404261,0.466315,0.567474,0.711289,0.657213,0.734876,0.730148,0.787396,0.772633,0.962183,0.905747,0.853945,0.918355,0.898103,0.88686,0.797445,0.873456,0.88686,0.988154,0.990174,0.90638,0.868722,0.9252,0.734293,0.815507,0.75852,0.842544,0.883558,0.776569,0.774594,0.760093,0.816469,0.797088,0.766183,0.714725,0.735997,0.860144,0.797062,0.774718,0.850649,0.881629,1.01138
0.572579,0.52589,0.63816,0.658617,0.820401,0.788556,0.722326,0.772285,0.500972,0.531628,0.518444,0.462128,0.614597,0.748572,0.718992,0.698975,0.534321,0.440244,0.493315,0.375857,0.498577,0.655048,0.776523,0.779968,0.858919,0.805549,0.799898,0.773603,0.761734,0.385588,0.845299,0.884176,0.941971,0.96778,0.885471,0.969404,1.14008,1.04216,1.01275,0.824157,0.830501,0.822555,0.813359,0.973233,0.878311,0.710699,0.672176,0.843836,0.760762,0.678321,0.82790300000000006,0.73407,0.695943,0.721502,0.748659,0.766552
0.714278,0.666299,0.769472,0.659334,0.580113,0.464826,0.516546,0.555309,0.423539,0.532425,0.685372,0.898891,0.936837,0.842934,0.685482,0.699389,0.728131,0.653012,0.705964,0.408626,0.459053,0.514549,0.688562,0.686856,0.714792,0.538049,0.640103,0.654281,0.605427,0.334225,0.663939,0.827514,0.922559,1.13597,1.2289,1.34423,1.25485,1.11406,1.06712,0.983907,1.04887,1.08446,0.893288,1.00826,0.995105,0.961918,0.781927,0.93357,0.587654,0.53314,0.60231,0.524523,0.560307,0.463865,0.582589,0.613192
0.542798,0.626232,0.654553,0.707145,0.715643,0.741786,0.897684,0.840156,0.790673,0.681542,0.650405,0.725269,0.735437,0.544796,0.651126,0.729292,0.894785,0.923702,0.777171,0.72967,0.705299,0.726981,0.753072,0.890021,0.894409,1.02584,1.09506,1.0611,1.21147,0.995241,0.913565,0.823981,0.930055,0.902568,0.822105,0.85958,0.9511,0.834461,0.882488,0.868868,0.812963,0.790604,0.853267,0.876017,0.795867,0.785918,0.958987,0.920763,0.857873,0.760861,0.949599,0.873756,0.832337,0.936945,0.998179,1.00954
0.592244,0.562566,0.677474,0.707555,0.585735,0.505354,0.542603,0.457786,0.499481,0.513355,0.509924,0.583492,0.64333,0.635388,0.792963,0.800619,0.778419,0.847545,0.835705,1.05838,0.926568,0.898515,0.827345,0.830704,0.881278,0.901535,0.849333,0.80721,0.991898,1.23747,1.00551,0.864267,0.852029,0.742936,0.672626,0.621938,0.576506,0.691648,0.667293,0.724557,0.695763,0.792176,0.886545,0.776226,0.736458,0.941606,1.02629,0.710746,0.894103,0.923755,0.818486,0.800944,0.674904,0.721892,0.769763,0.731601
0.80866,0.836629,0.702709,0.58833,0.584151,0.587592,0.622336,0.784416,0.659827,0.641799,0.579245,0.573676,0.560511,0.647007,0.586662,0.675288,0.67676,0.646054,0.680386,0.511142,0.639415,0.650907,0.769016,0.799068,0.941477,0.867585,0.803237,0.914878,0.866381,0.555054,0.684052,0.811498,0.790138,0.814952,0.979449,0.944045,1.04549,1.0392,0.85457,0.735496,0.659717,0.595903,0.622839,0.799507,0.701447,0.469543,0.529321,0.722759,0.609359,0.50614,0.476275,0.487351,0.659308,0.765556,0.724078,0.737036
0.545076,0.526041,0.630693,0.829485,0.92067,0.816271,0.707148,0.592869,0.587525,0.640622,0.765998,0.779095,0.690033,0.757461,0.739907,0.7589,0.6855,0.715933,0.67736,0.759177,0.859311,0.785738,0.607016,0.718048,0.795388,0.807322,0.849359,0.802671,0.987143,1.09453,0.899915,0.91542,0.914501,0.91405,0.866164,0.818871,0.732246,0.641129,0.749976,0.786785,0.83383,0.912237,0.942887,0.84065,0.822666,0.824905,0.764728,0.734059,0.727021,0.671762,0.643612,0.669627,0.583247,0.570427,0.59209,0.533804
0.717004,0.695559,0.567104,0.454917,0.539486,0.461005,0.618493,0.839811,0.869533,0.882515,0.928776,0.898499,0.914191,0.87247,0.81582,0.850535,0.736012,0.711447,0.675159,0.61759,0.734092,0.7716,0.696982,0.627799,0.710785,0.717454,0.752858,0.660002,0.843333,0.756253,0.811248,0.813949,0.729164,0.643947,0.745478,0.835677,0.805741,0.795717,0.857977,0.789585,0.564792,0.560289,0.631373,0.69502,0.67623,0.607275,0.707998,0.774998,0.790517,0.760445,0.789448,0.69547,0.667003,0.55507,0.491817,0.455789
1.00535,1.00328,1.08368,1.19673,1.06454,1.19189,1.06014,0.930004,0.930234,0.764231,0.63106,0.745036,0.78697,0.724564,0.805431,0.761,0.673846,0.727317,0.774743,0.758605,0.734813,0.758193,0.777379,0.70467900000000006,0.782847,1.05274,0.888808,0.95704,0.915093,1.00039,1.01344,0.910828,0.874771,0.907873,0.756363,0.741784,0.833017,0.924187,0.994579,0.971598,0.935454,1.01761,1.02879,1.02338,0.837951,0.760305,0.658433,0.480432,0.515113,0.448991,0.416718,0.362501,0.32308,0.312843,0.356937,0.28928
