logLambda.1.,logLambda.2.,logLambda.3.,logLambda.4.,logLambda.5.,logLambda.6.,logLambda.7.,logLambda.8.,logLambda.9.,logLambda.10.,logLambda.11.,logLambda.12.,logLambda.13.,logLambda.14.,logLambda.15.,logLambda.16.,logLambda.17.,logLambda.18.,logLambda.19.,logLambda.20.,logLambda.21.,logLambda.22.,logLambda.23.,logLambda.24.,logLambda.25.,logLambda.26.,logLambda.27.,logLambda.28.,logLambda.29.,logLambda.30.,logLambda.31.,logLambda.32.,logLambda.33.,logLambda.34.,logLambda.35.,logLambda.36.,logLambda.37.,logLambda.38.,logLambda.39.,logLambda.40.,logLambda.41.,logLambda.42.,logLambda.43.,logLambda.44.,logLambda.45.,logLambda.46.,logLambda.47.,logLambda.48.,logLambda.49.,logLambda.50.,logLambda.51.,logLambda.52.,logLambda.53.,logLambda.54.,logLambda.55.,logLambda.56.
0.627421,0.632673,0.620464,0.628981,0.621839,0.629559,0.621869,0.624112,0.638417,0.630011,0.625522,0.627686,0.621405,0.63154,0.630391,0.623475,0.620004,0.618197,0.63216,0.626739,0.631826,0.624377,0.629428,0.633092,0.633817,0.630704,0.630579,0.611315,0.624644,0.631095,0.622277,0.635789,0.626572,0.631706,0.625868,0.626801,0.64121,0.627989,0.62584,0.638859,0.633014,0.639834,0.635687,0.638298,0.645835,0.64308,0.631682,0.651908,0.630026,0.641421,0.64889,0.648084,0.630294,0.64769,0.649043,0.650519
1.1328,0.991152,1.0972,1.13101,1.08963,1.16459,1.07393,1.00561,0.994416,1.17656,1.09974,1.10094,1.14506,1.09067,1.022,1.17208,1.08276,1.02908,1.1149,1.11725,1.03799,1.18303,1.05193,1.12388,1.12563,1.1442,1.13173,1.17002,1.06907,1.0902,1.10879,1.08794,1.07554,1.17916,1.06233,1.07505,1.16898,1.15892,1.14298,1.07257,1.11548,1.16887,1.17132,1.08011,1.12621,1.18355,1.18415,1.13969,1.19848,1.16248,1.186,1.24087,1.1258,1.08709,1.13379,1.16604
0.612124,0.562377,0.631893,0.667028,0.692148,0.679856,0.729899,0.699197,0.61313,0.690262,0.595332,0.620825,0.695795,0.586007,0.612498,0.713043,0.720129,0.652122,0.645482,0.614737,0.583856,0.544565,0.552932,0.627277,0.53667,0.63104,0.63643,0.709672,0.693965,0.667154,0.634553,0.523245,0.59168,0.673897,0.534161,0.576458,0.644211,0.614916,0.641241,0.575615,0.53655,0.499805,0.469481,0.461264,0.49666,0.470338,0.446621,0.359752,0.492776,0.435377,0.420783,0.461706,0.459111,0.464939,0.436721,0.496947
0.978735,0.885863,0.928559,1.0193,0.90643,1.02181,0.842633,0.813226,0.845108,1.04745,1.01222,0.913386,1.03275,0.873387,0.85112,1.04125,0.854995,0.888728,0.872413,0.99563,0.950379,0.919521,0.969842,1.04443,0.896601,0.889914,0.90894,0.896011,0.845408,1.05511,1.05199,0.881162,0.847271,0.983163,0.889936,1.0059,0.984218,1.01158,1.04157,1.04972,0.995931,1.07994,1.07928,1.03399,1.16989,1.19797,1.12736,1.00031,1.05867,1.12747,1.21134,1.17221,1.05589,0.976663,1.21638,1.19154
0.876385,0.602149,0.881218,0.903472,0.938729,1.00931,0.801116,0.707516,0.571364,0.939916,1.0385,0.739359,0.922913,0.745726,0.711497,1.18319,0.672829,0.810119,0.815115,0.945939,0.889461,0.801681,0.824504,0.975016,0.806707,0.686564,0.739471,0.611779,0.655356,1.00668,1.05056,0.730931,0.625015,0.917964,0.594983,1.0395,1.04432,0.876831,0.97763,0.959252,0.899082,0.944169,0.974547,0.856841,1.15068,1.10813,1.03037,0.856128,0.822538,1.05612,1.20057,1.0438,0.820084,1.01354,1.21072,1.02405
0.674163,0.820774,0.616227,0.638911,0.557015,0.548518,0.635446,0.683781,0.783832,0.614447,0.575614,0.745394,0.615995,0.764701,0.812773,0.513082,0.656355,0.632797,0.709386,0.609081,0.614297,0.767222,0.776783,0.618825,0.801541,0.783629,0.785848,0.763029,0.747077,0.616866,0.599319,0.748496,0.793737,0.668688,0.989605,0.59196,0.583266,0.730145,0.650469,0.683925,0.814785,0.797016,0.756682,0.910844,0.70567,0.739628,0.778927,0.874985,0.832564,0.738513,0.722496,0.748151,0.870304,0.699431,0.641538,0.770207
0.930163,0.933172,0.852955,0.889386,0.813889,0.8514,0.829644,0.838159,0.899693,0.913398,0.910253,0.95827,0.855668,0.88144,1.01096,0.877508,0.764427,0.816332,0.958007,0.908598,0.942913,1.03961,0.979392,0.909282,0.925942,0.920935,1.0127,0.876445,0.873468,0.873219,0.98167,0.905826,0.96941,0.921862,1.1302,0.972105,0.897596,0.90544,0.957202,1.0259,1.08621,1.07833,1.12788,1.17063,0.987741,1.08466,1.13029,1.23718,1.0998000000000001,1.10354,1.13827,1.12628,1.17082,1.08868,1.04749,1.13844
0.971138,0.883406,0.954264,0.833617,0.931204,0.871589,0.904056,0.949654,0.906089,0.837501,0.883044,1.00601,0.979114,0.891109,0.927622,1.0834,0.827901,0.905221,0.970631,0.961708,0.954102,1.0258,1.04646,0.830019,0.881602,0.902425,0.764084,1.15087,0.821587,0.862824,0.970137,0.89869,0.873153,0.907706,1.03033,0.964753,0.829858,0.903467,0.887323,0.959259,0.924612,1.06237,1.01802,0.996947,0.875428,1.04739,0.996575,1.0811,1.04202,1.00104,1.00751,0.949723,0.936658,0.941628,0.890649,1.06232
0.681792,0.904836,0.445779,0.768984,0.848229,0.663024,0.990863,0.739492,0.0471863,0.33534,0.552491,0.596297,0.651462,0.621726,0.468968,1.25935,0.723646,0.521115,0.931584,0.46694600000000003,0.833731,1.05792,1.00462,0.948664,0.602123,0.48247,0.60798,0.796711,0.603781,0.649774,0.713954,0.487091,0.879118,0.983845,0.844978,0.636861,0.193945,0.407088,0.483114,0.788158,0.930928,0.583135,0.667447,0.495904,0.518059,1.01013,0.619414,0.791826,0.994052,0.384221,1.13008,0.85041,1.02321,0.776345,-0.181724,0.465732
0.937978,1.12619,0.82386,0.960195,1.02097,0.919023,0.977621,1.00641,0.724447,0.740934,0.916575,0.924626,0.915927,0.928581,0.812812,1.08586,0.790302,0.846852,1.02163,0.833517,1.07132,1.08478,1.02573,1.06682,0.910287,0.914742,0.88986,0.939869,0.889841,0.915219,0.924539,0.855165,0.95135,0.991764,1.04463,0.996993,0.781015,0.899046,0.845948,0.974718,1.04777,0.99029,1.08883,0.9421,1.03739,1.13553,1.02434,1.05617,1.15614,0.892984,1.19222,1.07874,1.22443,1.01678,0.761657,1.02319
