logLambda.1.,logLambda.2.,logLambda.3.,logLambda.4.,logLambda.5.,logLambda.6.,logLambda.7.,logLambda.8.,logLambda.9.,logLambda.10.,logLambda.11.,logLambda.12.,logLambda.13.,logLambda.14.,logLambda.15.,logLambda.16.,logLambda.17.,logLambda.18.,logLambda.19.,logLambda.20.,logLambda.21.,logLambda.22.,logLambda.23.,logLambda.24.,logLambda.25.,logLambda.26.,logLambda.27.,logLambda.28.,logLambda.29.,logLambda.30.,logLambda.31.,logLambda.32.,logLambda.33.,logLambda.34.,logLambda.35.,logLambda.36.,logLambda.37.,logLambda.38.,logLambda.39.,logLambda.40.,logLambda.41.,logLambda.42.,logLambda.43.,logLambda.44.,logLambda.45.,logLambda.46.,logLambda.47.,logLambda.48.,logLambda.49.,logLambda.50.,logLambda.51.,logLambda.52.,logLambda.53.,logLambda.54.,logLambda.55.,logLambda.56.
0.70159,0.683541,0.734233,0.688601,0.706631,0.692803,0.649262,0.327149,0.306293,0.407843,0.4663,0.553909,0.437456,0.416747,0.56388,0.411639,0.563216,0.735437,0.853779,0.884761,0.879685,0.831703,0.72721,0.75118,0.642616,0.50179,0.555071,0.518276,0.639396,0.673981,0.580205,0.601722,0.698235,0.776403,0.884676,0.875075,0.951756,0.927601,0.920896,1.02144,0.965573,1.02983,0.930811,0.937068,0.79905,1.07785,1.13881,1.26576,1.10648,1.29797,1.18756,1.17677,1.24556,1.35054,1.25048,1.40006
0.32992,0.407017,0.447935,0.519166,0.474813,0.418433,0.57697,0.635439,0.651251,0.410827,0.227437,0.345393,0.339792,0.330906,0.513268,0.678866,0.827605,0.755143,0.863073,0.724254,0.817622,0.733099,0.660341,0.654856,0.508111,0.522183,0.629393,0.491605,0.373235,0.545707,0.675938,0.787914,0.827738,0.720975,0.727084,0.753128,0.831175,0.796469,0.750081,0.83419,0.838902,0.817672,1.20854,1.09299,1.26271,1.15915,1.22466,1.03787,1.2223,1.3243,1.47623,1.45389,1.51046,1.47572,1.6055,1.56806
0.459243,0.312594,0.357643,0.490081,0.358445,0.562848,0.700383,0.717678,0.627989,0.360271,0.400179,0.301978,0.379801,0.36625,0.518782,0.739123,0.737622,0.76849,0.764715,0.742294,0.772772,0.783425,0.619152,0.608487,0.564969,0.521214,0.645047,0.536078,0.463177,0.570267,0.760281,0.681245,0.740893,0.733465,0.814616,0.828864,0.736529,0.738864,0.734503,0.753502,0.77725,1.00152,1.08544,1.24949,1.20546,1.32609,1.15889,1.11127,1.10608,1.25078,1.51674,1.60137,1.53164,1.56815,1.5275,1.63931
0.349879,0.535478,0.434399,0.358926,0.545561,0.354411,0.268881,0.370724,0.395276,0.580647,0.534763,0.624609,0.461026,0.53565,0.612979,0.714798,0.769798,0.685108,0.675677,0.744339,0.789678,0.661284,0.574856,0.536315,0.570078,0.707478,0.498829,0.478897,0.534081,0.554348,0.63335,0.844152,0.669505,0.711251,0.721946,0.725949,0.782885,0.81434,0.792935,0.792943,0.948317,0.95113,1.11209,1.11392,1.25848,1.1722,1.17413,1.21812,1.36705,1.39425,1.4254,1.54023,1.60868,1.70496,1.65434,1.57687
0.383442,0.293962,0.45658,0.531747,0.549363,0.683149,0.742288,0.6974,0.725784,0.631978,0.7776,0.66657,0.721242,0.747428,0.736635,0.744859,0.684302,0.72030400000000006,0.693378,0.683512,0.721056,0.667554,0.658702,0.641805,0.66257,0.576028,0.568144,0.584086,0.663539,0.626847,0.626067,0.761047,0.747167,0.747153,0.913525,0.963317,1.05339,1.14754,1.18307,1.09358,1.03621,1.08755,1.24126,1.19712,1.21262,1.16563,1.23568,1.254,1.27749,1.25196,1.3383,1.44929,1.28404,1.14629,1.18479,1.1744
0.903143,0.87316,0.830746,0.700813,0.648675,0.60136,0.568657,0.528781,0.436396,0.530773,0.505558,0.547866,0.54102,0.53958,0.560107,0.617003,0.638792,0.651591,0.664394,0.642997,0.694559,0.583405,0.570596,0.572143,0.582021,0.647212,0.583802,0.593057,0.537545,0.51414,0.57082599999999994,0.627862,0.706184,0.687788,0.635068,0.737341,0.663333,0.747492,0.790247,0.784797,0.843383,0.880962,1.09303,1.07556,1.08896,1.09066,1.02956,1.0402,1.17557,1.16253,1.1294,1.2718,1.41367,1.46822,1.37888,1.35297
0.733668,0.680066,0.740818,0.764859,0.737753,0.847015,0.808178,0.750588,0.761977,0.647544,0.632725,0.480825,0.532177,0.55325,0.570849,0.667156,0.628157,0.494339,0.460062,0.500011,0.528647,0.569407,0.467868,0.400112,0.424416,0.397099,0.451113,0.506399,0.584459,0.530917,0.588471,0.673488,0.69763,0.735796,0.775712,0.738797,0.910046,0.954695,0.953046,0.941261,0.989163,0.924119,1.00245,0.869577,0.951763,0.987889,1.02505,0.939559,1.05589,1.0918,1.03233,1.00674,0.916724,0.882891,0.807012,0.848054
0.291611,0.35806,0.376149,0.36747,0.270143,0.389397,0.491132,0.474184,0.348963,0.463778,0.49674,0.605611,0.504387,0.568497,0.704472,0.739511,0.843738,0.88842,0.890346,1.03982,0.973577,0.860304,0.880968,0.916055,0.952896,0.967586,1.01934,0.930382,0.971435,0.990437,1.02101,1.02894,0.88777,0.912491,0.917084,0.950413,1.0168,1.1463699999999999,0.954758,0.958558,0.961083,1.04497,1.12951,1.11333,1.07866,1.09197,0.964487,0.857711,0.971771,0.954479,0.960194,0.916197,0.856275,0.897409,0.754306,0.666716
0.690893,0.694866,0.592319,0.603129,0.484621,0.429158,0.381916,0.392406,0.414441,0.355115,0.322013,0.393874,0.519338,0.668091,0.643351,0.646597,0.695103,0.718412,0.842998,0.793081,0.863323,0.959453,0.9687,0.824072,0.894142,0.880321,0.883303,0.976091,0.995663,0.892746,0.868416,0.912674,0.869047,0.972371,1.07762,1.05899,0.785136,0.815548,0.731765,0.827815,0.82988,0.858039,0.834658,0.84691,0.950001,1.22647,1.11598,0.899642,0.895387,0.801335,0.739458,0.612171,0.615041,0.674515,0.802961,0.774418
0.597135,0.534877,0.652793,0.549288,0.62763,0.501899,0.351179,0.274181,0.348591,0.4045,0.370851,0.379721,0.447883,0.457125,0.581682,0.63223,0.750962,0.766135,0.768589,0.847805,0.805053,0.734243,0.825837,1.06192,0.962093,0.927732,0.933432,0.967579,0.843919,0.917293,0.984438,0.906223,1.00407,0.940265,0.740502,0.703353,1.00262,0.930808,0.87609,0.66578,0.609825,0.732968,0.913388,1.1377,1.16,0.878855,0.922256,0.918828,0.8632,0.729407,0.714026,0.813434,0.819811,0.713125,0.597582,0.728121
0.45692,0.451085,0.405466,0.212659,0.212844,0.344296,0.476743,0.429934,0.430478,0.444553,0.58271,0.675518,0.619291,0.655789,0.734613,0.590052,0.509646,0.634373,0.530514,0.689528,0.875052,1.09863,0.913857,0.840338,0.803773,0.857086,0.784966,0.791981,0.836951,0.671361,0.906151,0.847901,0.87265,1.14388,1.35106,1.13318,1.05037,0.708651,0.891281,0.977713,1.02342,1.02706,0.811547,0.751662,0.82532,0.693023,0.94679,0.915741,0.933415,0.85755,0.752308,0.896511,0.78721,0.645854,0.811697,0.862167
0.431387,0.386845,0.508929,0.550895,0.538009,0.643496,0.63843,0.655659,0.563918,0.485403,0.474661,0.468038,0.358925,0.445525,0.570298,0.648924,0.676055,0.873129,0.741953,0.584848,0.490535,0.442125,0.483713,0.614668,0.753853,0.7302,0.796912,0.712571,0.729374,0.776453,0.692237,0.631038,0.449317,0.537831,0.711089,0.944165,0.804815,1.09001,0.935663,1.15806,1.25265,1.316,1.24344,1.13919,1.20291,1.25113,1.14359,0.945382,1.00424,1.01357,0.903094,0.936178,1.04768,1.12699,1.13162,1.27112
