logLambda.1.,logLambda.2.,logLambda.3.,logLambda.4.,logLambda.5.,logLambda.6.,logLambda.7.,logLambda.8.,logLambda.9.,logLambda.10.,logLambda.11.,logLambda.12.,logLambda.13.,logLambda.14.,logLambda.15.,logLambda.16.,logLambda.17.,logLambda.18.,logLambda.19.,logLambda.20.,logLambda.21.,logLambda.22.,logLambda.23.,logLambda.24.,logLambda.25.,logLambda.26.,logLambda.27.,logLambda.28.,logLambda.29.,logLambda.30.,logLambda.31.,logLambda.32.,logLambda.33.,logLambda.34.,logLambda.35.,logLambda.36.,logLambda.37.,logLambda.38.,logLambda.39.,logLambda.40.,logLambda.41.,logLambda.42.,logLambda.43.,logLambda.44.,logLambda.45.,logLambda.46.,logLambda.47.,logLambda.48.,logLambda.49.,logLambda.50.,logLambda.51.,logLambda.52.,logLambda.53.,logLambda.54.,logLambda.55.,logLambda.56.
0.619995,0.661663,0.724384,0.660817,0.71925,0.732346,0.719989,0.711392,0.666939,0.663661,0.643563,0.645884,0.694354,0.689958,0.703331,0.677838,0.677642,0.674449,0.670292,0.684384,0.747707,0.77138,0.75092,0.767425,0.784143,0.839739,0.894244,0.889425,0.881325,0.915205,0.990162,0.956584,0.992612,1.00714,0.994437,1.00638,0.98784,0.944789,0.988983,1.00707,1.00067,1.04446,1.02705,1.06718,1.05444,1.04523,1.08061,1.05712,1.06818,1.11417,1.16422,1.18425,1.20597,1.17964,1.2047,1.19691
0.799356,0.796436,0.81238,0.780579,0.813615,0.786155,0.737253,0.761969,0.779943,0.764434,0.781217,0.795535,0.817969,0.853352,0.87463,0.872903,0.815559,0.767471,0.810942,0.817612,0.860481,0.879384,0.854355,0.829834,0.83413,0.829649,0.818644,0.795792,0.785553,0.761447,0.817969,0.846559,0.923631,0.919351,0.870904,0.94974,0.949957,0.992013,1.03531,1.06982,1.11518,1.14229,1.19912,1.16366,1.16894,1.16163,1.14544,1.12983,1.15591,1.1549,1.13179,1.12193,1.1256,1.12247,1.12812,1.14827
0.852929,0.885925,0.876732,0.888339,0.891935,0.938614,0.896369,0.87867,0.928434,0.937825,0.912353,0.867227,0.8363,0.844556,0.840434,0.816417,0.790614,0.798654,0.768244,0.784515,0.796043,0.828406,0.852915,0.911475,0.916615,0.904741,0.898106,0.936795,0.928008,0.976394,0.989125,0.997351,0.992264,0.965949,0.942262,0.939791,0.941915,0.966599,0.952727,0.966414,0.954602,0.940598,0.978007,1.00633,1.04721,1.05999,1.05112,1.03991,1.02898,1.02839,1.03216,1.04284,1.0402,1.04897,1.08472,1.10974
0.852867,0.875933,0.897955,0.833845,0.840924,0.812645,0.785743,0.797831,0.817527,0.808125,0.790677,0.803783,0.830614,0.835035,0.840947,0.874437,0.92185,0.940797,0.929844,0.859496,0.8879,0.864513,0.825625,0.848595,0.847958,0.848984,0.870459,0.844984,0.858838,0.891391,0.927929,0.907797,0.870927,0.911508,0.943735,0.98271,0.999535,1.03603,1.04614,1.02539,1.0064,0.984463,0.994688,0.978438,0.992129,0.959872,0.952835,0.927782,0.946718,0.972537,0.934061,0.920963,0.9425,0.92828,0.980601,0.999184
0.831702,0.819734,0.811027,0.802954,0.835624,0.851953,0.877769,0.92007,0.89942,0.88745,0.882964,0.915909,0.924049,0.887689,0.887325,0.870874,0.852646,0.846496,0.87286300000000006,0.828051,0.860294,0.922741,0.921094,0.904284,0.922835,0.976909,1.00812,0.997468,1.00706,0.982045,0.946542,0.950378,0.940936,0.959808,0.970181,0.950343,0.967656,0.9584,0.969455,0.970484,1.00213,0.992747,0.932728,0.899284,0.889093,0.899072,0.917773,0.930485,0.943784,0.944243,0.967131,0.96948,0.963832,0.983665,0.935291,0.957811
0.776657,0.821832,0.82793,0.833743,0.845864,0.852501,0.829894,0.810457,0.799595,0.793225,0.865621,0.881344,0.868233,0.878474,0.865523,0.921618,0.941699,1.00606,0.989167,1.00182,0.99172,1.06505,1.01501,1.01825,0.990829,0.952979,0.944646,0.96119,0.954088,0.953195,0.98595,0.966116,0.935843,0.943814,0.977045,0.960441,0.958542,0.97757,1.01444,1.01618,1.00767,0.982926,0.958594,0.955026,0.944987,0.912972,0.908704,0.886324,0.892298,0.887002,0.876338,0.874959,0.902505,0.959982,0.991678,1.04933
0.766447,0.746938,0.736095,0.788098,0.78677,0.827373,0.842173,0.824813,0.876189,0.884358,0.896463,0.945578,0.930342,0.900209,0.882593,0.957354,0.91678,0.951406,0.923895,0.90104,0.865692,0.928265,0.950461,1.00483,0.944391,0.98315,0.954619,0.952326,0.964674,0.982262,0.979446,0.949721,0.961627,0.933055,0.885434,0.912045,0.913272,0.932875,0.910192,0.916699,0.954936,0.919036,0.891193,0.885431,0.920212,1.01386,0.995941,0.994837,0.939651,0.923558,0.916166,0.866569,0.866235,0.873426,0.85393,0.869224
0.833983,0.815838,0.857321,0.832493,0.868779,0.817064,0.815389,0.860282,0.825104,0.837998,0.873206,0.84777,0.834883,0.839236,0.85376,0.830356,0.876324,0.893819,0.890659,0.883205,0.907529,0.900021,0.917535,0.88197,0.937245,0.912263,0.981533,1.00255,1.01191,1.00132,0.965968,0.996925,0.99962,0.977636,0.993749,1.00786,0.984444,0.940918,0.93997,1.00598,1.05375,1.02668,1.0237,1.00239,0.9686,1.02401,0.996303,1.00353,0.953582,0.941782,0.969384,0.981225,1.01991,1.03177,1.02469,0.959185
0.793029,0.879208,0.844571,0.816774,0.816056,0.860821,0.839642,0.853113,0.825406,0.830963,0.842068,0.885083,0.877631,0.865013,0.860716,0.872735,0.8539,0.869265,0.878472,0.941607,0.878483,0.875239,0.895667,0.816647,0.849567,0.819232,0.851737,0.854319,0.825123,0.860017,0.832746,0.812797,0.747536,0.79722,0.81394,0.813327,0.83749,0.87243,0.895014,0.88416,0.875919,0.919171,0.927801,0.933813,0.929741,0.860953,0.890834,0.922024,0.958876,0.936366,0.856996,0.897418,0.937572,0.947125,0.979696,1.06545
0.450127,0.508067,0.499379,0.503451,0.492961,0.558248,0.6047,0.576131,0.631605,0.60219,0.544508,0.599544,0.622345,0.638553,0.678648,0.729944,0.751658,0.76111,0.756834,0.728142,0.758577,0.773464,0.800231,0.771824,0.821035,0.863662,0.825693,0.910216,0.916841,0.85211,0.83229,0.900914,0.907223,0.91689,0.963113,0.915504,0.914904,0.98389,0.954905,0.924365,1.01084,0.977494,1.03167,1.0584,1.10394,1.03964,1.09206,1.03637,1.01703,1.05889,1.08289,1.11346,1.15694,1.17328,1.1654,1.1937
