logLambda.1.,logLambda.2.,logLambda.3.,logLambda.4.,logLambda.5.,logLambda.6.,logLambda.7.,logLambda.8.,logLambda.9.,logLambda.10.,logLambda.11.,logLambda.12.,logLambda.13.,logLambda.14.,logLambda.15.,logLambda.16.,logLambda.17.,logLambda.18.,logLambda.19.,logLambda.20.,logLambda.21.,logLambda.22.,logLambda.23.,logLambda.24.,logLambda.25.,logLambda.26.,logLambda.27.,logLambda.28.,logLambda.29.,logLambda.30.,logLambda.31.,logLambda.32.,logLambda.33.,logLambda.34.,logLambda.35.,logLambda.36.,logLambda.37.,logLambda.38.,logLambda.39.,logLambda.40.,logLambda.41.,logLambda.42.,logLambda.43.,logLambda.44.,logLambda.45.,logLambda.46.,logLambda.47.,logLambda.48.,logLambda.49.,logLambda.50.,logLambda.51.,logLambda.52.,logLambda.53.,logLambda.54.,logLambda.55.,logLambda.56.
0.418288,0.404402,0.494926,0.107655,0.465146,0.662671,0.223623,0.181252,0.386005,0.221327,0.22124,0.412504,0.302003,-0.19182,-0.313123,-0.157247,-0.054452,0.152722,0.0473171,0.380292,0.415964,0.33837,0.607079,0.0590366,0.545292,0.257425,0.0741853,0.46209,0.216424,0.530545,1.02293,0.955435,0.819034,0.607413,1.16125,0.725972,1.00221,1.47517,1.12726,1.44507,1.19015,1.42909,1.36323,1.65508,1.67847,1.65212,1.4136,1.52113,1.84232,1.82702,1.73712,1.76369,1.68876,2.08525,2.09144,2.05625
0.814546,0.816081,0.79801,0.912606,0.712482,0.651405,0.760699,0.71768,0.60998,0.70513,0.710483,0.796348,0.788385,0.776502,0.73512,0.781709,0.741951,0.714804,0.796906,0.709075,0.916631,1.00947,0.808541,0.777823,0.632465,0.738582,0.690748,0.631159,0.750774,0.892548,0.887672,0.923691,1.09368,1.15935,1.06428,1.13855,1.16547,1.16085,1.23841,1.12525,1.35518,1.40701,1.35335,1.42626,1.32729,1.32245,1.26585,1.19922,1.17414,1.36519,1.25691,1.26697,1.34192,1.47965,1.49999,1.50616
0.788286,0.573883,1.06659,0.333693,0.737214,1.17345,0.475575,0.507885,0.818092,0.723568,0.907791,0.736401,0.682547,0.360953,0.0326337,0.36681,0.16515,1.02126,0.25034,0.846451,0.943503,0.608488,0.656549,0.680017,0.874122,0.440548,0.735433,0.960916,0.646322,0.909686,1.33637,0.776206,0.817465,0.642522,1.07363,0.816094,1.08698,1.52798,1.04909,1.50722,1.03746,1.38637,1.47074,1.3751,1.86262,1.77295,1.52939,1.57989,2.24033,2.02361,1.90399,2.10131,1.93577,2.15576,2.30895,1.90528
0.578541,0.680462,0.541662,0.777772,0.556749,0.449774,0.652539,0.59963,0.505218,0.565459,0.538892,0.770347,0.714743,0.64561,0.67749,0.668452,0.630191,0.452893,0.710083,0.577737,0.731,0.896342,0.74718,0.587948,0.453667,0.563626,0.415671,0.356806,0.487105,0.653561,0.65519,0.827894,0.908939,0.949002,0.854863,0.824841,0.772578,0.759066,0.916249,0.746037,0.954673,0.982831,0.963529,1.05727,0.766084,0.7984,0.747758,0.641779,0.484286,0.709005,0.529103,0.522572,0.643804,0.748495,0.683307,0.790962
0.501369,0.592934,0.450015,0.795463,0.540319,0.392563,0.573726,0.702821,0.491808,0.501253,0.64814,0.819168,0.702156,0.658127,0.788151,0.764418,0.761726,0.520182,0.875678,0.6092,0.736731,1.07829,0.817257,0.599483,0.398352,0.693332,0.402206,0.452005,0.518516,0.67824,0.491927,0.742154,0.886119,0.895452,0.851437,0.788857,0.673886,0.563367,0.807842,0.673574,0.86417,0.70866,0.843461,0.87984,0.676618,0.629389,0.675761,0.575198,0.263831,0.560649,0.307342,0.237931,0.457372,0.531746,0.453586,0.558592
0.734576,0.623324,0.694862,0.657925,0.624338,0.601884,0.559959,0.487906,0.424074,0.398055,0.414817,0.523096,0.487213,0.415443,0.377872,0.399243,0.433031,0.489483,0.48316,0.523571,0.647433,0.698173,0.643792,0.530617,0.573001,0.479741,0.538475,0.549415,0.603746,0.727738,0.876331,0.910624,0.938787,1.08698,1.08234,1.14302,1.25351,1.37337,1.34029,1.30832,1.485,1.56829,1.63017,1.68557,1.64522,1.60054,1.5397,1.53443,1.67051,1.78828,1.74395,1.77144,1.74213,2.01095,2.04365,2.06872
0.0196949,1.3309,0.164917,0.760087,0.173978,0.212121,0.435081,0.372708,0.315658,1.0351,0.780522,0.786457,0.80998,0.346259,0.615404,0.915791,0.266683,0.232462,0.481971,0.455418,0.90175,1.33663,0.697471,0.94406,0.0587581,1.21256,0.150171,0.259363,0.5209,1.22817,0.883786,1.02281,1.57089,0.639229,1.78283,0.742611,0.793013,0.526133,1.30336,1.27477,1.1309,1.68609,1.28624,1.54196,1.4399,1.62871,1.27288,1.55268,0.921064,1.61466,0.984696,1.08817,2.08939,1.57976,1.62054,1.92784
0.992246,0.892699,0.890878,0.871128,0.91671,0.875813,0.821301,0.791829,0.699663,0.645281,0.681446,0.588598,0.538516,0.625718,0.656095,0.737014,0.757736,0.770101,0.770375,0.779437,0.792291,0.68257,0.767941,0.825904,0.907488,0.893456,0.965275,0.976643,1.02482,1.01627,1.00419,0.996237,0.947869,1.04593,1.13485,1.27097,1.33935,1.32693,1.29581,1.41809,1.44302,1.44313,1.5175399999999999,1.53386,1.63814,1.64345,1.70034,1.79326,1.89614,1.89542,2.0079,2.04939,1.9903,2.0487,2.12288,2.17789
0.624546,0.615394,0.563451,0.565759,0.640791,0.58571,0.528356,0.50257,0.477073,0.430737,0.433445,0.318342,0.300529,0.380846,0.468963,0.487194,0.534581,0.501356,0.499625,0.517538,0.459233,0.33255,0.453651,0.573298,0.627458,0.67054,0.72006,0.720745,0.75319,0.691228,0.627925,0.594019,0.562698,0.589154,0.711116,0.820458,0.849861,0.78326,0.791092,0.924836,0.88047,0.865785,0.923054,0.900303,1.03941,1.07535,1.15841,1.27227,1.29557,1.2929,1.4233,1.43692,1.39083,1.36529,1.42534,1.48713
0.811242,0.554831,0.73805,0.409585,0.668325,0.728122,0.339023,0.445211,0.81627,1.09852,0.864903,0.447376,1.12966,0.2169,0.685829,0.507498,0.234038,0.0821667,0.847704,0.227216,0.318916,0.697141,0.918599,0.97030400000000006,0.345874,0.465191,0.227204,0.627606,-0.272556,1.31164,1.34518,1.00454,1.41636,1.41242,1.27181,0.773204,1.39692,1.16502,1.21982,1.38263,1.44912,1.71501,1.34445,1.39,1.70485,1.8063,1.03583,0.469356,0.717509,1.34671,0.794437,0.510878,1.42811,1.33168,1.518,1.84409
