logLambda.1.,logLambda.2.,logLambda.3.,logLambda.4.,logLambda.5.,logLambda.6.,logLambda.7.,logLambda.8.,logLambda.9.,logLambda.10.,logLambda.11.,logLambda.12.,logLambda.13.,logLambda.14.,logLambda.15.,logLambda.16.,logLambda.17.,logLambda.18.,logLambda.19.,logLambda.20.,logLambda.21.,logLambda.22.,logLambda.23.,logLambda.24.,logLambda.25.,logLambda.26.,logLambda.27.,logLambda.28.,logLambda.29.,logLambda.30.,logLambda.31.,logLambda.32.,logLambda.33.,logLambda.34.,logLambda.35.,logLambda.36.,logLambda.37.,logLambda.38.,logLambda.39.,logLambda.40.,logLambda.41.,logLambda.42.,logLambda.43.,logLambda.44.,logLambda.45.,logLambda.46.,logLambda.47.,logLambda.48.,logLambda.49.,logLambda.50.,logLambda.51.,logLambda.52.,logLambda.53.,logLambda.54.,logLambda.55.,logLambda.56.
0.624722,1.28449,0.966207,0.565796,1.05489,0.858934,1.20837,0.4926,0.303307,0.547441,0.506663,0.503256,0.47831,0.595358,0.801948,0.458286,0.411027,1.09841,0.830644,1.0064,0.477123,0.58345,0.791354,0.707333,0.886221,0.86363,0.928937,0.487955,0.704482,0.841228,0.613705,0.819144,0.940923,0.642446,0.742712,0.555709,0.887607,0.685154,0.788806,0.468965,0.930858,0.907163,1.09387,0.768037,0.770428,0.221647,0.55438,0.916836,0.611176,0.581296,0.395763,0.559982,0.564874,0.539995,0.905383,0.634162
0.853144,0.816556,0.830006,0.880685,0.806225,0.808034,0.780303,0.832612,0.84181,0.825951,0.784677,0.788852,0.776359,0.771115,0.769343,0.79428,0.777149,0.720267,0.753688,0.729459,0.774272,0.733723,0.712537,0.721761,0.730874,0.737215,0.743399,0.771551,0.751694,0.73975900000000006,0.761137,0.700956,0.717333,0.78216,0.776416,0.805027,0.780856,0.809247,0.790885,0.817135,0.746201,0.733322,0.702127,0.734096,0.763944,0.826329,0.773519,0.744193,0.758434,0.800628,0.796096,0.774536,0.784083,0.763288,0.762536,0.78526
1.01885,1.04828,1.00408,1.07871,0.966272,0.916385,0.855812,0.938173,0.868521,0.928128,0.783102,0.755405,0.668746,0.691677,0.865297,0.714896,0.646674,0.701198,0.83767,0.601276,0.75745,0.567439,0.588247,0.642973,0.661106,0.667784,0.677436,0.63129,0.611423,0.757506,0.543064,0.505612,0.560105,0.727137,0.782251,0.888984,0.799455,0.97655,0.919598,0.789937,0.713373,0.674138,0.546149,0.640897,0.769739,0.706125,0.745682,0.706089,0.666302,0.767042,0.820819,0.736214,0.799164,0.695914,0.757623,0.731325
0.789194,0.813362,0.828899,0.80579,0.858649,0.833427,0.881508,0.788887,0.812147,0.777904,0.83632,0.867363,0.924977,0.898826,0.786244,0.902358,0.947937,0.879301,0.754097,0.942354,0.812357,0.916331,0.902804,0.870427,0.895272,0.898533,0.90563,0.936559,0.954258,0.816674,1.01808,0.953049,0.973319,0.892581,0.858928,0.787357,0.867491,0.722173,0.812308,0.875804,0.882521,0.892333,0.965844,0.895833,0.826999,0.936498,0.883289,0.889973,0.922681,0.90498,0.799968,0.85759,0.830286,0.896749,0.886945,0.913568
0.908921,0.922314,0.908638,0.876414,0.729638,0.832565,0.895077,0.878171,0.863553,0.959199,0.756406,0.825808,0.680144,0.756578,0.902319,0.758522,0.637194,0.757758,0.946645,0.688208,0.874963,0.719215,0.774382,0.7196,0.680037,0.796066,0.729009,0.608913,0.657161,0.932766,0.646862,0.644986,0.630783,0.809659,0.775992,0.954752,0.871054,1.03316,0.77492,0.85443,0.811343,0.808829,0.639013,0.693547,0.897869,0.642482,0.745453,0.766637,0.72308,0.701657,0.802345,0.803061,0.850412,0.755907,0.736456,0.782547
1.27797,0.919384,1.19046,1.10534,1.30906,1.26609,1.19166,0.76799,0.859994,0.70279,0.91903,0.786942,1.03701,0.878704,0.758245,0.998381,1.28825,1.12107,0.507326,1.19564,1.14092,1.04641,0.56642,1.02136,0.729266,0.851516,1.17966,0.856943,0.906388,0.740315,0.958483,0.669624,0.816196,0.721115,0.889439,0.749485,0.795203,0.779819,0.892117,1.02632,0.93688,0.780083,0.901244,0.714903,0.753759,1.17626,1.17125,0.742633,0.974024,1.17589,0.485707,0.807054,0.831039,1.05887,1.136,1.01484
0.944953,0.963719,0.947767,0.986654,0.883418,0.888902,0.968744,1.0097,0.92135,0.949992,0.932926,0.887447,0.92283,0.908163,0.923062,0.889165,0.887175,0.877731,0.960496,0.897282,0.84745,0.860382,1.01427,0.912567,0.899657,0.891538,0.946383,0.9086,0.985215,0.94471,0.946686,0.939612,0.889035,0.996016,0.886534,0.957588,0.900586,0.987999,0.924254,0.902901,0.932363,0.923446,0.859674,0.94102,0.9592,0.92059,0.893744,0.956587,0.912464,0.915554,0.954776,0.909082,0.884732,0.89538,0.90151,0.891672
0.833359,0.980681,1.17028,0.833869,1.15831,0.816702,0.758357,0.427774,0.76532,0.652497,0.781571,0.448519,0.654449,0.716825,0.852525,0.619759,0.942706,0.663366,0.309125,0.869129,1.13397,0.692948,-0.164154,0.434816,0.492264,0.903883,0.216831,0.616622,0.105779,0.113612,0.658418,0.455709,0.696223,0.376113,0.462276,0.617416,0.523423,0.614219,0.387271,0.720398,0.396464,0.242943,0.700186,0.285751,0.65722,0.697333,0.812214,0.315721,0.341464,0.693481,0.630393,0.751752,0.748876,0.530049,1.21914,0.819543
1.1287,1.14337,0.75391,0.966758,0.920427,0.867894,0.874573,0.657864,0.805924,0.749331,0.620927,0.55655,0.5644,0.554971,0.731779,0.578654,0.576629,0.533073,0.338537,0.407514,0.622605,0.479958,0.407842,0.556701,0.614797,0.524468,0.541071,0.580801,0.631269,0.48604,0.533794,0.399835,0.444696,0.511203,0.680923,0.774128,0.673575,0.662488,0.847142,0.788724,0.560057,0.466274,0.472464,0.403908,0.54945,0.7363,0.503546,0.520746,0.525388,0.725674,0.684487,0.516797,0.32172,0.590371,0.652677,0.887075
0.453309,0.653372,1.05423,0.790416,0.688865,0.549372,0.637639,0.735897,0.426345,0.606763,0.395372,0.546162,0.386247,0.439156,0.3659,0.457353,0.341683,0.411905,0.701089,0.52922,0.185722,0.167228,0.209237,-0.0362222,0.128422,0.441924,0.396703,0.222953,0.217862,0.58558,0.44258,0.107966,0.313864,0.675863,0.402096,0.35131,0.707108,0.669994,0.329417,0.38341,0.543633,0.454951,0.359925,0.266064,0.57523,0.37011,0.700864,0.387543,0.374582,0.473652,0.269984,0.406555,0.868471,0.397614,0.465641,0.192282
1.41646,1.44263,0.38791,0.7707,0.770043,1.04595,1.27275,0.532047,0.996221,1.22237,0.909224,0.814126,0.852414,0.908934,1.03349,0.725616,0.756192,0.805787,0.506242,0.709756,1.01243,0.994294,1.02286,1.29873,1.03424,1.03959,0.873347,1.05054,1.15306,0.698458,1.19651,1.13207,1.07122,0.677406,0.813986,1.02718,0.287035,0.913154,0.984669,1.29417,1.05842,0.862846,0.97391,0.943778,1.02481,1.20008,0.527302,0.830092,0.792956,0.825263,1.13729,0.65929,0.113824,1.00341,0.857497,1.26373
0.503379,1.22327,0.761661,1.17484,1.23845,0.723778,1.34698,0.819089,0.547675,1.36725,1.18132,0.604639,0.778744,0.829911,0.802461,1.11162,0.626878,0.6075,1.18418,1.11797,0.973833,1.09559,1.17017,0.718266,0.755206,0.916461,0.774222,0.545109,1.19245,0.784599,1.35225,1.25293,0.991685,1.14451,1.08847,0.505922,1.37663,0.926193,0.795162,0.929155,0.937407,0.963466,1.03935,0.994162,1.22684,0.583273,0.93418,1.10173,0.891324,1.1236,0.668276,1.02887,0.59508,0.480778,1.15863,0.929307
0.689466,0.756021,0.193767,0.96602,0.609839,0.645891,1.16278,0.651343,0.0342482,0.548185,0.966591,0.651451,0.738429,0.148235,0.597661,0.182046,0.314344,0.641221,1.03046,0.548552,0.729241,0.643495,0.816619,0.349846,0.100335,0.583685,0.166487,0.239941,0.566744,0.807912,1.03401,0.446773,0.579874,0.823819,0.597081,0.539752,0.987896,0.867039,0.652878,0.894931,0.0946429,0.414639,0.340824,0.656415,0.658582,0.367816,0.770836,0.709074,0.115563,0.586804,0.43659,0.380972,0.574147,0.0805558,0.798651,0.0894621
0.945464,1.07173,0.780046,0.964055,0.650615,0.868745,0.74339,0.458257,0.402188,0.664829,0.794172,0.645505,0.531134,0.47319,1.08875,0.488839,0.380745,0.491882,0.452434,0.694608,0.467609,1.08279,0.182119,0.152995,0.410877,0.741168,0.631804,0.0483612,0.890397,0.694051,0.796464,0.312926,0.704496,1.04473,0.315087,0.769728,0.540495,0.669234,0.725409,0.219382,0.47188600000000003,0.689366,0.563764,0.897887,0.392694,0.417572,0.462932,0.826278,0.193895,0.738432,0.510951,0.157474,0.235922,0.280848,0.685574,0.161959
1.19207,1.3274,1.35471,1.35124,1.28539,1.23094,1.13704,0.885079,0.976347,1.25091,0.856967,0.855479,0.748489,0.667008,0.780911,1.02763,0.781965,0.983002,0.870551,0.840427,0.839486,0.535566,0.777592,0.636928,0.641844,0.727086,0.727376,0.887493,0.841576,0.784929,0.660635,0.573016,0.959006,0.801714,0.959674,0.815723,0.991325,1.11942,1.24178,1.23954,1.04618,0.661714,0.844288,0.528799,1.01097,0.7598,1.11336,0.563389,0.850622,0.798982,0.938895,0.980545,1.09963,1.09571,1.00276,0.94603
0.356498,0.829238,0.805876,0.116993,0.654543,1.06564,1.15332,0.709226,0.252028,0.775739,0.932308,1.10583,1.32179,0.125221,0.686095,0.668143,0.549393,0.0786185,0.0301093,0.691858,0.52655,0.71208,0.880981,0.402793,0.232825,0.951213,0.115156,0.711851,1.16843,0.689262,0.994179,0.711574,0.851781,0.9457,1.27005,0.454933,1.03974,0.750166,0.868311,0.569661,0.497707,0.232862,0.263952,0.632653,0.855938,0.163239,0.05047,0.32175,0.581526,0.343962,1.04378,0.642626,0.759903,0.922447,0.879087,0.458769
1.08195,1.08623,0.97868,1.15354,0.969243,0.769227,0.898418,0.793296,0.877963,0.930291,0.718419,0.600592,0.517049,0.975668,0.770792,0.728297,0.805208,0.871832,0.923642,0.740818,0.783978,0.683287,0.572283,0.668133,0.851497,0.693833,0.878888,0.559069,0.646703,0.773147,0.693839,0.618268,0.664747,0.738683,0.565577,0.874745,0.648928,0.845106,0.738567,0.986829,0.927111,0.913528,0.922301,0.705157,0.848201,1.00535,1.01072,0.777313,0.739983,0.977519,0.618657,0.790805,0.718594,0.734023,0.703839,0.874086
1.01018,0.919347,0.657171,0.241036,0.321891,0.830783,1.44751,0.806198,0.75342,0.880518,0.812701,0.715182,0.748971,0.367504,0.445879,0.876253,0.504839,0.472143,0.493134,0.893167,0.709852,0.886607,0.500366,0.803128,0.608321,1.11767,0.729787,0.492309,0.865641,0.779308,1.30608,0.477553,0.74571,1.22989,0.64977,0.776355,0.441608,1.06151,0.751061,0.917484,0.978799,0.629217,0.69708,0.566467,0.974778,0.785279,0.174159,0.174153,0.992088,1.09726,1.00002,1.30244,0.528908,0.51596,1.12557,0.634517
