logLambda.1.,logLambda.2.,logLambda.3.,logLambda.4.,logLambda.5.,logLambda.6.,logLambda.7.,logLambda.8.,logLambda.9.,logLambda.10.,logLambda.11.,logLambda.12.,logLambda.13.,logLambda.14.,logLambda.15.,logLambda.16.,logLambda.17.,logLambda.18.,logLambda.19.,logLambda.20.,logLambda.21.,logLambda.22.,logLambda.23.,logLambda.24.,logLambda.25.,logLambda.26.,logLambda.27.,logLambda.28.,logLambda.29.,logLambda.30.,logLambda.31.,logLambda.32.,logLambda.33.,logLambda.34.,logLambda.35.,logLambda.36.,logLambda.37.,logLambda.38.,logLambda.39.,logLambda.40.,logLambda.41.,logLambda.42.,logLambda.43.,logLambda.44.,logLambda.45.,logLambda.46.,logLambda.47.,logLambda.48.,logLambda.49.,logLambda.50.,logLambda.51.,logLambda.52.,logLambda.53.,logLambda.54.,logLambda.55.,logLambda.56.
0.751006,1.01521,0.921129,0.662687,0.443529,0.7958,0.610191,0.669929,1.01428,0.766382,1.16399,0.857212,0.812475,0.91537,0.696255,0.469944,0.717439,0.873935,0.704463,0.640034,0.765991,0.79928,0.95956,0.886066,0.737587,0.838899,0.836597,0.571034,0.767092,0.780817,0.683677,1.11614,1.22521,0.63617,0.879566,0.747729,1.01358,0.642249,0.631557,0.795849,0.955176,1.06227,1.04828,0.617742,0.850176,0.975536,0.941711,0.965334,1.17644,1.2921,1.06036,0.938525,0.665918,1.00789,1.03572,1.10395
0.743888,0.788964,0.608123,0.74256,0.77821,0.60167,0.871524,0.781659,0.650282,0.660531,0.6526,0.736745,0.786468,0.649828,0.592618,0.731436,0.616598,0.77149,0.686189,0.769089,0.765991,0.719809,0.736222,0.586738,0.694263,0.743164,0.750807,0.895282,0.825602,0.818561,0.798918,0.734645,0.693582,0.667732,0.538379,0.568718,0.715521,0.925573,0.869908,0.761797,0.634964,0.731552,0.758792,0.822209,0.789136,0.766339,0.794457,0.867786,0.793885,0.650953,0.869381,0.827618,0.986753,0.719112,0.717398,0.73508
0.712928,0.753691,0.905143,0.706634,0.625028,0.941966,0.515966,0.692156,0.854773,0.822979,0.856899,0.689418,0.670533,0.846854,0.924996,0.698653,0.866073,0.699375,0.804623,0.632017,0.679185,0.765841,0.804893,0.869691,0.743554,0.719462,0.694214,0.541353,0.596472,0.639385,0.631761,0.670519,0.902241,0.824298,1.02863,0.971997,0.824125,0.435659,0.523853,0.650139,0.876361,0.786999,0.723333,0.662248,0.657955,0.691288,0.661171,0.528662,0.709028,0.919259,0.610628,0.625941,0.443547,0.858915,0.82278,0.753062
0.819563,0.8177,0.803817,0.803726,0.799346,0.802064,0.810217,0.80784,0.800681,0.801707,0.800777,0.798688,0.799784,0.779969,0.782622,0.790749,0.805352,0.80219,0.806429,0.799862,0.799713,0.799947,0.793222,0.777576,0.791465,0.803993,0.814044,0.817029,0.818403,0.818801,0.81935,0.812728,0.798586,0.79683,0.788509,0.789785,0.80184,0.814105,0.811919,0.801871,0.798708,0.81013,0.810129,0.801706,0.809515,0.803904,0.816091,0.820441,0.82625,0.833602,0.83925,0.830881,0.846932,0.840273,0.835558,0.826565
0.917995,0.926313,0.863121,0.869745,0.855332,0.852575,0.886657,0.878947,0.847044,0.855979,0.859227,0.830997,0.849655,0.787187,0.786116,0.812125,0.859899,0.852688,0.872645,0.860224,0.848689,0.848853,0.813253,0.767155,0.822062,0.861183,0.898676,0.904565,0.918047,0.927829,0.921518,0.89087,0.847156,0.8293,0.811983,0.81851,0.851993,0.886166,0.879419,0.861268,0.846167,0.911711,0.875485,0.849803,0.881788,0.860791,0.905361,0.913427,0.950194,0.988321,1.00058,0.967058,1.02831,1.0164,0.991372,0.946122
0.5654,0.289747,0.822585,0.579861,0.462933,0.627143,0.599512,0.205462,0.807396,0.461125,0.328539,0.732795,0.145154,0.676601,0.694321,0.885242,0.301943,0.627747,0.607506,0.393564,0.742862,0.783121,0.98954,0.832197,0.570802,0.872942,-0.00649668,0.50221,0.612817,0.225287,0.438092,0.449052,0.836259,0.749575,0.884075,0.704814,0.666734,0.622431,0.785158,0.288775,0.786566,0.333268,0.21584,0.743096,0.139835,0.362585,0.408035,0.843689,0.576093,0.283943,-0.066958,0.53071,0.149765,-0.054895,0.333615,0.191183
0.598054,0.916745,0.417359,0.827563,0.68354,0.454388,0.21093,0.684036,0.0406867,0.591529,0.85972,0.508587,1.05335,0.922004,0.586119,0.391425,0.495098,0.636933,0.172589,0.606313,0.439671,0.471699,0.563691,0.354445,0.57485,0.58858,0.963966,0.357036,0.295355,0.794861,0.540622,0.834043,0.485918,0.345412,0.228144,0.635524,0.534967,0.720811,0.162796,0.891946,0.424064,0.947845,0.710581,0.521944,1.04481,0.890416,0.611182,0.27938,0.549965,0.737576,1.15544,0.347692,0.709001,1.2517,0.698148,1.06422
0.525527,0.574995,0.596718,0.456978,0.582673,0.560522,0.748672,0.530259,0.708711,0.500891,0.513829,0.423274,0.416462,0.433898,0.599339,0.487066,0.598784,0.589709,0.516528,0.505119,0.61597,0.543031,0.606054,0.516985,0.546236,0.567086,0.498928,0.652868,0.720678,0.600659,0.634785,0.498784,0.640463,0.661126,0.492889,0.43033,0.611252,0.457356,0.729183,0.363343,0.604425,0.525099,0.56398,0.636202,0.365027,0.606338,0.57105,0.710726,0.669475,0.60466,0.59227,0.592383,0.683913,0.569342,0.647403,0.607484
0.88997,0.593125,0.931871,1.01377,0.636022,0.696619,0.537152,1.01269,0.523635,0.7763,1.04476,1.00126,1.06989,0.85426,0.843198,0.637491,1.04025,0.95563,0.929776,0.942517,0.688254,1.03471,0.673139,0.803792,0.747156,0.482462,0.89129100000000006,0.461374,0.648327,0.720316,1.04843,0.733687,0.943825,0.691256,1.04087,0.96743,0.798888,0.8387,1.02106,1.0238,0.937655,0.739024,1.03171,0.817723,0.822354,0.710527,1.04391,0.632443,0.681578,1.01546,0.66484,0.712773,0.341625,0.728968,0.907156,0.852696
0.854651,0.860623,0.817089,0.80445,0.833182,0.820742,0.824548,0.803799,0.844586,0.816868,0.794343,0.815532,0.78917,0.779363,0.767643,0.805897,0.80177,0.817376,0.802024,0.805462,0.819946,0.794538,0.808034,0.771695,0.811966,0.848852,0.832019,0.861622,0.844887,0.839283,0.847218,0.847181,0.812205,0.800875,0.781209,0.803304,0.816259,0.834151,0.819212,0.799039,0.807633,0.844351,0.81699,0.813838,0.811576,0.823013,0.828934,0.85725,0.884617,0.868422,0.890362,0.8632,0.920232,0.90389,0.887165,0.867328
0.937208,0.950068,0.895849,0.870591,0.897509,0.894626,0.907228,0.863747,0.942879,0.889467,0.856684,0.89856,0.850684,0.842364,0.822841,0.871201,0.85096,0.899326,0.867539,0.856602,0.897615,0.859635,0.875775,0.834648,0.892219,0.920955,0.902153,0.957741,0.918505,0.912461,0.926661,0.926221,0.891289,0.875677,0.860853,0.8744,0.889751,0.91578,0.879818,0.866076,0.883787,0.921801,0.890724,0.878318,0.882205,0.90136,0.901161,0.9422,0.982057,0.952713,0.988592,0.950888,1.01549,0.986813,0.97141,0.944793
0.672272,0.717758,0.764095,0.74161,0.823479,0.789474,0.758793,0.721068,0.915688,0.838507,0.736636,0.901858,0.84655,0.933058,0.929897,0.893234,0.752536,0.867137,0.700571,0.761268,0.817854,0.754078,0.932818,1.0167,0.943263,0.801322,0.727512,0.802708,0.668003,0.68225,0.711437,0.727673,0.876334,0.873516,0.867632,0.899772,0.798081,0.731333,0.720289,0.795275,0.813073,0.709498,0.766377,0.820748,0.773931,0.846916,0.658277,0.728072,0.640495,0.541215,0.567504,0.568415,0.518976,0.527838,0.54623,0.63563
0.969205,0.924534,0.85902,0.868878,0.754593,0.775656,0.801365,0.878804,0.792578,0.787917,0.811683,0.673504,0.80698,0.715666,0.671742,0.719861,0.833092,0.827697,0.920468,0.836985,0.804647,0.830661,0.722297,0.67394,0.735294,0.861827,0.903044,0.876584,0.925885,0.929178,0.877034,0.852717,0.807746,0.782494,0.763626,0.736177,0.819446,0.799845,0.855636,0.794635,0.842602,0.876889,0.825846,0.822009,0.834733,0.78777,0.945467,0.882264,0.956684,1.02746,0.997411,0.988091,1.15461,1.07607,1.01159,0.918579
0.746819,0.692223,0.711535,0.748664,0.808278,0.756962,0.846891,0.711562,0.814256,0.837597,0.584326,0.917743,0.717358,0.919269,0.951016,0.90736000000000006,0.697257,0.769614,0.6329,0.732091,0.745996,0.783772,0.852215,0.891508,0.815116,0.673793,0.690828,0.728489,0.702025,0.583495,0.732672,0.763314,0.799869,0.879982,0.765025,0.840715,0.785974,0.694842,0.687229,0.77206,0.775419,0.777289,0.837188,0.838157,0.730885,0.850984,0.644292,0.756377,0.625051,0.571152,0.636298,0.5349,0.429276,0.458481,0.553307,0.690445
0.795672,0.839329,0.841848,0.903678,0.890771,0.924599,0.800988,0.877421,0.890749,0.891288,0.935707,0.936153,0.952594,0.999186,0.978558,0.947583,0.88867,0.905321,0.850732,0.900853,0.88994,0.917442,1.00619,1.06715,0.998887,0.925992,0.855762,0.815674,0.781876,0.8103,0.74978,0.854,0.889648,0.946345,0.967776,0.979448,0.902846,0.892034,0.844758,0.899544,0.899133,0.835348,0.843584,0.899245,0.888032,0.860843,0.849044,0.78777,0.736047,0.692451,0.669237,0.703942,0.609287,0.637303,0.688633,0.713244
0.610057,0.541044,0.746901,0.6094,0.678675,0.600645,0.785713,0.648916,0.706388,0.68738,0.591512,0.672905,0.642673,0.767802,0.785346,0.716066,0.708323,0.662806,0.684118,0.660798,0.723103,0.668272,0.626818,0.679978,0.614735,0.558691,0.6592,0.664414,0.678576,0.599726,0.727197,0.664823,0.736203,0.671646,0.695027,0.628497,0.706348,0.553262,0.652035,0.686583,0.684599,0.636485,0.755873,0.703537,0.664287,0.784542,0.610981,0.647142,0.617329,0.530499,0.617312,0.607983,0.603282,0.625828,0.547091,0.730206
1.13062,1.91883,0.559889,1.05269,0.818611,1.10941,0.0495767,1.00199,0.464283,0.936578,1.13688,0.776182,1.25376,0.466784,0.0725734,0.495988,0.621131,1.14532,0.626591,0.675836,0.528615,0.47493,1.25979,0.693485,1.40963,1.56377,0.773091,0.528722,0.681243,0.971343,0.316953,0.890043,0.93762,0.776764,0.619153,0.811544,0.63717,1.48152,0.63702,1.09959,0.585314,0.734191,0.17726,0.640407,0.788535,0.272319,0.944668,0.757985,0.961691,1.19131,1.04509,0.717384,0.694817,1.07961,1.28412,0.303968
0.629707,0.631214,0.616841,0.60616,0.60578,0.603252,0.626174,0.604065,0.600356,0.615229,0.591705,0.589224,0.599781,0.590033,0.579953,0.588408,0.603006,0.597704,0.611719,0.602868,0.609293,0.615975,0.586964,0.570591,0.598612,0.603315,0.617345,0.620241,0.623731,0.619173,0.627692,0.612325,0.60567,0.603272,0.591303,0.59616,0.601401,0.605367,0.623326,0.608419,0.608802,0.618749,0.611797,0.601147,0.612429,0.614074,0.629184,0.625538,0.645257,0.64912,0.644092,0.646281,0.655704,0.657961,0.642754,0.633568
