logLambda.1.,logLambda.2.,logLambda.3.,logLambda.4.,logLambda.5.,logLambda.6.,logLambda.7.,logLambda.8.,logLambda.9.,logLambda.10.,logLambda.11.,logLambda.12.,logLambda.13.,logLambda.14.,logLambda.15.,logLambda.16.,logLambda.17.,logLambda.18.,logLambda.19.,logLambda.20.,logLambda.21.,logLambda.22.,logLambda.23.,logLambda.24.,logLambda.25.,logLambda.26.,logLambda.27.,logLambda.28.,logLambda.29.,logLambda.30.,logLambda.31.,logLambda.32.,logLambda.33.,logLambda.34.,logLambda.35.,logLambda.36.,logLambda.37.,logLambda.38.,logLambda.39.,logLambda.40.,logLambda.41.,logLambda.42.,logLambda.43.,logLambda.44.,logLambda.45.,logLambda.46.,logLambda.47.,logLambda.48.,logLambda.49.,logLambda.50.,logLambda.51.,logLambda.52.,logLambda.53.,logLambda.54.,logLambda.55.,logLambda.56.
0.410395,0.236806,0.52174,0.173142,0.132887,0.233673,0.746332,0.249133,0.438286,0.74586,0.578191,0.618992,0.573243,0.377687,0.629312,0.612379,0.686521,0.383288,0.807506,0.695886,0.715441,0.857,0.85423,0.861885,1.00359,0.855182,0.688148,0.550625,0.795526,0.574938,0.620239,0.619039,0.438396,0.57608,0.703161,0.509766,0.518759,0.758884,0.601399,0.487786,0.942531,0.397285,0.73242,0.301816,0.440442,0.524238,0.413649,0.316247,0.520508,0.904163,0.382448,0.651713,0.384979,0.0575921,0.505805,0.499954
0.286031,0.146514,0.497714,1.87308,0.236329,0.463396,0.642514,0.750591,0.747709,0.656328,0.802812,0.338458,0.574419,0.640385,0.669497,0.391825,0.817798,0.852357,1.20068,0.27779,0.572155,0.392438,0.788641,1.12545,0.943054,0.805001,1.23962,1.26688,0.93753,0.531083,1.09413,0.436492,0.716909,0.145692,0.37588,0.370325,0.299606,0.934829,0.987869,0.611041,0.978208,1.5237,0.579298,0.619176,0.849034,1.38793,0.764825,0.938213,1.03408,0.709766,0.830307,0.840579,0.994934,1.08565,0.897024,1.213
0.536783,0.352804,0.49605900000000003,0.193935,0.702657,0.69251,0.941584,0.439534,0.83515,0.849185,0.616161,1.01335,0.828859,0.908081,0.635385,1.11191,0.803645,0.960695,0.822495,1.33113,0.769643,0.749978,0.956904,0.50241,0.588749,0.916141,0.655532,0.995118,0.945409,1.13004,0.705554,0.71389,0.600785,0.54887300000000006,0.908781,0.81494,1.22528,0.909686,0.416658,1.00913,0.608383,0.504661,0.917325,0.827534,0.809033,0.185722,0.427509,0.641549,0.548783,0.573316,0.76328,0.842535,0.402414,-0.0468833,0.393984,0.0229844
-0.352645,-0.128553,0.0836237,0.368831,0.482275,0.254223,0.645974,0.293648,0.723352,0.705382,0.648968,0.409417,0.41338,0.644544,0.673646,0.842456,0.621572,0.483369,1.24582,1.1071,0.999684,0.585168,1.32192,0.546352,0.5987,0.798008,0.568474,0.974201,1.0804,0.6855,0.988745,0.428563,0.402148,0.24069,0.352247,0.305575,0.279109,0.79090800000000006,0.701975,0.792074,0.878053,1.08828,0.394929,0.694543,0.817881,0.744891,0.668452,0.61557,0.79101,1.0741,1.19783,0.496304,0.477399,0.415268,0.365163,0.558268
0.743913,0.54067,0.327569,1.10858,0.581591,0.165702,1.15911,0.711034,0.894,0.506437,0.897674,0.766908,0.63286,0.717948,1.16878,0.963917,1.07197,0.310534,0.76569,1.43103,0.653217,0.985859,1.52132,0.68134,0.840118,1.14777,0.75908,1.18935,0.684546,0.500221,1.37423,0.635626,0.96555,0.0646355,0.956635,0.758465,0.681575,0.555583,0.727336,0.605535,0.752276,1.23071,0.24063,0.985071,0.270086,0.644412,0.645977,0.158467,0.508994,0.605769,0.816836,0.0942231,0.459988,-0.242409,-0.314132,0.481889
0.614826,0.690858,0.604877,0.65544,0.624231,0.597279,0.673576,0.596213,0.572582,0.608037,0.672171,0.655919,0.603419,0.568732,0.560642,0.609468,0.592659,0.639015,0.651756,0.625371,0.658049,0.626746,0.559889,0.608276,0.580723,0.644402,0.600324,0.679324,0.611144,0.638773,0.600677,0.618748,0.649082,0.655274,0.582671,0.605777,0.677896,0.683809,0.651355,0.671851,0.675416,0.738581,0.740907,0.690595,0.681774,0.714799,0.76399,0.846949,0.763725,0.65755,0.773601,0.735331,0.764087,0.763435,0.746169,0.743657
0.691255,0.44556,0.89289,1.54077,1.17996,1.17916,1.27531,1.09942,1.34166,1.07611,0.989524,0.576996,0.856145,0.911182,0.648617,0.932811,0.934088,0.389597,1.09987,0.978962,0.850875,0.957978,1.47123,0.920077,0.913896,1.19788,1.04296,0.921856,0.917926,1.02633,0.947682,0.91453,0.645273,0.429726,0.807389,1.05284,0.915071,0.930525,1.10602,0.35455,0.737702,1.14542,0.652764,0.681384,0.765369,1.21796,0.719772,0.449775,0.923109,0.929419,0.607121,1.3161,0.893821,0.587933,1.13815,0.960921
0.824279,1.08537,0.542118,0.965118,0.792019,0.557756,1.36622,0.992717,0.982435,0.731199,0.633401,0.654817,0.663837,0.640065,1.01198,0.304161,1.07058,0.848727,0.565992,0.900261,0.664774,0.93075,0.39433,0.962766,0.322045,0.657733,0.616401,0.555514,0.858297,0.775169,0.812731,0.647434,0.668419,0.657814,0.87855,0.960068,0.802341,0.923119,0.878262,0.591456,-0.00125824,1.14573,0.0149302,0.26648,0.554261,0.343067,0.116631,-0.00330864,0.758915,0.614772,0.393202,0.597441,0.833836,0.777176,0.469572,0.598424
0.188672,-0.249416,0.613924,0.59549,0.354744,0.528785,0.116238,0.0400682,0.249312,0.440309,0.335764,0.604753,0.474091,0.599668,0.0132025,1.19304,0.202279,0.756375,0.81368,0.517898,0.475702,0.271809,1.20067,0.332605,0.91155,0.62895,0.808121,1.21665,0.475082,0.512393,0.683456,0.686863,0.447155,0.53548,0.342632,0.190734,0.599481,0.540501,0.40762,0.6927,1.1301,0.104432,1.15783,0.70016,0.35403,0.715824,0.963956,0.916947,0.181727,0.210292,0.625578,0.107892,0.0378818,-0.0503475,0.441158,0.326737
0.532026,0.401902,0.856746,1.10979,0.219989,0.911614,0.796822,-0.188879,0.92375,0.507265,0.682678,0.767267,0.498183,0.401927,0.0455986,0.252074,0.753547,1.03885,0.865955,0.605994,0.301005,0.246154,1.2482,0.361069,0.651707,0.825492,1.05088,1.0976,1.16084,0.30573,0.70494,0.999594,0.89017,0.421084,0.864766,0.255837,0.729809,0.900222,0.871502,1.19261,0.957625,0.94961,1.15008,0.032071,0.342605,0.783182,1.02299,0.580273,1.14842,1.0633,0.761822,0.806683,0.578134,0.469268,0.261132,0.663019
0.729367,0.738117,0.743316,0.744384,0.748933,0.747706,0.738693,0.75657,0.741523,0.744487,0.742304,0.739194,0.727743,0.731796,0.719023,0.707926,0.719728,0.71413,0.725421,0.720058,0.706181,0.713806,0.71575,0.717566,0.722943,0.722362,0.730575,0.746746,0.757567,0.74102,0.737602,0.73433,0.731014,0.718953,0.73567,0.73525,0.75207,0.767986,0.785495,0.784845,0.799522,0.800397,0.806166,0.809979,0.834534,0.832676,0.831088,0.850216,0.861768,0.867218,0.877734,0.882482,0.871628,0.864544,0.886502,0.889295
0.394883,0.38225,0.654421,0.840174,0.555631,0.80571,0.875376,0.242877,0.427229,0.470936,0.399343,0.723768,0.803828,0.314207,0.570075,0.401492,0.82483,0.512285,0.836695,0.695403,0.99599,0.830705,0.782548,0.489397,0.635279,0.385888,0.0788643,0.447718,0.740911,0.732386,0.79973,0.130745,0.648572,0.570951,0.942366,0.499364,0.577233,0.481755,0.278047,0.209826,0.708185,0.631287,0.830431,0.264364,0.264765,0.290806,-0.148344,0.0758661,0.655379,0.701494,0.331706,0.585158,0.431489,0.240836,0.00347413,-0.0977116
