logLambda.1.,logLambda.2.,logLambda.3.,logLambda.4.,logLambda.5.,logLambda.6.,logLambda.7.,logLambda.8.,logLambda.9.,logLambda.10.,logLambda.11.,logLambda.12.,logLambda.13.,logLambda.14.,logLambda.15.,logLambda.16.,logLambda.17.,logLambda.18.,logLambda.19.,logLambda.20.,logLambda.21.,logLambda.22.,logLambda.23.,logLambda.24.,logLambda.25.,logLambda.26.,logLambda.27.,logLambda.28.,logLambda.29.,logLambda.30.,logLambda.31.,logLambda.32.,logLambda.33.,logLambda.34.,logLambda.35.,logLambda.36.,logLambda.37.,logLambda.38.,logLambda.39.,logLambda.40.,logLambda.41.,logLambda.42.,logLambda.43.,logLambda.44.,logLambda.45.,logLambda.46.,logLambda.47.,logLambda.48.,logLambda.49.,logLambda.50.,logLambda.51.,logLambda.52.,logLambda.53.,logLambda.54.,logLambda.55.,logLambda.56.
0.707735,0.81595,0.731204,0.799611,0.876785,0.865827,0.663352,0.722578,0.855081,0.55423,0.68329,0.561814,0.32996,0.464893,0.651325,0.86739,0.928403,0.849228,0.744794,0.625636,0.606226,0.3002,0.592525,0.548447,0.662342,0.830639,1.0998000000000001,1.3464,0.881918,1.05631,0.785064,0.771817,0.645504,0.674633,0.994618,0.920348,0.900997,0.70978,0.598519,0.820163,0.467259,0.604239,0.880399,0.617731,0.758737,1.05386,1.14392,1.29709,1.29457,1.55191,1.52429,1.55143,1.44153,1.40817,1.41024,1.64909
0.9193,0.855562,0.953764,0.842085,0.838116,0.801288,0.716666,0.704849,0.88395,0.882554,0.865138,0.949311,0.698183,0.853543,0.75708,0.961477,0.934425,0.775034,0.882081,0.855224,0.774031,0.900061,0.733765,0.865076,0.913677,0.989991,0.905022,0.974572,0.824137,0.927621,0.943223,0.729326,0.707516,0.829394,0.91356,0.831407,0.96006,0.823014,0.83209,0.925719,0.818967,0.862035,0.819283,0.795893,0.924521,0.891494,0.823299,1.03437,0.781167,0.817368,0.923915,0.98777,0.922863,0.893796,0.862452,1.03008
0.944967,0.959277,0.827087,0.851015,1.07305,0.969089,0.863103,0.872326,0.838487,0.734157,0.745256,0.397741,0.4361,0.618636,0.858614,0.824089,0.944768,0.859692,0.844812,0.851261,0.658373,0.289658,0.642348,0.960998,1.05677,1.15054,1.27938,1.26864,1.29372,1.06398,0.840551,0.759081,0.658558,0.628737,0.846078,1.07483,1.04751,0.856115,0.850914,1.1736,0.960351,0.858537,0.968358,0.863616,1.16809,1.29239,1.51835,1.69707,1.74864,1.62814,1.93934,1.93193,1.83179,1.60909,1.73258,1.81338
1.07213,0.977003,0.424379,0.778165,1.01269,0.951726,0.878061,0.839494,0.396825,0.616222,0.759093,0.271271,0.305062,0.291096,0.393938,0.34499,1.27263,0.808444,0.688141,0.7241,0.771927,0.317768,0.903262,0.71743,0.52305,0.89322,0.489198,0.587278,1.03644,0.789821,0.603041,1.04248,0.68693,0.293516,1.08335,1.02873,0.703612,0.89136,0.898229,0.655068,0.694548,0.569362,0.886456,0.833195,1.09466,1.01591,1.43648,1.01564,1.89922,1.15717,1.44665,1.37685,0.979716,1.11903,1.39505,1.25118
0.556239,0.673604,0.955648,0.736495,0.629819,0.615437,0.608505,0.67118,0.963972,0.905394,0.678841,0.913998,0.983834,0.881688,0.906862,1.02411,0.50132,0.677765,0.667952,0.802554,0.760311,0.844008,0.585641,0.808899,0.930689,0.774034,1.0773,0.906934,0.657434,0.868275,0.968802,0.557829,0.764276,0.893013,0.596328,0.605463,0.733753,0.613888,0.61801,0.91936,0.849317,0.937946,0.682158,0.755453,0.723557,0.793776,0.529289,0.798392,0.194594,0.731372,0.585763,0.654381,0.757293,0.725993,0.564349,0.656661
0.556372,0.740353,0.8657,0.700753,0.764545,0.610538,0.672648,0.610908,0.702814,0.710931,0.75948,0.660484,0.699409,0.757772,0.671657,0.794112,0.60596,0.91551,0.746468,0.667719,0.743931,0.68078,0.625706,0.760321,0.764915,0.760947,0.782441,0.557687,0.735762,0.717442,0.609422,0.805327,0.745667,0.675857,0.811949,0.757694,0.781777,0.442718,0.598174,0.679691,0.721741,0.864971,0.608451,0.572335,0.792578,0.861454,0.785108,0.917632,0.638489,0.785803,0.83725,0.930282,0.907171,0.747851,0.77097,0.876734
0.696824,0.758247,0.842507,0.81598,0.709834,0.720744,0.883114,0.758178,0.872266,0.757674,0.767365,0.850455,0.653417,0.771868,0.827614,0.675898,0.646064,0.830975,0.862961,0.843963,0.633954,0.542625,0.649685,0.727809,0.758544,0.578701,0.768722,0.642685,0.673668,0.862129,0.45634,0.762748,0.538451,0.684502,0.733026,0.521058,0.717552,0.465198,0.588432,0.829712,0.788144,0.792683,0.665784,0.711305,0.644911,0.713557,1.07264,0.667992,0.828427,0.987509,0.9107,0.945585,0.983121,0.550414,0.689161,0.761679
1.13117,0.919167,0.64294,0.832901,0.52783,0.923361,0.400804,0.729718,0.578372,0.86111,0.637177,1.16818,0.833271,0.517573,0.184945,1.0618,0.58157,0.52205,1.10637,0.755797,1.07435,1.34881,0.93025,0.987692,0.62133,1.02658,0.576256,1.05764,0.681697,0.613236,1.18932,1.2012,1.05974,0.601628,1.35913,1.23856,0.885033,1.45192,0.778588,1.14484,0.595959,0.972143,0.776221,0.758579,1.25359,0.551623,0.738283,0.855881,0.781491,0.748099,0.420933,1.127,0.795377,0.923844,0.981009,0.532239
0.733472,0.811595,0.748101,0.758993,0.978366,0.840986,0.835714,0.742518,0.835666,0.664306,0.759409,0.337381,0.465548,0.628412,0.8278,0.753597,0.885508,0.839771,0.634323,0.817044,0.613758,0.204316,0.557598,0.80548,0.920183,0.927077,1.13312,0.984089,1.06544,0.989702,0.682771,0.595459,0.471611,0.635563,0.652713,0.795913,0.888759,0.53616,0.750012,0.924264,0.89819,0.766305,0.890439,0.812352,0.855925,1.20554,1.24035,1.32901,1.37665,1.29532,1.64391,1.4254,1.47274,1.28565,1.34935,1.53669
0.978429,0.823873,0.417055,0.536043,0.234729,0.664238,0.317028,0.575911,0.262126,0.733507,0.369915,1.24505,0.507758,0.356691,-0.0384716,0.964517,0.239913,0.157199,1.4803,0.547794,1.07765,1.37106,0.963337,0.846548,0.437128,0.705568,0.173794,1.17172,0.428249,0.629991,1.26309,1.08861,1.02752,0.527848,1.49356,1.1716,0.671457,1.64157,0.609746,1.3546,0.262384,0.582497,0.755203,0.594453,1.40927,0.351159,0.813338,0.949191,0.771087,0.792324,0.177234,1.36722,0.745935,1.07534,0.951349,0.442498
