logLambda.1.,logLambda.2.,logLambda.3.,logLambda.4.,logLambda.5.,logLambda.6.,logLambda.7.,logLambda.8.,logLambda.9.,logLambda.10.,logLambda.11.,logLambda.12.,logLambda.13.,logLambda.14.,logLambda.15.,logLambda.16.,logLambda.17.,logLambda.18.,logLambda.19.,logLambda.20.,logLambda.21.,logLambda.22.,logLambda.23.,logLambda.24.,logLambda.25.,logLambda.26.,logLambda.27.,logLambda.28.,logLambda.29.,logLambda.30.,logLambda.31.,logLambda.32.,logLambda.33.,logLambda.34.,logLambda.35.,logLambda.36.,logLambda.37.,logLambda.38.,logLambda.39.,logLambda.40.,logLambda.41.,logLambda.42.,logLambda.43.,logLambda.44.,logLambda.45.,logLambda.46.,logLambda.47.,logLambda.48.,logLambda.49.,logLambda.50.,logLambda.51.,logLambda.52.,logLambda.53.,logLambda.54.,logLambda.55.,logLambda.56.
0.75604,0.755314,0.737352,0.731874,0.752131,0.731564,0.699357,0.739575,0.684225,0.682037,0.649812,0.667532,0.709984,0.707944,0.700325,0.679626,0.677914,0.67908,0.708961,0.707411,0.679889,0.748976,0.739967,0.764586,0.656429,0.718401,0.710465,0.683589,0.735136,0.734223,0.792422,0.81404,0.808182,0.805998,0.846633,0.856611,0.853832,0.885765,0.897347,0.894835,0.928811,0.967917,0.975841,1.01572,1.01837,1.00841,1.00791,0.987339,1.0124,1.00312,1.0611,1.06566,1.0816,1.07512,1.13232,1.16902
0.380406,0.697641,0.840874,0.85108,0.617424,0.640099,0.89796,0.324652,0.745958,0.380347,0.804225,0.633488,0.404682,0.296136,0.104248,0.307955,0.535793,0.451461,0.179045,0.334237,0.854191,0.523495,0.876342,0.326463,1.34311,0.546984,0.638008,0.959537,0.37321,0.673701,0.608593,0.793093,0.983555,1.29241,1.13919,1.31679,1.46178,1.53678,1.72318,1.9039,1.37784,1.68025,1.92223,1.46676,1.81102,1.8885,1.75809,1.74784,1.66249,2.01836,1.97593,1.72395,1.7982,1.99657,2.32066,2.03626
0.766818,0.789848,0.769994,0.780062,0.780621,0.743697,0.717792,0.731119,0.691302,0.685516,0.673099,0.682074,0.771414,0.76014,0.729224,0.684308,0.684455,0.681824,0.730171,0.708814,0.691605,0.80137,0.817679,0.806332,0.670282,0.732556,0.711595,0.67152,0.723951,0.737251,0.821372,0.86457,0.874272,0.89146,0.921866,0.930306,0.917357,0.956526,1.00507,1.00251,0.999155,1.05048,1.09779,1.14934,1.152,1.12265,1.10196,1.05741,1.08621,1.09383,1.15076,1.13502,1.16026,1.15391,1.2647,1.30004
0.384458,0.769188,0.845476,0.68237,0.802515,0.71373,0.577723,0.740702,0.772613,0.524607,0.56396,0.93993,0.809439,0.378102,0.543704,0.616492,0.603663,0.635821,0.318314,0.79022,0.851174,0.723254,0.82078,0.721105,1.07335,0.565369,0.664665,0.635787,0.807834,0.626339,0.946756,0.9182,1.07091,1.0335,1.22864,1.24799,1.35031,1.45202,1.51466,1.35491,1.48588,1.41544,1.57604,1.2018,1.57863,1.46453,1.76131,1.52688,0.881906,1.51783,1.73322,1.66299,1.58398,1.49276,1.70964,2.09917
1.12421,0.769673,0.679572,0.827646,0.725645,0.701092,0.871299,0.804993,0.503117,0.753996,0.661909,0.320713,0.631024,1.05148,0.421483,0.516571,0.747654,0.550203,1.00558,0.453089,0.404339,1.03003,0.853556,0.776734,0.27488,0.924918,0.773971,0.574852,0.489883,0.708353,0.72458,0.900199,0.852989,1.02602,0.772722,0.951806,0.721266,0.720914,0.919677,1.08568,0.97443,1.13086,1.17066,1.61847,1.29225,1.29129,0.953873,1.05633,1.92573,1.28478,1.19615,1.19793,1.42431,1.41034,1.68623,1.25593
0.864148,0.902651,0.648854,0.801159,0.581546,0.92406,0.586618,1.14136,0.741448,0.438774,0.81558,0.490106,0.847382,0.65238,0.415918,0.686477,0.714594,0.897832,0.793533,0.633743,0.780113,0.690781,0.682058,0.625439,1.00463,0.74705,0.802047,0.60044,0.90822,0.719251,0.815691,1.17297,0.865919,1.21367,0.694281,0.932682,0.947446,1.04575,0.813088,0.991259,1.03483,0.972288,1.09397,1.15073,1.37129,1.28724,1.40281,0.920855,0.978313,1.01783,1.16209,1.22861,1.30569,1.09314,1.36595,1.15392
0.687945,0.701924,0.865175,0.849212,0.982688,0.62905199999999994,0.883977,0.538224,0.710975,0.854829,0.695852,0.919923,0.76933,0.955186,0.92231,0.664099,0.759836,0.524638,0.663124,0.807149,0.77113,1.06309,1.14288,0.983777,0.524379,0.708477,0.607321,0.771284,0.570518,0.701622,0.914669,0.750635,1.00064,0.836069,1.2721,1.15867,0.911708,1.03711,1.30828,1.1798,1.11842,1.27742,1.37829,1.28872,1.23353,1.14075,1.02548,1.20592,1.12842,1.22944,1.21411,1.02262,1.11549,1.29332,1.37115,1.57769
1.21588,0.895024,0.719418,0.661035,0.523742,0.998142,0.488902,0.939664,0.551469,0.40229,0.659504,0.312174,0.745286,0.335577,0.0448331,0.450719,0.60982,0.807346,0.69912,0.492655,0.759249,0.637486,0.351511,0.478378,1.25552,0.735298,0.941298,0.491108,1.0188,0.840552,0.963435,1.42942,0.928534,1.31493,0.593539,1.1203,1.43258,1.32161,1.11591,1.29783,1.58429,1.36066,1.52456,1.70766,1.91118,1.98021,2.16708,1.67901,1.67172,1.83711,1.97486,2.28333,2.32832,1.97583,2.32557,2.01925
1.32979,0.389709,0.587812,0.178417,0.79303,0.330527,0.797667,0.635966,0.11935,0.228506,0.732734,0.392396,0.562409,0.485951,-0.431795,0.195538,0.536151,0.402142,0.671762,0.784495,1.35734,0.619695,0.451396,0.619084,0.91612,0.683585,0.264268,0.00844403,0.734536,0.851856,0.845626,1.59555,0.925176,0.924116,0.656318,1.21915,1.37109,0.734359,0.797543,1.60976,1.58915,1.09684,1.30969,1.63885,1.95777,1.70585,1.85337,1.23077,1.19208,1.46673,1.29249,1.73009,1.66855,1.47675,1.38733,1.42425
0.736828,0.792803,0.801514,0.792453,0.708494,0.839598,0.663796,0.657496,0.639072,0.643165,0.522405,0.525198,0.711672,0.614126,0.77607,0.609025,0.533076,0.620687,0.501967,0.638298,0.519741,0.796987,0.793398,0.769365,0.648709,0.624377,0.774664,0.7874,0.680048,0.664098,0.901309,0.749288,0.845479,0.997005,1.02329,1.06803,1.01332,1.21519,1.21984,1.07211,1.24049,1.32731,1.4586,1.36044,1.38055,1.40232,1.36056,1.45513,1.39596,1.608,1.61121,1.51363,1.61289,1.66805,1.83803,1.89954
