logLambda.1.,logLambda.2.,logLambda.3.,logLambda.4.,logLambda.5.,logLambda.6.,logLambda.7.,logLambda.8.,logLambda.9.,logLambda.10.,logLambda.11.,logLambda.12.,logLambda.13.,logLambda.14.,logLambda.15.,logLambda.16.,logLambda.17.,logLambda.18.,logLambda.19.,logLambda.20.,logLambda.21.,logLambda.22.,logLambda.23.,logLambda.24.,logLambda.25.,logLambda.26.,logLambda.27.,logLambda.28.,logLambda.29.,logLambda.30.,logLambda.31.,logLambda.32.,logLambda.33.,logLambda.34.,logLambda.35.,logLambda.36.,logLambda.37.,logLambda.38.,logLambda.39.,logLambda.40.,logLambda.41.,logLambda.42.,logLambda.43.,logLambda.44.,logLambda.45.,logLambda.46.,logLambda.47.,logLambda.48.,logLambda.49.,logLambda.50.,logLambda.51.,logLambda.52.,logLambda.53.,logLambda.54.,logLambda.55.,logLambda.56.
0.754335,0.930785,0.951539,1.03751,0.357774,0.373338,0.315774,0.607115,1.4103,0.515998,0.405568,0.257555,0.802299,1.18961,0.192298,1.05198,0.491275,0.240138,0.866351,0.671693,1.09209,0.772657,1.26071,1.06916,0.838293,0.666607,0.582276,0.929455,0.801906,0.282004,0.647523,0.372417,1.13526,0.797887,0.627087,0.699473,1.26369,1.34489,1.25063,1.15199,1.10626,1.08302,1.26729,1.50107,1.7009,1.09362,1.06282,0.9753,1.31603,1.02535,1.28215,1.50561,1.50029,0.477728,0.704132,1.16096
0.841416,0.572603,0.612483,0.604793,0.656239,0.702998,0.610139,0.568245,0.499257,0.62804,0.842874,0.778354,0.660426,0.545345,0.551805,0.31947,0.730999,0.413983,0.912158,0.759914,0.661599,0.712953,0.66907,0.846644,0.722961,0.613586,0.783931,0.79953,0.977032,0.794694,0.446541,0.696799,0.727747,0.552403,0.677412,0.723918,0.56855,0.476,0.700787,1.07415,0.946934,1.2557,0.804803,0.872976,0.867982,0.974235,1.07277,1.17321,1.12667,0.930402,0.878137,0.876277,0.836884,1.32993,1.24069,0.867635
0.950709,0.659491,0.853405,1.09379,0.925805,0.673978,0.795395,0.749182,0.84589,1.02266,0.586671,0.632965,0.853468,0.71741,0.588384,0.97123,0.849697,0.72444,0.614434,0.574634,0.943431,0.585328,0.741984,0.567652,0.439336,0.709013,0.832242,0.677696,0.519955,0.791141,0.541527,0.920824,1.02149,1.05536,0.645933,0.771782,0.724782,1.21283,1.20494,0.493829,0.637266,0.669078,0.900203,0.835155,0.953742,0.692802,0.790844,0.589963,0.741927,0.977848,0.368796,0.620852,0.62002,0.29205,0.57268,0.987938
0.851386,0.824096,0.834078,0.796824,0.829012,0.854779,0.842289,0.847596,0.854798,0.840157,0.885957,0.83794,0.838745,0.857965,0.849485,0.809928,0.829247,0.871339,0.877366,0.902783,0.852689,0.887441,0.866672,0.886591,0.888564,0.856194,0.857297,0.843173,0.901185,0.840156,0.86189,0.825645,0.847082,0.832987,0.871372,0.836664,0.86602,0.81533,0.81714,0.920757,0.884643,0.959343,0.885935,0.913803,0.892354,0.911417,0.893731,0.917921,0.927711,0.914776,0.950834,0.891336,0.929491,0.982395,0.908857,0.872868
0.97554,1.05879,1.22977,1.4447,0.776839,0.213697,0.71505,0.995738,1.27679,0.807284,0.42390099999999997,0.0690445,0.844721,0.915216,0.595234,0.938243,1.12277,0.591919,0.40911,0.529216,1.30288,0.211693,0.879092,0.891897,1.0341,0.859696,0.457662,0.849207,0.721965,0.84445,0.487395,0.623368,1.54158,0.998212,0.635279,1.27506,0.77732,1.47422,0.915557,0.424536,0.690942,0.49026,1.0565,0.382601,1.35843,0.854407,0.829563,1.15042,0.555108,0.359558,0.626684,0.818152,0.65036,0.291386,0.699576,0.919502
0.698914,0.674784,0.604545,0.718623,0.560315,0.480823,0.601396,0.557329,0.695679,0.507438,0.657552,0.551946,0.693821,0.6004,0.611867,0.625815,0.842405,0.640375,0.547794,0.810079,0.646638,0.660669,0.60609,0.682634,0.555552,0.614883,0.676703,0.783822,0.704599,0.60507,0.624625,0.595733,0.703368,0.72683,0.683558,0.720889,0.663603,0.627716,0.767963,0.726695,0.713609,0.664258,0.809577,0.684292,0.812864,0.71552,0.796809,0.790598,0.788987,0.835324,0.716456,0.708027,0.771501,0.699743,0.657724,0.692662
0.855839,0.874685,0.881042,0.853765,0.947199,0.96319,0.842401,0.84549,0.900949,0.885245,0.776189,0.84554,0.731114,0.864174,0.975073,0.90413,0.762391,0.76848,0.913772,0.69436,0.803651,0.80337,0.831128,0.84495,0.797947,0.873544,0.886084,0.789726,0.825065,0.890732,0.830758,0.913242,0.827958,0.84424,0.836422,0.762367,0.834892,0.908509,0.782857,0.685522,0.782218,0.784704,0.735909,0.760141,0.707753,0.77986,0.758211,0.73538,0.708268,0.720034,0.766553,0.758663,0.704518,0.677427,0.76461,0.76848
0.433246,0.489107,0.410838,0.425741,0.15363,0.121823,0.416876,0.473527,0.3923,0.471489,0.650282,0.541982,0.780216,0.445533,0.0197739,0.284519,0.66677,0.680778,0.5567,0.957828,0.661584,0.685182,0.629971,0.523782,0.592565,0.392078,0.351357,0.617599,0.629665,0.489192,0.55418,0.345297,0.548801,0.57604,0.547778,0.790656,0.540172,0.444677,0.806117,1.11271,0.92995,0.995172,0.969772,1.03745,1.14024,0.91097,0.945247,1.0711,1.14937,1.13902,0.992968,0.853942,1.22329,1.22174,0.967121,0.859088
0.79201,0.942607,0.893763,0.666544,0.527621,0.76749,0.554458,0.733157,0.713565,0.651103,0.626762,0.767024,0.695302,0.798045,0.701476,0.619593,0.680803,0.805589,0.75163,0.702996,0.822534,0.785055,0.975887,0.526885,0.671648,0.497266,0.643027,0.662407,0.809866,0.656193,0.622769,0.962562,0.65578,0.715663,0.704285,0.844422,0.748084,0.689318,0.977541,0.788239,1.00073,0.735476,0.782352,0.941763,0.892592,0.923787,0.698711,0.819782,0.798336,0.634284,0.864432,0.943165,0.884117,0.801095,0.904188,0.830046
0.385272,0.0968756,0.189847,0.798826,1.03589,0.432114,0.823737,0.440665,0.799846,0.737024,0.826979,0.491366,0.737647,0.66060700000000006,0.552895,0.790206,0.753126,0.330047,0.650928,0.68567,0.47401,0.443384,0.226346,1.17647,0.623661,1.0623,0.712959,0.853001,0.480664,0.779935,0.760184,0.0885553,0.967435,0.55127,0.683796,0.353687,0.57201,0.731481,0.258813,0.747183,0.222179,0.964724,0.80985,0.368203,0.478319,0.347152,0.913972,0.717705,0.725367,1.12494,0.481912,0.314661,0.534762,0.717605,0.485448,0.58496
