logLambda.1.,logLambda.2.,logLambda.3.,logLambda.4.,logLambda.5.,logLambda.6.,logLambda.7.,logLambda.8.,logLambda.9.,logLambda.10.,logLambda.11.,logLambda.12.,logLambda.13.,logLambda.14.,logLambda.15.,logLambda.16.,logLambda.17.,logLambda.18.,logLambda.19.,logLambda.20.,logLambda.21.,logLambda.22.,logLambda.23.,logLambda.24.,logLambda.25.,logLambda.26.,logLambda.27.,logLambda.28.,logLambda.29.,logLambda.30.,logLambda.31.,logLambda.32.,logLambda.33.,logLambda.34.,logLambda.35.,logLambda.36.,logLambda.37.,logLambda.38.,logLambda.39.,logLambda.40.,logLambda.41.,logLambda.42.,logLambda.43.,logLambda.44.,logLambda.45.,logLambda.46.,logLambda.47.,logLambda.48.,logLambda.49.,logLambda.50.,logLambda.51.,logLambda.52.,logLambda.53.,logLambda.54.,logLambda.55.,logLambda.56.
0.688995,0.728992,0.730144,0.704613,0.699624,0.709895,0.696803,0.704656,0.728394,0.756585,0.727342,0.718978,0.750504,0.772046,0.785338,0.727664,0.774181,0.799587,0.742759,0.727188,0.748829,0.72149,0.702949,0.747961,0.784273,0.722482,0.723976,0.720192,0.716878,0.740703,0.743735,0.783927,0.774411,0.732998,0.731594,0.78903,0.790651,0.79203,0.839701,0.890186,0.910165,0.903541,0.906573,0.951469,0.976652,1.00111,0.973224,0.939029,0.939976,0.936058,0.970396,0.959245,0.894687,0.900589,0.932338,0.86313
0.89872,0.858318,0.847089,0.872311,0.867432,0.867957,0.848729,0.804028,0.765794,0.756715,0.69901,0.697961,0.709658,0.713181,0.709424,0.72301,0.711011,0.737111,0.751368,0.833417,0.839474,0.837224,0.887201,0.874324,0.896601,0.916931,0.925667,0.937324,0.868109,0.839823,0.838888,0.791295,0.736978,0.758392,0.7476,0.764401,0.715248,0.706875,0.689642,0.693898,0.687779,0.649455,0.662324,0.621681,0.613102,0.614611,0.606467,0.585956,0.602192,0.546902,0.575946,0.634141,0.584307,0.577652,0.614817,0.579746
0.695411,0.705158,0.690306,0.742585,0.728099,0.745346,0.712535,0.730843,0.730517,0.745138,0.730812,0.735958,0.707608,0.689383,0.656815,0.704903,0.690586,0.660638,0.666821,0.664879,0.633162,0.658101,0.638606,0.642519,0.606686,0.585947,0.576724,0.560286,0.586385,0.546054,0.56041,0.551899,0.551228,0.544903,0.550295,0.581391,0.633032,0.607819,0.638459,0.659079,0.651205,0.67524,0.700999,0.761499,0.71358,0.750442,0.735779,0.71365,0.73294,0.715126,0.667045,0.652083,0.701935,0.705985,0.680068,0.682807
0.81789,0.785733,0.804908,0.761214,0.768935,0.777013,0.810255,0.764748,0.762524,0.747822,0.712545,0.715938,0.719812,0.70441,0.697464,0.69121,0.729771,0.718091,0.709435,0.720092,0.720823,0.72275,0.716633,0.68935,0.701032,0.720641,0.738937,0.734112,0.696963,0.739225,0.733021,0.760832,0.755345,0.800651,0.766022,0.709847,0.705691,0.673398,0.626846,0.631932,0.616437,0.601216,0.571074,0.606528,0.564194,0.577289,0.597911,0.578168,0.594197,0.599806,0.615149,0.596359,0.607683,0.601804,0.614362,0.643195
0.824019,0.830191,0.873106,0.843622,0.848302,0.796246,0.830156,0.801719,0.789479,0.743351,0.75945,0.723846,0.704814,0.672093,0.702504,0.696437,0.678969,0.697829,0.713741,0.696227,0.680654,0.706622,0.724361,0.693112,0.706015,0.721098,0.685353,0.659791,0.647571,0.682685,0.618622,0.621845,0.616762,0.635439,0.664586,0.639502,0.628673,0.671969,0.693015,0.71769,0.759022,0.754683,0.817624,0.776973,0.776835,0.783671,0.790482,0.804268,0.773312,0.810785,0.803233,0.825818,0.806535,0.789063,0.766268,0.761659
0.600129,0.619174,0.605773,0.594613,0.609081,0.549044,0.605339,0.627451,0.663708,0.650392,0.649884,0.704599,0.691692,0.669009,0.643497,0.625422,0.586389,0.563953,0.648505,0.647622,0.619141,0.618397,0.637229,0.610505,0.651144,0.666549,0.655879,0.634415,0.62626,0.64184,0.635452,0.645255,0.681597,0.67592699999999994,0.700875,0.73485,0.712359,0.717197,0.746039,0.750567,0.714847,0.659603,0.649345,0.610357,0.595355,0.598077,0.637644,0.647949,0.575499,0.550109,0.540628,0.525427,0.53067,0.492465,0.422739,0.445578
0.759932,0.77069,0.783314,0.79398,0.790502,0.74202,0.798933,0.766956,0.715339,0.696787,0.6736,0.63233,0.625111,0.663988,0.686941,0.707526,0.693703,0.701778,0.701549,0.700818,0.710369,0.712596,0.764426,0.741694,0.741619,0.682863,0.664913,0.676221,0.686987,0.720492,0.712548,0.692962,0.680076,0.658636,0.683833,0.710761,0.713805,0.746194,0.759933,0.779571,0.833568,0.830968,0.87338,0.889082,0.885732,0.911699,0.915115,0.905991,0.886612,0.848327,0.824091,0.818147,0.842532,0.864691,0.867855,0.918592
0.72292,0.749768,0.768882,0.745539,0.729385,0.790576,0.786434,0.81472,0.823008,0.82683,0.822919,0.817036,0.799886,0.796516,0.831355,0.849824,0.863531,0.834109,0.822514,0.831501,0.854334,0.875022,0.864871,0.874836,0.80903,0.792483,0.799328,0.86081,0.869044,0.856249,0.8936,0.868486,0.870477,0.808643,0.75869,0.793095,0.825843,0.826812,0.814004,0.763901,0.736109,0.707741,0.724486,0.744235,0.749258,0.736053,0.723671,0.751181,0.764494,0.746509,0.697229,0.698298,0.703624,0.694195,0.666785,0.624607
0.880256,0.866543,0.869746,0.861725,0.887529,0.900507,0.923488,0.9094,0.944575,0.930672,0.878479,0.885872,0.929617,0.931292,0.936286,0.908821,0.924716,0.867464,0.829208,0.856008,0.864464,0.82731,0.857251,0.81701,0.85873,0.887379,0.86240000000000006,0.834689,0.85712,0.95186,0.92971,0.986656,0.984298,0.99772400000000006,0.985404,0.94964,0.929951,0.965086,0.953589,0.972789,1.03676,1.0541,1.08671,1.09081,1.09193,1.09634,1.0925,1.14654,1.13759,1.14067,1.15411,1.14799,1.18936,1.20812,1.21121,1.2079
1.05686,1.07276,1.06705,1.05091,1.04625,1.0021,0.958998,0.986803,1.01004,0.98397,0.935991,0.91448,0.89728,0.923342,0.892626,0.857861,0.875855,0.939577,0.940348,0.967128,1.00268,1.02489,1.00905,0.965668,0.987421,0.974126,1.01593,1.0677,1.09583,1.1069,1.12095,1.11152,1.06981,1.12082,1.09783,1.10174,1.08834,1.09611,1.1157,1.106,1.09819,1.09685,1.11733,1.08283,1.06638,1.05081,1.04561,1.03422,0.992504,0.951864,0.959274,0.936866,0.946014,0.917145,0.928662,0.937366
