logLambda.1.,logLambda.2.,logLambda.3.,logLambda.4.,logLambda.5.,logLambda.6.,logLambda.7.,logLambda.8.,logLambda.9.,logLambda.10.,logLambda.11.,logLambda.12.,logLambda.13.,logLambda.14.,logLambda.15.,logLambda.16.,logLambda.17.,logLambda.18.,logLambda.19.,logLambda.20.,logLambda.21.,logLambda.22.,logLambda.23.,logLambda.24.,logLambda.25.,logLambda.26.,logLambda.27.,logLambda.28.,logLambda.29.,logLambda.30.,logLambda.31.,logLambda.32.,logLambda.33.,logLambda.34.,logLambda.35.,logLambda.36.,logLambda.37.,logLambda.38.,logLambda.39.,logLambda.40.,logLambda.41.,logLambda.42.,logLambda.43.,logLambda.44.,logLambda.45.,logLambda.46.,logLambda.47.,logLambda.48.,logLambda.49.,logLambda.50.,logLambda.51.,logLambda.52.,logLambda.53.,logLambda.54.,logLambda.55.,logLambda.56.
0.812426,0.704971,0.885812,0.710191,0.606552,0.799125,0.814125,0.572405,0.723078,0.596847,0.524413,0.545794,0.227567,0.701711,0.725156,0.625542,0.743645,0.555583,0.643048,0.659814,0.597089,0.332105,0.321118,0.722551,0.403078,0.312638,0.618218,0.755689,0.57554400000000006,0.553278,0.432283,0.513272,0.557725,0.596236,0.690266,0.572314,0.541742,0.669169,0.456973,0.472989,0.632708,0.858658,0.474749,0.507483,0.511236,0.599573,0.448319,0.562315,0.615764,0.684864,0.592597,0.63475,0.39922,0.540787,0.695636,0.576014
1.24835,1.17095,1.24936,1.17878,1.09835,0.989012,0.955993,1.02446,1.03673,0.873586,0.912286,0.902489,0.897835,0.913264,0.834398,0.834467,0.774957,0.827084,0.714566,0.76114,0.671582,0.708412,0.725047,0.778526,0.813932,0.888659,0.727928,0.770713,0.847511,0.701857,0.585138,0.713324,0.836324,0.977265,0.913299,0.941567,1.01831,0.996566,0.924253,0.825166,0.775007,0.724544,0.701919,0.85113,0.891132,0.858786,0.801607,0.794832,0.995318,0.87743,0.797021,0.878412,0.85627,0.984553,0.994882,0.982542
1.10847,1.05963,1.21175,0.908812,0.934398,0.714999,0.750369,0.849095,0.959732,0.79843,0.775909,0.869463,0.731821,0.662836,0.570334,0.55981,0.572173,0.643241,0.577138,0.602521,0.5294,0.465531,0.498203,0.510455,0.613189,0.780362,0.581409,0.444286,0.467788,0.491494,0.356965,0.414204,0.617734,0.788694,0.701607,0.709291,0.820716,0.979109,0.782042,0.681167,0.523085,0.608404,0.505648,0.577324,0.712477,0.625263,0.622824,0.705936,0.894475,0.605151,0.585893,0.712127,0.642476,0.927216,0.942084,0.803427
1.12405,1.11224,1.26287,0.969286,0.973533,0.842722,0.872893,0.980455,0.92463,0.935969,0.846556,0.897037,0.80758,0.794692,0.668217,0.707452,0.686032,0.705194,0.707049,0.780946,0.608742,0.504783,0.577683,0.660298,0.67358,0.76676,0.712172,0.565444,0.634798,0.714804,0.535244,0.551465,0.751597,0.84876,0.797653,0.775687,0.865495,0.965531,0.813271,0.837422,0.596332,0.710676,0.682684,0.662476,0.752912,0.697044,0.712378,0.734857,0.967364,0.788838,0.693152,0.82463,0.761242,0.888526,0.916008,0.905559
1.00123,0.733989,0.235962,1.16165,0.603515,1.34907,0.611066,0.132466,0.914377,-0.130724,0.680209,0.0325498,0.448496,0.715906,0.897901,0.809629,0.834384,0.794417,0.843596,0.232948,0.398083,0.885038,0.49076,0.547964,0.719936,0.327398,0.617945,1.13721,0.99786300000000006,0.653021,0.385001,1.02929,1.06929,0.667252,0.931342,1.17505,0.768808,0.359578,0.77415,0.387786,1.04804,0.461608,0.336566,1.03033,0.751474,1.16662,0.720536,0.623267,0.0587367,0.50581,0.765963,0.458228,0.533057,0.516166,0.436174,0.671506
0.732802,0.928055,0.967637,0.477755,0.714957,0.458035,0.852204,0.60772,0.749316,0.505092,0.624569,0.644147,0.671747,0.568793,0.683085,0.53929,0.695127,0.580937,0.435761,0.619727,0.544895,0.380687,0.494885,0.554994,0.625392,0.671723,0.545712,0.467619,0.597177,0.566958,0.436679,0.429952,0.651123,0.624786,0.596719,0.633087,0.44924,0.547359,0.643932,0.645614,0.538617,0.538954,0.52905,0.61725,0.685785,0.60969,0.56141,0.581962,0.816641,0.671252,0.411958,0.603563,0.521092,0.599632,0.513581,0.646359
1.14813,1.39841,1.42158,1.15573,1.21315,0.906086,1.46776,0.862612,1.22985,0.902169,1.08581,1.2213,1.02673,1.26069,1.25762,1.03504,1.14834,1.01387,0.808637,0.922889,0.881221,0.725129,0.838825,1.00535,1.05185,1.07841,0.994167,0.875803,1.0399,1.18532,0.839225,0.84915,0.921599,0.888491,0.99015,0.891382,0.958203,0.864066,0.96558,1.34763,1.02157,1.02185,1.05938,1.09227,1.17629,1.15293,1.07587,0.868175,1.11428,1.30717,0.810063,0.782116,0.835739,0.623734,0.789073,1.37666
0.478915,0.912261,0.856955,0.634149,0.929142,0.612295,0.743773,0.782506,0.85735,0.532654,0.523862,0.751526,0.659979,0.743638,0.978717,0.654482,0.6003,0.6678,0.541432,0.612503,0.510523,0.511965,0.429266,0.63692,0.756901,0.871969,0.59125,0.744993,0.726334,0.500162,0.520836,0.75229,0.553754,0.462863,0.720805,0.460699,0.502978,0.379489,0.899267,0.841687,0.43953,0.595573,0.684176,1.07841,0.584621,0.626297,0.511077,0.587643,0.681001,0.824668,0.396845,0.388702,0.311664,0.522862,0.381432,0.840378
0.422258,0.987068,0.554736,1.0643,1.20863,1.24352,0.98588,1.09366,1.04726,0.867253,0.825664,0.669776,1.12276,0.988323,1.37443,0.758595,0.769505,1.10495,0.432103,0.875927,0.451997,0.997619,0.690212,0.665467,0.952325,0.995916,0.982574,1.05067,1.09948,1.16818,0.712778,0.793792,0.657994,0.627611,0.785518,0.504743,0.525333,0.131987,0.964326,0.921599,0.367209,0.763849,1.02443,1.70792,0.467191,0.522047,0.512724,0.804575,0.77802,1.07663,0.371446,0.777862,0.510081,0.42946,0.444493,1.20637
0.99522,0.97767,0.783362,0.619501,0.777927,0.836713,0.707266,0.904955,0.699412,0.747227,0.601154,0.704654,0.689979,0.756787,0.804098,0.979438,0.762325,0.571757,0.727376,0.905102,0.837003,0.475828,0.686145,0.81314,0.75687,0.666861,0.640841,0.945037,0.82221,0.804284,0.764662,0.921689,0.817273,0.645444,0.83574,0.683463,0.81537,0.78391,0.866663,1.018,0.660173,0.791546,0.925224,0.672418,0.744547,0.965216,0.831474,0.822794,1.02957,0.862277,0.89898,0.696642,0.747092,0.537884,0.840562,0.91536
1.17654,1.1139,1.34281,1.22811,1.09067,1.08424,0.835703,0.784392,1.19642,0.767547,0.797793,0.659799,0.690209,0.924498,0.71335,0.354378,0.641435,0.827092,0.695804,0.584906,0.442206,0.789729,0.573203,0.60339,0.626611,0.73519,0.736766,0.535445,0.618108,0.733744,0.431638,0.489493,0.769879,1.02567,0.796317,0.996635,0.872766,0.906212,0.814427,0.508169,0.714767,0.563723,0.380407,0.840395,0.898652,0.561564,0.623789,0.648058,0.627175,0.683813,0.692878,0.880649,0.79613,1.15696,0.813707,0.995789
0.938705,1.09359,0.643063,0.660074,0.737261,0.501409,0.522794,0.571462,0.761116,0.230693,0.53819,0.463013,0.521333,0.657287,0.825547,0.167978,0.359631,0.286135,0.591537,0.605876,0.435852,0.681923,0.61817,0.56173,0.460045,0.850046,0.226787,0.633822,0.506623,0.75325,0.49863,0.462767,0.619889,0.590829,0.817763,0.770627,0.467271,0.0488354,0.837286,0.737373,0.632684,0.609073,0.503198,0.829275,0.728421,0.326295,0.621331,0.728491,0.669368,0.545153,0.567681,0.695566,0.515427,0.396291,0.460936,0.599284
0.672991,0.606272,0.513842,0.560946,0.691325,1.26384,1.01912,0.781215,1.16858,1.06285,0.95106,0.671332,1.18214,0.92935,0.398008,0.96314,0.883321,0.791377,1.11036,0.879771,1.05555,0.844012,0.635452,0.761186,0.893946,0.525326,1.16673,0.82790300000000006,1.27262,1.24048,0.809263,0.871311,0.963106,0.754719,0.484984,0.700638,1.03077,1.0613,0.609028,0.809634,0.742207,0.641686,0.979765,0.761605,0.618599,0.861998,0.716907,0.706218,0.799555,1.08736,0.947156,0.597635,0.996893,0.886505,1.37134,0.773905
