logLambda.1.,logLambda.2.,logLambda.3.,logLambda.4.,logLambda.5.,logLambda.6.,logLambda.7.,logLambda.8.,logLambda.9.,logLambda.10.,logLambda.11.,logLambda.12.,logLambda.13.,logLambda.14.,logLambda.15.,logLambda.16.,logLambda.17.,logLambda.18.,logLambda.19.,logLambda.20.,logLambda.21.,logLambda.22.,logLambda.23.,logLambda.24.,logLambda.25.,logLambda.26.,logLambda.27.,logLambda.28.,logLambda.29.,logLambda.30.,logLambda.31.,logLambda.32.,logLambda.33.,logLambda.34.,logLambda.35.,logLambda.36.,logLambda.37.,logLambda.38.,logLambda.39.,logLambda.40.,logLambda.41.,logLambda.42.,logLambda.43.,logLambda.44.,logLambda.45.,logLambda.46.,logLambda.47.,logLambda.48.,logLambda.49.,logLambda.50.,logLambda.51.,logLambda.52.,logLambda.53.,logLambda.54.,logLambda.55.,logLambda.56.
0.657371,0.687969,0.734054,0.716706,0.651111,0.752564,0.831356,0.913479,1.06223,1.08026,0.938084,0.833923,0.816074,0.763355,0.800091,0.861843,0.889421,0.848848,1.00247,0.810377,0.64061,0.600765,0.596963,0.475664,0.479959,0.562863,0.601968,0.732564,0.754415,0.788492,0.834284,0.678841,0.620557,0.503104,0.618188,0.571142,0.531394,0.62145,0.670843,0.756947,0.755252,0.721304,0.682874,0.602677,0.534519,0.439431,0.5894,0.550032,0.49366,0.473496,0.475574,0.432272,0.480695,0.526223,0.517739,0.59372
0.461805,0.436568,0.372987,0.307521,0.289292,0.215897,0.220734,0.33242,0.488803,0.590435,0.514344,0.525831,0.455503,0.453539,0.589925,0.625841,0.63642,0.6183,0.744342,0.718497,0.685797,0.716033,0.740807,0.76345,0.688213,0.754504,0.907063,0.918917,0.919808,1.0584,0.985039,0.941315,0.952539,1.00543,1.1266,1.10538,1.00718,1.0881,1.10479,1.07846,1.16986,1.18619,1.16655,1.04986,1.11422,1.16197,1.18795,0.879033,0.862606,0.797117,0.776174,0.770949,0.794287,0.947955,0.741451,0.733988
0.294089,0.403197,0.378056,0.326256,0.218492,0.278574,0.441684,0.496252,0.403305,0.500385,0.670103,0.693038,0.794343,0.770729,0.664533,0.720259,0.753294,0.799551,0.779876,0.855041,0.978946,0.979094,1.0032,1.04182,0.895968,0.934722,1.04418,0.914313,0.852938,0.933676,0.889179,0.942448,1.00129,1.11028,1.00158,1.05002,1.04053,0.987704,1.02957,1.21974,1.25086,1.35289,1.29967,1.31105,1.4143,1.24567,1.35069,1.41793,1.51021,1.61806,1.53645,1.37235,1.31948,1.50213,1.43464,1.5207
0.234173,0.370694,0.420506,0.229838,0.248775,0.34755,0.414547,0.478759,0.348799,0.40159,0.609987,0.718331,0.840987,0.77923,0.770697,0.678252,0.775649,0.854067,0.680643,0.876572,0.93702,0.909677,1.00713,1.04015,0.960021,0.943175,1.09177,0.948773,0.806394,0.881075,0.904781,0.972411,1.00416,1.09423,1.00069,0.987402,1.10197,1.10206,1.09548,1.31224,1.18734,1.28671,1.23683,1.25232,1.26082,1.32079,1.32784,1.30027,1.39408,1.39061,1.38103,1.4178,1.38551,1.19005,1.34944,1.42144
1.19868,1.19072,1.14793,1.01306,0.975511,0.915041,0.755732,0.735877,0.553734,0.480019,0.521363,0.616998,0.714052,0.673878,0.704006,0.695281,0.662666,0.583707,0.293174,0.621985,0.681469,0.798324,0.847711,0.798867,0.85936,0.834435,0.75325,0.749007,0.813827,0.736326,0.786557,0.904502,0.93006200000000006,0.810682,0.820106,0.921185,1.15258,1.05894,1.02157,1.07976,0.9497,1.13137,1.10561,1.223,1.15416,1.03429,1.074,1.17468,1.15185,1.00147,0.983346,1.06674,1.15175,1.05174,1.20395,1.05405
0.610481,0.657507,0.720772,0.683966,0.686285,0.670341,0.718814,0.586065,0.327947,0.33344,0.571684,0.708141,0.589539,0.839278,0.891049,0.807809,0.77499,0.781008,0.455096,0.650821,0.690507,0.762578,0.780794,0.875037,0.865854,0.885294,0.775491,0.68886,0.556973,0.579591,0.608979,0.71769,0.877353,0.88790500000000006,0.813746,0.986387,1.11021,1.12376,0.991553,0.879368,0.953269,1.30686,1.38353,1.51053,1.55523,1.46078,1.34633,1.32488,1.16288,1.14319,1.05671,1.19271,1.13627,1.1655,0.931218,0.88705
0.62247,0.744585,0.640342,0.69181,0.708709,0.691326,0.677282,0.625532,0.303505,0.24928,0.427116,0.668553,0.696621,0.838456,0.838072,0.849304,0.811965,0.795335,0.489736,0.521362,0.715211,0.760134,0.733788,0.85909,0.864753,0.879895,0.702703,0.606171,0.626141,0.649345,0.623462,0.688792,0.789295,0.886618,0.879118,0.896744,1.19038,1.07803,0.861408,0.902088,0.998816,1.29339,1.43288,1.46602,1.47168,1.41489,1.2975,1.35823,1.23044,1.09194,1.07389,1.13619,1.19227,0.976432,0.961785,0.806349
0.323957,0.414239,0.548853,0.529315,0.642813,0.638431,0.524982,0.438071,0.305482,0.272809,0.294737,0.319656,0.209356,0.240743,0.361634,0.422331,0.513297,0.490678,0.256662,0.379537,0.517218,0.704088,0.756253,0.798745,1.05175,1.01815,0.985366,1.02633,1.05764,1.07297,1.05431,1.15971,1.26615,1.18128,1.16765,1.09351,1.13967,1.22339,1.23869,1.33002,1.19807,1.10572,1.20871,1.25851,1.24858,1.25459,1.44702,1.55098,1.60909,1.64072,1.59889,1.62792,1.56774,1.60177,1.61493,1.7356
0.543992,0.388438,0.429469,0.398563,0.386555,0.384449,0.372135,0.428289,0.453122,0.563681,0.677214,0.658641,0.636384,0.591946,0.550135,0.70149,0.76793,0.687891,0.677434,0.729049,0.90017,0.977932,0.810078,0.875438,0.893376,1.05987,1.1339,1.17786,1.23409,1.17748,1.13705,1.0639,1.10168,1.24592,1.09761,0.998023,1.0995,1.12768,1.03152,1.01182,0.981385,1.00702,1.05154,1.11086,1.16966,1.32071,1.28103,1.26274,1.21689,1.43482,1.52438,1.55879,1.4663,1.37738,1.47411,1.518
0.771451,0.658377,0.722273,0.710364,0.839058,0.85772,0.732873,0.775528,0.783036,0.664664,0.55202,0.642644,0.634616,0.708337,0.893268,0.920795,0.896505,0.864383,0.763176,0.827845,0.881197,0.900349,0.838985,0.724265,0.894599,0.850224,0.784757,0.769818,0.843799,0.827509,0.873256,0.848071,1.03314,1.07281,1.1734,1.12657,1.07481,1.20647,1.34038,1.4975,1.24499,1.19785,1.2659,1.2599,1.12208,1.02412,1.20056,1.03323,0.999678,0.991452,0.803361,0.744064,0.61763,0.524526,0.603109,0.579431
