logLambda.1.,logLambda.2.,logLambda.3.,logLambda.4.,logLambda.5.,logLambda.6.,logLambda.7.,logLambda.8.,logLambda.9.,logLambda.10.,logLambda.11.,logLambda.12.,logLambda.13.,logLambda.14.,logLambda.15.,logLambda.16.,logLambda.17.,logLambda.18.,logLambda.19.,logLambda.20.,logLambda.21.,logLambda.22.,logLambda.23.,logLambda.24.,logLambda.25.,logLambda.26.,logLambda.27.,logLambda.28.,logLambda.29.,logLambda.30.,logLambda.31.,logLambda.32.,logLambda.33.,logLambda.34.,logLambda.35.,logLambda.36.,logLambda.37.,logLambda.38.,logLambda.39.,logLambda.40.,logLambda.41.,logLambda.42.,logLambda.43.,logLambda.44.,logLambda.45.,logLambda.46.,logLambda.47.,logLambda.48.,logLambda.49.,logLambda.50.,logLambda.51.,logLambda.52.,logLambda.53.,logLambda.54.,logLambda.55.,logLambda.56.
0.836489,0.779367,0.741303,0.821881,0.782135,1.00959,1.05235,0.84355,0.743182,0.799622,0.694742,0.760985,0.762101,0.826014,1.00453,1.21267,1.04627,0.759519,0.793737,0.662743,0.651049,0.609269,0.686581,0.732772,0.990183,1.03965,1.14274,1.15812,1.05065,0.865115,0.951569,1.11768,1.09746,0.915681,1.05514,1.24437,1.1656,1.26471,1.05338,0.940873,0.819952,0.701633,0.758963,0.946043,0.690087,0.63462,0.753058,0.989016,0.863835,0.711057,0.754781,0.986421,1.15825,0.820583,0.994918,1.21558
0.841673,0.805504,0.789148,0.872089,0.853153,1.11475,1.1234,0.92799,0.777164,0.806922,0.698074,0.788243,0.800884,0.821205,1.00945,1.27144,1.09745,0.821819,0.754684,0.661404,0.592186,0.57478,0.627268,0.715073,0.926104,1.00984,1.11624,1.14426,0.984065,0.822209,0.849756,1.04588,1.04081,0.797892,0.996644,1.13246,1.04638,1.14691,0.915316,0.80491,0.629531,0.485579,0.525094,0.657495,0.380886,0.38397,0.486576,0.706425,0.539641,0.394078,0.480474,0.650189,0.847409,0.500533,0.55731,0.864361
0.540351,0.0775645,0.381621,0.620545,1.0784,0.566695,-0.246427,0.486978,0.635087,0.345668,0.244454,0.719575,0.410922,0.333132,0.650035,0.719123,0.285445,0.53385,0.36069,0.417151,0.302392,0.483898,0.0105444,0.540555,0.118796,0.556981,0.0958386,0.160327,0.652039,0.74405,0.638622,0.950185,0.961452,0.943491,0.694974,0.244336,0.258233,0.882221,0.525561,0.950247,0.805137,0.770974,0.589817,0.348247,0.854586,1.10819,0.659542,0.746034,0.772581,0.50835,1.05771,0.55859,0.945851,1.17541,0.827984,0.651256
0.884167,0.860814,0.849679,0.900225,0.879572,1.04801,1.0673,0.937249,0.833557,0.874108,0.83102,0.849202,0.869202,0.879777,0.979264,1.12562,1.03623,0.888231,0.843245,0.794363,0.753558,0.748858,0.780781,0.816661,0.948974,0.978292,1.05174,1.07025,0.964734,0.859365,0.886046,0.981658,0.967707,0.840594,0.964911,1.03652,1.00807,1.05534,0.920866,0.847932,0.736703,0.657196,0.69196,0.750281,0.600763,0.581939,0.674258,0.768143,0.701062,0.606349,0.64536,0.748294,0.852151,0.6655,0.686583,0.879292
0.717676,0.677437,0.683881,0.734393,0.681283,0.857137,0.888457,0.721971,0.655879,0.679836,0.618724,0.666268,0.700995,0.666038,0.818767,0.963198,0.862791,0.72692,0.650876,0.619263,0.590636,0.57417,0.621536,0.666724,0.830402,0.82365,0.903448,0.941578,0.841371,0.741106,0.779386,0.888348,0.874032,0.770172,0.88014,0.97091,0.919899,0.987473,0.863198,0.822442,0.66817,0.624696,0.631512,0.715723,0.576888,0.549693,0.646736,0.73942,0.689326,0.596944,0.658252,0.766732,0.897163,0.706555,0.758286,0.946194
0.668787,0.721436,0.631709,0.647328,0.73545,0.576899,0.588006,0.773617,0.657906,0.646531,0.699859,0.794901,0.613023,0.724329,0.701887,0.678015,0.641158,0.616192,0.704049,0.65065,0.720167,0.698698,0.636763,0.677916,0.582417,0.791366,0.746457,0.696509,0.749844,0.852465,0.811076,0.808485,0.816958,0.762725,0.905349,0.853555,0.801071,0.853715,0.803364,0.775627,0.906833,0.803435,0.902406,0.910847,0.885263,0.971116,0.881561,0.992366,0.968277,0.926246,0.96796,0.978335,1.0053,1.03334,1.00717,1.09529
1.13165,0.194923,0.940245,0.805475,0.139997,1.20871,1.28776,-0.265315,0.562951,0.907251,0.309188,-0.155278,1.14518,0.584007,1.24169,0.969176,0.944543,1.12403,0.57364,0.888326,0.679917,0.322179,1.16681,1.0639,1.78105,0.143765,0.769635,0.953848,1.22579,0.643212,0.633999,0.618587,0.354185,1.4507,0.605526,0.720049,1.13362,1.297,1.21133,0.618961,0.34967,0.824348,0.805723,0.915414,0.666749,0.0506199,1.02315,0.249476,0.503311,0.419962,0.474136,0.202299,0.96358,-0.272501,0.872334,0.485914
0.743897,0.72139,0.690566,0.752886,0.820016,0.895614,0.906701,0.854117,0.626648,0.794746,0.694168,0.799918,0.761074,0.781386,0.917935,1.074,0.995468,0.749198,0.681528,0.614262,0.622537,0.65681,0.654916,0.834131,0.839317,1.00027,0.991701,1.02251,0.979007,0.840599,0.961456,0.958729,1.03584,0.847902,1.04278,1.05895,1.00767,1.09951,0.937557,0.949887,0.830701,0.683407,0.689452,0.847558,0.662448,0.628285,0.760299,0.89761,0.796363,0.694296,0.751221,0.914559,1.04763,0.871966,0.817338,1.09878
0.687851,0.658719,0.606682,0.714422,0.727103,1.07442,1.06989,0.810208,0.586692,0.634432,0.528846,0.653115,0.657185,0.702949,0.976142,1.33363,1.09836,0.727918,0.604681,0.501578,0.409818,0.420105,0.501898,0.667033,0.911349,1.09701,1.18569,1.27071,1.12949,0.929895,1.00825,1.25295,1.25204,0.937395,1.26646,1.44499,1.34194,1.53771,1.1884,1.06347,0.815118,0.64162,0.679056,0.916367,0.542153,0.568302,0.693515,1.04458,0.857281,0.625314,0.805847,1.10743,1.41082,0.980084,1.02348,1.5584
0.590111,0.716727,0.724599,0.759407,0.679523,0.555236,0.417935,0.44018,0.617873,0.552254,0.598097,0.474822,0.6363,0.690627,0.426796,0.471737,0.608148,0.70037,0.479475,0.651836,0.831639,0.823411,0.665941,0.633512,0.839557,0.418307,0.801433,0.583694,0.676792,0.840063,0.789232,0.750996,0.870595,0.852518,0.732661,0.925729,0.856827,0.735392,0.798375,1.19623,0.953317,0.9724,1.21365,1.07535,1.09843,1.20861,1.03216,1.20242,1.20848,1.52527,1.50522,1.12183,1.39942,1.45928,1.5242,1.45529
0.767006,0.827086,0.795657,0.771525,0.856316,0.689724,0.707538,0.74194,0.751875,0.802286,0.765508,0.775083,0.795425,0.77899,0.736572,0.689546,0.777487,0.766517,0.88623,0.811441,0.884868,0.921542,0.882654,0.845924,0.755754,0.82525,0.834822,0.703342,0.809852,0.827658,0.886447,0.766275,0.774571,0.862123,0.835771,0.807307,0.818957,0.820148,0.780826,0.877299,0.926839,0.904382,0.986008,0.947855,1.0537,0.947585,0.945452,0.889975,0.93197700000000006,1.02691,1.00141,0.975082,0.881678,1.01102,1.03931,0.937223
0.886801,0.764085,0.831811,0.774367,0.801933,0.521149,0.700593,0.746245,0.882802,0.845319,0.817542,0.778817,0.807487,0.880026,0.70773,0.530546,0.679334,0.746001,0.683018,0.814528,0.879599,0.942475,0.891252,0.870786,0.907068,0.746003,0.672707,0.693475,0.789695,0.881457,0.7712,0.851902,0.764605,0.939958,0.794542,0.751581,0.791735,0.712006,0.940915,0.939394,0.98902,1.10025,1.12275,1.0167,1.20636,1.24203,1.14303,0.983133,1.16982,1.24823,1.15726,1.07452,1.00422,1.14329,1.05563,0.997131
0.819681,0.426921,0.482833,0.754387,0.45041,0.635895,0.629485,0.488625,0.489311,0.61875,0.429505,0.570453,0.587962,0.759102,0.713868,1.07177,0.727213,0.734504,0.548911,0.776156,0.52257,0.475727,0.535644,0.707186,0.945035,0.872755,1.08092,1.1451,1.04778,0.727374,0.712695,1.16927,0.747613,0.924731,1.30653,1.07721,1.35559,1.17169,1.19335,0.853699,1.04123,0.780863,0.600595,1.16966,0.897656,0.75619,0.788727,0.814966,1.00062,0.972741,0.985904,0.79459,1.19359,1.1771,1.17085,1.54552
0.800008,0.607971,0.62929,0.754751,0.631209,0.79878,0.798249,0.6889,0.610705,0.700543,0.586745,0.679846,0.6402,0.78917,0.835164,1.08415,0.866359,0.769776,0.643793,0.794028,0.568843,0.54361,0.616523,0.711353,0.914634,0.881562,1.0331,1.10882,1.02726,0.857719,0.84281,1.06249,0.899628,0.931323,1.12149,1.09386,1.18269,1.17511,1.09521,0.884727,0.883115,0.744128,0.654424,0.976822,0.704655,0.684274,0.750368,0.913338,0.861023,0.835458,0.829363,0.84622,1.06428,0.951975,1.04414,1.32086
0.475506,0.491828,0.478185,0.779861,0.501026,0.8546,0.865476,0.703377,0.862871,0.680847,0.404329,0.698389,0.749485,0.66111,1.21394,0.875757,1.00147,0.389639,0.580499,0.790255,0.327281,0.561316,0.467857,0.704162,0.863347,0.883321,1.02036,1.08136,0.851431,0.716344,0.619481,0.969041,0.81088,0.738253,0.596567,1.16644,1.01383,1.19332,0.958476,0.599963,0.542106,0.507584,0.438111,0.896995,0.459252,0.416026,0.526344,0.705755,0.575882,0.765659,0.744398,1.09269,1.27521,0.903815,0.793007,1.16507
0.762233,0.85953,0.852869,0.759929,0.806245,0.648468,0.552258,0.587601,0.608638,0.953061,0.824968,0.818358,0.63384,0.837451,0.612259,0.620616,0.658144,0.784775,0.781586,0.830346,0.854119,0.913862,0.901535,0.809406,0.727614,0.733657,0.825636,0.585546,0.705501,0.848157,0.881184,0.82807,0.770881,1.10192,0.710773,0.853356,0.884445,0.791808,0.84043,1.03291,1.1292,1.17935,1.06566,0.972358,1.07395,1.21595,1.1383,1.11891,1.15725,1.17947,1.42527,1.29323,0.974665,1.4072,1.30426,1.18296
0.395359,0.0644074,0.405081,0.548646,0.507098,0.722427,0.85558,0.44434,0.422057,0.500524,0.589306,0.308387,1.13999,0.608292,1.16777,0.775107,0.9155,0.656019,0.61520300000000006,0.818675,0.558327,0.893917,0.213804,0.864309,0.884493,0.765639,0.355238,1.06676,1.29175,1.07446,0.859001,1.12379,0.789939,0.710461,1.32646,1.20704,1.11014,1.32459,0.925614,1.00337,0.938059,1.03144,1.0139,1.04202,0.721966,1.08857,1.09853,1.24163,0.937282,0.880163,0.539601,1.13739,1.63109,0.804756,1.08342,1.36415
0.768182,0.693426,0.596303,0.763032,0.663791,0.882274,0.762927,0.652943,0.603938,0.666158,0.833197,0.733777,0.746359,0.750093,0.808662,0.849366,0.650884,0.744463,0.841645,0.960484,0.827516,0.714866,1.0277,1.01651,1.01501,0.855145,1.06657,1.12895,0.975062,1.06708,0.989527,1.12028,1.19387,1.13628,1.15853,1.14475,1.25281,1.0486,1.40985,1.37298,1.31801,1.36148,1.34085,1.46957,1.39782,1.30162,1.25528,1.43155,1.64668,1.44515,1.46029,1.54443,1.6183,1.74228,1.74871,1.97401
0.902331,0.396318,0.753555,0.805402,0.741243,0.807766,0.918721,0.518222,0.907819,0.66039,0.558906,0.933334,0.704262,0.473573,0.807539,0.688175,0.76053,0.873576,0.578353,0.482482,0.761493,0.694736,0.65829,0.758549,0.844322,0.766816,0.507248,0.253571,0.717606,0.681845,0.433836,0.754452,0.707437,0.686216,0.899949,0.865894,0.810018,0.952813,0.793739,0.55949,0.398664,0.583475,0.464094,0.471313,0.451915,0.684932,0.634582,0.58923,0.582115,0.316676,0.43195,0.467232,0.370912,0.454066,0.482189,0.620293
0.279818,1.17564,0.432121,0.545708,0.20479,0.518219,0.138752,0.458131,-0.0541435,0.5597,0.364328,-0.112791,0.451316,1.05733,0.791487,0.497821,0.419334,0.359772,0.589889,0.578699,0.299406,0.586781,0.380483,0.672573,0.551248,0.81199,0.638424,1.10995,0.741782,0.731839,0.861629,0.352913,0.68457,0.879481,0.228078,0.575264,0.784879,0.472686,0.612247,1.07071,1.27311,0.688289,1.10022,0.88595,0.877736,0.517176,0.645929,1.08043,1.11199,1.38457,1.04093,0.951972,1.1599,1.08567,1.20878,0.982863
0.460539,0.944771,0.678507,0.680055,0.645478,0.915637,0.197588,0.941598,0.265066,0.703681,0.559273,0.614878,0.490863,0.987372,0.861634,0.384697,0.498219,0.578011,0.748655,0.414798,0.695411,0.941955,0.470374,1.0889,0.761847,0.853161,0.596598,1.00055,0.914884,0.901877,0.72975,0.409595,0.507695,1.16472,0.550773,0.743117,0.86216,0.388952,0.979993,1.77673,0.903222,1.02012,1.59508,1.2766,1.70031,1.00036,0.989516,1.3459700000000001,1.34606,1.90102,1.26608,1.47303,1.47387,1.77278,1.36397,1.2727
0.906117,0.905888,0.808504,0.356068,0.729028,0.281979,0.589591,0.385788,0.896023,0.804137,0.631996,0.618776,0.411323,0.530777,0.703946,0.590112,0.666546,0.329823,0.501024,0.707542,0.600366,0.725341,0.653636,0.486237,0.907046,0.669108,0.965343,0.526657,1.18873,0.788877,0.671642,0.684884,0.671335,0.932799,0.90464,0.832278,1.18748,1.03812,0.995115,1.02834,1.06322,1.146,1.17067,1.37245,1.23054,1.08602,1.3434,0.827161,1.31606,1.18406,1.09277,1.10761,1.02141,1.29122,1.30104,1.34034
0.908983,1.01206,0.87359,0.886696,0.971273,0.922635,1.0967,0.228574,0.833994,0.705231,0.718681,1.2414,0.991901,0.683138,0.941749,1.01992,0.554484,1.27538,0.507528,0.819599,0.989597,0.717122,0.666443,0.833496,1.24741,1.18796,1.16763,0.565705,0.950696,0.705283,0.922009,0.903938,0.534175,1.3913,1.10674,1.16486,1.43713,1.05314,1.36048,1.25831,1.19495,1.40381,1.56586,1.53899,1.48693,1.13083,1.67533,1.1854,1.52453,1.42216,1.58312,1.4027,1.48362,1.45895,1.59034,2.00349
0.551175,0.19242,0.298855,0.0133919,0.382647,0.201005,0.150639,0.29808,0.1005,0.505028,0.294753,0.198594,0.193462,0.850312,0.642818,0.445689,0.754503,0.0963463,0.170756,0.683173,0.619173,0.37497,0.50453,0.536649,0.704521,0.46656,0.662183,0.534061,1.15197,0.585126,0.612405,0.420803,0.86087,0.957144,0.612103,0.755608,0.660849,1.02913,0.959559,1.14251,0.805355,0.950241,1.21534,1.13982,0.894177,1.23372,0.930243,1.32596,1.29326,1.15027,1.2722,1.02637,1.53271,1.23771,1.39711,1.15178
0.709993,0.801119,0.751313,0.912049,0.842028,0.872302,0.856337,0.702695,0.723839,0.753492,0.669163,0.808225,0.857278,0.589924,0.807745,0.825637,0.623823,1.00161,0.777888,0.61912,0.680299,0.827634,0.760274,0.907884,0.843461,0.861551,0.868822,0.851558,0.753743,0.940349,0.93605,0.991706,0.866133,0.957148,0.956873,1.1373,1.06656,0.973283,1.03327,0.98688,1.04807,0.966842,1.02457,1.0498,1.14291,0.942441,1.04371,1.07482,1.04722,1.05809,1.03804,1.17354,1.09673,1.15028,1.20947,1.41532
0.382405,0.902005,0.607481,0.816095,0.719794,0.694823,0.609124,0.301559,0.39018,0.451751,0.661289,0.722385,0.922785,0.489946,0.811394,0.729054,0.411832,1.09373,0.73361,0.355863,0.560812,0.876615,0.486954,0.527407,0.588553,0.636923,0.732743,0.536571,0.74674,0.713615,0.926491,0.774043,0.894774,0.877386,0.851124,0.935464,1.06222,0.977688,0.912988,0.877062,1.18213,0.910575,1.11411,0.809418,1.01236,1.00607,1.14433,1.10403,0.996802,0.915311,0.999217,1.41175,1.0702,1.20357,1.3228,1.55537
0.751315,0.650346,0.659704,0.704613,0.748791,0.928605,0.909377,0.853548,0.678722,0.677446,0.573412,0.617521,0.699504,0.748365,0.806351,0.97195,0.920874,0.595454,0.642209,0.558932,0.527414,0.48289,0.55807,0.582272,0.737955,0.838825,0.912241,0.878584,0.830472,0.705751,0.66425,0.799561,0.817047,0.631305,0.79537,0.878202,0.775059,0.946981,0.74739,0.648021,0.429178,0.404767,0.397287,0.530853,0.323824,0.272079,0.351144,0.571915,0.417561,0.307616,0.350831,0.435638,0.634324,0.340009,0.355258,0.512199
