logLambda.1.,logLambda.2.,logLambda.3.,logLambda.4.,logLambda.5.,logLambda.6.,logLambda.7.,logLambda.8.,logLambda.9.,logLambda.10.,logLambda.11.,logLambda.12.,logLambda.13.,logLambda.14.,logLambda.15.,logLambda.16.,logLambda.17.,logLambda.18.,logLambda.19.,logLambda.20.,logLambda.21.,logLambda.22.,logLambda.23.,logLambda.24.,logLambda.25.,logLambda.26.,logLambda.27.,logLambda.28.,logLambda.29.,logLambda.30.,logLambda.31.,logLambda.32.,logLambda.33.,logLambda.34.,logLambda.35.,logLambda.36.,logLambda.37.,logLambda.38.,logLambda.39.,logLambda.40.,logLambda.41.,logLambda.42.,logLambda.43.,logLambda.44.,logLambda.45.,logLambda.46.,logLambda.47.,logLambda.48.,logLambda.49.,logLambda.50.,logLambda.51.,logLambda.52.,logLambda.53.,logLambda.54.,logLambda.55.,logLambda.56.
1.70615,1.58566,1.47033,1.41675,1.25748,1.33904,1.15715,1.04744,1.17261,1.20068,1.02508,0.788685,0.711897,0.802214,0.727281,0.698439,0.661319,0.727581,0.706548,0.745274,0.731853,0.684502,0.535071,0.497468,0.335627,0.373318,0.322497,0.347009,0.492773,0.545769,0.498578,0.505798,0.47278,0.584152,0.702383,0.672843,0.539483,0.705455,0.741292,0.772226,0.80322,0.8192,0.85206,0.921083,0.897659,0.853209,0.881668,0.688786,0.765328,0.586801,0.689233,0.758327,0.868581,0.887546,0.911106,0.712231
1.42326,1.3633,1.36781,1.5093,1.64674,1.46746,1.33913,1.12099,1.11902,1.21495,1.06971,0.98748,1.00012,1.03039,1.01243,0.920046,0.716968,0.721147,0.669564,0.724183,0.544165,0.528694,0.627796,0.513603,0.581951,0.563434,0.260437,0.267407,0.201772,0.381963,0.43501,0.473489,0.578935,0.716172,0.694072,0.717392,0.65338,0.646419,0.645664,0.584438,0.612163,0.55079,0.446836,0.448137,0.490589,0.481759,0.518508,0.302021,0.424337,0.350847,0.45998,0.349586,0.179252,0.179117,0.446942,0.387686
1.54497,1.53974,1.44014,1.39788,1.36637,1.26533,1.419,1.50907,1.4389,1.39279,1.1948,1.18343,1.088,1.00443,0.93408,0.846158,0.789167,0.806421,0.783323,0.773199,0.601023,0.56664,0.566855,0.410642,0.382517,0.359018,0.441973,0.425282,0.492592,0.627166,0.593641,0.661889,0.642042,0.698904,0.673129,0.667439,0.593761,0.653425,0.496007,0.613763,0.544933,0.582225,0.499234,0.472316,0.414889,0.275075,0.167849,0.1517,0.0439767,0.304134,0.254261,0.166166,0.169305,0.014324,0.0698802,0.0749109
1.44997,1.4663,1.39218,1.26843,1.10623,1.02475,1.10923,1.02769,0.961043,0.94959,0.677454,0.676508,0.702462,0.487163,0.438535,0.269688,0.379128,0.488081,0.519364,0.63793,0.502481,0.35022,0.473145,0.466607,0.428818,0.383595,0.0968093,0.108507,0.238235,0.4291,0.493807,0.460541,0.315583,0.168559,0.0711175,0.149995,-0.281552,0.267801,0.543537,0.672831,0.724741,0.765415,0.752084,0.83595,0.659602,0.453454,0.317292,0.321269,0.222118,0.376975,0.345992,0.243566,0.0790762,0.142867,0.28507,0.0728881
0.861761,1.00064,1.19087,1.24095,1.13663,1.11581,1.06354,1.04634,1.1031,0.956704,0.993181,1.02147,1.02209,0.970033,0.759438,0.672514,0.542014,0.503031,0.487412,0.511911,0.359916,0.315645,0.35608,0.502521,0.409751,0.452908,0.276449,0.194144,0.315231,0.525923,0.606601,0.761142,0.769906,0.708962,0.677253,0.531657,0.215567,0.345991,0.424408,0.462366,0.530471,0.62927,0.634176,0.676138,0.660483,0.605318,0.490552,0.53234,0.520655,0.776782,0.78275,0.677713,0.60835,0.653828,0.804236,0.632772
0.95949,0.978556,0.995651,1.07806,1.12939,1.19801,1.15435,1.08957,1.20306,1.00521,0.856068,0.754884,0.775415,0.802323,0.76946,0.678422,0.626463,0.495213,0.54543,0.626365,0.620641,0.553369,0.498307,0.478468,0.329823,0.394449,0.21256,0.197412,0.36266,0.543347,0.560428,0.57723,0.544143,0.581364,0.611198,0.571726,0.345141,0.640202,0.778408,0.773508,0.747871,0.745433,0.736515,0.718617,0.69144,0.591843,0.498499,0.432714,0.558112,0.592868,0.578712,0.641004,0.521715,0.483661,0.658352,0.605205
1.3147,1.26265,1.20032,1.23332,1.02872,0.991587,1.10077,1.01246,1.15099,1.06876,1.00728,0.925492,0.941894,0.999419,0.920314,0.828419,0.666685,0.611706,0.601226,0.624976,0.611488,0.55844800000000006,0.58193,0.606451,0.563542,0.544789,0.26749,0.245428,0.395198,0.489046,0.425523,0.552608,0.531477,0.514734,0.510159,0.541594,0.244359,0.52746,0.669099,0.584505,0.638467,0.712224,0.737355,0.780307,0.620879,0.496623,0.430383,0.354805,0.25309,0.320217,0.246662,0.14974,0.107654,0.189436,0.231272,0.0281935
1.03411,1.04656,1.09837,1.14791,1.12841,1.12667,1.13109,1.02369,0.968409,0.684076,0.478109,0.423077,0.444109,0.414326,0.464266,0.347587,0.43633,0.307892,0.268232,0.414432,0.407115,0.419047,0.405015,0.457648,0.455799,0.497258,0.360345,0.481445,0.545794,0.54819,0.639344,0.662714,0.552126,0.491337,0.482275,0.428644,0.255657,0.39289,0.564703,0.563003,0.449658,0.392169,0.408413,0.380338,0.509733,0.474353,0.425704,0.451297,0.528767,0.588953,0.748734,0.704134,0.615243,0.598984,0.68552,0.579555
0.647093,0.701682,0.750141,0.868212,0.866138,0.906707,0.910041,0.802758,0.831392,0.86585,0.914233,0.906797,0.925598,0.962823,0.971858,0.990943,0.946132,1.04867,0.975348,0.882905,0.907801,0.754019,0.786278,0.633111,0.478422,0.502505,0.420739,0.332963,0.421332,0.45448,0.459007,0.478356,0.46347,0.587394,0.660527,0.609252,0.604618,0.893956,0.922443,0.94126,1.06794,1.0174,0.964009,0.901197,0.859427,0.820322,0.78207,0.639662,0.64448,0.670349,0.354625,0.269875,0.174324,0.0201256,-0.0244699,0.0057713
0.869991,0.840051,0.748268,0.701888,0.636094,0.661199,0.773947,0.627964,0.753979,0.775581,0.759365,0.78551,0.759599,0.766086,0.771956,0.653436,0.743934,0.668366,0.652073,0.715839,0.595984,0.707277,0.753281,0.773682,0.699659,0.716873,0.523379,0.505141,0.493404,0.591119,0.630369,0.658843,0.70897,0.892665,0.891944,0.797952,0.646026,0.708145,0.707967,0.656949,0.627036,0.732447,0.78123,0.742278,0.747497,0.740984,0.552912,0.519531,0.55716,0.719562,0.741127,0.837056,0.761525,0.694222,0.779564,1.00619
