logLambda.1.,logLambda.2.,logLambda.3.,logLambda.4.,logLambda.5.,logLambda.6.,logLambda.7.,logLambda.8.,logLambda.9.,logLambda.10.,logLambda.11.,logLambda.12.,logLambda.13.,logLambda.14.,logLambda.15.,logLambda.16.,logLambda.17.,logLambda.18.,logLambda.19.,logLambda.20.,logLambda.21.,logLambda.22.,logLambda.23.,logLambda.24.,logLambda.25.,logLambda.26.,logLambda.27.,logLambda.28.,logLambda.29.,logLambda.30.,logLambda.31.,logLambda.32.,logLambda.33.,logLambda.34.,logLambda.35.,logLambda.36.,logLambda.37.,logLambda.38.,logLambda.39.,logLambda.40.,logLambda.41.,logLambda.42.,logLambda.43.,logLambda.44.,logLambda.45.,logLambda.46.,logLambda.47.,logLambda.48.,logLambda.49.,logLambda.50.,logLambda.51.,logLambda.52.,logLambda.53.,logLambda.54.,logLambda.55.,logLambda.56.
3.63093,3.6573,3.61518,3.82992,3.81042,4.05385,3.92989,4.09266,4.09573,3.96879,4.15927,4.13444,4.1591,4.15692,4.19398,4.03482,4.27865,4.30922,4.3281,4.13177,4.44966,4.15277,4.21824,4.34315,4.26662,4.46136,4.39668,4.15807,4.38067,4.35465,4.38692,4.31626,4.30333,4.38703,4.34871,4.36081,4.4068,4.40876,4.43103,4.50281,4.37027,4.41627,4.34252,4.40777,4.53056,4.39917,4.57508,4.75233,4.76801,4.76096,4.64964,4.63455,4.81199,4.52127,4.3636,4.49604
3.61859,3.79568,3.88717,3.79075,3.98286,3.9766,4.13988,4.15993,3.90109,4.01041,4.12061,4.08716,4.12326,4.26331,4.26336,4.46342,4.28285,4.26523,4.19685,4.19137,4.18273,4.33783,4.4106,4.18943,4.25531,4.198,4.30375,4.22341,4.12501,4.2173,4.2693,4.18715,4.32036,4.57228,4.52007,4.35812,4.40786,4.48066,4.49715,4.435,4.59031,4.52884,4.40114,4.40902,4.54665,4.70576,4.67702,4.6498100000000004,4.70149,5.01043,5.1493,4.80106,4.67166,4.6613,4.58112,4.29816
3.76067,3.6792,3.74894,3.91838,3.96062,4.13156,4.09492,4.0875,4.06779,4.04841,3.96625,4.20131,4.28094,4.24238,4.30008,4.15891,4.34049,4.32108,4.29825,4.15186,4.56376,4.27472,4.36846,4.41582,4.29886,4.49201,4.38732,4.09598,4.36913,4.45263,4.50226,4.464,4.49489,4.33076,4.38153,4.37742,4.62135,4.44757,4.50167,4.61376,4.42492,4.51067,4.49054,4.33909,4.46176,4.60344,4.68471,4.89804,4.90819,4.84362,4.85292,4.72077,4.94341,4.60031,4.44983,4.61722
3.4411,3.57676,3.6304,3.72746,3.82816,3.84016,3.98892,4.05005,3.88524,3.92242,4.03131,4.04622,3.96756,4.13536,4.20363,4.18495,4.17023,4.21455,4.20227,4.04614,4.23698,4.14661,4.21075,4.14146,4.173,4.23099,4.23973,4.05211,4.03784,4.17628,4.13342,4.19875,4.21124,4.3367000000000004,4.30245,4.22628,4.29297,4.36687,4.32905,4.33871,4.42649,4.36016,4.32953,4.27394,4.45246,4.50102,4.58553,4.71865,4.62142,4.86604,4.86798,4.6257,4.69332,4.54536,4.35749,4.27439
3.47472,3.75483,3.63352,3.68613,3.75003,4.10492,3.9018,4.17114,3.84538,3.85124,4.01126,4.10817,4.11607,4.15226,4.28204,4.18706,4.40154,4.34348,4.15869,4.1607,4.47191,4.26101,4.30025,4.41669,4.25887,4.28946,4.32025,4.09524,4.25572,4.25976,4.33789,4.09316,4.10847,4.38015,4.35883,4.37465,4.39316,4.34931,4.43353,4.52455,4.42832,4.36469,4.27783,4.2669,4.44261,4.54126,4.61842,4.65212,4.79501,4.88561,4.93878,4.92954,4.96032,4.54017,4.56929,4.30783
3.47843,3.62572,3.6849,3.69303,3.82253,3.96194,4.00697,4.08477,3.94866,3.91788,4.04215,4.04338,4.11933,4.16097,4.22014,4.21752,4.23655,4.21077,4.20901,4.0998,4.27892,4.22313,4.2696,4.21755,4.20027,4.25204,4.24775,4.04844,4.14807,4.2267,4.21144,4.181,4.20293,4.30455,4.35064,4.28751,4.34046,4.39216,4.40622,4.41573,4.45899,4.42452,4.32242,4.32168,4.45563,4.54767,4.62172,4.67741,4.71867,4.8984,4.93559,4.72298,4.75082,4.58227,4.43956,4.36902
3.98529,3.89018,3.79013,4.00725,3.8095,4.16289,3.87405,4.15674,4.0416,4.05096,4.06756,4.38074,4.03468,4.06749,4.13821,4.01156,4.25173,4.32136,4.02319,4.1718,4.30167,4.25632,4.155,4.22692,4.12717,4.21373,4.28035,4.17271,4.10432,4.10768,4.1939,4.09944,4.03991,4.47202,4.13299,4.23525,4.12247,4.24161,4.25275,4.26297,4.13975,4.16335,4.17161,4.19125,4.21895,4.12539,4.16244,4.2141,4.56653,4.39549,4.38392,4.49398,4.39466,4.14022,4.39643,4.13402
4.01589,4.00625,3.93522,4.05148,3.9725799999999998,4.26314,4.05809,4.25973,4.15736,4.07318,4.24828,4.37099,4.22548,4.22283,4.32801,4.19969,4.3524,4.37989,4.2516,4.2889099999999996,4.40356,4.37206,4.31592,4.28303,4.32111,4.3606,4.38025,4.3111,4.2376,4.28715,4.32349,4.28277,4.26688,4.37384,4.35345,4.32852,4.31385,4.35615,4.36454,4.44581,4.4146,4.39799,4.33493,4.29644,4.34816,4.42628,4.361,4.45982,4.57501,4.65803,4.60866,4.62779,4.60752,4.44022,4.53154,4.31879
3.3239899999999998,3.5047,3.57442,3.60231,3.7414,3.94577,3.97693,4.09992,3.90457,3.88037,4.03148,4.05373,4.12762,4.18225,4.26458,4.25359,4.29464,4.26362,4.23747,4.11168,4.34516,4.27788,4.32069,4.26489,4.23742,4.30601,4.30514,4.04393,4.16604,4.26359,4.25011,4.21105,4.22435,4.39065,4.41708,4.34624,4.40339,4.47134,4.50157,4.51254,4.55578,4.51594,4.39035,4.38977,4.55583,4.66515,4.76427,4.83125,4.91317,5.12144,5.16163,4.91326,4.93998,4.70854,4.55344,4.44394
3.72539,3.82544,3.86795,3.88512,3.96635,4.08379,4.1,4.17331,4.0631,4.04417,4.13235,4.14747,4.18893,4.21819,4.26727,4.26041,4.28497,4.2682,4.25129,4.18021,4.31681,4.27552,4.30065,4.26602,4.25336,4.2899,4.29036,4.13696,4.20912,4.26693,4.25877,4.23474,4.24241,4.3382,4.35812,4.31499,4.34812,4.38443,4.4004,4.41447,4.43686,4.40844,4.33931,4.34295,4.43544,4.49764,4.5560600000000004,4.5958,4.64396,4.76298,4.78713,4.64199,4.65664,4.52256,4.43451,4.37151
3.6797,3.83218,3.8207,3.79708,3.86949,4.03721,4.03235,4.07762,3.94372,3.99624,4.0716,4.12177,4.12959,4.17704,4.21744,4.20648,4.22951,4.22915,4.20248,4.13261,4.22518,4.23771,4.27596,4.23932,4.16696,4.28595,4.28352,4.13264,4.18231,4.23249,4.25194,4.20537,4.21406,4.33441,4.28322,4.26673,4.30873,4.37445,4.43591,4.31982,4.37496,4.43393,4.30218,4.2446,4.41014,4.51481,4.52798,4.56737,4.60037,4.74278,4.75652,4.66063,4.6768,4.51254,4.42592,4.33023
3.83884,3.59478,3.74916,3.67383,4.13505,4.1016,3.95779,4.28583,4.16652,3.74117,3.98542,4.04691,4.23981,4.18147,4.12638,3.97962,4.42116,4.38591,4.40114,4.02785,4.16762,4.15034,4.23926,4.04866,4.11926,4.22173,4.27775,4.12953,4.08406,4.33588,4.18543,4.2118,4.336,4.34502,4.51309,4.54352,4.4074,4.35368,4.19846,4.50324,4.53531,4.23751,4.37647,4.57849,4.54801,4.47429,4.63676,4.56729,4.68455,4.69626,5.06547,4.37636,4.33948,4.55719,4.29811,4.27079
3.42486,3.65935,3.51769,3.77613,3.53684,3.73065,3.97538,3.70949,3.8964,3.8104,4.0322,4.18546,3.85036,3.88198,4.2303,4.22467,4.11443,3.94721,3.86143,4.38405,4.33728,4.2037,4.30504,4.24073,4.17972,4.37497,4.38582,4.15788,4.10659,4.1113,4.61216,4.2934,4.21424,4.50823,4.2754,4.03866,4.27856,4.39127,4.56981,4.18398,4.10918,4.34254,4.32205,4.05404,4.43165,4.42402,4.47013,4.77088,4.53566,4.9809,4.52409,4.77934,4.84855,4.34345,4.58898,4.36542
3.66477,3.74066,3.81953,3.80318,3.90734,4.01574,4.0179,4.12415,3.98909,3.97688,4.04916,4.05869,4.13973,4.16072,4.17671,4.16055,4.20653,4.20421,4.17656,4.06279,4.2262,4.18929,4.22359,4.17219,4.17408,4.20453,4.20257,4.07249,4.13649,4.19439,4.16372,4.15488,4.16438,4.27017,4.27197,4.26502,4.26504,4.30381,4.33376,4.34828,4.36528,4.32459,4.26139,4.2714,4.32899,4.42554,4.48072,4.51116,4.56988,4.68019,4.73391,4.54655,4.56199,4.44763,4.34785,4.29576
3.48322,3.67679,3.73771,3.75016,3.87131,4.04561,4.01419,4.18239,3.97333,3.99409,4.078,4.12924,4.21795,4.21881,4.34829,4.26472,4.34741,4.28139,4.27284,4.17062,4.37659,4.37578,4.37656,4.28194,4.31146,4.36473,4.35422,4.13118,4.2079,4.30053,4.31791,4.29122,4.28672,4.43015,4.41844,4.39364,4.42603,4.46195,4.52095,4.50098,4.5354,4.53847,4.42009,4.40089,4.54977,4.63975,4.76549,4.79453,4.88083,5.08995,5.11405,4.93229,4.89609,4.72216,4.56579,4.47877
4.01857,3.33823,3.86251,3.94003,4.05265,3.64501,4.03431,3.96103,4.16321,3.95158,4.04669,4.45823,3.85889,4.35363,4.00809,4.03523,4.27644,4.15938,4.18707,4.16435,4.44355,3.7925,3.92333,4.36866,4.39136,4.43905,4.77058,4.10558,4.36605,3.98454,4.88696,4.41843,4.75173,4.92226,4.5553,4.58425,4.44007,4.46207,4.49989,4.08443,4.53183,4.73932,4.27857,4.67336,4.8167,4.57347,4.57023,4.74782,4.60637,4.8832,4.62523,4.05228,4.34805,4.86963,4.4075,4.21495
3.73634,4.00176,3.81625,4.14347,4.33513,3.97575,3.93535,4.05032,3.90055,3.85619,3.86116,4.11372,4.2270200000000004,4.11509,3.89943,4.24622,4.22568,4.32915,4.02767,4.27001,4.08396,4.05886,4.31981,4.43925,4.23551,4.18552,4.46473,4.42463,4.46382,4.37217,4.71627,4.17032,4.34926,4.67065,4.75715,4.4071,4.42782,4.49985,4.12023,4.15948,4.376,4.21236,4.14247,4.62709,4.65694,4.43576,4.51141,4.76721,4.6634,4.37335,4.67145,4.60531,3.85586,4.5547,4.30876,4.64533
4.31505,3.90295,4.14384,3.97479,3.8825,3.84686,3.81236,4.01118,4.09228,3.96754,4.07946,3.94048,4.17617,4.13652,4.2546,4.39446,4.1354,4.15944,3.80112,4.18702,4.19098,3.90739,4.10361,4.42035,3.78138,4.36201,4.65972,4.84409,4.2409,4.30749,4.26065,4.3235,4.38804,5.05216,4.61023,4.60299,4.42308,4.47667,4.35065,4.42587,4.42198,3.84237,4.18471,4.73033,4.45312,3.98959,4.55011,4.79911,4.43055,4.14239,4.25439,4.96093,3.63574,4.49233,3.71687,4.55417
3.85459,3.85385,3.63686,4.03076,3.94434,4.15507,3.75278,4.11344,4.06453,3.93086,3.96848,4.17389,3.78804,3.97891,4.19165,4.0959,4.50369,4.38195,4.34803,4.35524,4.30314,4.01617,4.53699,4.23371,4.23449,4.4279,4.15828,4.24807,4.19336,4.55086,4.64986,4.21968,4.47811,4.47662,4.39149,4.50948,4.23011,4.79369,4.32945,4.44242,4.58327,4.5409,4.47657,4.27605,4.24721,4.33836,3.97087,4.56975,4.59623,5.06618,4.95422,4.27507,4.50317,4.44887,4.1754,4.45781
3.65776,3.72894,3.75822,3.89942,3.90764,4.07056,3.94881,4.10419,3.96899,3.90673,3.9176,4.1191,3.91466,4.03977,4.11985,4.14951,4.4286,4.32893,4.23348,4.21083,4.36512,4.0748,4.39029,4.27807,4.1688,4.44574,4.17336,4.20381,4.23392,4.20534,4.45955,4.26551,4.32154,4.35139,4.4011,4.51821,4.25558,4.55416,4.34368,4.49655,4.4957,4.45706,4.42705,4.26447,4.32695,4.48231,4.23437,4.62087,4.61861,4.91102,4.89976,4.46111,4.58072,4.45278,4.24505,4.47176
3.6996000000000002,3.80602,3.84817,3.82913,3.92652,4.02654,4.06964,4.12402,4.07037,4.02101,4.15015,4.08318,4.1846,4.21397,4.24831,4.20081,4.20907,4.19562,4.2085,4.1358,4.27718,4.25858,4.21121,4.23978,4.2347,4.20464,4.29721,4.09695,4.17642,4.24016,4.19157,4.19836,4.22215,4.32834,4.31471,4.2225,4.33551,4.29967,4.392,4.34204,4.35135,4.3602,4.28066,4.30039,4.42805,4.46365,4.54174,4.52474,4.59104,4.65984,4.70385,4.60206,4.60348,4.47563,4.43457,4.29856
3.63571,3.8381,3.88997,3.76028,4.04084,4.10087,4.07052,4.13229,4.17121,4.12597,4.13776,4.05043,4.18613,4.26667,4.22514,4.12949,4.25946,4.2323,4.29917,4.17909,4.29948,4.20438,4.10778,4.28106,4.26673,4.16102,4.37378,4.17885,4.10985,4.2576599999999996,4.27013,4.21927,4.16502,4.40896,4.31939,4.07684,4.38144,4.26356,4.33197,4.47467,4.30016,4.38621,4.28455,4.31266,4.53465,4.52687,4.59278,4.49914,4.52972,4.63818,4.70446,4.65858,4.63979,4.48837,4.43565,4.24799
3.65239,3.89302,3.86661,3.88791,3.91048,4.05056,4.18782,4.08488,4.10623,4.03895,4.13043,4.15101,4.20523,4.21381,4.27568,4.15014,4.15247,4.22679,4.28145,4.17168,4.23441,4.14029,4.12449,4.29664,4.14921,4.15978,4.31768,4.15343,4.1021,4.19586,4.25465,4.21416,4.28214,4.4503,4.38191,4.17343,4.46515,4.35004,4.35819,4.43699,4.23766,4.30779,4.27636,4.31105,4.40963,4.49241,4.50333,4.51229,4.42956,4.67136,4.72263,4.60529,4.61339,4.45132,4.31686,4.28134
3.66944,3.60149,3.74881,3.74588,3.88969,3.96055,3.95242,4.08198,3.91067,3.80947,3.99236,4.13233,4.13833,4.20364,4.14144,4.267,4.32745,4.23275,4.15838,4.20262,4.35336,4.3196,4.38085,4.21475,4.25762,4.35874,4.35686,4.17241,4.31367,4.27487,4.32078,4.23077,4.29602,4.34905,4.36563,4.32506,4.23906,4.39091,4.41354,4.40365,4.52092,4.52167,4.38817,4.34244,4.46698,4.51261,4.59722,4.61382,4.87069,4.86735,4.92107,4.74409,4.76618,4.58703,4.55438,4.3953
3.45167,3.82146,3.72725,3.8145,3.84656,4.10029,4.13733,4.23607,4.12105,4.27031,4.26706,4.04019,4.21514,4.24256,4.44874,4.21879,4.28947,4.36789,4.40196,4.09593,4.43883,4.17526,4.23575,4.34891,4.25646,4.2949,4.3118,4.18801,4.12169,4.32741,4.35257,4.36093,4.34648,4.5831,4.49781,4.47038,4.68314,4.59449,4.57876,4.58049,4.48037,4.43694,4.39392,4.48235,4.64151,4.72882,4.7493,4.89761,4.63968,5.06364,5.03912,4.92237,4.83113,4.7349,4.4388,4.48229
3.48459,3.56121,3.58255,3.64515,3.73787,3.77892,3.88568,3.98047,3.86247,3.79826,3.79659,3.99113,3.99163,4.10335,4.02037,4.1481,4.21178,4.0692,4.03387,4.00906,4.12502,4.22498,4.2921,4.09426,4.20089,4.18126,4.24696,4.05433,4.1671,4.16071,4.17066,4.06835,4.12844,4.15229,4.15101,4.18574,4.12578,4.14222,4.2749,4.3355,4.42211,4.36898,4.23416,4.25721,4.32951,4.49021,4.3976,4.50448,4.76044,4.73765,4.81079,4.64621,4.69747,4.45781,4.39771,4.31351
3.60815,3.79237,3.87388,3.86326,3.96816,4.19252,4.13582,4.2110900000000004,4.11039,4.11115,4.30287,4.13601,4.23349,4.26713,4.40587,4.2809,4.30722,4.38823,4.37743,4.22831,4.42474,4.23605,4.26894,4.38811,4.22038,4.34543,4.31287,4.13218,4.19781,4.31696,4.31875,4.35787,4.32453,4.54349,4.5489,4.43447,4.54705,4.58104,4.53935,4.49431,4.46984,4.46635,4.43498,4.39946,4.57164,4.57437,4.79266,4.78303,4.6626,4.95388,4.94588,4.74882,4.76285,4.65024,4.49445,4.41847
3.64719,3.80105,3.86066,3.90316,3.87246,4.0613,3.97282,4.08815,3.98093,3.98104,4.04907,4.0639,4.13698,4.08968,4.15369,4.15744,4.18448,4.28225,4.17149,4.0815,4.18467,4.11204,4.17778,4.15014,4.19987,4.17973,4.16129,4.04204,4.04094,4.12742,4.11123,4.13444,4.12042,4.26893,4.26182,4.2259,4.27389,4.28036,4.2372,4.25478,4.24638,4.35225,4.22478,4.23079,4.4018,4.40703,4.43113,4.50934,4.53245,4.63982,4.54632,4.55193,4.44847,4.36895,4.27539,4.26044
3.7542,3.9571,3.94095,3.94824,4.06301,4.18937,4.17828,4.20618,4.23413,4.15793,4.19963,4.21868,4.26221,4.36971,4.34565,4.31465,4.37272,4.24951,4.32553,4.27469,4.41501,4.37999,4.45627,4.35343,4.26964,4.30307,4.37759,4.26199,4.41726,4.36561,4.37278,4.40027,4.37184,4.4346,4.51145,4.37854,4.44384,4.54186,4.51013,4.56939,4.61569,4.52567,4.43799,4.41818,4.57239,4.53935,4.51503,4.6636,4.68792,4.83428,4.89755,4.76394,4.85841,4.56208,4.58629,4.4811
3.37015,3.48223,3.59083,3.61559,3.69798,3.89881,3.92412,4.08118,3.80392,3.83462,3.99843,4.02776,4.04881,4.08624,4.20561,4.1922,4.23717,4.249,4.21529,4.04679,4.25929,4.19983,4.22068,4.21957,4.19233,4.23233,4.26883,3.9977,4.05738,4.18855,4.17827,4.15968,4.181,4.34406,4.31497,4.31521,4.31887,4.36943,4.4327,4.4144,4.428,4.4029,4.3045,4.33545,4.51359,4.59794,4.73386,4.72954,4.84285,4.98788,5.02934,4.78264,4.78322,4.62789,4.45086,4.39016
3.35443,3.69456,3.50357,3.58292,3.90631,3.91565,3.95782,3.96313,4.23762,3.95836,4.0355,4.03626,4.18967,4.32847,4.13035,4.15784,4.22358,4.09737,4.05421,4.22736,4.35958,4.1901,4.48415,4.22292,4.16541,4.38948,4.33782,4.3321,4.53654,4.42021,4.57293,4.38142,4.48647,4.61183,4.577,4.33512,4.64015,4.54841,4.49866,4.54509,4.74219,4.70448,4.52176,4.45101,4.51855,4.4694,4.49505,4.83702,4.7105,5.10658,5.06197,4.93707,5.09454,4.68695,4.57294,4.45156
3.84419,3.66566,3.73445,4.02465,3.6942,4.24514,3.9061,4.29733,3.89547,3.94978,4.24628,4.05192,4.13259,3.97344,4.06691,4.21799,4.22418,4.19034,4.62134,4.10576,4.67997,3.96618,4.064,4.4238,4.05286,4.34816,4.41149,4.47351,4.03527,4.09983,4.41495,4.36269,4.33769,4.72899,4.23035,4.48012,4.19356,4.04924,4.45138,4.10452,4.29281,4.20673,4.42826,4.26149,5.12443,4.5119,4.50442,4.73065,4.44571,4.50504,4.68702,4.77259,4.26206,4.45201,4.44679,4.45559
3.66051,3.67287,3.67366,3.77761,3.78792,3.90705,4.08612,4.19234,4.03086,3.88089,4.11636,4.06345,4.15982,4.21232,4.3394,4.06796,4.24444,4.11381,4.15649,4.07168,4.20984,4.23257,4.3144,4.24105,4.15627,4.30216,4.3453,4.14674,4.09873,4.31609,4.26325,4.28905,4.25484,4.30295,4.36884,4.30788,4.49837,4.43391,4.51205,4.52955,4.55022,4.49453,4.3698,4.39994,4.49183,4.58885,4.71755,4.66493,4.8407,4.73909,4.79766,4.66572,4.64247,4.67678,4.46115,4.41535
3.57488,3.70566,3.93334,3.81871,3.99465,4.11304,3.76862,3.89253,3.99686,4.15398,4.14793,4.1376,4.13183,4.10924,4.10023,4.53051,4.31981,4.57909,4.33283,4.29581,4.40657,4.16941,4.18824,4.20976,4.31205,4.24861,4.19267,4.19124,4.49238,4.13621,4.53383,4.21399,4.4422,4.73004,4.57406,4.64028,4.29358,4.39576,4.43726,4.1487,4.22654,4.5791,4.53297,4.29391,4.54988,4.42226,4.2429500000000004,4.72853,4.46522,5.1033,5.07612,4.91569,4.91673,4.55161,4.49725,4.29181
3.60439,3.73839,3.69002,3.64127,3.76455,3.87599,4.00893,4.12255,3.91963,3.94086,4.07982,3.94206,4.06424,4.10998,4.2669,4.02811,4.08274,4.03408,4.10025,4.03902,4.07585,4.09753,4.18619,4.0946,4.09108,4.17988,4.27515,3.97328,4.07132,4.17301,4.12233,4.26995,4.15248,4.14144,4.24997,4.20658,4.34062,4.2213,4.46127,4.27212,4.45065,4.27845,4.13249,4.27636,4.33193,4.39316,4.49274,4.51084,4.60648,4.71615,4.71577,4.50263,4.47878,4.45723,4.38411,4.21785
3.85559,3.85712,3.87157,3.6836,3.7599,4.0801,4.28327,4.20607,4.05371,4.1105,4.15157,3.94331,4.14358,4.24618,4.30757,4.13724,4.13302,4.07767,4.13465,4.1274,4.25022,4.07369,4.16194,4.11481,4.17875,4.24611,4.41531,4.12819,4.24668,4.24945,4.10238,4.35543,4.19356,4.28945,4.30434,4.40694,4.58003,4.24373,4.58097,4.24614,4.58106,4.43583,4.22781,4.34668,4.37813,4.39011,4.45033,4.46439,4.75611,4.68903,4.62584,4.56267,4.44503,4.35345,4.39723,4.32492
